Product Title,Category,Monthly Inflation(%)
%100 PAMUK SLIM FIT FITİLLİ KAŞKORSE TİŞÖRT,Women,0.0
%100 PAMUK SLIM FIT KAYIK YAKA RİBANA TİŞÖRT,Women,-20.00040000800016
%100 PAMUK SLIM FIT RİBANA TİŞÖRT,Women,0.0
%100 PAMUK SLIM FIT UZUN KOLLU TUNİK,Women,0.0
%100 PAMUK SLİM FIT RİBANA TİŞÖRT,Women,0.0
%100 PAMUK STAR WARS BOXY FIT BASKILI TİŞÖRT,Women,0.0
%100 PAMUK STAR WARS BOXY FİT TİŞÖRT,Women,0.0
%100 PAMUK STRAIGHT FIT NORMAL BEL GABARDİN PANTOLON,Women,0.0
%100 PAMUK STRAIGHT FIT YÜKSEK BEL JEAN PANTOLON,Women,-6.0870094522561065
%100 PAMUK STRAIGHT FIT YÜKSEK BEL PAÇA UCU KESİK JEAN PANTOLON,Women,0.0
%100 PAMUK STRAIGHT WIDE FIT YÜKSEK BEL JEAN PANTOLON,Women,0.0
%100 PAMUK STRAIGHT WIDE JEAN PANTOLON,Women,-20.000153847337288
%100 PAMUK STRAIGHT WIDE YIRTIK DETAYLI YÜKSEK BEL UZUN JEAN PANTOLON,Women,0.0
%100 PAMUK STRAIGHT WIDE YÜKSEK BEL DÜZ PAÇA UZUN JEAN PANTOLON,Women,0.0
%100 PAMUK STRAIGHT WIDE YÜKSEK BEL GENİŞ PAÇA JEAN KAR YIKAMALI PANTOLON,Women,0.0
%100 PAMUK STRAIGHT WIDE YÜKSEK BEL JEAN PANTOLON,Women,-14.90650103221901
%100 PAMUK TAPERED FIT YÜKSEK BEL UZUN BOY MÜSLİN PANTOLON,Women,0.0
%100 PAMUK TİŞÖRT,Women,0.0
%100 PAMUK UZUN KOLLU GÖMLEK,Women,0.0
%100 PAMUK UZUN KOLLU TUNİK,Women,0.0
%100 PAMUK V YAKA BASIC PENYE TİŞÖRT,Women,0.0
%100 PAMUK VAN GOGH BOXY FIT SLOGAN DESENLİ TİŞÖRT,Women,0.0
%100 PAMUK VIKINGS BASKILI TİŞÖRT,Women,0.0
%100 PAMUK VIKINGS BOXY FIT SIRT BASKILI TİŞÖRT,Women,0.0
%100 PAMUK VIKINGS VALHALLA BOXY FIT BASKILI TİŞÖRT,Women,0.0
%100 PAMUK VIKINGS VALHALLA BOXY FIT TİŞÖRT,Women,0.0
%100 PAMUK WIDE LEG BAĞCIKLI BEL UZUN JEAN PANTOLON,Women,0.0
%100 PAMUK WIDE LEG JEAN PANTOLON,Women,-30.000200001333344
%100 PAMUK WIDE LEG NORMAL BEL GABARDİN PANTOLON,Women,-30.00030000300003
%100 PAMUK WIDE LEG NORMAL BEL JEAN PANTOLON,Women,-20.000153847337288
%100 PAMUK WIDE LEG YÜKSEK BEL UZUN JEAN PANTOLON,Women,0.0
%100 PAMUK YÜKSEK BEL DÜZ PAÇA YUMUŞAK JEAN BERMUDA,Women,0.0
%100 PAMUK YÜKSEK BEL JEAN BERMUDA ŞORT,Women,0.0
%100 PAMUK YÜKSEK BEL JEAN PANTOLON,Women,0.0
%100 PAMUK YÜKSEK BEL PAÇA UCU KESİK JEAN ŞORT,Women,0.0
%100 PAMUK YÜKSEK BEL UZUN YUMUŞAK JEAN PANTOLON,Women,0.0
%100 PAMUK YÜKSEK BEL YIKAMALI CEPLİ JEAN ŞORT ETEK,Women,0.0
%100 PAMUK YÜKSEK BEL YUMUŞAK JEAN BERMUDA ŞORT,Women,0.0
%100 PAMUK ÇİZGİLİ UZUN KOLLU GÖMLEK,Women,0.0
%100 PAMUK ÇİÇEKLİ BOXER,Women,0.0
%100 PAMUK ÖRGÜ GÖRÜNÜMLÜ GÖMLEK,Women,0.0
%100 PAMUKLU 2'Lİ ATLET ERKEK ÇOCUK,Women,0.0
%100 PAMUKLU 2'Lİ ATLET KIZ ÇOCUK,Women,0.0
%100 PAMUKLU 2'Lİ PİJAMA TAKIMI ERKEK ÇOCUK,Women,0.0
%100 PAMUKLU 2'Lİ PİJAMA TAKIMI KIZ ÇOCUK,Women,0.0
%100 PAMUKLU 5'Lİ ATLET KIZ ÇOCUK,Women,0.0
%100 PAMUKLU ARAÇ BASKILI 2'Lİ PİJAMA TAKIMI ERKEK BEBEK,Women,0.0
%100 PAMUKLU BASKILI 2'Lİ ATLET ERKEK ÇOCUK,Women,0.0
%100 PAMUKLU BASKILI 5'Lİ ATLET ERKEK ÇOCUK,Women,0.0
%100 PAMUKLU BLUZ KIZ ÇOCUK,Women,0.0
%100 PAMUKLU BİSİKLET YAKA TİŞÖRT ERKEK BEBEK,Women,0.0
%100 PAMUKLU DESENLİ 2'Lİ ATLET ERKEK ÇOCUK,Women,0.0
%100 PAMUKLU DİNOZOR BASKILI 2'Lİ PİJAMA TAKIMI ERKEK BEBEK,Women,0.0
%100 PAMUKLU FİTİLLİ KAŞKORSE 2'Lİ PİJAMA TAKIMI KIZ ÇOCUK,Women,0.0
%100 PAMUKLU GÖMLEK ERKEK BEBEK,Women,0.0
%100 PAMUKLU GÖMLEK ERKEK ÇOCUK,Women,0.0
%100 PAMUKLU HELLO KITTY 2'Lİ PİJAMA TAKIMI KIZ ÇOCUK,Women,0.0
%100 PAMUKLU KALP DESENLİ 3'LÜ SLİP KÜLOT KIZ ÇOCUK,Women,0.0
%100 PAMUKLU MIFFY 2'Lİ PİJAMA TAKIMI KIZ ÇOCUK,Women,0.0
%100 PAMUKLU MINECRAFT 2'Lİ PİJAMA TAKIMI ERKEK ÇOCUK,Women,0.0
%100 PAMUKLU STUMBLE GUYS 2'Lİ PİJAMA TAKIMI ERKEK ÇOCUK,Women,0.0
%100 PAMUKLU TİŞÖRT ERKEK BEBEK,Women,0.0
%100 PAMUKLU UNICORN BASKILI 2'Lİ ATLET KIZ ÇOCUK,Women,0.0
%100 PAMUKLU UNICORN BASKILI PENYE 3'LÜ SLİP KÜLOT KIZ ÇOCUK,Women,0.0
%100 PAMUKLU YILDIZ DESENLİ 2'Lİ PİJAMA TAKIMI ERKEK BEBEK,Women,0.0
%100 PAMUKLU ÇİÇEKLİ 2'Lİ ATLET KIZ ÇOCUK,Women,0.0
1 TOG ELYAF TULUM ERKEK BEBEK,Women,0.0
2'Lİ ATLET ERKEK ÇOCUK,Women,0.0
2'Lİ BİKİNİ KIZ ÇOCUK,Women,0.0
2'Lİ ERKEK BEBEK PİJAMA TAKIMI,Women,0.0
2'Lİ KIZ ÇOCUK BİKİNİ,Women,0.0
2'Lİ KURDELE SAÇ TOKASI KIZ ÇOCUK,Women,0.0
2'Lİ MAYO,Women,0.0
2'Lİ OXFORD GÖMLEK KIZ ÇOCUK,Women,0.0
2'Lİ PAMUKLU DİZ ALTI ÇORAP,Women,0.0
2'Lİ PAMUKLU UZUN ÇORAP,Women,0.0
2'Lİ PAMUKLU UZUN ÇORAP KIZ BEBEK,Women,0.0
2'Lİ PİJAMA TAKIM,Women,0.0
2'Lİ PİJAMA TAKIMI KIZ BEBEK,Women,0.0
2'Lİ SAÇ AKSESUARI KIZ ÇOCUK,Women,0.0
2'Lİ SLİP KÜLOT,Women,0.0
2'Lİ TAKIM,Women,0.0
2'Lİ TAKIM DESENLİ GÖMLEK PANTOLON ERKEK BEBEK,Women,0.0
2'Lİ TAKIM DİNOZOR BASKILI SWEATSHİRT ALT ERKEK BEBEK,Women,0.0
2'Lİ TAKIM ERKEK ÇOCUK,Women,0.0
2'Lİ TAKIM KIZ BEBEK,Women,0.0
2'Lİ TAKIM KIZ ÇOCUK,Women,0.0
2'Lİ TAKIM SWEATSHİRT ALT ERKEK BEBEK,Women,0.0
2'Lİ TERMAL KIŞLIK ÇORAP,Women,0.0
2'Lİ UZUN ÇORAP,Women,0.0
3'LÜ,Women,0.0
3'LÜ BAMBU PATİK ÇORAP,Women,0.0
3'LÜ HİPSTER KÜLOT,Women,0.0
3'LÜ KALPLİ SAÇ AKSESUARI KIZ ÇOCUK,Women,0.0
3'LÜ KURDELE TOKA KIZ ÇOCUK,Women,0.0
3'LÜ KÜLOT SET,Women,0.0
3'LÜ PAMUKLU HAVLU ÇORAP ERKEK BEBEK,Women,0.0
3'LÜ PAMUKLU PATİK ÇORAP,Women,0.0
3'LÜ PAMUKLU PATİK ÇORAP KIZ ÇOCUK,Women,0.0
3'LÜ PAMUKLU UZUN ÇORAP,Women,0.0
3'LÜ PAMUKLU UZUN ÇORAP ERKEK ÇOCUK,Women,0.0
3'LÜ PATİK ÇORAP,Women,0.0
3'LÜ SAÇ AKSESUARI KIZ ÇOCUK,Women,0.0
3'LÜ SLİP KÜLOT,Women,-12.500312507812708
3'LÜ TAKMA KİRPİK,Women,0.0
3D ETKİLİ DOĞAL GÖRÜNÜMLÜ İPEK TAKMA KİRPİK,Women,0.0
3D PAMUKLU CAP ŞAPKA KIZ ÇOCUK,Women,0.0
3D PENYE TİŞÖRT KIZ BEBEK,Women,0.0
3D SİMLİ KUMAŞ CAP ŞAPKA KIZ ÇOCUK,Women,0.0
3’LÜ BRİEF KÜLOT,Women,-50.00125003125078
5'Lİ PAMUKLU PATİK ÇORAP,Women,0.0
5'Lİ PAMUKLU PATİK ÇORAP ERKEK ÇOCUK,Women,0.0
5'Lİ PAMUKLU SNEAKER ÇORAP,Women,0.0
5'Lİ PAMUKLU SOKET ÇORAP,Women,0.0
5'Lİ PAMUKLU SOKET ÇORAP ERKEK ÇOCUK,Women,0.0
5'Lİ PAMUKLU UZUN ÇORAP,Women,0.0
5'Lİ PAMUKLU UZUN ÇORAP KIZ BEBEK,Women,0.0
550 ML,Women,0.0
650 ML,Women,0.0
7'Lİ PAMUKLU PATİK ÇORAP,Women,0.0
7'Lİ PAMUKLU ÇİÇEKLİ ÇORAP,Women,0.0
7'Lİ PATİK ÇORAP,Women,0.0
7'Lİ SNEAKER ÇORAP,Women,0.0
90'S SLIM FIT PANTOLON,Women,0.0
90'S WIDE LEG YÜKSEK BEL DÜZ PAÇA UZUN JEAN PANTOLON,Women,0.0
90'S WIDE LEG YÜKSEK BEL JEAN PANTOLON,Women,0.0
90'S WIDE LEG YÜKSEK BEL JEAN YIKAMALI PANTOLON,Women,0.0
90'S WIDE LEG YÜKSEK BEL UZUN JEAN PANTOLON,Women,0.0
A FORM MAXİ ETEK,Women,0.0
A KESİM ETEK,Women,48.27636147960151
A KESİM MİDİ ETEK,Women,54.167268525205834
AFRA X DEFACTO %100 PAMUK DÜŞÜK BEL JEAN PANTOLON,Women,0.0
AFRA X DEFACTO BALLOON FIT YÜKSEK BEL JEAN YIKAMALI PANTOLON,Women,0.0
AFRA X DEFACTO COMFORT STRAIGHT YÜKSEK BEL JEAN YIKAMALI PANTOLON,Women,0.0
AFRA X DEFACTO CROP FLARE FIT NORMAL BEL JEAN PANTOLON,Women,0.0
AFRA X DEFACTO FITTED BAĞCIKLI BLUZ,Women,0.0
AFRA X DEFACTO FITTED DİK YAKA ATLET,Women,0.0
AFRA X DEFACTO FITTED FİTİLLİ KAŞKORSE ATLET,Women,0.0
AFRA X DEFACTO FITTED GÖMLEK YAKA GABARDİN BLAZER CEKET,Women,0.0
AFRA X DEFACTO LOOSE FIT OMZU AÇIK TİŞÖRT,Women,0.0
AFRA X DEFACTO LOW RISE WIDELEG DÜŞÜK BEL JEAN PANTOLON,Women,0.0
AFRA X DEFACTO NORMAL BEL SATEN KAPRİ,Women,0.0
AFRA X DEFACTO NORMAL BEL TENCEL ŞORT,Women,0.0
AFRA X DEFACTO RELAX FİT SUNİ DERİ MONT,Women,0.0
AFRA X DEFACTO SLIM FIT HALTER YAKA ATLET,Women,0.0
AFRA X DEFACTO SLIM FIT STRAPLEZ BÜRÜMCÜK BLUZ,Women,0.0
AFRA X DEFACTO SLIM FIT YARIM BALIKÇI YAKA TİŞÖRT,Women,0.0
AFRA X DEFACTO SLİM FİT BASİC FİTİLLİ KAŞKORSE ATLET,Women,0.0
AFRA X DEFACTO STRAIGHT WIDE YIRTIK DETAYLI YÜKSEK BEL JEAN YIKAMALI PANTOLON,Women,0.0
AIRTECH NBA BROOKLYN NETS FLARE FIT İSPANYOL PAÇA STANDART BOY PANTOLON,Women,0.0
AIRTECH NBA LOS ANGELES LAKERS WİDE LEG EŞOFMAN ALTI,Women,0.0
AIRTECH NBA MIAMI HEAT STRAIGHT FIT CEPLİ PANTOLON,Women,0.0
AKIŞKAN KUMAŞ GÖMLEK ERKEK ÇOCUK,Women,0.0
AKIŞKAN KUMAŞLI TULUM KIZ BEBEK,Women,0.0
AKSESUAR DETAYLI BÜRÜMCÜK TİŞÖRT,Women,0.0
ALTEREGO ITALY CUREGO NOURİSH YIPRANMIŞ SAÇLAR İÇİN BESLEYİCİ ŞAMPUAN 300 ML,Women,0.0
ANUA - HEARTLEAF 77% CLEAR PAD (GÖZENEK VE SİYAH NOKTA KARŞITI ASİTLİ TONİK PED) 160ML,Women,0.0
ANUA AİRY SUN CREAM SPF50+ PA++++ CENTELLA VE MUGWORT ÖZLÜ GÜNEŞ KREMİ 50ML,Women,0.0
APAŞ YAKA GÖMLEK ERKEK ÇOCUK,Women,0.0
ARAÇ BASKILI 2'Lİ TAKIM ERKEK BEBEK,Women,0.0
ARAÇ BASKILI 3'LÜ ATLET ERKEK ÇOCUK,Women,0.0
ARAÇ BASKILI PENYE 3'LÜ SLİP KÜLOT ERKEK ÇOCUK,Women,0.0
ARAÇ BASKILI TİŞÖRT ŞORT 2'Lİ TAKIM ERKEK BEBEK,Women,0.0
ASİMETRİK BÜRÜMCÜK KISA KOLLU TİŞÖRT,Women,0.0
ASİMETRİK KAYIK YAKA BÜRÜMCÜK TİŞÖRT,Women,0.0
ATATÜRK BASKILI TİŞÖRT ERKEK ÇOCUK,Women,0.0
ATATÜRK BASKILI TİŞÖRT KIZ ÇOCUK,Women,0.0
ATATÜRK İMZALI NAKIŞLI PAMUKLU CAP ŞAPKA ERKEK ÇOCUK,Women,0.0
ATATÜRK İMZALI PAMUKLU CAP ŞAPKA KIZ ÇOCUK,Women,0.0
ATLET,Women,-14.286122460641732
ATLET ŞORT 2'Lİ TAKIM ERKEK BEBEK,Women,0.0
AYI BASKILI 2'Lİ ATLET KIZ ÇOCUK,Women,0.0
AYI BASKILI PENYE 3'LÜ BOXER ERKEK ÇOCUK,Women,0.0
AYI BASKILI POLO TİŞÖRT ERKEK ÇOCUK,Women,0.0
AYICIKLI 2'Lİ TAKIM KIZ BEBEK,Women,0.0
AYICIKLI CHARM ANAHTARLIK,Women,0.0
AYICIKLI ELBİSE KIZ BEBEK,Women,0.0
AYICIKLI GÖMLEK KIZ BEBEK,Women,0.0
AYICIKLI JEAN TULUM ERKEK BEBEK,Women,0.0
AYICIKLI KISA KOLLU TİŞÖRT ERKEK ÇOCUK,Women,0.0
AYICIKLI KOLSUZ JEAN ELBİSE KIZ BEBEK,Women,0.0
AYICIKLI PAMUKLU ELBİSE KIZ ÇOCUK,Women,0.0
AYICIKLI POLO TİŞÖRT KIZ ÇOCUK,Women,0.0
AYICIKLI POPLİN GÖMLEK ERKEK BEBEK,Women,0.0
AYICIKLI PİJAMA TAKIMI,Women,0.0
AYICIKLI PİKE 2'Lİ TAKIM ERKEK BEBEK,Women,0.0
AYICIKLI TİŞÖRT ERKEK BEBEK,Women,0.0
AYICIKLI TİŞÖRT KIZ ÇOCUK,Women,0.0
AYICIKLI ÇİZGİLİ POPLİN GÖMLEK ERKEK ÇOCUK,Women,0.0
BAGGY FIT BELİ LASTİKLİ ŞORT,Women,0.0
BAGGY FIT BERMUDA,Women,0.0
BAGGY FIT BÜYÜK BEDEN ŞORT,Women,0.0
BAGGY FIT GABARDİN PANTOLON KIZ ÇOCUK,Women,0.0
BAGGY FIT GENİŞ PAÇA PANTOLON,Women,0.0
BAGGY FIT JEAN PANTOLON,Women,0.0
BAGGY FIT JEAN PANTOLON KIZ ÇOCUK,Women,0.0
BAGGY FIT NORMAL BEL GABARDİN PANTOLON,Women,-40.000307694674575
BAGGY FIT PANTOLON,Women,112.70029103659662
BAGGY FIT SKUBA DALGIÇ KUMAŞ PANTOLON,Women,0.0
BAGGY FIT SWEATSHİRT KUMAŞI ALT,Women,0.0
BAGGY FIT YÜKSEK BEL DÜZ PAÇA UZUN JEAN PANTOLON,Women,-10.000066667111113
BAGGY FIT YÜKSEK BEL KATLAMALI PAÇA JEAN PANTOLON,Women,0.0
BAGGY FIT YÜKSEK BEL UZUN JEAN PANTOLON,Women,-5.000033333555557
BAGGY FIT ŞORT,Women,0.0
BALIKÇI YAKA MONT KIZ ÇOCUK,Women,0.0
BALLOON FIT BELİ LASTİKLİ MODAL PANTOLON,Women,0.0
BALLOON FIT DİK YAKA POPLİN CEKET,Women,0.0
BALLOON FIT ESNEK BANTLI PAÇA KETEN KARIŞIMLI PANTOLON KIZ BEBEK,Women,0.0
BALLOON FIT JEAN PANTOLON,Women,-30.000187501171883
BALLOON FIT KISA KOLLU TİŞÖRT,Women,0.0
BALLOON FIT NORMAL BEL DÜZ PAÇA PANTOLON,Women,0.0
BALLOON FIT NORMAL BEL MÜSLİN PANTOLON,Women,0.0
BALLOON FIT NORMAL BEL PANTOLON,Women,0.0
BALLOON FIT NORMAL BEL POPLİN PANTOLON,Women,-13.333435898224852
BALLOON FIT PANTOLON,Women,0.0
BALLOON FIT YARI ELASTİK BANTLI BEL PANTOLON,Women,0.0
BALON ETEK KIZ ÇOCUK,Women,0.0
BANOBAGİ MİLK THİSTLE ONARICI TONİK 200ML,Women,0.0
BARBİE BASKILI KIZ ÇOCUK TİŞÖRT,Women,0.0
BARREL FIT JEAN PANTOLON ERKEK ÇOCUK,Women,0.0
BARREL FIT PANTOLON,Women,0.0
BARREL FIT SKUBA DALGIÇ KUMAŞ SPORCU PANTOLON,Women,0.0
BARREL FIT YÜKSEK BEL BİLEK BOY JEAN YIKAMALI PANTOLON,Women,0.0
BARREL FIT YÜKSEK BEL KATLAMALI PAÇA JEAN PANTOLON,Women,0.0
BARREL FİT BELİ LASTİKLİ BİLEK BOY CEPLİ YUMUŞAK JEAN PANTOLON,Women,0.0
BARREL FİT DÜZ PAÇA JEAN PANTOLON ERKEK ÇOCUK,Women,0.0
BARREL FİT NORMAL BEL BİLEK BOY BEYAZ JEAN PANTOLON,Women,0.0
BARREL FİT NORMAL BEL BİLEK BOY YUMUŞAK JEAN PANTOLON,Women,0.0
BARREL FİT NORMAL BEL PANTOLON,Women,0.0
BASIC DÜZ KRAVAT,Women,0.0
BASIC GÖMLEK,Women,7.142959185131216
BASIC KISA KOLLU TİŞÖRT,Women,0.0
BASIC KOLSUZ TUNİK,Women,0.0
BASIC PİJAMA TAKIMI ÜST ALT,Women,-11.818289257175065
BASKILI 2'Lİ ERKEK BEBEK TAKIM,Women,0.0
BASKILI 2'Lİ TAKIM ERKEK BEBEK,Women,0.0
BASKILI 7'Lİ PAMUKLU PATİK ÇORAP ERKEK ÇOCUK,Women,0.0
BASKILI CAP ŞAPKA KIZ ÇOCUK,Women,0.0
BASKILI FİTİLLİ KAŞKORSE TİŞÖRT KIZ ÇOCUK,Women,0.0
BASKILI KAYDIRMAZ TABAN 3'LÜ PAMUKLU UZUN ÇORAP ERKEK BEBEK,Women,0.0
BASKILI KISA KOLLU GECELİK,Women,0.0
BASKILI KISA KOLLU TİŞÖRT,Women,0.0
BASKILI KISA KOLLU TİŞÖRT ERKEK BEBEK,Women,0.0
BASKILI OVERSIZE KISA KOLLU TİŞÖRT,Women,0.0
BASKILI OVERSİZE KIZ ÇOCUK TİŞÖRT,Women,0.0
BASKILI PENYE 3'LÜ BOXER ERKEK ÇOCUK,Women,0.0
BASKILI PENYE 3'LÜ SLİP KÜLOT KIZ ÇOCUK,Women,0.0
BASKILI PENYE KISA KOLLU TİŞÖRT,Women,0.0
BASKILI PİJAMA TAKIMI ERKEK BEBEK,Women,0.0
BASKILI PİKE TİŞÖRT ERKEK ÇOCUK,Women,0.0
BASKILI RİBANA TİŞÖRT KIZ ÇOCUK,Women,0.0
BASKILI TİŞÖRT ERKEK ÇOCUK,Women,0.0
