kategori,isim,fiyat,link,resim
Dondurulmus Urunler,SuperFresh Frambuaz 300 Gr,"₺499,90",https://ardenmarket.com.tr/superfresh-frambuaz-300-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/2/4/245591367_1739260431610_org_dxn2u3dvv60uwpol.jpg
Dondurulmus Urunler,SuperFresh Soğan Halkası Gurme 450 Gr,"₺154,90",https://ardenmarket.com.tr/superfresh-sogan-halkasi-gurme-450-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/2/4/245127975_1733764918753_org_s3os9zke9ispugs0.jpg
Dondurulmus Urunler,Ülker Baklavadan İlhamla Antep Fıstıklı Milföy 28 Gr,"₺20,00",https://ardenmarket.com.tr/ulker-baklavadan-ilhamla-antep-fistikli-milfoy-28-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/_/l/_lker_baklavadan_lhamla_antep_f_st_kl_milf_y_28_gr.png
Dondurulmus Urunler,Superfresh Patates Çıtır Çubuk 1000 Gr,"₺239,90",https://ardenmarket.com.tr/superfresh-patates-citir-cubuk-1000-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/s/u/superfresh_patates_t_r_ubuk_1000_gr.png
Dondurulmus Urunler,Superfresh Tatlı Beyaz Soğan 450 Gr,"₺99,90",https://ardenmarket.com.tr/superfresh-tatli-beyaz-sogan-450-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/0/1/0166103_superfresh-derin-dondurulmus-tatli-beyaz-sogan-450-gr_320_1.png
Dondurulmus Urunler,Superfresh Ispanak 450 Gr,"₺119,90",https://ardenmarket.com.tr/superfresh-ispanak-450-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/s/u/superfresh_ispanak_450_gr.png
Dondurulmus Urunler,Superfresh Mini Rulo Börek Peynirli 500 g,"₺199,90",https://ardenmarket.com.tr/superfresh-mini-rulo-borek-peynirli-500-g.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/s/u/superfres-rulo-peynir.jpg
Dondurulmus Urunler,Superfresh Patates 1 Kg,"₺229,90",https://ardenmarket.com.tr/superfresh-patates-1000-g.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/s/u/superfresh-patates.jpg
Dondurulmus Urunler,SuperFresh Peynirli Kat Kat Börek 400 G,"₺142,90",https://ardenmarket.com.tr/superfresh-peynirli-kat-kat-borek-400-g.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/1/7/17555464_1-c3836a-1650x1650.png
Dondurulmus Urunler,Superfresh Falafel 450 G,"₺159,90",https://ardenmarket.com.tr/superfresh-falafel-450-g.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/8/8/8844732006450_1666792000901.png
Dondurulmus Urunler,SuperFresh Tost Pizza 200 Gr,"₺114,90",https://ardenmarket.com.tr/superfresh-tost-pizza-200-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/2/4/245560317_1724138795660_org_eqhvqhmifbrz8x0b.jpg
Dondurulmus Urunler,SuperFresh Hamburger Gourmet 500 Gr,"₺699,90",https://ardenmarket.com.tr/superfresh-hamburger-gourmet-500-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/4/3/43497881_1707336554485_org_zqroaccnstbtnrap.jpg
Dondurulmus Urunler,SuperFresh Burger Donuk Et Baba 4'lü,"₺549,90",https://ardenmarket.com.tr/superfresh-burger-donuk-et-baba-4-lu.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/4/1/41050193_1707330154196_org_u0xxi9zutcpehedy.jpg
Dondurulmus Urunler,SuperFresh Tekirdağ Köfte 300 Gr,"₺599,90",https://ardenmarket.com.tr/superfresh-tekirdag-kofte-300-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/2/4/245644331_1720609284473_org_mco39idswcdzoyy8.jpg
Dondurulmus Urunler,SuperFresh Dana Izgara Köfte 300 Gr,"₺599,90",https://ardenmarket.com.tr/superfresh-dana-izgara-kofte-300-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/2/4/245644294_1720608892344_org_1ux0o8n5onkxv5vt.jpg
Dondurulmus Urunler,SuperFresh Peyniri Çubukları Mozzarella 280 Gr,"₺299,90",https://ardenmarket.com.tr/superfresh-peyniri-cubuklari-mozzarella-280-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/2/4/245415963_1707336466829_org_zxt4xoqmij0hs0fz.jpg
Dondurulmus Urunler,SuperFresh Orman Meyveleri Dondurulmuş 300 Gr,"₺379,90",https://ardenmarket.com.tr/superfresh-orman-meyveleri-dondurulmus-300-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/2/4/245498501_1717166219722_org_rjool8bnq8xygpnu.jpg
Dondurulmus Urunler,SuperFresh Vişne Dondurulmuş 350 Gr,"₺469,90",https://ardenmarket.com.tr/superfresh-visne-dondurulmus-350-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/2/4/245598648_1717669139019_org_dfee6bknn0kkd785.jpg
Dondurulmus Urunler,SuperFresh Böğürtlen 300 Gr,"₺249,90",https://ardenmarket.com.tr/superfresh-bogurtlen-300-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/2/4/245591366_1717758059054_org_hue4q0x12zeaxe2j.jpg
Dondurulmus Urunler,SuperFresh Mac & Cheese Topları 300 Gr,"₺179,90",https://ardenmarket.com.tr/superfresh-mac-cheese-toplari-300-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/2/4/245415957_1733765192779_org_gldde3xf0jmjzivh.jpg
Dondurulmus Urunler,SuperFresh Simit 4'lü 400 Gr,"₺164,90",https://ardenmarket.com.tr/superfresh-simit-4-lu-400-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/8/5/85782086_1712225075300_org_epjphw1mkkf6d2zw.jpg
Dondurulmus Urunler,SuperFresh Börek Sosisli Rulo 420 Gr,"₺199,90",https://ardenmarket.com.tr/superfresh-borek-sosisli-rulo-420-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/2/4/245293321_1718016022418_org_ictthfhwzztutu0l.jpg
Dondurulmus Urunler,SuperFresh Patates Kroket Çıtır Toplar Peynir&ıspanak Dolgulu 360 Gr,"₺164,90",https://ardenmarket.com.tr/superfresh-patates-kroket-citir-toplar-peynir-ispanak-dolgulu-360-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/1/7/17555955-90b897-1650x1650.png
Dondurulmus Urunler,SuperFresh Pizza King İnce Hamur 2'li 300 Gr,"₺172,90",https://ardenmarket.com.tr/superfresh-pizza-king-ince-hamur-2-li-300-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/2/4/245317465_1707333088951_org_8bebif8dc1z5pp2p.jpg
Dondurulmus Urunler,Pınar Pizza Karışık Dondurulmuş 4x200 Gr,"₺249,95",https://ardenmarket.com.tr/pinar-pizza-karisik-dondurulmus-4x200-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/1/0/1006485-30572.png
Dondurulmus Urunler,Superfresh Mısır 450 Gr,"₺132,90",https://ardenmarket.com.tr/superfresh-misir-450-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/1/7/17011080-71f874-1650x1650.jpg
Dondurulmus Urunler,Superfresh Kroket Patates 450 Gr,"₺114,90",https://ardenmarket.com.tr/superfresh-kroket-patates-450-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/s/u/superfresh_kroket_patates_450_gr_1_1.png
Dondurulmus Urunler,Superfresh Patatesli Garnitür 450 Gr,"₺99,90",https://ardenmarket.com.tr/superfresh-patatesli-garnitur-450-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/s/u/superfresh_patatesli_garnit_r_450_gr.png
Dondurulmus Urunler,Superfresh Taze Fasulye 450 Gr,"₺139,90",https://ardenmarket.com.tr/superfresh-taze-fasulye-450-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/s/u/superfresh_taze_fasulye_450_gr.png
Dondurulmus Urunler,Superfresh Bezelye 450 Gr,"₺126,90",https://ardenmarket.com.tr/superfresh-bezelye-450-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/s/u/superfresh_bezelye_450_gr.png
Dondurulmus Urunler,Superfresh Barbunya 450 Gr,"₺219,90",https://ardenmarket.com.tr/superfresh-barbunya-450-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/s/u/superfresh_barbunya_450_gr.png
Dondurulmus Urunler,Pınar Donuk Kayseri Mantısı 400 Gr,"₺94,95",https://ardenmarket.com.tr/pinar-donuk-kayseri-mantisi-400-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/p/_/p_nar_donuk_kayseri_mant_s_400_gr_1.png
Dondurulmus Urunler,Superfresh Mantı 400 Gr,"₺164,90",https://ardenmarket.com.tr/superfresh-manti-400-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/s/u/superfresh_mant_400_gr.png
Dondurulmus Urunler,Pınar Donuk Milföy 500 Gr,"₺86,95",https://ardenmarket.com.tr/pinar-donuk-milfoy-500-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/p/_/p_nar_donuk_milf_y_500_gr.png
Dondurulmus Urunler,Superfresh Milföy Tereyağlı 1 Kg,"₺239,90",https://ardenmarket.com.tr/superfresh-milfoy-tereyagli-1-kg.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/s/u/superfresh_milf_y_tereya_l_1_kg_1.png
Dondurulmus Urunler,Superfresh Milföy 500 Gr,"₺129,90",https://ardenmarket.com.tr/superfresh-milfoy-500-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/s/u/superfresh_milf_y_500_g.png
Dondurulmus Urunler,Pınar Milföy Hamuru 1000 Gr,"₺159,95",https://ardenmarket.com.tr/pinar-milfoy-hamuru-1000-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/p/_/p_nar_milf_y_hamuru_1000_gr.png
Dondurulmus Urunler,Pınar Çıtır Balık 400 Gr,"₺369,95",https://ardenmarket.com.tr/pinar-citir-balik-400-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/p/_/p_nar_t_r_bal_k_400_gr_1.png
Dondurulmus Urunler,Pınar Fish Finger Sade 240 Gr,"₺229,95",https://ardenmarket.com.tr/pinar-fish-finger-sade-240-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/p/_/p_nar_fish_finger_sade_240_gr_1.png
Dondurulmus Urunler,Superfresh Mini Rulo Börek Ispanaklı 500 g,"₺199,90",https://ardenmarket.com.tr/superfresh-mini-rulo-borek-ispanakli-500-g.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/s/u/superfres-rulo-ispanak_d.png
Dondurulmus Urunler,Superfresh Mini Rulo Börek Patatesli 500 g,"₺199,90",https://ardenmarket.com.tr/superfresh-mini-rulo-borek-patatesli-500-g.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/s/u/superfres-rulo-patates.jpg
Dondurulmus Urunler,Superfresh Jumbo Patates 1 Kg,"₺239,90",https://ardenmarket.com.tr/superfresh-jumbo-patates-1-kg.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/1/7/17014697-165b9d-1650x1650.png
Dondurulmus Urunler,Superfresh Elma Dilim Patates 1 Kg,"₺239,90",https://ardenmarket.com.tr/superfresh-elma-dilim-patates-1-kg.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/s/u/superfresh-elma-dilim.jpg
Dondurulmus Urunler,Superfresh Milföy Hamuru 1000 g,"₺212,90",https://ardenmarket.com.tr/superfresh-milfoy-hamuru-1-kg.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/m/i/milfoy-hamuru.jpg
Dondurulmus Urunler,Superfresh Pizza King 4'lü 780 g,"₺349,90",https://ardenmarket.com.tr/superfresh-pizza-king-4-lu-780-g.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/s/u/superfresh_pizza_king_4_l_780_g.png
Unlu Mamul Tatli,Yufka Kg,,,
Dondurma,Dr.Oetker Çikolatalı Antep Fıstıklı Puding 100 g,"₺51,00",https://ardenmarket.com.tr/dr-oetker-cikolatali-antep-fistikli-puding-100-g.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/d/r/dr-oetker-antep.jpg
Dondurma,Algida Maraş Usulü Sade-Kakao Dondurma 500 ml,"₺200,00",https://ardenmarket.com.tr/algida-maras-usulu-sade-cikolata-dondurma-500ml.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/a/l/algida_mara_usul_sade-kakao_dondurma_500_ml.jpg
Dondurma,Algida Maraş Usulü Sade Dondurma 500 ml,"₺200,00",https://ardenmarket.com.tr/algida-maras-usulu-sade-dondurma-500ml.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/a/l/algida_mara_usul_sade_dondurma_500_ml.jpg
Dondurma,Kenton Puding Kakaolu 2'li,"₺89,95",https://ardenmarket.com.tr/kenton-puding-kakaolu-2-li.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/k/e/kenton-kakao.jpg
Dondurma,Kenton Puding Çikolata Aşkı 2'li,"₺89,95",https://ardenmarket.com.tr/kenton-puding-cikolata-aski-2-li.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/k/e/kenton-2li.jpg
Dondurma,Dr.Oetker Bitter Çikolatalı Puding 111 g,"₺51,00",https://ardenmarket.com.tr/dr-oetker-puding-111gr-bitter-cikolatali.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/d/r/dr.oetker_puding_bitter_ikolatal_111_g.jpg
Dondurma,Dr.Oetker Kakaolu Puding 147 g,"₺51,00",https://ardenmarket.com.tr/dr-oetker-puding-147gr-kakaolu.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/d/r/dr._oetker_puding_kakaolu_147_g.jpg
Dondurma,Kenton Puding Çikolatalı 100 g,"₺47,50",https://ardenmarket.com.tr/kenton-puding-cikolatali-100gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/k/e/kenton_puding_ikolatal_100_g.jpg
Dondurma,Kenton Puding Kakaolu 120 g,"₺47,50",https://ardenmarket.com.tr/kenton-puding-kakaolu-120gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/k/e/kenton_puding_kakaolu_120_g.jpg
Dondurma,Pakmaya Puding Çilekli 125 g,"₺32,50",https://ardenmarket.com.tr/pakmaya-puding-cilekli-125-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/p/a/pakmaya_puding_ilekli_125_g.jpg
Dondurma,Pakmaya Puding Çikolatalı 106 g,"₺42,50",https://ardenmarket.com.tr/pakmaya-puding-cikolatali-106-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/p/a/pakmaya_puding_ikolatal_106_g.jpg
Dondurma,Pakmaya Puding Kakaolu 145 g,"₺42,50",https://ardenmarket.com.tr/pakmaya-puding-kakaolu-145-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/p/a/pakmaya_puding_kakaolu_145_g.jpg
Dondurma,Bizim Mutfak Kakaolu Toz Puding 150 g,"₺45,00",https://ardenmarket.com.tr/bizim-puding-kakaolu-150gr-6353-01.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/b/i/bizim_mutfak_kakaolu_toz_puding_150_g.jpg
Dondurma,Dr.Oetker 3'Lü Kakaolu Puding 441 G,"₺119,95",https://ardenmarket.com.tr/dr-oetker-3-lu-kakaolu-puding-441-g.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/0/7/07100038-519377-1650x1650.png
Dondurma,Algida Minecraft 78 Ml,"₺25,00",https://ardenmarket.com.tr/algida-minecraft-78-ml.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/2/4/245794250_1742302330703_org_ytres7momiqvjfdy.jpg
Dondurma,Dr. Oetker Puding Bardakta Çikolata Parçalı Vanilin 34 Gr,"₺25,50",https://ardenmarket.com.tr/dr-oetker-puding-bardakta-cikolata-parcali-vanilin-34-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/4/3/43166744_1707335443978_org_xh4fckz8idhhhwx6.jpg
Dondurma,Pesotti Profiterol Topları 100 Gr,"₺59,95",https://ardenmarket.com.tr/pesotti-profiterol-toplari-100-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/2/4/245554414_1707718745108_org_tnpgt4byemswf8wu.jpg
Dondurma,Sütaş Tatlımmm Muz 100 Gr 4'Lü,"₺45,00",https://ardenmarket.com.tr/sutas-tatlimmm-muz-100-gr-4-lu.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/1/0/1007416-4179-4.png
Dondurma,Sütaş Puding Tatlımmm Çikolatalı Sütlü 4x65 Gr,"₺45,00",https://ardenmarket.com.tr/sutas-puding-tatlimmm-cikolatali-sutlu-4x65-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/4/2/42428325_1717582050677_org.png
Dondurma,Sütaş Puding Tatlımmm Çikolatalı Çilekli 4x65 Gr,"₺45,00",https://ardenmarket.com.tr/sutas-puding-tatlimmm-cikolatali-cilekli-4x65-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/4/2/42428327_1717582056176_org.png
Dondurma,Eker Sütlaç 500 Gr,"₺109,95",https://ardenmarket.com.tr/eker-sutlac-500-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/s/_/s_tla_500_gr.png
Dondurma,Eker Çikolatalı Puding 500 gr,"₺109,95",https://ardenmarket.com.tr/cikolatali-puding-500-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/_/i/_ikolatal_puding_500_gr.png
Dondurma,Saffet Abdullah Kemalpaşa Tatlısı Lüx 150 gr,"₺109,95",https://ardenmarket.com.tr/saffet-abdullah-kemalpasa-tatlisi-lux-150-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/1/9/199651.jpg
Dondurma,Dr. Oetker Creme Ole Vanilya Aromalı 110 Gr,"₺36,95",https://ardenmarket.com.tr/dr-oetker-creme-ole-vanilya-aromali-110-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/d/r/dr._oetker_creme_ole_vanilya_aromal_110_gr.jpg
Dondurma,Danone Danette Çikolatalı Puding 4'Lü 100 Gr,"₺104,95",https://ardenmarket.com.tr/danone-danette-cikolatali-puding-4-lu-100-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/d/a/danone_danette_ikolatal_puding_4_l_100_gr.jpg
Dondurma,Pınar Kido Puding Muzlu 200 Gr,"₺37,95",https://ardenmarket.com.tr/pinar-kido-puding-muzlu-200-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/p/_/p_nar_kido_puding_muzlu_200_gr.png
Dondurma,Pakmaya Pudıng Cıkolatalı Portakallı 116 Gr,"₺42,50",https://ardenmarket.com.tr/pakmaya-puding-cikolatali-portakalli-116-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/1/0/108666.jpg
Dondurma,Danone Activia Çilekli Probiyotik Yoğurt 4'Lü 100 Gr,"₺114,95",https://ardenmarket.com.tr/danone-activia-cilekli-probiyotik-yogurt-4-lu-100-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/d/a/danone_activia_ilekli_probiyotik_yo_urt_4_l_100_gr.jpg
Dondurma,Max Buz Parmak Limon 60 Ml,"₺10,00",https://ardenmarket.com.tr/max-buz-parmak-limon-60-ml.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/1/0/104195-1.jpg
Dondurma,Algida Keyif Kornet Dondurma 110 Ml,"₺25,00",https://ardenmarket.com.tr/algida-keyif-kornet-dondurma-110-ml.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/1/0/103083.jpg
Dondurma,Eker Portakal.Bademli Bitter Çikolatalı Tatlı 125 Gr,"₺58,95",https://ardenmarket.com.tr/eker-portakal-bademli-bitter-cikolatali-tatli-125-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/e/k/eker_tatli_125_gr_port.bademli_bitt.cikolatali.jpg
Dondurma,Eker Fındıklı Karamelize Beyaz Çikolata Tatlı 125 Gr,"₺58,95",https://ardenmarket.com.tr/eker-findikli-karamelize-beyaz-cikolata-tatli-125-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/e/k/eker_tatli_125_gr_findikli_karamelize_beyaz_cikolatali.jpg
Dondurma,Eker Antep Fıstıklı Çikolatalı Sütlü Tatlı 125Gr,"₺58,95",https://ardenmarket.com.tr/eker-antep-fistikli-cikolatali-sutlu-tatli-125gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/e/k/eker_tatli_125_gr_ant.fis.sutlu_cikolatali.jpg
Dondurma,Sütaş Tatlımmm Çikolatalı Sütlü Puding 4x100 g,"₺45,00",https://ardenmarket.com.tr/sutas-tatlimmm-cikolatali-sutlu-puding-4x100-g.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/s/u/sutas-tatlim.jpg
Dondurma,İçim Dolcia Muzlu Puding 4x100 g,"₺79,95",https://ardenmarket.com.tr/icim-dolcia-muzlu-puding-4x100-g.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/i/c/icim-dolcia-muz.jpg
Dondurma,İçim Dolcia Çilekli Puding 4x100 g,"₺79,95",https://ardenmarket.com.tr/icim-dolcia-cilekli-puding-4x100-g.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/i/c/icim-dolcia-cilekli.jpg
Dondurma,İçim Dolcia Çikolatalı Puding 4x100 g,"₺79,95",https://ardenmarket.com.tr/icim-dolcia-cikolatali-puding-4x100-g.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/i/c/icim-dolcia-cikolata.jpg
Dondurma,Algida Magnum Double Çikolata 95 Ml,"₺90,00",https://ardenmarket.com.tr/algida-magnum-double-cikolata-95-ml.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/m/a/magnum-duble.jpg
Dondurma,Eker Sütlaç 150 g,"₺58,95",https://ardenmarket.com.tr/eker-sutlac-150-g.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/e/k/eker-sutlac.jpg
Dondurma,Eker Supangle 150 g,"₺58,95",https://ardenmarket.com.tr/eker-supangle-150-g.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/e/k/eker-supangle.jpg
Dondurma,Eker Sakızlı Muhallebi 150 g,"₺58,95",https://ardenmarket.com.tr/eker-sakizli-muhallebi-150-g.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/e/k/eker-sakizli.jpg
Dondurma,Eker Profiterol 100 g,"₺58,95",https://ardenmarket.com.tr/eker-profiterol-100-g.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/e/k/eker-profiterol.jpg
Dondurma,Seyidoğlu Dondurma Külahı 10'lu,"₺27,50",https://ardenmarket.com.tr/seyidoglu-dondurma-kulahi-10-lu.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/s/e/seyidoglu-dondurma.jpg
Dondurma,Neon Lüx Dondurma Kaşığı,"₺34,95",https://ardenmarket.com.tr/neon-lux-dondurma-kasigi-sc-320.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/d/o/dondurma-kasigi.jpg
Dondurma,Kenton Puding Çikolata Aşkı Çikolatalı 3'lü,"₺94,95",https://ardenmarket.com.tr/kenton-puding-cik-ask-cikolatali-3-lu.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/k/e/kenton_puding_ikolata_a_k_ikolatal_3_l_.jpg
Atistirmalik,Master Potato Acılı Baharatlı Cips 160 gr,"₺120,00",https://ardenmarket.com.tr/master-potato-acili-baharatli-cips-160-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/m/a/master_potato_ac_l_baharatl_cips_160_gr.jpg
Atistirmalik,Kahve Dünyası Gofrik Antep Fıstıklı Sütlü 33 gr,"₺49,95",https://ardenmarket.com.tr/kahve-dunyasi-gofrik-antep-fistikli-sutlu-33-gr.html,https://ardenmarket.com.tr/media/catalog/product/cache/af204314a7b8c0f9bb1d3072a30a2454/k/a/kahve_d_nyas_gofrik_antep_f_st_kl_s_tl_33_gr.png
