category,product_name,price,date,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Mutfak,Regent Metal Peçetelik 18x18 cm Gold,1499.99,2026-05-01,05,,,,
Mutfak,Relief Pamuk Kurulama Bezi Açık Mavi,999.99,2026-05-01,05,,,,
Mutfak,Renita Paslanmaz Çelik Rende 23 cm Siyah,1999.99,2026-05-01,05,,,,
Mutfak,Retro Art 20li Kağıt Peçete Sarı,1049.99,2026-05-01,05,,,,
Mutfak,Retro Art Cam Kavanoz 500 ml Renkli,1149.99,2026-05-01,05,,,,
Mutfak,Retro Blossom 20li Kağıt Peçete Turuncu,1099.99,2026-05-01,05,,,,
Mutfak,Retro Botanique 20li Kağıt Peçete Yeşil,1099.99,2026-05-01,05,,,,
Mutfak,Retro Bouquet 20li Kağıt Peçete Beyaz,1099.99,2026-05-01,05,,,,
Mutfak,Retro Floral 20li Kağıt Peçete  Yeşil,1049.99,2026-05-01,05,,,,
Mutfak,Retro Flower 20li Kağıt Peçete Yeşil,1049.99,2026-05-01,05,,,,
Mutfak,Retro Flowery 20li Kağıt Peçete Krem,1049.99,2026-05-01,05,,,,
Mutfak,Retro Gingham 20li Kağıt Peçete Krem,1049.99,2026-05-01,05,,,,
Mutfak,Retro Grids Pamuk Kurulama Bezi Krem - Pembe,1499.99,2026-05-01,05,,,,
Mutfak,Retro Line 20li Kağıt Peçete Terracotta,1049.99,2026-05-01,05,,,,
Mutfak,Retro Mood Emaye 3lü Saklama Kabı Bordo-Pembe-Sarı,4499.99,2026-05-01,05,,,,
Mutfak,Retro Petite Melamin Nihale Mutfak Gereci Beyaz - Turuncu,1299.95,2026-05-01,05,,,,
Mutfak,Retro Pink Emaye Baharatlık Pembe,2499.99,2026-05-01,05,,,,
Mutfak,Retro Plaid 20li Kağıt Peçete Yeşil,1049.99,2026-05-01,05,,,,
Mutfak,Retro Realm Cam Baharatlık 350 ml Renkli,1149.99,2026-05-01,05,,,,
Mutfak,Retro Realm Emaye Baharatlık Mavi,2499.99,2026-05-01,05,,,,
Mutfak,Retro Revival Pamuk Kurulama Bezi Krem - Mavi,1299.99,2026-05-01,05,,,,
Mutfak,Retro Shapes 20li Kağıt Peçete Pembe,1049.99,2026-05-01,05,,,,
Mutfak,Retro Style 20li Kağıt Peçete Pembe,1049.99,2026-05-01,05,,,,
Mutfak,Retro Style Cam Kavanoz 500 ml Mavi,1399.99,2026-05-01,05,,,,
Mutfak,Retro Style Cam Kavanoz 800 ml Turuncu,1399.99,2026-05-01,05,,,,
Mutfak,Retro Trellis 20li Kağıt Peçete Yeşil,1049.99,2026-05-01,05,,,,
Mutfak,Retro Vernal Pamuk Kurulama Bezi Pudra,1749.99,2026-05-01,05,,,,
Mutfak,Retro Waves 20li Kağıt Peçete Pembe,1049.99,2026-05-01,05,,,,
Mutfak,Ribbon 20li Kağıt Peçete Gri,1049.99,2026-05-01,05,,,,
Mutfak,Riga Akrilik Değirmen 17 cm Şeffaf,404.99,2026-05-01,05,,,,
Mutfak,Rita Paslanmaz Çelik Soyacak 13 cm Siyah,1999.99,2026-05-01,05,,,,
Mutfak,Rivoli Borosilikat Kavanoz Şeffaf,999.95,2026-05-01,05,,,,
Mutfak,Roche Borosilikat Kavanoz Kahve,1499.99,2026-05-01,05,,,,
Mutfak,Romantic Toile 20li Kağıt Peçete Bej,1049.99,2026-05-01,05,,,,
Mutfak,"Ronna Silikon Spatula 21,5 cm Bordo",699.95,2026-05-01,05,,,,
Mutfak,"Ronna Silikon Yumurta Fırçası 20,5 cm Bordo",749.95,2026-05-01,05,,,,
Mutfak,Rosalia Süzgeç 23x21 cm Krem,849.95,2026-05-01,05,,,,
Mutfak,Rosalia Süzgeç 23x21 cm Yeşil,849.95,2026-05-01,05,,,,
Mutfak,Rosalyn 20li Kağıt Peçete 33x33 cm Pudra,1049.99,2026-05-01,05,,,,
Mutfak,Rosemary Cam Kesme Tahtası 25x35 cm Yeşil-Beyaz,2249.99,2026-05-01,05,,,,
Mutfak,Roseray Kağıt 20li Kağıt Peçete 33x33 cm Siyah - Beyaz,1049.99,2026-05-01,05,,,,
Mutfak,Rowena Akrilik Değirmen 14 cm Şeffaf,1499.99,2026-05-01,05,,,,
Mutfak,Rowena Metal Ceviz ve Fındık Kıracağı Mutfak Gereci 17 cm Siyah,1499.99,2026-05-01,05,,,,
Mutfak,Rowena Metal Mutfak Makası Mutfak Gereci 21 cm Siyah,1399.99,2026-05-01,05,,,,
Mutfak,Rowena Metal Rende 25 cm Siyah,1499.99,2026-05-01,05,,,,
Mutfak,Rowena Metal Sarımsak Ezici 16 cm Siyah,439.99,2026-05-01,05,,,,
Mutfak,Rowena Metal Un Eleği Mutfak Gereci 10 cm Gri,1749.99,2026-05-01,05,,,,
Mutfak,Rowena Metal Çırpıcı Gri,1299.99,2026-05-01,05,,,,
Mutfak,Roxane Çelik Mini Boy Çaydanlık Siyah,6999.99,2026-05-01,05,,,,
Mutfak,Roxy Ahşap Değirmen 17 cm Natural,584.99,2026-05-01,05,,,,
Mutfak,Rutilus Kağıt 20li Kağıt Peçete 33x33 cm Kırmızı,999.99,2026-05-01,05,,,,
Mutfak,Sage Pamuk Kurulama Bezi 30x50 cm Beyaz - Yeşil,1499.99,2026-05-01,05,,,,
Mutfak,Sakura 20li Kağıt Peçete Krem,1049.99,2026-05-01,05,,,,
Mutfak,Sakura 20li Kağıt Peçete Lila,1049.99,2026-05-01,05,,,,
Mutfak,Sakura 20li Kağıt Peçete Pembe,1049.99,2026-05-01,05,,,,
Mutfak,Sakura Dream 20li Kağıt Peçete Yeşil,1049.99,2026-05-01,05,,,,
Mutfak,Sakura World 20li Kağıt Peçete Pembe,1049.99,2026-05-01,05,,,,
Mutfak,Salina Metal 4lü Saklama Kabı 1.3 L x 9 L Siyah,6999.99,2026-05-01,05,,,,
Mutfak,Saly Cam 2li Yağlık - Sirkelik 245 ml Antrasit,1699.95,2026-05-01,05,,,,
Mutfak,Samantha Silikon Hamur Matı Mutfak Gereci 50x40 cm Yeşil,1499.99,2026-05-01,05,,,,
Mutfak,Sartagi Emaye Kızartma Tencere 22 cm Mocha,4999.99,2026-05-01,05,,,,
Mutfak,Sartagi Emaye Kızartma Tenceresi 22 Cm Açık Mint,4999.99,2026-05-01,05,,,,
Mutfak,Sartagi Emaye Kızartma Tenceresi 22 Cm Bej,4499.99,2026-05-01,05,,,,
Mutfak,Sartagi Emaye Kızartma Tenceresi 22 cm Gül Kurusu,4499.99,2026-05-01,05,,,,
Mutfak,SauceMate Paslanmaz Çelik Sos Tava Silver,2499.99,2026-05-01,05,,,,
Mutfak,Savor Premium Yuvarlak Izgara Tava 34 cm Siyah,4999.99,2026-05-01,05,,,,
Mutfak,Savory Pamuk 2li Kurulama Bezi 30x50 cm Lacivert,999.99,2026-05-01,05,,,,
Mutfak,Savory Pamuk 2li Kurulama Bezi 30x50 cm Mavi,999.99,2026-05-01,05,,,,
Mutfak,Scavri Paslanmaz Çelik Kevgır 14 cm Gri,1749.99,2026-05-01,05,,,,
Mutfak,Scavri Paslanmaz Çelik Kevgır 16 cm Gri,1999.99,2026-05-01,05,,,,
Mutfak,Scratch Line Pamuk Cepli Mutfak Önlüğü Kırmızı,1749.99,2026-05-01,05,,,,
Mutfak,Seafree 20li Kağıt Peçete 33x33 cm Lacivert-Beyaz,1049.99,2026-05-01,05,,,,
Mutfak,Seashell 20li Kağıt Peçete Mavi,188.99,2026-05-01,05,,,,
Mutfak,Senash Cam Peçetelik Şeffaf,1299.99,2026-05-01,05,,,,
Mutfak,"Serena Silikon Airfryer Kek Kalıbı 5,5 L Bordo",849.95,2026-05-01,05,,,,
Mutfak,"Serena Silikon Airfryer Kek Kalıbı 5,5 L Yeşil",849.95,2026-05-01,05,,,,
Mutfak,"Sharp Cut Silikon, Paslanmaz Çelik 9 Parça Servis Gereci Bıçak Seti 19x11x22 cm Beyaz",5499.99,2026-05-01,05,,,,
Mutfak,Shelby Bambu 6 Parça Kesme Tahtası Bıçak Seti 38x25 cm Mavi,1619.99,2026-05-01,05,,,,
Mutfak,Shelby Borosilikat Bal Kavanoz 400 ml Gri,1749.99,2026-05-01,05,,,,
Mutfak,Shellwave Pamuk Kurulama Bezi 30x50 cm Beyaz - Mavi,999.99,2026-05-01,05,,,,
Mutfak,Siena Çelik 2li Kapaksız Sahan Seti 16-18 cm Silver,5499.99,2026-05-01,05,,,,
Mutfak,Siena Çelik Mini Tencere Silver,3499.99,2026-05-01,05,,,,
Mutfak,Silent Slash Paslanmaz Çelik 6lı Bıçak 9 cm Kırmızı,1749.99,2026-05-01,05,,,,
Mutfak,Silent Slash Paslanmaz Çelik 6lı Bıçak 9 cm Siyah,1749.99,2026-05-01,05,,,,
Mutfak,Simone Borosilikat Kavanoz Yeşil,404.99,2026-05-01,05,,,,
Mutfak,Simone Borosilikat Saklama Kabı Yeşil,2499.99,2026-05-01,05,,,,
Mutfak,Simple Cam 2li Yağlık - Sirkelik 180 ml Şeffaf,1699.95,2026-05-01,05,,,,
Mutfak,Sinna Borosilikat Kavanoz Şeffaf,1499.99,2026-05-01,05,,,,
Mutfak,Sinople Pamuk Kurulama Bezi 30x50 cm Beyaz - Yeşil,1499.99,2026-05-01,05,,,,
Mutfak,Skyglide Kağıt 20li Kağıt Peçete 33x33 cm Mavi,1049.99,2026-05-01,05,,,,
Mutfak,Skylith 20li Kağıt Peçete 33x33 cm Siyah - Beyaz,1099.99,2026-05-01,05,,,,
Mutfak,Smart Cut Paslanmaz Çelik 7 Parça Bıçak 34.5x34x34x31x24x21 cm Kırmızı,10499.99,2026-05-01,05,,,,
Mutfak,Smooth Fringes Pamuk 6lı Misafir Peçetesi Bordo,479.99,2026-05-01,05,,,,
Mutfak,Smooth Fringes Pamuk 6lı Misafir Peçetesi Krem,2749.99,2026-05-01,05,,,,
Mutfak,Smooth Fringes Pamuk 6lı Misafir Peçetesi Yeşil,2749.99,2026-05-01,05,,,,
Mutfak,Snow Smile Dolomite Demlik 640 ml Beyaz - Kırmızı,959.99,2026-05-01,05,,,,
Mutfak,Soft Bloom Stoneware Fırın Kabı Krem,239.99,2026-05-01,05,,,,
Mutfak,Soft Bloom Stoneware Karıştırma Kabı 23 cm Krem,4999.99,2026-05-01,05,,,,
Mutfak,Soft Bloom Stoneware Kavanoz Krem,2999.99,2026-05-01,05,,,,
Mutfak,Soft Bloom Stoneware Limon Sıkacağı 18 cm Krem,2499.99,2026-05-01,05,,,,
Mutfak,Solea Kağıt 20li Kağıt Peçete 33x33 cm Lacivert,1049.99,2026-05-01,05,,,,
Mutfak,Spotty 20li Kağıt Peçete Siyah - Beyaz,1049.99,2026-05-01,05,,,,
Mutfak,Spring 20li Kağıt Peçete 33x33 cm Mavi,1049.99,2026-05-01,05,,,,
Mutfak,Spring Daisies Kağıt 20li Kağıt Peçete 33x33 cm Mavi,1049.99,2026-05-01,05,,,,
Mutfak,Squarify Dark Kağıt 20li Kağıt Peçete 33x33 cm Mavi,1049.99,2026-05-01,05,,,,
Mutfak,Squarify Green Kağıt 20li Kağıt Peçete 33x33 cm Yeşil,1049.99,2026-05-01,05,,,,
Mutfak,Squarify Orange Kağıt 20li Kağıt Peçete 33x33 cm Sarı,1049.99,2026-05-01,05,,,,
Mutfak,Steel Edge Paslanmaz Çelik Kesme Tahtası 26x34 cm Gri,3499.99,2026-05-01,05,,,,
Mutfak,Steel Master Paslanmaz Çelik Mutfak Gereci Gri,1499.99,2026-05-01,05,,,,
Mutfak,Stella Borosilikat French Press 360 ml Açık Pembe,1499.99,2026-05-01,05,,,,
Mutfak,Stella Borosilikat French Press 360 ml Yeşil,1749.99,2026-05-01,05,,,,
Mutfak,Stella Borosilikat French Press 600 ml Gri,1999.99,2026-05-01,05,,,,
Mutfak,Stella Borosilikat French Press 600 ml Siyah,1999.99,2026-05-01,05,,,,
Mutfak,Straw Line Kağıt 20li Kağıt Peçete 33x33 cm Kahverengi,157.49,2026-05-01,05,,,,
Mutfak,Straw Rope Natural İp 2li Peçete Halkası Antrasit,749.95,2026-05-01,05,,,,
Mutfak,Strawberries Pamuk Kurulama Bezi Kırmızı,1299.99,2026-05-01,05,,,,
Mutfak,Streaky 20li Kağıt Peçete 33x33 cm Siyah - Beyaz,1099.99,2026-05-01,05,,,,
Mutfak,Stria Pamuk Kurulama Bezi 30x50 cm Bordo,1049.99,2026-05-01,05,,,,
Mutfak,Stria Pamuk Kurulama Bezi 30x50 cm Mavi,1049.99,2026-05-01,05,,,,
Mutfak,Striva Pamuk Kurulama Bezi 30x50 cm Bej,1099.99,2026-05-01,05,,,,
Mutfak,"Strong Cut Silikon, Paslanmaz Çelik 9 Parça Servis Gereci Bıçak Seti 19x11x22 cm Siyah",5999.99,2026-05-01,05,,,,
Mutfak,Summer Checkers 20li Kağıt Peçete 33x33 cm Mor-Sarı,1099.99,2026-05-01,05,,,,
Mutfak,Summer Checkers 20li Kağıt Peçete 33x33 cm Pembe - Yeşil,1099.99,2026-05-01,05,,,,
Mutfak,Summer Line 20li Kağıt Peçete 33x33 cm Turuncu-Mavi,1099.99,2026-05-01,05,,,,
Mutfak,Summer Line Cam Kavanoz 630 ml Şeffaf,1299.99,2026-05-01,05,,,,
Mutfak,"Summer Line Emaye 2li Saklama Kabı 0,75 x 1,20 L Beyaz - Sarı",3499.99,2026-05-01,05,,,,
Mutfak,Summer Line Emaye Karıştırma Kabı 4 Lt Beyaz - Yeşil,559.99,2026-05-01,05,,,,
Mutfak,Summer Orange 20li Kağıt Peçete 33x33 cm Turuncu,1099.99,2026-05-01,05,,,,
Mutfak,Summer Orange 2li Fırın Eldiveni ve Tutacak Seti 17x30 Cm + 20x20 Cm Kırmızı-Pembe,2499.99,2026-05-01,05,,,,
Mutfak,Summer Orange Mutfak Önlüğü 65x75 cm Kırmızı-Pembe,2499.99,2026-05-01,05,,,,
Mutfak,Summer Pomegranate 20li Kağıt Peçete 33x33 cm Kırmızı,1049.99,2026-05-01,05,,,,
Mutfak,Sunleaf Kağıt 20li Kağıt Peçete 33x33 cm Renkli,1049.99,2026-05-01,05,,,,
Mutfak,Susanna Emaye Karıştırma Kabı 24 cm Yeşil,3999.99,2026-05-01,05,,,,
Mutfak,Sutil Kağıt 20li Kağıt Peçete 33x33 cm Beyaz,1049.99,2026-05-01,05,,,,
Mutfak,Sydney Premium İndüksiyonlu Tava Krem,3999.99,2026-05-01,05,,,,
Mutfak,Symbol 2li Siyah,749.95,2026-05-01,05,,,,
Mutfak,Symbol Cam 4lü Baharatlık Krem,1749.99,2026-05-01,05,,,,
Mutfak,Talia Air Kayın Kesme Tahtası Kahve,1327.45,2026-05-01,05,,,,
Mutfak,Talisman 20li Kağıt Peçete 33x33 cm Siyah,999.99,2026-05-01,05,,,,
Mutfak,Talisman Butterfly 20li Kağıt Peçete 33x33 cm Siyah,1049.99,2026-05-01,05,,,,
Mutfak,Talisman Eyes 20li Kağıt Peçete 33x33 cm Gold,1049.99,2026-05-01,05,,,,
Mutfak,Talisman Galaxy 20li Kağıt Peçete 33x33 cm Krem,999.99,2026-05-01,05,,,,
Mutfak,Talisman Magical 20li Kağıt Peçete  Beyaz,999.99,2026-05-01,05,,,,
Mutfak,Talisman Mystic 20li Kağıt Peçete 33x33 cm Siyah,999.99,2026-05-01,05,,,,
Mutfak,Talisman Nature 20li Kağıt Peçete 33x33 cm Yeşil,1049.99,2026-05-01,05,,,,
Mutfak,Talisman Snakes 20li Kağıt Peçete 33x33 cm Bej,999.99,2026-05-01,05,,,,
Mutfak,Talisman Sun 20li Kağıt Peçete 33x33 cm Siyah,1049.99,2026-05-01,05,,,,
Mutfak,Tangerine 20li Kağıt Peçete Beyaz,999.99,2026-05-01,05,,,,
Mutfak,Tassel 2li Misafir Peçetesi Krem,1399.99,2026-05-01,05,,,,
Mutfak,Tea Time New Bone China Demlik Seti 600 ml Beyaz,799.99,2026-05-01,05,,,,
Mutfak,Terra CeraWell 5 Parça Mini Tencere Seti 16–16–16 cm Siyah,7999.99,2026-05-01,05,,,,
Mutfak,"Tessa Ahşap Değirmen 16,5 cm Beyaz",2499.99,2026-05-01,05,,,,
Mutfak,"Tessa Ahşap Değirmen 16,5 cm Yeşil",2499.99,2026-05-01,05,,,,
Mutfak,Thaliana 20li Kağıt Peçete 33x33 cm Siyah - Beyaz,1049.99,2026-05-01,05,,,,
Mutfak,"Thano Süzgeç 3,5L Pembe",749.95,2026-05-01,05,,,,
Mutfak,"Thano Süzgeç 3,5L Petrol Mavisi",749.95,2026-05-01,05,,,,
Mutfak,Theo Premium Ahşap Saplı Tava Siyah,3399.99,2026-05-01,05,,,,
Mutfak,"Tia Çelik Çaydanlık 0,75 L-1,75 L Siyah",9999.99,2026-05-01,05,,,,
Mutfak,Tiffany Plastik 6lı Servis Gereci 33 cm Renkli,559.99,2026-05-01,05,,,,
Mutfak,Tinna Borosilikat Yağdanlık Şeffaf,2499.99,2026-05-01,05,,,,
Mutfak,Tiny Cast Premium Döküm 5 Parça Mini Tencere Seti 16x16x16 cm Gold,7999.99,2026-05-01,05,,,,
Mutfak,Tiny Cast Premium Döküm 5 Parça Mini Tencere Seti 16x16x16 cm Lila,7999.99,2026-05-01,05,,,,
Mutfak,Tiny Cast Premium Döküm 5 Parça Mini Tencere Seti 16x16x16 cm Pembe,7999.99,2026-05-01,05,,,,
Mutfak,Tiny Taste Alüminyum Döküm Mini Tencere Seti 14x14x14 cm Kırmızı-Siyah,6999.99,2026-05-01,05,,,,
Mutfak,Tiny Taste Döküm Mini Tencere Seti 14x14x14 cm Siyah,6999.99,2026-05-01,05,,,,
Mutfak,Titan Cut Paslanmaz Çelik Kesme Tahtası 24x34 cm Gri,3499.99,2026-05-01,05,,,,
Mutfak,Titan Steel Paslanmaz Çelik Bıçak 12 cm Kırmızı,1499.99,2026-05-01,05,,,,
Mutfak,Titan Steel Paslanmaz Çelik Bıçak 12 cm Siyah,1499.99,2026-05-01,05,,,,
Mutfak,Tiya Seramik Değirmen 15 cm Beyaz,1499.99,2026-05-01,05,,,,
Mutfak,Toile Plants 2li Misafir Peçetesi Koyu Lacivert,999.95,2026-05-01,05,,,,
Mutfak,Tokyo Seramik Tencere Yeşil,6999.99,2026-05-01,05,,,,
Mutfak,Torino Pamuk 2li Misafir Peçetesi Gold,999.95,2026-05-01,05,,,,
Mutfak,Torino Pamuk 2li Misafir Peçetesi Silver,999.95,2026-05-01,05,,,,
Mutfak,Trees Red 20li Kağıt Peçete Kırmızı,1149.95,2026-05-01,05,,,,
Mutfak,Trendy Ayarlanabilir Lavabo Süzgeci Süzgeç Bej,1149.99,2026-05-01,05,,,,
Mutfak,Trendy Ayarlanabilir Lavabo Süzgeci Süzgeç Kırmızı,999.99,2026-05-01,05,,,,
Mutfak,Trendy Ayarlanabilir Lavabo Süzgeci Süzgeç Yeşil,1149.99,2026-05-01,05,,,,
Mutfak,Trendy Plastik 4 Parça Poşet Klipsi Turuncu,999.99,2026-05-01,05,,,,
Mutfak,Trikote Hasır 2li Peçete Halkası Krem,749.95,2026-05-01,05,,,,
Mutfak,Tual 20li Kağıt Peçete Lacivert,1049.99,2026-05-01,05,,,,
Mutfak,"Tubby Cam Limon Sıkacağı 17,5x15,5x7,2 cm Şeffaf",1999.99,2026-05-01,05,,,,
Mutfak,Tyler Cam 3lü Baharatlık 950 ml Şeffaf,3999.99,2026-05-01,05,,,,
Mutfak,Vacuum Pro Lock 7 Parça Vakum Cihazlı Cam Saklama Kabı Siyah,8999.99,2026-05-01,05,,,,
Mutfak,Valessa Fırın Eldiveni ve Tutacak Seti Krem-Gri,2749.99,2026-05-01,05,,,,
Mutfak,Velma Metal Rende 23 cm Siyah,2499.99,2026-05-01,05,,,,
Mutfak,Venice CeraWell Tencere-Tava Seti Pembe,7499.99,2026-05-01,05,,,,
Mutfak,Verona Döküm Tava 26 cm Turuncu,3999.99,2026-05-01,05,,,,
Mutfak,Verona Döküm Tencere Turuncu,6499.99,2026-05-01,05,,,,
Mutfak,Victorinox 1.3603.B1 Paslanmaz Çelik Spartan Çakı,1979.99,2026-05-01,05,,,,
Mutfak,Victorinox 3 Parça Bıçak Seti Kırmızı,1369.99,2026-05-01,05,,,,
Mutfak,Victorinox 3 Parça Bıçak Seti Siyah,1369.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.0942.3 IOTA Paslanmaz Çelik Çift Taraflı Soyacak Siyah,389.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.0950.1 RHO Düz Kenar Tek Taraf Soyacak Kırmızı,389.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.0950.3 RHO Düz Kenar Tek Taraf Soyacak Siyah,389.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.0950.4 RHO Düz Kenar Tek Taraf Soyacak Yeşil,389.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.7111.34C1 Paslanmaz Çelik 3’lü Set Bıçak Seti Kırmızı,1159.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.7113.34 Swiss Classic Paslanmaz Çelik 3lü Set Bıçak Seti Siyah,1259.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.7116.32C1 Swiss Classic Paslanmaz Çelik 3lü Bıçak Seti Renkli,1289.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.7116.34C1 Swiss Classic Paslanmaz Çelik 3lü Bıçak Seti Renkli,1369.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.7601.C1 Swiss Classic Paslanmaz Çelik Düz Sivri Uçlu Bıçak 8 cm Kırmızı,399.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.7605.C1 Paslanmaz Çelik Bıçak 8 cm Mor,399.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.7606.L115 Paslanmaz Çelik Bıçak 8 cm Pembe,399.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.7633 Paslanmaz Çelik Tırtıklı Soyma Bıçak 8 cm Siyah,399.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.7634.C1 Paslanmaz Çelik Tırtıklı Soyma Bıçak 8 cm Yeşil,399.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.7635.C1 Swiss Classic Paslanmaz Çelik Tırtıklı Soyma Bıçak 8 cm Mor,399.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.7638.C1 Paslanmaz Çelik Tırtıklı Soyma Bıçak 8 cm Sarı,399.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.7639.C1 Paslanmaz Çelik Tırtıklı Soyma Bıçak 8 cm Turuncu,399.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.7701.C1 Swiss Classic Paslanmaz Çelik Düz Sivri Uçlu Bıçak 10 cm Kırmızı,479.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.7705.C1 Paslanmaz Çelik Bıçak 10 cm Mor,479.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.7709.C1 Paslanmaz Çelik Bıçak 10 cm Turuncu,479.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.7731.C1 Swiss Classic Paslanmaz Çelik Tırtıklı Soyma Bıçak 10 cm Kırmızı,479.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.7831.C1 Swiss Classic Paslanmaz Çelik Tırtıklı Domates Bıçak 11 cm Kırmızı,479.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.7835.C1 Paslanmaz Çelik Tırtıklı Soyma Bıçak 11 cm Mor,479.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.7836.L114 Paslanmaz Çelik Tırtıklı Soyma Bıçak 11 cm Yeşil,479.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.7839.C1 Swiss Classic Paslanmaz Çelik Domates Bıçak 11 cm Turuncu,479.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.7933.B Paslanmaz Çelik 2li Tırtıklı Bıçak Seti 12 cm Siyah,1159.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.8003.19B Paslanmaz Çelik Doğrama Bıçak 19 cm Siyah,2589.99,2026-05-01,05,,,,
Mutfak,Victorinox 6.8103.12B Paslanmaz Çelik Doğrama Bıçak 12 cm Siyah,1809.99,2026-05-01,05,,,,
Mutfak,Victorinox 7.6081.1 Rende Kalın Kırmızı,699.99,2026-05-01,05,,,,
Mutfak,Victorinox 7.6363.3 Paslanmaz Çelik Çok Amaçlı Makas,1809.99,2026-05-01,05,,,,
Mutfak,Victorinox Domates ve Sofra Bıçak 11 cm Pembe,479.99,2026-05-01,05,,,,
Mutfak,Victorinox Domates ve Sofra Bıçak 11 cm Turuncu,479.99,2026-05-01,05,,,,
Mutfak,Victorinox IOTA Tırtıklı Kenar Çift Taraf Soyacak Kırmızı,389.99,2026-05-01,05,,,,
Mutfak,Victorinox IOTA Tırtıklı Kenar Çift Taraf Soyacak Siyah,389.99,2026-05-01,05,,,,
Mutfak,Victorinox IOTA Tırtıklı Kenar Çift Taraf Soyacak Yeşil,389.99,2026-05-01,05,,,,
Mutfak,Victorinox Rex Alüminyum Soyacak,469.99,2026-05-01,05,,,,
Mutfak,Victorinox Soyacak ve Sofra Bıçak Seti Siyah,889.99,2026-05-01,05,,,,
Mutfak,Victorinox Soyma Bıçak 8 cm Sarı,399.99,2026-05-01,05,,,,
Mutfak,Victorinox Soyma Bıçak 8 cm Yeşil,399.99,2026-05-01,05,,,,
Mutfak,Victorinox Star Alüminyum Jülyen Soyacak,549.99,2026-05-01,05,,,,
Mutfak,Victorinox SwissClassic Domates & Sosis Bıçak 11 cm Siyah,479.99,2026-05-01,05,,,,
Mutfak,Victorinox SwissClassic Soyma Bıçak 10 cm Kırmızı,479.99,2026-05-01,05,,,,
Mutfak,Victorinox SwissClassic Soyma Bıçak 10 cm Siyah,479.99,2026-05-01,05,,,,
Mutfak,Victorinox SwissClassic Soyma Bıçak 8 cm Kırmızı,399.99,2026-05-01,05,,,,
Mutfak,Victorinox SwissClassic Soyma Bıçak 8 cm Siyah,399.99,2026-05-01,05,,,,
Mutfak,Victorinox VT 6.8003.15B Paslanmaz Çelik Şef Doğrama Bıçak 15 cm,2119.99,2026-05-01,05,,,,
Mutfak,Victorinox VT Soyma Bıçak 8 cm Pembe,399.99,2026-05-01,05,,,,
Mutfak,Victorinox YPSO Tırtıklı Kenar Çift Taraf Soyacak Kırmızı,389.99,2026-05-01,05,,,,
Mutfak,Victorinox YPSO Tırtıklı Kenar Çift Taraf Soyacak Siyah,389.99,2026-05-01,05,,,,
Mutfak,Victorinox YPSO Tırtıklı Kenar Çift Taraf Soyacak Yeşil,389.99,2026-05-01,05,,,,
Mutfak,Vintage Borosilikat Kavanoz Beyaz,439.99,2026-05-01,05,,,,
Mutfak,Vintage Borosilikat Kavanoz Kırmızı,1499.99,2026-05-01,05,,,,
Mutfak,Vintage Borosilikat Kavanoz Lacivert,2249.99,2026-05-01,05,,,,
Mutfak,Vintage Botanic Cam Kesme Tahtası 25x35 cm Yeşil-Beyaz,1999.99,2026-05-01,05,,,,
Mutfak,Virelia 20li Kağıt Peçete 33x33 cm Yeşil,1049.99,2026-05-01,05,,,,
Mutfak,Virginie Buz Kalıbı 24x10 cm Mavi,1149.99,2026-05-01,05,,,,
Mutfak,Virginie Buz Kalıbı 24x10 cm Pembe,1149.99,2026-05-01,05,,,,
Mutfak,Virginie Plastik Ölçü Kaplı Limon Sıkacağı 8 cm Turkuaz,1499.99,2026-05-01,05,,,,
Mutfak,Vola Pamuk 2li Kurulama Bezi 30x40 cm Bej,1499.99,2026-05-01,05,,,,
Mutfak,Voysey 20li Kağıt Peçete Siyah,1049.99,2026-05-01,05,,,,
Mutfak,Watermelons Pamuk Kurulama Bezi 30x50 cm Kırmızı,1299.99,2026-05-01,05,,,,
