Category,Name,Current Price,Original Price
El Aletleri,KOBB  KBL35G Profesyonel Li-ion Şarjlı 4X360⁰ Otomatik Hizalamalı Yeşil Çapraz Çizgi Lazer Distomat + Uzaktan Kumanda,"9.000,00 TL","9.000,00 TL"
El Aletleri,BOSCH Quigo Plus Lazer Terazi (Mesafe:7 Metre),"3.340,00 TL","5.245,00 TL"
El Aletleri,BOSCH GLL 18V-120-33 CG Akülü Yeşil Lazer Terazi 3x360 Derece (Akü ve Şarj Aleti Hariç),"31.230,00 TL","44.620,00 TL"
El Aletleri,BOSCH GCL 2-50 G Yeşil Lazer Terazi (RM10 aparatlı),"9.850,00 TL","16.415,00 TL"
El Aletleri,BOSCH AdvancedLevel 360 Yeşil Lazer Terazi (TT 150 Tripod İle Birlikte),"10.295,00 TL","14.915,00 TL"
El Aletleri,BOSCH UniversalLevel 360 Yeşil Lazer Terazi - Tripod Sehpalı,"7.540,00 TL","12.360,00 TL"
El Aletleri,BOSCH UniversalLevel 3 Lazer Terazi,"5.955,00 TL","9.300,00 TL"
El Aletleri,BOSCH GPL 5 G Yeşil Işıklı Lazer Şakül Duvarcılar için (5 Noktalı),"9.575,00 TL","16.225,00 TL"
El Aletleri,BOSCH GPL 3 G Yeşil Işıklı Lazer Şakül Duvarcılar için (3 Noktalı),"8.030,00 TL","13.605,00 TL"
El Aletleri,BOSCH GLL 3-80 Lazer Terazi 360 Derece,"19.200,00 TL","27.460,00 TL"
El Aletleri,LEICA NA724 Otomatik Focus Optik Nivo Seti (24X),"48.130,00 TL","66.845,00 TL"
El Aletleri,LEICA NA720 Otomatik Focus Optik Nivo Seti (20X),"40.645,00 TL","56.450,00 TL"
El Aletleri,LEICA NA324 Optik Nivo Seti (24x),"28.320,00 TL","38.500,00 TL"
El Aletleri,LEICA NA320 Optik Nivo Seti (20x),"27.040,00 TL","37.550,00 TL"
El Aletleri,LEICA NA520 Optik Nivo Seti Tripod+5 m Mira (20x),"31.260,00 TL","43.410,00 TL"
El Aletleri,BOSCH GOL 20 D Nivo (Tripod+Mira),"12.000,00 TL","19.700,00 TL"
El Aletleri,LEICA RGR200 Lazer Teraziler için Alıcı Dedektör,"14.160,00 TL","20.230,00 TL"
El Aletleri,BOSCH UniversalDetect Duvar Tarama Metal Dedektörü,"4.670,00 TL","6.680,00 TL"
El Aletleri,BOSCH Truvo Duvar Tarama Dedektörü Multi Dedektör,"2.470,00 TL","3.435,00 TL"
El Aletleri,BOSCH GMS 120-27 Duvar Tarama Cihazı Multi Dedektör,"6.735,00 TL","9.360,00 TL"
El Aletleri,BOSCH D-TECT 120 Promix 12 Volt Duvar Tarama Cihazı (Akü-Şarj Aleti Hariç),"10.020,00 TL","16.165,00 TL"
El Aletleri,BOSCH GWM 40 Tekerlekli Metre,"8.335,00 TL","11.920,00 TL"
El Aletleri,BOSCH GWM 32 Tekerlekli Metre,"3.885,00 TL","5.555,00 TL"
El Aletleri,BOSCH UniversalInspect Denetim Kamerası,"5.035,00 TL","7.865,00 TL"
El Aletleri,KOBB KBL10SET Mıktanıslı Ayarlanabilir Lazer Hizalama Aparatı + Mıknatıslı Lazer Hizalama Sabitleme Aparatı,"1.930,00 TL","1.930,00 TL"
El Aletleri,KOBB KBL10 Mıktanıslı Hassas Ayarlanabilir Lazer Hizalama Aparatı,"1.560,00 TL","1.560,00 TL"
El Aletleri,KOBB KBL20T Tripod Sehpa 160 cm,"1.200,00 TL","1.200,00 TL"
El Aletleri,KOBB KBL16T Su Terazili Alüminyum Tripod 160 cm,"1.000,00 TL","1.000,00 TL"
El Aletleri,BOSCH GR 500 Nivo İçin Alüminyum Mira 5 Metre,"2.620,00 TL","3.495,00 TL"
El Aletleri,LEICA CLR 102 Alüminyum Teleskopik Mira 5 Metre - Nivolar için,"5.340,00 TL","7.625,00 TL"
El Aletleri,BOSCH RM 10 Mıknatıslı Yedek Sehpa (GCL 2-50 G Modelleri için),"1.885,00 TL","2.625,00 TL"
El Aletleri,BOSCH Zamo III İçin Şerit Metre Adaptörü,"900,00 TL","1.125,00 TL"
El Aletleri,BOSCH Zamo III İçin Tekerlekli Mesafe Ölçme Adaptörü,"900,00 TL","1.125,00 TL"
El Aletleri,BOSCH GR 240 Mira,"2.650,00 TL","3.685,00 TL"
El Aletleri,BOSCH RM3 Bluetooth Bağlantılı Döner Sehpa Lazerli Hizalamalar için,"7.810,00 TL","10.860,00 TL"
El Aletleri,BOSCH TP 320 Teleskop Çubuk (Lazerli Teraziler İçin),"3.180,00 TL","4.245,00 TL"
El Aletleri,BOSCH BT 350 Teleskop Çubuk (Lazerli Teraziler İçin),"8.135,00 TL","10.860,00 TL"
El Aletleri,BOSCH BM 3 Lazer Terazi Sabitleme Aparatı,"1.885,00 TL","2.625,00 TL"
El Aletleri,BOSCH BM 1 Lazer Terazi Sabitleme Aparatı (Mıknatıslı),"3.280,00 TL","4.560,00 TL"
El Aletleri,BOSCH BT 160 Profesyonel Hafif Alüminyum Tripod 160 cm,"3.280,00 TL","4.560,00 TL"
El Aletleri,BOSCH BT 150 Tripod 150 cm,"2.695,00 TL","3.745,00 TL"
El Aletleri,İZELTAŞ Arazi Tipi Fiberglas Şerit Metre 30 Metre (0588650030),"729,00 TL","1.157,00 TL"
El Aletleri,İZELTAŞ Krom 5 Metre,"381,00 TL","605,00 TL"
El Aletleri,BOSCH Şerit Metre 3 Metre (1600A027PJ),"306,00 TL","437,00 TL"
El Aletleri,FİSCO Şerit Metre 3 Metre,"200,00 TL","288,00 TL"
El Aletleri,FİSCO Tracker Arazi Tipi Saplı Şerit Metre (30 Metre),"2.140,00 TL","3.055,00 TL"
El Aletleri,FİSCO Tracker Arazi Tipi Saplı Şerit Metre (50 Metre),"2.960,00 TL","4.225,00 TL"
El Aletleri,FİSCO Tracker Arazi Tipi Saplı Şerit Metre (20 Metre),"1.710,00 TL","2.440,00 TL"
El Aletleri,ELTA Şerit Metre 5 Metre x 19 mm(5884260005),"120,00 TL","500,00 TL"
El Aletleri,Bosch Şerit Metre 3 Metre - 1600A032UX,"328,00 TL","468,00 TL"
El Aletleri,BOSCH Profesyonel 8 Metre Otomatik Kilitli Şerit Metre (1600A01V3S),"1.123,00 TL","1.604,00 TL"
El Aletleri,CETA Compact Şerit Metre 10mt x25 mm,"597,00 TL","852,00 TL"
El Aletleri,CETA Compact Şerit Metre 5mt 25 mm,"328,00 TL","468,00 TL"
El Aletleri,CETA Compact Şerit Metre 5mt 19 mm,"254,00 TL","363,00 TL"
El Aletleri,İZELTAŞ Arazi Tipi Fiberglas Şerit Metre 50 Metre (0588650050),"1.170,00 TL","1.860,00 TL"
El Aletleri,İZELTAŞ Arazi Tipi Fiberglas Şerit Metre 20 Metre (0588650020),"684,00 TL","1.084,00 TL"
El Aletleri,ROX Wood Marangoz Gönye (Ölçü Seçiniz),"64,00 TL","101,00 TL"
El Aletleri,SGS 1705 Profesyonel Alüminyum Gönye 60 cm,"315,00 TL","350,00 TL"
El Aletleri,SGS 1704 Profesyonel Alüminyum Gönye 50 cm,"290,00 TL","320,00 TL"
El Aletleri,ROX WOOD Gül Ağacı Gönye 9'' (153990029),"758,50 TL","1.204,00 TL"
El Aletleri,LEO Marangoz Gönyesi 50 cm,"100,00 TL","125,00 TL"
El Aletleri,LEO Marangoz Gönyesi 40 cm,"91,00 TL","114,00 TL"
El Aletleri,LEO Marangoz Gönyesi 30 cm,"77,00 TL","96,00 TL"
El Aletleri,LEO Marangoz Gönyesi 60 cm,"106,00 TL","132,00 TL"
El Aletleri,LEO Marangoz Gönyesi 35 cm,"85,00 TL","106,00 TL"
El Aletleri,ROX Wood 360 Derece Açı Bulucu İletki Gönye (153ROX0105),"426,00 TL","761,00 TL"
El Aletleri,ROX Wood Çok Fonksiyonlu Dereceli İletki (153ROX0102),"224,00 TL","375,00 TL"
El Aletleri,WORKPRO Manyetik Şoka Dayanıklı Su Terazisi 225 mm (WP262027),"370,00 TL","365,00 TL"
El Aletleri,BOSCH Profesyonel Su Terazisi 120 cm (1600A01V3Z),"1.542,00 TL","2.203,00 TL"
El Aletleri,CETA ACCUVİSİON P21-100 Mıktanıslı Su Terazisi 100 Cm,"1.745,00 TL","2.490,00 TL"
El Aletleri,CETA ACCUVİSİON P20-060 Tutamaklı Su Terazisi 60 cm,"1.440,00 TL","2.060,00 TL"
El Aletleri,ROX Mıktanıslı Cep Tipi Mini Su Terazisi 65 mm (153ROX0280),"188,00 TL","299,00 TL"
El Aletleri,BOSCH Easy Spirit Level Dijital Su Terazisi (0603667000),"2.415,00 TL","3.745,00 TL"
El Aletleri,BOSCH Profesyonel Su Terazisi Aluminyum Gövde 60 cm (1600A016BP),"1.822,00 TL","2.603,00 TL"
El Aletleri,CETA-FORM P21-080M Accuvision  Mıknatıslı Su Terazisi 80 Cm,"1.630,00 TL","2.330,00 TL"
El Aletleri,CETA-FORM P24M-022 Torpedo Döküm Mıknatıslı Mini Su Terazisi 225 mm,"1.089,00 TL","1.556,00 TL"
El Aletleri,SGS 1720 Mıknatıslı Su Terazisi 80 cm,"520,00 TL","650,00 TL"
El Aletleri,SGS 1718 Mıknatıslı Su Terazisi 60 cm,"425,00 TL","530,00 TL"
El Aletleri,SGS 1717 Mıknatıslı Su Terazisi 50 cm,"385,00 TL","480,00 TL"
El Aletleri,SGS 1713 Su Terazisi 80 cm,"275,00 TL","340,00 TL"
El Aletleri,SGS 1712 Su Terazisi 60 cm,"230,00 TL","290,00 TL"
El Aletleri,SGS 1711 Su Terazisi 50 cm,"205,00 TL","260,00 TL"
El Aletleri,BOSCH Profesyonel Alüminyum Su Terazisi 120 cm (1600A016BR),"3.041,00 TL","4.344,00 TL"
El Aletleri,BOSCH Profesyonel Su Terazisi Mıknatıslı 25 cm (1600A016BN),"1.027,00 TL","1.467,00 TL"
El Aletleri,BOSCH Mini Su Terazisi 12 cm (1600A02H3H),"306,00 TL","437,00 TL"
El Aletleri,LEO Çelik Cetvel 30 cm.,"55,00 TL","69,00 TL"
El Aletleri,CETA-FORM P15-030 Çelik Cetvel 30 cm.,"117,00 TL","167,00 TL"
El Aletleri,BOSCH AdvancedTemp Isı - Sıcaklık - Nem Ölçer Dijital Termometre,"4.190,00 TL","6.865,00 TL"
El Aletleri,BOSCH UniversalTemp Dijital Termometre,"2.445,00 TL","3.495,00 TL"
El Aletleri,METABO UMS Gönye Kesme Tezgahı (631317000),"7.125,00 TL","7.915,00 TL"
El Aletleri,BOSCH HSS Planya Bıçağı Seti 82 mm Geniş Tip (GHO 6500 için),"965,00 TL","1.175,00 TL"
El Aletleri,BOSCH GSC 160 ve GSC 75 Modelleri İçin Yedek Bıçak (2608635243),"1.625,00 TL","2.030,00 TL"
El Aletleri,MAKİTA 140 cm Aluminyum Klavuz Ray Sunta - Daire Testereleri için 194368-5,"2.520,00 TL","2.520,00 TL"
El Aletleri,BOSCH Kağıt Toz Torbası  5'li AdvancedVac 20 Süpürge İçin,"640,00 TL","755,00 TL"
El Aletleri,MAKiTA D-70823 Elmas Jilet Tip Planya Bıçak Takım 82 mm,"480,00 TL","480,00 TL"
El Aletleri,MAKİTA Aluminyum Klavuz Ray Ekleme Bağlantı Aparatı 198885-7,"1.070,00 TL","1.070,00 TL"
El Aletleri,SGS 391 Pasta Cila Polisaj Parlatma Seti 11 Parça 115 mm,"530,00 TL","660,00 TL"
El Aletleri,METABO LF 850 İçin Yedek Bıçak (10'lu),"1.930,00 TL","3.220,00 TL"
El Aletleri,MAKİTA 190 cm Aluminyum Klavuz Ray Sunta - Daire Testereleri için 194925-9,"3.485,00 TL","3.485,00 TL"
El Aletleri,SUPER EGO Boru Kesici Yedek Bıçağı 2,"455,00 TL","505,00 TL"
El Aletleri,METABO Quick 1/4'' Bits Kenar Vidalama Adaptörü,"1.915,00 TL","2.395,00 TL"
El Aletleri,Bosch Yedek Parça Perçin Tutucu Başlık GRG 18 Perçin Tabancası İçin (Ölçü Seçiniz),"230,00 TL","287,50 TL"
El Aletleri,Bosch Yedek Parça Kovan Somunu GRG 18 Perçin Tabancası İçin,"215,00 TL","215,00 TL"
El Aletleri,BOSCH Sıcak Hava Tabancası Nozulu Borular İçin 32 mm(1619350453),"399,00 TL","498,00 TL"
El Aletleri,BOSCH Sıcak Hava Tabanca Aksesuarı 9 mm Nozul Ucu (1609201797),"734,00 TL","918,00 TL"
El Aletleri,Bosch Yedek Parça Kovan GRG 18 Perçin Tabancası İçin,"1.125,00 TL","875,00 TL"
El Aletleri,BOSCH GAC 250 İçin 7 Köşe Yedek Zincir Dişlisi,"565,00 TL","660,00 TL"
El Aletleri,BOSCH GDE 18V-16 Akülü Kırıcı Delici İçin Toz Emme Adaptörü,"7.490,00 TL","9.360,00 TL"
El Aletleri,MAKİTA HSS Geniş 82 mm Planya Yedek Bıçak (D-16346),"284,00 TL","284,00 TL"
El Aletleri,MAKİTA Elmas Planya Bıçağı 82 mm (D-07951),"545,00 TL","545,00 TL"
El Aletleri,﻿ELEKTROTEK Trifaze Gerilim ve Akım Koruyucu Dijital Röle-Otomat 220 Volt 63A,"3.327,00 TL","3.327,00 TL"
El Aletleri,ELEKTROTEK Monofaze Gerilim ve Akım Koruyucu Dijital Röle-Otomat 220 Volt 63A,"1.664,00 TL","1.664,00 TL"
El Aletleri,"BOSCH Somunlu Pens Seti 1/8'' 3,2 mm (Kalıpçı Taşlama - Freze için)","1.410,00 TL","1.660,00 TL"
El Aletleri,METABO HC 260 İçin Yedek Bıçak,"1.915,00 TL","2.393,00 TL"
El Aletleri,METABO DH 330 İçin Yedek Bıçak (0911063549),"4.100,00 TL","4.820,00 TL"
El Aletleri,BOSCH Su Terazisi 25 cm (1600A032V5),"468,00 TL","668,00 TL"
El Aletleri,BOSCH Profesyonel Su Terazisi Aluminyum Gövde 60 cm (1600A01V3Y),"1.027,00 TL","1.467,00 TL"
El Aletleri,ROX Mıknatıslı Katlanır Su Terazisi 70 cm (153ROX0176),"1.022,00 TL","1.716,00 TL"
El Aletleri,İZELTAŞ 5880 Alüminyum Su Terazisi 70 cm,"1.290,00 TL","2.045,00 TL"
El Aletleri,İZELTAŞ 5880 Alüminyum Su Terazisi 40 cm,"1.020,00 TL","1.620,00 TL"
El Aletleri,İZELTAŞ 100 cm Su Terazisi (0588050100),"1.585,00 TL","2.515,00 TL"
El Aletleri,CETA-FORM P21-060M Accuvision Mıknatıslı Su Terazisi 60 cm,"1.445,00 TL","2.065,00 TL"
El Aletleri,İZELTAŞ 60 cm Su Terazisi (0588050060),"1.200,00 TL","1.905,00 TL"
El Aletleri,İZELTAŞ 200 cm Su Terazisi (0588050200),"3.020,00 TL","4.790,00 TL"
El Aletleri,İZELTAŞ 50 cm Su Terazisi (0588050050),"1.105,00 TL","1.755,00 TL"
El Aletleri,İZELTAŞ 150 cm Su Terazisi (0588050150),"2.160,00 TL","3.430,00 TL"
El Aletleri,İZELTAŞ 120 cm Su Terazisi (0588050120),"1.875,00 TL","2.975,00 TL"
El Aletleri,İZELTAŞ 80 cm Su Terazisi (0588050080),"1.395,00 TL","2.210,00 TL"
El Aletleri,BOSCH MS 90 Prob Multimetre Ölçü Aletleri ve Pensampermetreler İçin,"1.400,00 TL","1.750,00 TL"
El Aletleri,UNIT UT-60EU Dijital Multimetre Ölçü Aleti,"1.625,00 TL","2.165,00 TL"
El Aletleri,UNIT UT-58A Dijital Multimetre,"1.800,00 TL","2.400,00 TL"
El Aletleri,UNIT UT-L27 Ölçü Aleti Probu,"350,00 TL","465,00 TL"
El Aletleri,NEXON Plastik Gövdeli Hassas Kumpas 150 mm (5426),"43,00 TL","53,00 TL"
El Aletleri,NEXON Mini Cep Kumpası 70 mm,"850,00 TL","1.062,00 TL"
El Aletleri,"ASİMETO Monoblok Mekanik Kumpas 200 x 0,02 mm (341084)","2.085,00 TL","2.900,00 TL"
El Aletleri,"ASİMETO Monoblok Mekanik Kumpas 150 x 0,02 mm (341064)","1.480,00 TL","2.055,00 TL"
El Aletleri,"ASİMETO Monoblok Mekanik Kumpas 150 x 0,05 mm (341060)","1.480,00 TL","2.055,00 TL"
El Aletleri,"ASİMETO Monoblok Mekanik Kumpas 100 x 0,05 mm (341040)","1.460,00 TL","2.025,00 TL"
El Aletleri,ASİMETO Dijital Kumpas 300 mm (307124),"6.600,00 TL","9.160,00 TL"
El Aletleri,ASİMETO Dijital Kumpas 150 mm (307064),"2.640,00 TL","3.665,00 TL"
El Aletleri,ASİMETO Büyük Ekranlı Dijital Kumpas 200 mm (306087),"4.605,00 TL","6.395,00 TL"
El Aletleri,NEXON Paslanmaz Çelik Gövdeli Kumpas 150 mm (5061),"280,00 TL","350,00 TL"
El Aletleri,NEXON 5060 Paslanmaz Çelik Dijital Kumpas 150 mm,"890,00 TL","1.110,00 TL"
El Aletleri,NEXON Plastik Gövdeli Dijital Kumpas 150 mm (Anahtarlık Hediyeli),"234,00 TL","312,00 TL"
El Aletleri,ROX Çift Taraflı Çelik Cetvel (Ölçü Seçiniz),"18,00 TL","30,00 TL"
El Aletleri,METABO 90 X 100 Mop Zımpara İçin Silindir Kauçuk Top Taban,"5.355,00 TL","6.295,00 TL"
El Aletleri,BOSCH Elmas Jilet Planya Bıçağı (2607000096),"930,00 TL","1.095,00 TL"
El Aletleri,MAKİTA D-03925 Daire Testere 235x2.4x30 20 Diş,"1.720,00 TL","1.720,00 TL"
El Aletleri,BOSCH 10 Parça Dekupaj Testere Seti (2609256746),"671,00 TL","839,00 TL"
El Aletleri,BOSCH Starlock Seramik İçin Raspa Makinası Seti 3 Parça (2607017324),"1.480,00 TL","1.850,00 TL"
El Aletleri,BOSCH Sıcak Hava Tabancası İçin Redüktör Memesi 20 mm,"794,00 TL","993,00 TL"
El Aletleri,KREG KMA2699 Accu-Cut İçin Kaymaz Yapışkan Yedek Şerit (2 Adet),"1.060,00 TL","1.320,00 TL"
El Aletleri,METABO Başlangıç Seti 18 Volt 8.0 Ah Akü + Şarj Aleti,"28.880,00 TL","36.100,00 TL"
El Aletleri,METABO Lityum HD Yedek Akü 18 Volt 4.0 Ah (625367000),"6.401,00 TL","8.001,00 TL"
El Aletleri,METABO Başlangıç Seti 18 Volt 5.2 Ah Akü + Şarj Aleti,"14.415,00 TL","18.020,00 TL"
El Aletleri,EGO BA1400T 140 WH 1P Yedek Batarya 56V 2.5 AH,"8.400,00 TL","10.750,00 TL"
El Aletleri,METABO Basic Akü Paketi 2x18 Volt 4.0 Ah Akü,"14.065,00 TL","17.580,00 TL"
El Aletleri,METABO 18 Volt 5.5 Ah Li-Ion Akü Paketi Çift Akülü (685122000),"18.465,00 TL","23.375,00 TL"
El Aletleri,"BOSCH 18 Volt Starter Kit 2,5 AH Akü Seti (PBA 18+AL 1830)","2.820,00 TL","6.120,00 TL"
El Aletleri,"BOSCH PBA 18 Volt 6,0 Ah Lityum Akü (Yeşil Seri Makinalar için)","5.700,00 TL","9.500,00 TL"
El Aletleri,BOSCH ProCORE 18 Volt 4.0 Ah GBA 18 Yedek Akü,"3.510,00 TL","8.425,00 TL"
El Aletleri,BOSCH Promix 12 Volt Akü Paketi (2 Adet GBA 12V 2.0 Ah + 1 Adet GAL 12V-40),"5.980,00 TL","10.300,00 TL"
El Aletleri,"BOSCH PBA 18 Volt 4,0 Ah Lityum Akü (Yeşil Seri Makinalar için)","4.245,00 TL","6.240,00 TL"
El Aletleri,BOSCH GBA 18 V M-C Yedek Akü 18 Volt 5.0 Ah,"4.550,00 TL","9.950,00 TL"
El Aletleri,BOSCH GBA 18 V M-B Yedek Akü 18 Volt 2.0 Ah,"2.745,00 TL","4.995,00 TL"
El Aletleri,NEXON 180x13 mm Siyah Kazıyıcı Disk,"740,00 TL","1.165,00 TL"
El Aletleri,BOSCH S470 Çok Amaçlı Kombi Sünger Zımpara Seti 3 Parça,"247,00 TL","301,00 TL"
El Aletleri,BOSCH S471 Takoz Sünger Zımpara Seti 3 Parça (2608901175),"161,00 TL","196,00 TL"
El Aletleri,ZIAGER 100x12x14 mm Pas-Boya Temizleyici Turuncu Disk,"250,00 TL","500,00 TL"
El Aletleri,BOSCH 125 mm Yuvarlak Cırtlı Zımpara Kağıdı Seti 6 Adet (2609256A28),"176,00 TL","206,00 TL"
El Aletleri,EGEBANT LS309X 115x20 mm M14 Somunlu Mop Zımpara (Kum Seçiniz),"368,00 TL","368,00 TL"
El Aletleri,NORTON A296 225 mm Delikli-Yuvarlak Alçı Duvar Zımparası Cırtlı (Kum Seçiniz),"21,00 TL","21,00 TL"
El Aletleri,NORTON 115 mm Deliksiz Cırt Zımpara 400 Kum (77696090738),"12,00 TL","12,00 TL"
El Aletleri,Nexon Alçı Duvar Zımparası 220 mm 6 Delikli Cırtlı (Kum Seçiniz),"25,00 TL","25,00 TL"
El Aletleri,SİA 1950 SIASPEED 115 mm Sünger Rulo Zımpara 1  Metre (Kum Seçiniz),"18,50 TL","18,50 TL"
El Aletleri,SİA 1950 SIASPEED 150 mm 15 Delik Cırtlı Yuvarlak Zımpara (Kum Seçiniz),"17,50 TL","17,50 TL"
El Aletleri,SİA 1919 SIAWOOD 150 mm 7 Delik Cırtlı Yuvarlak Zımpara (Kum Seçiniz),"17,25 TL","17,25 TL"
El Aletleri,SİA 1960 SIAREXX 93x93 mm Cırtlı Üçgen Zımpara (Kum Seçiniz),"13,20 TL","26,40 TL"
El Aletleri,SİA 1960 125 mm 8 Delik Cırtlı Yuvarlak Zımpara (Kum Seçiniz),"17,00 TL","34,00 TL"
El Aletleri,SIA 1960 SIAREXX 225 mm Yuvarlak-Delikli Alçı Duvar Zımparası (Kum Seçiniz),"48,00 TL","96,00 TL"
El Aletleri,SIA 7990 Dört Taraflı Sünger Zımpara Takoz-Sert (Kum Seçiniz),"38,40 TL","38,40 TL"
El Aletleri,SIA El Zımpara Takozu 115x 230 mm (Esnek İç Bükey),"780,00 TL","820,00 TL"
El Aletleri,SİA 1919 SIAWOOD 125 mm 8 Delik Cırtlı Yuvarlak Zımpara (Kum Seçiniz),"15,00 TL","15,00 TL"
El Aletleri,SİA 1919 SIAWOOD 115 mm Cırtlı Deliksiz Yuvarlak Zımpara (Kum Seçiniz),"15,00 TL","15,00 TL"
El Aletleri,SİA 1902 SIACRAFT 230x280 mm Kuru Ahşap Zımparası (Kum Seçiniz),"11,50 TL","11,50 TL"
El Aletleri,SİA 1713 SIAWAT 230x280 mm Su Zımparası (Kum Seçiniz),"17,00 TL","17,00 TL"
El Aletleri,SİA 7500 Sianet CER 150 mm Cırtlı Yuvarlak File Zımpara - Seramik Katkılı (Kum Seçiniz),"12,00 TL","12,00 TL"
El Aletleri,SİA 1960 93x180 mm 8 Delik Cırtlı Zımpara Titreşimli Makinalar İçin  (Kum Seçiniz),"16,80 TL","33,60 TL"
El Aletleri,SİA 1960 Siarexx 150 mm 6 Delik Cırt Yuvarlak Zımpara (Kum Seçiniz),"19,20 TL","38,40 TL"
El Aletleri,NEXON Su Zımparası 280x230 mm (Kum Seçiniz),"26,00 TL","26,00 TL"
El Aletleri,NEXON 115 mm Cırt Taban  4 Adet  Zımparalı,"50,00 TL","70,00 TL"
El Aletleri,BOSCH 115x230 mm Dört Köşe Cırtlı ve Delikli Zımpara (Kum Seçiniz),"264,00 TL","264,00 TL"
El Aletleri,BOSCH 93x185 mm Dört Köşe Cırtlı ve Delikli Zımpara (Kum Seçiniz),"240,00 TL","240,00 TL"
El Aletleri,BOSCH Cırtlı Üçgen Zımpara PSM Serileri İçin (Kum Seçiniz),"193,20 TL","193,20 TL"
El Aletleri,BOSCH 533x75 mm Sonsuz Şerit Bant Zımpara (Kum Seçiniz),"13,00 TL","13,00 TL"
El Aletleri,BOSCH C450 125 mm 8 Delik Cırtlı Yuvarlak Zımpara (Kum Seçiniz),"9,50 TL","9,50 TL"
El Aletleri,BOSCH C450 150 mm 6 Delik Cırtlı Yuvarlak Zımpara (Kum Seçiniz),"11,99 TL","11,99 TL"
El Aletleri,BOSCH S471 Dört Taraflı Sünger Zımpara Takoz-Sert (Kum Seçiniz),"31,20 TL","31,20 TL"
El Aletleri,BOSCH S470 Dört Taraflı Kombi Sünger Zımpara Takoz-Sert (Kum Seçiniz),"49,20 TL","49,20 TL"
El Aletleri,BOSCH S473 Çift Taraflı Sünger Zımpara İnce-Esnek (Kum Seçiniz),"25,20 TL","25,20 TL"
El Aletleri,PROXXON 250 mm Zımpara 240 Kum 5 Adet (TSG250/E İçin),"832,00 TL","832,00 TL"
El Aletleri,PROXXON 250 mm Zımpara 80 Kum 5 Adet (TSG250/E İçin),"832,00 TL","832,00 TL"
El Aletleri,NIKON Su Zımparası 230x280 mm (Kum Seçiniz),"9,00 TL","9,00 TL"
El Aletleri,ATLAS 98x68x26 mm 100 Kum Sünger Zımpara,"40,00 TL","42,00 TL"
El Aletleri,ATLAS 98x68x26 mm 60 Kum Sünger Zımpara,"40,00 TL","42,00 TL"
El Aletleri,EGEBANT Klingspor LS309X 165x50 mm Delikli Mop Zımpara (Kum  Seçiniz),"834,00 TL","834,00 TL"
El Aletleri,NORTON A296 150 mm 7 Delikli Yuvarlak Cırtlı Velcro Zımpara GOLD RESERVE (Kum Seçiniz),"12,00 TL","12,00 TL"
El Aletleri,NORTON Starline 115 mm Flap Disk Zımpara Kırmızı Al.Ox (Kum Seçiniz),"39,60 TL","39,60 TL"
El Aletleri,EGESAN 115 mm A Tip Kırmızı Fiber Disk Zımpara (Kum Seçiniz),"11,40 TL","11,40 TL"
El Aletleri,EGESAN Pro 115 mm Flap Disk Zımpara Al.Ox (Kum Seçiniz),"39,60 TL","39,60 TL"
El Aletleri,EGESAN Pro 115 mm Flap Disk Zımpara ZR (Kum Seçiniz),"39,60 TL","39,60 TL"
El Aletleri,EGESAN Quality 115 mm Flap Disk Zımpara Al.Ox (Kum Seçiniz),"36,00 TL","36,00 TL"
El Aletleri,EGESAN 1150x100 mm Sonsuz Şerit Bant Zımpara Al.Ox (Kum Seçiniz),"84,00 TL","84,00 TL"
El Aletleri,SIA 7990 Dört Taraflı Kombi Sünger Zımpara Takoz-Sert (Kum Seçiniz),"52,00 TL","52,00 TL"
El Aletleri,SIA 7990 Sünger Zımpara Süperfine-180 Kum 69x98x27 mm,"8,64 TL","8,64 TL"
El Aletleri,SIA 7990 Sünger Zımpara Fine-100 Kum 69x98x27 mm,"8,64 TL","8,64 TL"
El Aletleri,SIA 7990 Sünger Zımpara Coarse-36 Kum 69x98x27 mm,"0,00 TL","0,00 TL"
El Aletleri,NEXON 560x100 mm Sonsuz Şerit Bant Zımpara (Kum Seçiniz),"60,00 TL","60,00 TL"
El Aletleri,NEXON 533x75 mm Sonsuz Şerit Bant Zımpara (Kum Seçiniz),"42,00 TL","42,00 TL"
El Aletleri,NEXON 915x100 mm Şerit Bant Zımpara Al.Ox (Kum Seçiniz),"73,00 TL","73,00 TL"
El Aletleri,NEXON 1250x100 mm Sonsuz Şerit Bant Zımpara Al.Ox (Kum Seçiniz),"87,00 TL","87,00 TL"
El Aletleri,NEXON 610x100 mm Sonsuz Şerit Bant Zımpara (Kum Seçiniz),"60,00 TL","60,00 TL"
El Aletleri,SİA 7900 Sianet 150 mm Cırtlı Yuvarlak File Zımpara (Kum Seçiniz),"12,00 TL","12,00 TL"
El Aletleri,NORTON A275 150 mm 7 Delikli Cırt Velcro Zımpara 100 Kum,"16,50 TL","20,50 TL"
El Aletleri,PROXXON 50mm 2000 Kum Zımpara WP/E İçin (28670),"258,00 TL","258,00 TL"
El Aletleri,PROXXON 50mm 1000 Kum Zımpara WP/E İçin (28668),"258,00 TL","258,00 TL"
El Aletleri,PROXXON 125 mm 150 Kum Zımpara TG 125 İçin(28162),"539,00 TL","539,00 TL"
El Aletleri,PROXXON 125 mm 80 Kum Zımpara TG 125 İçin(28160),"539,00 TL","539,00 TL"
