id,sku,name,brand,category,sub_category,family,regular_price,shown_price,discount_rate,unit,status,image_url,product_url,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
AR60F24C1KW/SK,AR60F24C1KW/SK,Bespoke AI WindFree Duvar Tipi Split Klima 24.000 BTU,Samsung,Air Conditioners,Split Klimalar,WindFree™ Premium,82549.0,82549.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ar60f24c1kw-sk/gallery/tr-ar9500tar70f12caawneu-535430-ar60f24c1kw-sk-thumb-552095785,https://www.samsung.com/tr/air-conditioners/wall-mount/ar9500t-ar70f12caawneu-ai-fast---comfort-cooling--ai-fast---comfort-cooling--comfort-drying-for-cold-free-dehumidification-ar60f24c1kw-sk/,05,0.0,0.0,,
AR60F12C1KW/SK,AR60F12C1KW/SK,Bespoke AI WindFree Duvar Tipi Split Klima 12.000 BTU,Samsung,Air Conditioners,Split Klimalar,WindFree™ Premium,50999.0,50999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ar60f12c1kw-sk/gallery/tr-ar9500tar70f12caawneu-535430-ar60f12c1kw-sk-thumb-552095776,https://www.samsung.com/tr/air-conditioners/wall-mount/ar9500t-ar70f12caawneu-ai-fast---comfort-cooling--ai-fast---comfort-cooling--comfort-drying-for-cold-free-dehumidification-ar60f12c1kw-sk/,05,0.0,0.0,,
AR60F18C1KW/SK,AR60F18C1KW/SK,Bespoke AI WindFree Duvar Tipi Split Klima 18.000 BTU,Samsung,Air Conditioners,Split Klimalar,WindFree™ Premium,70649.0,70649.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ar60f18c1kw-sk/gallery/tr-ar9500tar70f12caawneu-535430-ar60f18c1kw-sk-thumb-552095781,https://www.samsung.com/tr/air-conditioners/wall-mount/ar9500t-ar70f12caawneu-ai-fast---comfort-cooling--ai-fast---comfort-cooling--comfort-drying-for-cold-free-dehumidification-ar60f18c1kw-sk/,05,0.0,0.0,,
AC071RN4PKG/EU,AC071RN4PKG/EU,360 Kaset Tipi Klima,Samsung,Air Conditioners,Split Klimalar,360 Cassette CAC with Omnidirectional outlet RN4PKG/EU,102151.86,102151.86,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ac071rn4pkg-eu/gallery/tr-360-cassette-ac071rn4pkg-eu-thumb-536348892,https://www.samsung.com/tr/air-conditioners/wall-mount/360-cassette-cac-ac071rn4pkg-eu/,05,0.0,0.0,,
AC140RN4PKG/EU,AC140RN4PKG/EU,360 Kaset Tipi Klima,Samsung,Air Conditioners,Split Klimalar,360 Cassette CAC with Omnidirectional outlet RN4PKG/EU,137182.64,137182.64,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ac140rn4pkg-eu/gallery/tr-360-cassette-ac140rn4pkg-eu-thumb-536348920,https://www.samsung.com/tr/air-conditioners/wall-mount/360-cassette-cac-ac140rn4pkg-eu/,05,0.0,0.0,,
AC071RN4DKG/EU,AC071RN4DKG/EU,WindFree 4 Yön Kaset Tipi Klima,Samsung,Air Conditioners,Split Klimalar,AC9000(Wind-Free 4Way) RN4DKG/EU,95002.04,95002.04,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ac071rn4dkg-eu/gallery/tr-ac9000wind-free4way-ac071rn4dkg-eu-thumb-536350743,https://www.samsung.com/tr/air-conditioners/wall-mount/ac9000wind-free-ac071rn4dkg-eu/,05,0.0,0.0,,
AC140RN4DKG/EU,AC140RN4DKG/EU,WindFree 4 Yön Kaset Tipi Klima,Samsung,Air Conditioners,Split Klimalar,AC9000(Wind-Free 4Way) RN4DKG/EU,133413.29,133413.29,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ac140rn4dkg-eu/gallery/tr-ac9000wind-free4way-ac140rn4dkg-eu-thumb-536350766,https://www.samsung.com/tr/air-conditioners/wall-mount/ac9000wind-free-ac140rn4dkg-eu/,05,0.0,0.0,,
AC100BNPDKH/TK,AC100BNPDKH/TK,Salon Tipi Klima (PAC),Samsung,Air Conditioners,Salon Tipi,CAC Packaged Air Conditioner wirh 20m Long Wind with 4-way Auto Swing BNPDKH/TK,107790.56,107790.56,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ac100bnpdkh-tk/gallery/tr-cacpacoutdoor-unit-ac100bnpdkh-tk-thumb-536351546,https://www.samsung.com/tr/air-conditioners/floor-standing/cac-packaged-air-conditioner-ac100bnpdkh-tk/,05,0.0,0.0,,
AC140BNPDKH/TK,AC140BNPDKH/TK,Salon Tipi Klima (PAC),Samsung,Air Conditioners,Salon Tipi,CAC Packaged Air Conditioner wirh 20m Long Wind with 4-way Auto Swing BNPDKH/TK,148524.84,148524.84,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ac140bnpdkh-tk/gallery/tr-cacpacoutdoor-unit-ac140bnpdkh-tk-thumb-536351561,https://www.samsung.com/tr/air-conditioners/floor-standing/cac-packaged-air-conditioner-ac140bnpdkh-tk/,05,0.0,0.0,,
AR09CXFCABT/SK,AR09CXFCABT/SK,WindFree™ Premium Black Duvar Tipi Split Klima - AR09CXFCABT/SK <br>,Samsung,Air Conditioners,Split Klimalar,WindFree™ Premium Duvar Tipi Split Klima,50859.0,50859.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ar09cxfcabt-sk/gallery/tr-wind-free-ar9500t-ar09cxfcabt-sk-thumb-552094645,https://www.samsung.com/tr/air-conditioners/wall-mount/ar9500t-wind-free-ar09cxfcabt-sk/,05,0.0,0.0,,
VS70H25WLG/TR,VS70H25WLG/TR,Jet 85S Pet 250 W Emiş Gücü,Samsung,Vacuum Cleaners,Dikey Süpürge,"Jet 85S Dikey Süpürge 250 W / 60 dk 2,43 kg, İnce LED Fırça ile",24999.0,24999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/vs70h25wlg-tr/gallery/tr-jet-85s-stick-vacuum-cleaner-vs70h25wlg-tr-thumb-551850561,https://www.samsung.com/tr/vacuum-cleaners/stick/jet-85s-stick-vacuum-cleaner-satin-greige-vs70h25wlg-tr/,05,0.0,0.0,,
VS70H28GLT/TR,VS70H28GLT/TR,Jet 95S Pet 280 W Emiş Gücü,Samsung,Vacuum Cleaners,Dikey Süpürge,"Jet 95S Dikey Süpürge 280 W / 60 dk, 2,49 kg, İnce LED Fırça ile",27999.0,27999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/vs70h28glt-tr/gallery/tr-jet-95s-stick-vacuum-cleaner-vs70h28glt-tr-thumb-551850747,https://www.samsung.com/tr/vacuum-cleaners/stick/jet-95s-stick-vacuum-cleaner-phantom-green-vs70h28glt-tr/,05,0.0,0.0,,
VS80F28DFP/TR,VS80F28DFP/TR,Bespoke AI Jet Lite Complete 280W Emiş Gücü,Samsung,Vacuum Cleaners,Dikey Süpürge,Bespoke AI Jet Lite Complete,34699.0,34699.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/vs80f28dfp-tr/gallery/tr--vs80f28dfp-tr-thumb-550251083,https://www.samsung.com/tr/vacuum-cleaners/stick/bespoke-ai-jet-lite-complete-gray-vs80f28dfp-tr/,05,0.0,0.0,,
VS90F40DAK/TR,VS90F40DAK/TR,Bespoke AI Jet Ultra Elite Extra 400W Emiş Gücü,Samsung,Vacuum Cleaners,Dikey Süpürge,Bespoke AI Jet Ultra Elite Extra,47499.0,47499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/vs90f40dak-tr/gallery/tr--vs90f40dak-tr-thumb-550320294,https://www.samsung.com/tr/vacuum-cleaners/stick/bespoke-ai-jet-ultra-elite-extra-black-vs90f40dak-tr/,05,0.0,0.0,,
VCA-RDB95/VT,VCA-RDB95/VT,Bespoke Jet Bot Combo™ AI Robot Süpürge Toz Torbası (5 adet),Samsung,Vacuum Cleaners,Jet Bot Aksesuarları,VCA-RDB95,999.0,999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/vca-rdb95-vt/gallery/tr-jet-bot-accessory-dust-bag-vca-rdb95-vt-thumb-545212782,https://www.samsung.com/tr/home-appliance-accessories/jet-bot-accessories/jet-bot-accessory-vca-rdb95-vt/,05,0.0,0.0,,
VS20B75ACR5/TR,VS20B75ACR5/TR,Jet 75E Complete 200W Emiş Gücü,Samsung,Vacuum Cleaners,Dikey Süpürge,Jet75E Stick VC with More Advanced Cleaning Performance and Digital Inverter Motor,17999.0,17999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/vs20b75acr5-tr/gallery/tr--vs20b75acr5-tr-thumb-550075858,https://www.samsung.com/tr/vacuum-cleaners/stick/vs9000rl-stick-more-advance-cleaning-performance-digital-inverter-motor-jet-cyclone-silver-vs20b75acr5-tr/,05,0.0,0.0,,
VS15A6031R4/TR,VS15A6031R4/TR,Jet 60 Turbo 150W Emiş Gücü,Samsung,Vacuum Cleaners,Dikey Süpürge,VS6700 Stick with More Advanced Cleaning Performance,14299.0,14299.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/vs15a6031r4-tr/gallery/tr--vs15a6031r4-tr-thumb-550288077,https://www.samsung.com/tr/vacuum-cleaners/stick/hand-stick-violet-vs15a6031r4-tr/,05,0.0,0.0,,
VC07R302MVR/TR,VC07R302MVR/TR,Toz Torbasız Elektrikli Süpürge 750W Motor Gücü Kırmızı,Samsung,Vacuum Cleaners,Toz Torbalı Süpürge,"VC3000RM (VC07R302MVR) Canister with CycloneForce, 5 Layered Filtration System, Easy Grip Handle",5699.0,5699.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/tr-canister-r302-vc07r302mvr-tr-frontred-thumb-184586330,https://www.samsung.com/tr/vacuum-cleaners/canister/canister-r302-vc07r302mvr-tr/,05,0.0,0.0,,
VC07R302MVB/TR,VC07R302MVB/TR,Toz Torbasız Elektrikli Süpürge 750W Motor Gücü Mavi,Samsung,Vacuum Cleaners,Toz Torbalı Süpürge,"VC3000RM (VC07R302MVR) Canister with CycloneForce, 5 Layered Filtration System, Easy Grip Handle",5699.0,5699.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/tr-canister-r302-vc07r302mvb-tr-frontblue-thumb-184773528,https://www.samsung.com/tr/vacuum-cleaners/canister/canister-r302-vc07r302mvb-tr/,05,0.0,,,
VC07R302MVP/TR,VC07R302MVP/TR,Toz Torbasız Elektrikli Süpürge 750W Motor Gücü Mor,Samsung,Vacuum Cleaners,Toz Torbalı Süpürge,"VC3000RM (VC07R302MVR) Canister with CycloneForce, 5 Layered Filtration System, Easy Grip Handle",5699.0,5699.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/tr-canister-r302-vc07r302mvp-tr-frontviolet-thumb-184773565,https://www.samsung.com/tr/vacuum-cleaners/canister/canister-r302-vc07r302mvp-tr/,05,0.0,0.0,,
VCA-ADB952,VCA-ADB952,Bespoke Jet™ Temizlik İstasyonu Toz Boşaltma Torbası (5 adet),Samsung,Vacuum Cleaners,Jet Stick Aksesuarları,BESPOKE Jet™ Clean Station Dust Disposal Bag (5pcs),899.0,899.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/vca-adb952/gallery/tr-bespoke-jet™-clean-station-dust-disposal-bag-5pcs-vca-adb952-thumb-540930811,https://www.samsung.com/tr/home-appliance-accessories/bespoke-jet-clean-station-dust-disposal-bag-5pcs-vca-adb952/,05,0.0,50.08347245409015,,
VCA-SAPC97S/WA,VCA-SAPC97S/WA,Bespoke JET™ AI 250W BATARYA ve ŞARJ ADAPTÖRÜ,Samsung,Vacuum Cleaners,Jet Stick Aksesuarları,JET VC RENEWAL ACCESSORY BATTERY2,5599.0,5599.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/vca-sapc97s-wa/gallery/tr-jet-vc-renewal-accessory-battery2-vca-sapc97s-wa-thumb-539694847,https://www.samsung.com/tr/home-appliance-accessories/jet-vc-renewal-accessory-battery2-vca-sapc97s-wa/,05,0.0,0.0,,
VCA-PTA95/VT,VCA-PTA95/VT,Evcil Hayvan Başlığı,Samsung,Vacuum Cleaners,Jet Stick Aksesuarları,JET 75E ACCESSORY Pet Tool,1649.0,1649.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/vca-pta95-vt/gallery/tr-jet-75e-accessory-pet-tool-vca-pta95-vt-thumb-539694961,https://www.samsung.com/tr/home-appliance-accessories/jet-75e-accessory-pet-tool-vca-pta95-vt/,05,0.0,0.0,,
VCA-SBTA60/VT,VCA-SBTA60/VT,JET 60 / JET 75 BATARYA,Samsung,Vacuum Cleaners,Jet Stick Aksesuarları,VS6700 / VS7000 VC ACC BATTERY,3099.0,3099.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/vca-sbta60-vt/gallery/tr-vc-accessory-battery-vca-sbta60-vt-thumb-539694588,https://www.samsung.com/tr/home-appliance-accessories/vs6700-vs7000-battery-vca-sbta60-vt/,05,0.0,0.0,,
VCA-SBTA95/VT,VCA-SBTA95/VT,JET 85 BATARYA,Samsung,Vacuum Cleaners,Jet Stick Aksesuarları,VS9500 VC ACC BATTERY,4399.0,4399.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/vca-sbta95-vt/gallery/tr-bespoke-jet-accessory-battery-vca-sbta95-vt-thumb-539694757,https://www.samsung.com/tr/home-appliance-accessories/bespoke-jet-battery-vca-sbta95-vt/,05,0.0,0.0,,
DW60DB890FAPTR,DW60DB890FAPTR,Bespoke AI Solo Bulaşık Makinesi Yapay Zeka Yıkama 11 program,Samsung,Dishwashers,Solo,"DW8700B Israel Freestanding Dishwasher with WaterJet Clean™,  Auto Open Door, SmartThings App",60999.0,60999.0,0,PIECE,OUT_OF_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/dw60db890faptr/gallery/tr-dw8700dw60bb890fapml-dw60db890faptr-thumb-541666013,https://www.samsung.com/tr/dishwashers/freestanding/dw8700-dw60bb890fapml-8-place-settings-satin-beige-dw60db890faptr/,05,0.0,,,
DW60DG550B00TR,DW60DG550B00TR,Ankastre Bulaşık Makinesi Otomatik Açılır Kapı 5 program,Samsung,Dishwashers,Ankastre,"DW5500MM Dish Wahser with Efficient Washing & Drying,  Wide Led display",31099.0,31099.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/dw60dg550b00tr/gallery/tr-dw5500mm-dw60dg560fsrtr-517382-dw60dg550b00tr-thumb-542738593,https://www.samsung.com/tr/dishwashers/built-in/dw5500mm-13-place-settings-white-dw60dg550b00tr/,05,0.0,0.0,,
DW60DG540FSRTR,DW60DG540FSRTR,Solo Bulaşık Makinesi Otomatik Açılır Kapı 4 program,Samsung,Dishwashers,Solo,"DW5500MM Dish Wahser with Efficient Washing & Drying,  Wide Led display",28599.0,28599.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/dw60dg540fsrtr/gallery/tr-dw5500mm-dw60dg560fsrtr-dw60dg540fsrtr-thumb-540232863,https://www.samsung.com/tr/dishwashers/freestanding/dw5500mm-13-place-settings-silver-dw60dg540fsrtr/,05,0.0,0.0,,
DW60DG540FWQTR,DW60DG540FWQTR,Solo Bulaşık Makinesi Otomatik Açılır Kapı 4 program,Samsung,Dishwashers,Solo,"DW5500MM Dish Wahser with Efficient Washing & Drying,  Wide Led display",26599.0,26599.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/dw60dg540fwqtr/gallery/tr-dw5500mm-dw60dg560fsrtr-dw60dg540fwqtr-thumb-540232886,https://www.samsung.com/tr/dishwashers/freestanding/dw5500mm-13-place-settings-white-dw60dg540fwqtr/,05,0.0,0.0,,
DW60DG560FSRTR,DW60DG560FSRTR,Solo Bulaşık Makinesi Otomatik Açılır Kapı 6 program,Samsung,Dishwashers,Solo,"DW5500MM Dish Washer with Efficient Washing & Drying,  Wide Led display",32999.0,32999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/dw60dg560fsrtr/gallery/tr-dw5500mm-dw60dg560fsrtr-498728-dw60dg560fsrtr-thumb-540232971,https://www.samsung.com/tr/dishwashers/freestanding/dw5500mm-14-place-settings-silver-dw60dg560fsrtr/,05,0.0,0.0,,
DW60DG550FWQTR,DW60DG550FWQTR,Solo Bulaşık Makinesi Otomatik Açılır Kapı 5 program,Samsung,Dishwashers,Solo,"DW5500MM Dish Washer with Efficient Washing & Drying,  Wide Led display DW60DG550FWQTR",28799.0,28799.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/dw60dg550fwqtr/gallery/tr-dw5500mm-dw60dg560fsrtr-498730-dw60dg550fwqtr-thumb-540233077,https://www.samsung.com/tr/dishwashers/freestanding/dw5500mm-13-place-settings-white-dw60dg550fwqtr/,05,0.0,0.0,,
DW60DG550FSRTR,DW60DG550FSRTR,Solo Bulaşık Makinesi Otomatik Açılır Kapı 5 program,Samsung,Dishwashers,Solo,"DW5500MM Dish Washer with Efficient Washing & Drying,  Wide Led display DW60DG550FWQTR",30799.0,30799.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/dw60dg550fsrtr/gallery/tr-dw60m5050bb-297104-dw60dg550fsrtr-thumb-542738834,https://www.samsung.com/tr/dishwashers/freestanding/dw5500mm-13-place-settings-silver-dw60dg550fsrtr/,05,0.0,0.0,,
MS23DG4504ATTR,MS23DG4504ATTR,Solo Mikrodalga Fırın Seramik İç Yüzey ve Otomatik Pişirme Özellikli 23L,Samsung,Microwave Ovens,Solo,MW4000D Grill MWO Fry and Bread Defrost,7199.0,7199.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ms23dg4504attr/gallery/tr--ms23dg4504attr-thumb-550292130,https://www.samsung.com/tr/microwave-ovens/solo/mw4000d-solo-mwo-fry-bread-defrost-seamless-and-recessed-handle-design-ms23dg4504attr/,05,0.0,,,
MS23DG4504GTTR,MS23DG4504GTTR,Solo Mikrodalga Fırın Seramik İç Yüzey ve Otomatik Pişirme Özellikli 23L,Samsung,Microwave Ovens,Solo,MW4000D Solo MWO Fry and Bread Defrost,7099.0,7099.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ms23dg4504gttr/gallery/tr--ms23dg4504gttr-thumb-550250814,https://www.samsung.com/tr/microwave-ovens/solo/mw4000d-solo-mwo-fry-bread-defrost-seamless-and-recessed-handle-design-ms23dg4504gttr/,05,0.0,0.0,,
MS23DG4504AGTR,MS23DG4504AGTR,Solo Mikrodalga Fırın Seramik İç Yüzey ve Otomatik Pişirme Özellikli 23L,Samsung,Microwave Ovens,Solo,MW4000D Solo MWO Fry and Bread Defrost,7299.0,7299.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ms23dg4504agtr/gallery/tr--ms23dg4504agtr-thumb-550250810,https://www.samsung.com/tr/microwave-ovens/solo/mw4000d-solo-mwo-fry-bread-defrost-seamless-and-recessed-handle-design-ms23dg4504agtr/,05,0.0,0.0,,
MS23K3614AW/TR,MS23K3614AW/TR,Solo Mikrodalga Fırın Seramik İç Yüzey Beyaz 23L,Samsung,Microwave Ovens,Solo,MW3500K Çift Kontrol Düğmeli Solo Mikrodalga Fırın MS23K3614AW/TR | Samsung Türkiye,6399.0,6399.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ms23k3614aw-tr/gallery/tr--ms23k3614aw-tr-thumb-550320257,https://www.samsung.com/tr/microwave-ovens/solo/mw3500k-dual-dial-ms23k3614aw-tr/,05,0.0,0.0,,
MS23K3614AK/TR,MS23K3614AK/TR,Solo Mikrodalga Fırın Seramik İç Yüzey Siyah 23L,Samsung,Microwave Ovens,Solo,MW3500K Çift Kontrol Düğmeli Solo Mikrodalga Fırın MS23K3614AW/TR | Samsung Türkiye,6399.0,6399.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ms23k3614ak-tr/gallery/tr--ms23k3614ak-tr-thumb-550251076,https://www.samsung.com/tr/microwave-ovens/solo/mw3500k-dual-dial-ms23k3614ak-tr/,05,0.0,0.0,,
MS23K3614AS/TR,MS23K3614AS/TR,Solo Mikrodalga Fırın Seramik İç Yüzey Gümüş 23L,Samsung,Microwave Ovens,Solo,MW3500K Çift Kontrol Düğmeli Solo Mikrodalga Fırın MS23K3614AW/TR | Samsung Türkiye,6399.0,6399.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ms23k3614as-tr/gallery/tr--ms23k3614as-tr-thumb-550251068,https://www.samsung.com/tr/microwave-ovens/solo/mw3500k-dual-dial-ms23k3614as-tr/,05,0.0,,,
MG23DG4524ATTR,MG23DG4524ATTR,Izgaralı Mikrodalga Fırın Seramik İç Yüzey ve Otomatik Pişirme Özellikli 23L,Samsung,Microwave Ovens,Izgara,MW4000D Grill/Solo MWO With Grill Fry and Bread Defrost,7799.0,7799.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/mg23dg4524attr/gallery/tr--mg23dg4524attr-thumb-550250759,https://www.samsung.com/tr/microwave-ovens/grill/mw4000d-grill-solo-mwo-grill-fry-bread-defrost-seamless-and-recessed-handle-design-mg23dg4524attr/,05,0.0,0.0,,
MZ-VAP1T0BW,MZ-VAP1T0BW,9100 PRO NVMe™ M.2 SSD 1 TB,Samsung,Memory & Storage,NVMe SSD,9100 PRO PCIe 5.0 NVMe M.2 SSD,20332.68,20332.68,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/mz-vap1t0bw/gallery/tr-9100-pro-nvme-m2-ssd-544077-mz-vap1t0bw-thumb-545827327,https://www.samsung.com/tr/memory-storage/nvme-ssd/9100-pro-1tb-nvme-pcie-gen-5-mz-vap1t0bw/,08,0.0,,,
MZ-VAP2T0BW,MZ-VAP2T0BW,9100 PRO NVMe™ M.2 SSD 2 TB,Samsung,Memory & Storage,NVMe SSD,9100 PRO PCIe 5.0 NVMe M.2 SSD,40665.95,40665.95,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/mz-vap2t0bw/gallery/tr-9100-pro-nvme-m2-ssd-544077-mz-vap2t0bw-thumb-545827348,https://www.samsung.com/tr/memory-storage/nvme-ssd/9100-pro-2tb-nvme-pcie-gen-5-mz-vap2t0bw/,08,0.0,,,
MZ-VAP4T0BW,MZ-VAP4T0BW,9100 PRO NVMe™ M.2 SSD 4 TB,Samsung,Memory & Storage,NVMe SSD,9100 PRO PCIe 5.0 NVMe M.2 SSD,79998.89,79998.89,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/mz-vap4t0bw/gallery/tr-9100-pro-nvme-m2-ssd-544077-mz-vap4t0bw-thumb-545827378,https://www.samsung.com/tr/memory-storage/nvme-ssd/9100-pro-4tb-nvme-pcie-gen-5-mz-vap4t0bw/,08,0.0,0.0,,
MZ-V9S1T0BW,MZ-V9S1T0BW,990 EVO Plus PCIe 4.0 NVMe M.2 SSD <br>,Samsung,Memory & Storage,NVMe SSD,990 EVO Plus PCIe 4.0 NVMe M.2 SSD,14998.88,14998.88,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/mz-v9s1t0bw/gallery/tr-990-evo-plus-nvme-m2-ssd-mz-v9s1t0bw-thumb-544275752,https://www.samsung.com/tr/memory-storage/nvme-ssd/990-evo-plus-1tb-nvme-pcie-gen-4-mz-v9s1t0bw/,08,0.0,,,
MU-PG1T0B/WW,MU-PG1T0B/WW,T9 1 TB,Samsung,Memory & Storage,Taşınabilir SSD,Portable SSD T9 USB 3.2 Gen 2x2,17110.0,17110.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/mu-pg1t0b-ww/gallery/tr-portable-ssd-t9-mu-pg1t0b-ww-thumb-538239093,https://www.samsung.com/tr/memory-storage/portable-ssd/portable-ssd-t9-1tb-black-mu-pg1t0b-ww/,08,0.0,,,
MU-PG2T0B/WW,MU-PG2T0B/WW,T9 2TB,Samsung,Memory & Storage,Taşınabilir SSD,Portable SSD T9 USB 3.2 Gen 2x2,34221.11,34221.11,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/mu-pg2t0b-ww/gallery/tr-portable-ssd-t9-mu-pg2t0b-ww-thumb-538239123,https://www.samsung.com/tr/memory-storage/portable-ssd/portable-ssd-t9-2tb-black-mu-pg2t0b-ww/,08,0.0,,,
MZ-V9P1T0BW,MZ-V9P1T0BW,990 PRO PCIe 4.0 NVMe M.2 SSD,Samsung,Memory & Storage,NVMe SSD,990 PRO PCIe 4.0 NVMe M.2 SSD,19221.11,19221.11,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/mz-v9p1t0bw/gallery/tr-990pro-nvme-m2-ssd-mz-v9p1t0bw-thumb-534499441,https://www.samsung.com/tr/memory-storage/nvme-ssd/990-pro-1tb-nvme-pcie-gen-4-mz-v9p1t0bw/,08,0.0,,,
MZ-V9P2T0BW,MZ-V9P2T0BW,990 PRO PCIe 4.0 NVMe M.2 SSD,Samsung,Memory & Storage,NVMe SSD,990 PRO PCIe 4.0 NVMe M.2 SSD,38332.22,38332.22,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/mz-v9p2t0bw/gallery/tr-990pro-nvme-m2-ssd-mz-v9p2t0bw-thumb-534499459,https://www.samsung.com/tr/memory-storage/nvme-ssd/990-pro-2tb-nvme-pcie-gen-4-mz-v9p2t0bw/,08,0.0,,,
MU-PE1T0K/WW,MU-PE1T0K/WW,Taşınabilir SSD T7 Shield,Samsung,Memory & Storage,Taşınabilir SSD,Portable SSD T7 Shield,16443.32,16443.32,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/mu-pe1t0k-ww/gallery/tr-portable-ssd-t7-shield-mu-pe1t0k-ww-thumb-532200715,https://www.samsung.com/tr/memory-storage/portable-ssd/t7-shield-1tb-moonrock-beige-external-storage-nvme-1050-mbs-mu-pe1t0k-ww/,08,0.0,,,
MU-PE2T0R/WW,MU-PE2T0R/WW,Taşınabilir SSD T7 Shield,Samsung,Memory & Storage,Taşınabilir SSD,Portable SSD T7 Shield,32776.67,32776.67,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/mu-pe2t0r-ww/gallery/tr-portable-ssd-t7-shield-mu-pe2t0r-ww-thumb-532200815,https://www.samsung.com/tr/memory-storage/portable-ssd/t7-shield-2tb-blue-external-storage-nvme-1050-mbs-mu-pe2t0r-ww/,08,0.0,0.0,,
MZ-77E250BW,MZ-77E250BW,"870 EVO SATA III 2.5"" SSD 250GB",Samsung,Memory & Storage,SATA SSD,SSD 870 EVO SATA III  2.5 inch,8665.56,8665.56,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/mz-77e250bw/gallery/tr-870-evo-sata-3-2-5-ssd-mz-77e250bw-thumb-352025248,https://www.samsung.com/tr/memory-storage/sata-ssd/mz-77e250bw/,08,0.0,,,
