Tarih,UrunID,UrunAdi,FiyatFloat
2026-08-23,1742104,Never Change5 MAX Clean Sense IQ Hava Temizleyici,16999.0
2026-08-23,1742891,Grilliant 1349H  Inox 2000W 4 Dilim Kapasiteli Gövdeli Döküm Plakalı Tost ve Izgara Makinesi,2799.0
2026-08-23,1606119,Apple Watch Ultra Uyumlu Kalın Örgü Milano Loop Serisi Akıllı Saat Kordon,1899.9
2026-08-23,1102492,LSX Karbon Siyah II Bluetooth Hi-Fi Aktif Hoparlör,105999.0
2026-08-23,1945897,"Emerald Leopard Desenli 13"" 14"" Laptop Kılıfı",3000.0
2026-08-23,1521857,Minor IV TWS Siyah Kulakiçi Bluetooth Kulaklık,8092.94
2026-08-23,1896295,BTH13 Pembe Gradyan Kedi Kulaklı Unisex Çocuk Kulak Üstü Bluetooth Kulaklık,2499.0
2026-08-23,1908109,BeoSound Explore Suya Dayanıklı Taşınabilir Bluetooth Hoparlör,13449.0
2026-08-23,1204004,Kult X Cam Doğrayıcı 1 L,7499.0
2026-08-23,1186710,HFP90.000BK 2000 Watt Kapasiteli Multifonksiyonel Fırın 11 Lt,4790.0
2026-08-23,1923856,Beosound A5 Meşe Ağacı Taşınabilir Bluetooth Hoparlör,95949.0
2026-08-23,1763604,"TUF Gaming A16 FA608PP-QT031 8GB RTX 5070 Ryzen 9 8940HX 32GB RAM 1TB SSD 16"" Gaming Laptop WQXGA 165Hz",95999.0
2026-08-23,1539296,DT2024 Pure Pop Yeşil Düzleştirici Buharlı Dikey Ütü,1999.0
2026-08-23,2043574,AC3420/10 3400 Serisi Pureprotect Water 2in1 Hava Temizleyici ve Nemlendirici,31049.0
2026-08-23,1956479,Cool™ CF1 Fan Beyaz Gümüş Vantilatör,10499.0
2026-08-23,1204082,Lono Contact 2100W Grill Izgara ve Tost Makinesi,16999.0
2026-08-23,1537882,Sefte® 10 Ayaklı Vantilatör,15499.99
2026-08-23,2067889,EBO Air2 Plus Akıllı Ev Kamerası Mobil Robot Arkadaş,52999.0
2026-08-23,1987240,HD7462/20 Daily Collection Filtre Kahve Makinesi,3199.0
2026-08-23,1733318,Enfinigy 2 Yuva 2 Dilim Ekmek Kızartma Makinesi,3999.99
2026-08-23,1240838,5000 Series BHS520/00 İyonlu Seramik Saç Düzleştirici,3099.0
2026-08-23,2032562,Body Up 2.0 Vücut Ölçüm Göstergeli Akıllı Banyo Tartısı,1399.0
2026-08-23,1786928,Köpüklüm Siyah Gri Türk Kahvesi Makinesi,2940.0
2026-08-23,2044730,Kilburn III Kahverengi Taşınabilir Bluetooth Hoparlör,26928.24
2026-08-23,1776726,O200 Openbuds Krem TWS Bluetooth 5.3 Kulak İçi Kulaklık,3440.9
2026-08-23,1794669,Beoplay H100 Siyah Sonsuzluk Kulak Üstü Bluetooth Kulaklık,99999.0
2026-08-23,1712974,iQ300 HB514FBR1T İnox Ankastre Fırın,25000.0
2026-08-23,1794670,Beoplay H100 Günbatımı Turuncusu Kulak Üstü Bluetooth Kulaklık,99999.0
2026-08-23,1541103,DT2020 Pure Pop Mavi Düzleştirici Buharlı Dikey Ütü,1999.0
2026-08-23,1864036,Loop Gen2 Gold Sand Ekransız Kondisyon İzleyici ve Giyilebilir Sağlık Bilekliği,11499.9
2026-08-23,1968300,65W GaN 2x USB-C ve 1 USB-A Çıkışlı PD PPS Dijital Güç Ekranlı Hızlı Şarj Adaptörü X6414,1999.9
2026-08-23,1795726,Süpernova 25W Bluetooth Hoparlör RGB Işıklı Siyah 2'li Taşınabilir Stereo Ses Bombası,28999.0
2026-08-23,1494356,BRAS430E Air Styler 4.3 Iontec 3 Başlıklı Saç Kurutma Makinesi ve Şekillendirici,4499.0
2026-08-23,2042759,DM 6644 S CreamUp Dondurma Makinesi,10889.0
2026-08-23,1968306,45W GaN Hızlı Şarj Özellikli 2x USB-C PD PPS Priz Dönüştürücü Seyahat Adaptörü X6409,1599.0
2026-08-23,1861271,NeverChange5 Compact Pro Hava Temizleyici,6999.0
2026-08-23,2013702,Vintage Yeşil Mini Fırın,11990.0
2026-08-23,1992363,Beyaz Taşınabilir Masaüstü Fanı,2443.33
2026-08-23,1848018,WQ 1000 Black Effect Nova Edition Çamaşır Makinesi 9 kg,191192.0
2026-08-23,1986745,Handheld Fan Ultra2 3 in 1 Açık Kahverengi El Fanı 9000 mah,4999.0
2026-08-23,1949611,Moonlight Elite Series Hibrit Vakum Tüplü Bluetooh Hoparlör,13500.0
2026-08-23,1970020,Type-C to Type-C 100W PD 480Mbps Led Göstergeli Örgü Hızlı Şarj Kablosu 1.2 m ,419.0
2026-08-23,1804857,4000 Series TAK4200MP/00 Mor Çocuk Kulak Üstü Bluetooth Kulaklığı,2499.0
2026-08-23,1847781,Kidi GPS Okyanus Laciverti 4G Sim Kartlı Akıllı Çocuk Saati 2KSW02,5499.9
2026-08-23,1794666,Beoplay H100 Kum Beji Kulak Üstü Bluetooth Kulaklık,99999.0
2026-08-23,1914916,Renew Mat Emerald Green Tritan™ Soda Makinesi ,16950.0
2026-08-23,1965347,SE 2 Pastel Pembe Saç Kurutma Makinesi,5999.0
2026-08-23,1048344,Boost CX1 Cat and Dog Powerline Siyah Elektrikli Süpürge,29992.5
2026-08-23,1801078,Beosound A5 Koyu Meşe Taşınabilir Kablosuz Hoparlör,95949.0
2026-08-23,1448405,Cadorna Prestige Tam Otomatik Kahve Makinesi,66249.0
2026-08-23,1813778,Vitapower 1200 W Gümüş Blender MMB6172S,5999.0
2026-08-23,1742104,Never Change5 MAX Clean Sense IQ Hava Temizleyici,16999.0
2026-08-23,1671635,SE 3 Compact Floor Halı Yıkama Makinesi,14999.0
2026-08-23,1987120,FC9331/07 4000 Serisi Toz Torbasız Elektrikli Süpürge,7019.0
2026-08-23,2042737,"32U701SB-B 31,5"" U7S Alpha 7 AI 5ms (Gtg At Faster) 60Hz (2xHDMI+USB 2.0) HDR10 4K UHD webOS Airplay 2 VA Panel Smart Monitör",11999.0
2026-08-23,1102492,LSX Karbon Siyah II Bluetooth Hi-Fi Aktif Hoparlör,105999.0
2026-08-23,1204033,Lumero Aroma Cam Karaf Filtre Kahve Makinesi,14999.0
2026-08-23,1123166,CIG251 Meşe 3 Raflı 250 Puro Kapasiteli Puro Dolabı,99990.0
2026-08-23,1122514,IE 600 High-End Kulak İçi Kulaklık,59999.0
2026-08-23,1945565,Animals Pembe Mutfak Tartısı,5950.0
2026-08-23,1990409,Realishot DC5500 Gri Fotoğraf Makinesi,6290.0
2026-08-23,1780776,AC Type-C USB 3.0 24000 mAh / 88.8 Wh Kablosuz Hızlı Şarj Taşınabilir Güç İstasyonu,6666.55
2026-08-23,1908109,BeoSound Explore Suya Dayanıklı Taşınabilir Bluetooth Hoparlör,13449.0
2026-08-23,1968309,Buharlı Halı Yıkama Koltuk Temizleme Makinesi 1700W,8332.22
2026-08-23,1391426,GTA 5 PS5 Oyunu,1699.0
2026-08-23,1956479,Cool™ CF1 Fan Beyaz Gümüş Vantilatör,10499.0
2026-08-23,1808530,Taşınabilir Şarjlı 5 Kademeli El Fanı 14000 RPM Pembe Sessiz Mini Vantilatör X6101,1410.59
2026-08-23,2063369,RCW 4 Extra+ Pencere Temizleme Robotu,19999.0
2026-08-23,1723591,Bueno Su Isıtıcısı Kettle 1.7 Lt,4499.0
2026-08-23,1838128,XU2100/25 2000 Serisi Elektrikli Akıllı Robot Süpürge,22529.0
2026-08-23,1689786,iQ700 WQ45B2A0TR Beyaz Isı Pompalı Kurutma Makinesi 9 kg,83472.0
2026-08-23,1582247,Playstation VR 2 Sanal Gerçeklik Gözlüğü PC Bağlama Adaptörü,6999.0
2026-08-23,1992172,Premiere Cromargan Protect 90 Parça Çelik Çatal Kaşık Bıçak Seti,59999.0
2026-08-23,1375322,Vino Masif Ahşap Şaraplık,224999.0
2026-08-23,1687095,Whisper Naturel Ahşap Bahçe Oturma Grubu,394999.0
2026-08-23,1585508,Precision Trimmer Yüz Usturası,1759.2
2026-08-23,1904131,Luxe Café Pro Series Gümüş Espresso Makinesi ,39999.0
2026-08-23,1677783,Elo Cam Silme Robotu X8681,17776.67
2026-08-23,1706738,Purifier Hot+Cool HP1 Beyaz Hava Temizleyici,34999.0
2026-08-23,1904061,Vitamillion 2604H Narenciye Sıkacağı ,1699.0
2026-08-23,1743965,Coffeebreak 5009H Öğütücülü Filtre Kahve Makinesi,6999.0
2026-08-23,1205916,Permadur Inspire Tava 24 cm,3299.0
2026-08-23,1848013,TQ 1000 Black Effect Nova Edition Kurutma Makinesi 9 kg,210392.0
2026-08-23,1733498,Rhythm Ease Masaj Tabancası,14851.0
2026-08-23,1866293,Watch Series 11 GPS 46mm Simsiyah Alüminyum Kasa ve Siyah Spor Kordon Akıllı Saat MEUW4TU/A - S/M,24174.23
2026-08-23,1752981,Avend Porselen Sehpalı Ekru Iroko Bahçe Köşe Takımı,418100.0
2026-08-23,1879297,Crusher PLYR 720 Digi Siyah Kulak Üstü Bluetooth Oyuncu Kulaklığı,17999.0
2026-08-23,1488569,3603 HB 1000 El Blender Seti,11999.0
2026-08-23,1801769,Avend Gri Porselen Tablalı Örgü Sandalyeli 8 Kişilik Bahçe Masa Takımı,424130.0
2026-08-23,1192979,Siyah Dijital Mutfak Tartısı,2299.0
2026-08-23,1683575,50's Style Retro Siyah Analog Mutfak Tartısı,12490.0
2026-08-23,1678196,TE657319RW EQ6 Plus S700 Koyu İnoks Siyah Tam Otomatik Kahve Makinesi,52464.72
2026-08-23,2007590,Diadem Plus 10 Parça Çelik Tencere Seti,12999.0
2026-08-23,1890401,LB 37 Siyah Hava Nemlendirici,8150.0
2026-08-23,1943623,Gri Konvektör Isıtıcı HX65L22,14900.0
2026-08-23,2011642,Pocket Gri Ütü Masası Örtüsü,1899.0
2026-08-23,1967076,WG52A203TR iQ300 1200 Devir Çamaşır Makinesi 10 kg,49793.0
2026-08-23,2078994,Osmo Mobile 8 Gimbal,6899.0
2026-08-23,1742111,SteamPickUp 3-in-1 Sert Zemin Buharlı Temizleyici,11999.0
2026-08-23,1745902,Vesper El Dokuma Yün ve İpek Halı 299 x 200 cm,90000.0
2026-08-23,747784,Linea 50s Retro Style Siyah Blender,23300.0
2026-08-23,1982784,Easy Fry Infrared 2000 Watt Airfryer Fritöz 7 Lt,14999.0
2026-08-23,1925949,Paslanmaz Çelik Kameralı Sesli Görüş Destekli Çift Kase Akıllı Mama Kabı 5 lt ,6499.0
2026-08-23,1699682,Stella Wrap 42/49 mm Apple Watch Uyumlu Kadın Akıllı Saat Kordon,3600.0
2026-08-23,1622330,Ampligame A22 RGB USB 2+1 Bluetooth Gaming Bilgisayar Hoparlörü,7000.0
2026-08-23,1501458,ZKes 453 Humidor Puro Dolabı,279999.0
2026-08-23,1853746,V16 Piston Animal Kablosuz Süpürge (Mat Siyah/Bakır),45999.0
2026-08-23,1890501,50's Style Retro Storm Blue Matt Special Edition Filtre Kahve Makinası,17800.0
2026-08-23,1255349,BCI600-BSS The Smart Scoop™ Dondurma Makinesi,62999.0
2026-08-23,1396814,Large Teak Şaraplık & Büfe,224999.0
2026-08-23,1938830,Classica Solo Şarap Dolabı 368 Lt,208640.0
2026-08-23,1961154,Siyah Deri Airpod Kılıfı,1949.0
2026-08-23,1802882,Wi-FS016 Dijital Led Göstergeli Soğutucu El Fanı,2644.9
2026-08-23,1442713,Cosy Ahşap Çift Kişilik Karyola,204999.0
2026-08-23,1994081,Multi Pro Çok Amaçlı Öğütme Aparatı KAH65.000PL,12758.88
2026-08-23,2042732,T1 Pro Projeksiyon Cihazı,8999.0
2026-08-23,1949436,VocalMate Taşınabilir Kablosuz Çocuk Karaoke Seti 2BH18,2499.9
2026-08-23,1910715,MBbsdi 9028 Plus BioFresh NoFrost Black Alttan Donduruculu Buzdolabı,658999.0
2026-08-23,1622463,Krem 6li Bıçak Seti,23900.0
2026-08-23,1853878,Mavi Türk Kahvesi Makinesi,18250.0
2026-08-23,1620031,Playstation 5 Pro 2TB Oyun Konsolu ,68420.0
2026-08-23,1966215,Airstrait™ Islaktan Kuruya Saç Düzleştirici (Ceramic Apricot),24999.0
2026-08-23,1865279,iPhone 17 Pro 256GB Kozmik Turuncu Akıllı Cep Telefonu MG8H4TU/A,113401.03
2026-08-23,1740294,Purifier Big+Quiet Formaldehyde (Prusya Mavisi/Altın),49999.0
2026-08-23,1963870,"ProArt 16 AMD Ryzen AI 9 HX 370 64GB RAM 2TB NVIDIA GeForce RTX™5070 8GB 16"" 3K Dokunmatik Ekran FreeDos Laptop H7606WP-SR310",149999.0
2026-08-23,2000847,Qrevo L Pro Beyaz Akıllı Robot Süpürge  ,42104.21
2026-08-23,1947106,Friendly Zoom FZ55/5X Yakınlaştırma Mavi Dijital Fotoğraf Makinesi,14290.0
2026-08-23,1695474,iQ500 631L No Frost Inox Alttan Donduruculu Buzdolabı KG86NAID2N,88329.0
2026-08-23,1853888,Gri Türk Kahvesi Makinesi,18250.0
2026-08-23,2000838,Winbot W3 Omni Vortex Yıkamalı Akıllı Istasyon Cam Silme Robotu,44939.0
2026-08-23,1982976,Skin i·expert IPL Lazer Epilasyon Aleti + 4 Başlık PL7432,34999.0
2026-08-23,2075815,PSG8200/70 PerfectCare 8000 Serisi Buhar Kazanlı Ütü,23549.0
2026-08-23,1836953,F121 White Lattissima One Kapsüllü Espresso Kahve Makinesi,15881.18
2026-08-23,1620036, Playstation 5 Pro 2TB Oyun Konsolu + 2. PS5 Oyun Kolu,72630.53
2026-08-23,1957504,Swirl by Creami 13-in-1 Soft Serve ve Dondurma Makinesi Frosted Strawberry Matcha  ,19999.0
2026-08-23,1380841,PlayStation 5 Slim Digital Edition 825 GB SSD Oyun Konsolu (Yeni Sürüm),36630.53
2026-08-23,1865280,iPhone 17 Pro 256GB Abis Akıllı Cep Telefonu MG8J4TU/A,113401.03
2026-08-23,1809628,Airwrap i.d.™ Saç Şekillendirme ve Kurutma Seti (Ceramic Pink),28999.0
2026-08-23,1966211,Airwrap i.d.™ Saç Şekillendirme ve Kurutma Seti (Ceramic Apricot),28999.0
2026-08-23,1596680,Fenix 8 Amoled Sapphire Turuncu Titanyum 47mm Silikon Kayışlı Akıllı Saat,64680.0
2026-08-23,1980435,Q8 Max Pro Beyaz Akıllı Robot Süpürge,14735.79
2026-08-23,1630208,Beosound A9 Multiroom Siyah Bluetooth Hoparlör,221879.0
2026-08-23,1870561,AirPods Pro 3 Kulak İçi Bluetooth Kulaklık MFHP4TU/A,14259.0
2026-08-23,1454974,La Sommeliere 2 Zon 51 Şişe Kapasiteli Ankastre Şarap Dolabı LSBU51DB2,129990.0
2026-08-23,1965626,Eletta Explore ECAM450.65.G Tam Otomatik Kahve Makinesi,74875.0
2026-08-23,2063419,FS1000 Mini Seyahat Boy Kablosuz Yüz Tüy Alma Makinesi Pil ve Temizleme Fırçası,1379.0
2026-08-23,2062204,MoveTime MT48 Pembe Akıllı Çocuk Saati,10999.0
2026-08-23,1956513,Playstation 5 Pro 2TB Oyun Konsolu + 2. PS5 Chroma İndigo + PS5 Şarj İstasyonu,70999.0
2026-08-23,2077741,"The Movingstyle 27LSM7F QHD 27"" Smart Dokunmatik Taşınabilir LED Tv",52999.0
2026-08-23,1874282,PlayStation 5 Slim Digital Edition 825 GB SSD Oyun Konsolu + 2. PS5 Kol Kırmızı+ PS5 Şarj İstasyonu (Yeni Sürüm),43156.84
2026-08-23,1611976,T800 WiFi Bağlantılı Hava Temizleyici,25199.99
2026-08-23,1890463,50's Style Retro Mirror Steel Çelik Kettle,14400.0
2026-08-23,1900757,Creami® Deluxe 10-in-1 Dondurma ve Frozen Makinesi ,13999.0
