Product Name,Product Cost,Product Original Cost,Currency,Product ID,Variation ID,Brand,In Stock,Campaign Label,Top Category,Category,Subcategory,Category Path,Source Category,Source Category URL,Product URL,Image URL
Logitech G G305 LIGHTSPEED 12000 DPI Kablosuz Oyuncu Mouse - Siyah,2199.0,2999.0,TRY,0001789813001,1036941,Logitech,True,Sepette,Elektronik,Oyun & Konsol,Gaming Aksesuarlar,Elektronik > Oyun & Konsol > Gaming Aksesuarlar,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/logitech-g305-lightspeed-wireless-gaming-mouse/oyun-konsol/gaming-aksesuarlar/gaming-mouse/urunno=0001789813001,https://i.dr.com.tr/cache/180x245-0/originals/0001789813001-1.jpg
Logitech G G335 Kablolu Oyuncu Kulaklığı - Beyaz,3199.0,4779.0,TRY,0001985549001,1438658,Logitech,True,Sepette,Elektronik,Oyun & Konsol,Gaming Aksesuarlar,Elektronik > Oyun & Konsol > Gaming Aksesuarlar,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/logitech-g-g335-kablolu-oyuncu-kulakligi/oyun-konsol/gaming-aksesuarlar/gaming-kulaklik/urunno=0001985549001,https://i.dr.com.tr/cache/180x245-0/originals/0001985549001-1.jpg
Logitech G G502 X Plus Kablosuz HERO 25K Sensörlü RGB Aydınlatmalı Oyuncu Mouse - Beyaz,6499.0,8899.0,TRY,0002026441002,1520198,Logitech,True,Sepette,Elektronik,Oyun & Konsol,Gaming Aksesuarlar,Elektronik > Oyun & Konsol > Gaming Aksesuarlar,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/logitech-g-g502-x-plus-kblsz-mouse/oyun-konsol/gaming-aksesuarlar/gaming-mouse/urunno=0002026441002,https://i.dr.com.tr/cache/180x245-0/originals/0002026441002-1.jpg
Logıtech G321 Lightspeed Kablosuz Oyuncu Kulaklığı Beyaz,3299.0,4549.0,TRY,0002209551002,1874003,Logitech,True,Sepette,Elektronik,Oyun & Konsol,Gaming Aksesuarlar,Elektronik > Oyun & Konsol > Gaming Aksesuarlar,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/logitech-g321-lightspeed-kablosuz-oyuncu-kulakligi-beyaz/oyun-konsol/gaming-aksesuarlar/gaming-kulaklik/urunno=0002209551002,https://i.dr.com.tr/cache/180x245-0/originals/0002209551002-1.jpg
MORTAL KOMBAT 1 PS5 OYUN,1599.0,1999.0,TRY,0002064184001,1588398,Warner Bros,True,Sepette,Elektronik,Oyun & Konsol,Oyunlar,Elektronik > Oyun & Konsol > Oyunlar,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/oyun-konsol/mortal-kombat-1/oyunlar/playstation-5-oyunlari/urunno=0002064184001,https://i.dr.com.tr/cache/180x245-0/originals/0002064184001-1.jpg
My Arcade 12 Cm Tetris Portable 201 Oyun Retro Konsol,2499.0,2499.0,TRY,0002203423001,1862224,My Arcade,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/my-arcade-12cmttrs-prtblertro201-oyun/oyun-konsol/oyun-konsollari/tasinabilir-oyun-konsollari/urunno=0002203423001,https://i.dr.com.tr/cache/180x245-0/originals/0002203423001-1.jpg
My Arcade 12 cm Atari Retro Konsol 75 Oyun,2499.0,2499.0,TRY,0002184468001,1824528,My Arcade,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/my-arcade-12cm-atari-retro-konsol-75-oyu/oyun-konsol/oyun-konsollari/tasinabilir-oyun-konsollari/urunno=0002184468001,https://i.dr.com.tr/cache/180x245-0/originals/0002184468001-1.jpg
My Arcade 12 cm Data Retro Konsol 208 Oyun,2199.0,2199.0,TRY,0002184469001,1824530,My Arcade,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/my-arcade-12cm-data-retro-konsol-208-oyu/oyun-konsol/oyun-konsollari/tasinabilir-oyun-konsollari/urunno=0002184469001,https://i.dr.com.tr/cache/180x245-0/originals/0002184469001-1.jpg
My Arcade 12 cm Pac-Man Retro Konsol,2499.0,2499.0,TRY,0002146542001,1746886,My Arcade,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/my-arcade-12cm-pac-man-retro-konsol/oyun-konsol/oyun-konsollari/tasinabilir-oyun-konsollari/urunno=0002146542001,https://i.dr.com.tr/cache/180x245-0/originals/0002146542001-1.jpg
My Arcade 12 cm Super Street Fighter Retro Konsol,2999.0,2999.0,TRY,0002184467001,1824524,My Arcade,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/my-arcade-12cm-sfii-retro-konsol/oyun-konsol/oyun-konsollari/tasinabilir-oyun-konsollari/urunno=0002184467001,https://i.dr.com.tr/cache/180x245-0/originals/0002184467001-1.jpg
My Arcade 12Cm Galaga 2 Oyun Retro Konsol,2499.0,2499.0,TRY,0002205168001,1865617,My Arcade,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/my-arcade-12cm-galaga-retro-konsol-2-oyun/oyun-konsol/oyun-konsollari/tasinabilir-oyun-konsollari/urunno=0002205168001,https://i.dr.com.tr/cache/180x245-0/originals/0002205168001-1.jpg
My Arcade 12Cm Space İnvaders Retro Konsol,2499.0,2499.0,TRY,0002205167001,1865627,My Arcade,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/my-arcade-12cm-space-invaders-retro-konsol/oyun-konsol/oyun-konsollari/tasinabilir-oyun-konsollari/urunno=0002205167001,https://i.dr.com.tr/cache/180x245-0/originals/0002205167001-1.jpg
My Arcade 25 cm Retro Konsol 20 Oyun,9999.0,9999.0,TRY,0002146538001,1746879,My Arcade,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/my-arcade-25cm-retro-konsol-20-oyun/oyun-konsol/oyun-konsollari/tasinabilir-oyun-konsollari/urunno=0002146538001,https://i.dr.com.tr/cache/180x245-0/originals/0002146538001-1.jpg
My Arcade 28 Cm Pac-Man 45.Yıl Retro Konsol,12999.0,12999.0,TRY,0002205165001,1865628,My Arcade,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/my-arcade-28cm-pac-man-45th-anniversary-retro-konsol/oyun-konsol/oyun-konsollari/tasinabilir-oyun-konsollari/urunno=0002205165001,https://i.dr.com.tr/cache/180x245-0/originals/0002205165001-1.jpg
My Arcade 28Cm Sonic Hedgehog Retro Konsol,12999.0,12999.0,TRY,0002205164001,1865624,My Arcade,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/my-arcade-28cm-sonic-the-hedgehog-retro-konsol/oyun-konsol/oyun-konsollari/tasinabilir-oyun-konsollari/urunno=0002205164001,https://i.dr.com.tr/cache/180x245-0/originals/0002205164001-1.jpg
My Arcade Classıc Retro Konsol 220 Oyun,1999.0,1999.0,TRY,0002146545001,1746884,My Arcade,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/my-arcade-classic-retro-konsol-220-oyun/oyun-konsol/oyun-konsollari/urunno=0002146545001,https://i.dr.com.tr/cache/180x245-0/originals/0002146545001-1.jpg
My Arcade Easts Portable Retro Konsol,2999.0,2999.0,TRY,0002203420001,1862220,My Arcade,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/my-arcade-easts-prtble-rtro-knsl100oyun/oyun-konsol/oyun-konsollari/tasinabilir-oyun-konsollari/urunno=0002203420001,https://i.dr.com.tr/cache/180x245-0/originals/0002203420001-1.jpg
My Arcade Gamestation Atari Retro Konsol,14999.0,14999.0,TRY,0002205169001,1865621,My Arcade,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/my-arcade-gamestation-go-atari-portable-retro-konsol-200-oyun/oyun-konsol/oyun-konsollari/tasinabilir-oyun-konsollari/urunno=0002205169001,https://i.dr.com.tr/cache/180x245-0/originals/0002205169001-1.jpg
My Arcade Pac-Man Retro Konsol 3 Oyun,2999.0,2999.0,TRY,0001969634001,1408060,My Arcade,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/my-arcade-pac-man-retro-konsol-3-oyun/oyun-konsol/oyun-konsollari/tasinabilir-oyun-konsollari/urunno=0001969634001,https://i.dr.com.tr/cache/180x245-0/originals/0001969634001-1.jpg
My Arcade Pixel Pocket Atari Retro Konsol,1999.0,1999.0,TRY,0002205172001,1865615,My Arcade,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/my-arcade-pixel-pocket-atari-retro-konsol/oyun-konsol/oyun-konsollari/tasinabilir-oyun-konsollari/urunno=0002205172001,https://i.dr.com.tr/cache/180x245-0/originals/0002205172001-1.jpg
My Arcade Pro Retro Konsol 200 Oyun,7999.0,7999.0,TRY,0002099572001,1654690,My Arcade,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/my-arcade-pro-retro-konsol-200-oyun/oyun-konsol/oyun-konsollari/tasinabilir-oyun-konsollari/urunno=0002099572001,https://i.dr.com.tr/cache/180x245-0/originals/0002099572001-1.jpg
My Arcade Retro Konsol 250+ Oyun,4999.0,4999.0,TRY,0002099573001,1654691,My Arcade,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/my-arcade-retro-konsol-250-oyun/oyun-konsol/oyun-konsollari/tasinabilir-oyun-konsollari/urunno=0002099573001,https://i.dr.com.tr/cache/180x245-0/originals/0002099573001-1.jpg
My Arcade Super Street Fghter Retro Konsol,3999.0,3999.0,TRY,0002205170001,1865620,My Arcade,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/my-arcade-super-street-fighter-ii-retro-konsol-2-oyun/oyun-konsol/oyun-konsollari/tasinabilir-oyun-konsollari/urunno=0002205170001,https://i.dr.com.tr/cache/180x245-0/originals/0002205170001-1.jpg
My Arcade Tetrıs Retro Konsol 300 Oyun,2499.0,2499.0,TRY,0002146544001,1746885,My Arcade,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/my-arcade-tetris-retro-konsol-301-oyun/oyun-konsol/oyun-konsollari/urunno=0002146544001,https://i.dr.com.tr/cache/180x245-0/originals/0002146544001-1.jpg
My Arcade Tetrıs pocket 11 Oyun,1499.0,1499.0,TRY,0002147626001,1749524,My Arcade,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/my-arcade-tetris-pocket-11-oyun/oyun-konsol/oyun-konsollari/tasinabilir-oyun-konsollari/urunno=0002147626001,https://i.dr.com.tr/cache/180x245-0/originals/0002147626001-1.jpg
NINTENDO Super Mario Party Jamboree Switch 2 Oyun,4899.0,6999.0,TRY,0002177922001,1811330,Nintendo,True,Sepette,Elektronik,Oyun & Konsol,Oyunlar,Elektronik > Oyun & Konsol > Oyunlar,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/nintendo-super-mario-party-jamboree-switch2/oyun-konsol/oyunlar/nintendo-oyunlari/urunno=0002177922001,https://i.dr.com.tr/cache/180x245-0/originals/0002177922001-1.jpg
NINTENDO Switch 2 Konsol Mario Kart World Paketi,45999.0,45999.0,TRY,0002171786001,1799347,Nintendo,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/nintendo-switch-2-konsol-mariokart-w/oyun-konsol/oyun-konsollari/nintendo/urunno=0002171786001,https://i.dr.com.tr/cache/180x245-0/originals/0002171786001-1.jpg
NINTENDO Switch 2 Konsol Mavi - Kırmızı,42999.0,42999.0,TRY,0002171785001,1799348,Nintendo,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/nintendo-switch-2-konsol/oyun-konsol/oyun-konsollari/nintendo/urunno=0002171785001,https://i.dr.com.tr/cache/180x245-0/originals/0002171785001-1.jpg
Nba 2K26 Standard Edıtıon Swıtch2 Oyun (Dijital Kod),4799.0,5999.0,TRY,0002187464001,1830662,Take 2,True,Sepette,Elektronik,Oyun & Konsol,Oyunlar,Elektronik > Oyun & Konsol > Oyunlar,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/nba-2k26-standard-edition-switch2-oyun-dijital-kod-/oyun-konsol/oyunlar/nintendo-oyunlari/urunno=0002187464001,https://i.dr.com.tr/cache/180x245-0/originals/0002187464001-1.jpg
Nintendo Cyberpunk 2077 Ultimate Edition Switch 2,4399.0,5499.0,TRY,0002177923001,1811325,Take 2,True,Sepette,Elektronik,Oyun & Konsol,Oyunlar,Elektronik > Oyun & Konsol > Oyunlar,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/take-2-cyberpunk-2077-ultimate-edi-switch2/oyun-konsol/oyunlar/nintendo-oyunlari/urunno=0002177923001,https://i.dr.com.tr/cache/180x245-0/originals/0002177923001-1.jpg
Nintendo Mario Kart 8 Deluxe Nintendo Switch Oyunu,4199.0,5499.0,TRY,0001780880001,991868,Nintendo,True,Sepette,Elektronik,Oyun & Konsol,Oyunlar,Elektronik > Oyun & Konsol > Oyunlar,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/nintendo-mario-kart-8-deluxe-nintendo-switch-oyunu/oyun-konsol/oyunlar/nintendo-oyunlari/urunno=0001780880001,https://i.dr.com.tr/cache/180x245-0/originals/0001780880001-1.jpg
Nintendo Mario Tennis Fever Switch 2 Oyun,5599.0,6499.0,TRY,0002205163001,1865616,Nintendo,True,Sepette,Elektronik,Oyun & Konsol,Oyunlar,Elektronik > Oyun & Konsol > Oyunlar,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/mario-tennis-fever-switch2-oyun/oyun-konsol/oyunlar/nintendo-oyunlari/urunno=0002205163001,https://i.dr.com.tr/cache/180x245-0/originals/0002205163001-1.jpg
Nintendo Minecraft Switch Nintendo Switch Oyun,2399.0,2999.0,TRY,0001780910001,991964,Nintendo,True,Sepette,Elektronik,Oyun & Konsol,Oyunlar,Elektronik > Oyun & Konsol > Oyunlar,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/oyun-konsol/minecraft-switch/oyunlar/nintendo-oyunlari/urunno=0001780910001,https://i.dr.com.tr/cache/180x245-0/originals/0001780910001-1.jpg
Nintendo Switch Joy-Con Şarj Standı,2199.0,2199.0,TRY,0002142904001,1739713,Nintendo,True,,Elektronik,Oyun & Konsol,Konsol Aksesuarları,Elektronik > Oyun & Konsol > Konsol Aksesuarları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/nintendo-switch-joy-con-charging-stand/oyun-konsol/konsol-aksesuarlari/nintendo-aksesuar/urunno=0002142904001,https://i.dr.com.tr/cache/180x245-0/originals/0002142904001-1.jpg
Nintendo Switch OLED Beyaz Oyun Konsolu (CDMEDIA GARANTİLİ),27999.0,27999.0,TRY,0001940471001,1352932,Nintendo,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/nintendo-switch-oled-konsol/oyun-konsol/oyun-konsollari/nintendo/urunno=0001940471001,https://i.dr.com.tr/cache/180x245-0/originals/0001940471001-1.jpg
Nintendo Switch OLED Kırmızı-Mavi Oyun Konsolu,34999.0,34999.0,TRY,0001940471002,1352933,Nintendo,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/nintendo-switch-oled-konsol/oyun-konsol/oyun-konsollari/nintendo/urunno=0001940471002,https://i.dr.com.tr/cache/180x245-0/originals/0001940471002-1.jpg
PS5 DualSense Şarj İstasyonu Dock Lisanslı Twin Charging Station,1499.0,1499.0,TRY,0002119930001,1693594,PowerA,True,,Elektronik,Oyun & Konsol,Konsol Aksesuarları,Elektronik > Oyun & Konsol > Konsol Aksesuarları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/powera-ds5-sarj-istasyonu/oyun-konsol/konsol-aksesuarlari/playstation-5-aksesuar/urunno=0002119930001,https://i.dr.com.tr/cache/180x245-0/originals/0002119930001-1.jpg
PS5 Slim Digital 1 TB SSD Oyun Konsolu (İthalatçı Garantili),36999.0,36999.0,TRY,0002166914001,1789741,Sony,True,,Elektronik,Oyun & Konsol,Oyun Konsolları,Elektronik > Oyun & Konsol > Oyun Konsolları,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/ps5-slim-digital-1-tb-ssd-oyun-konsolu-ithalatci-garantili-/oyun-konsol/oyun-konsollari/playstation-5/urunno=0002166914001,https://i.dr.com.tr/cache/180x245-0/originals/0002166914001-1.jpg
Philips Evnia SPK8618 Gri RGB 75 TKL Kablolu/Kablosuz Mekanik Oyuncu Klavyesi,5399.0,5399.0,TRY,0002212225001,1878097,Philips Evnia,True,,Elektronik,Oyun & Konsol,Gaming Aksesuarlar,Elektronik > Oyun & Konsol > Gaming Aksesuarlar,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/philips-evnia-spk8618-gri-rgb-75-tkl-kablolu-kablosuz-mekanik-oyuncu-klavyesi/oyun-konsol/gaming-aksesuarlar/gaming-klavye/urunno=0002212225001,https://i.dr.com.tr/cache/180x245-0/originals/0002212225001-1.jpg
Philips Evnia SPK8618 Mor RGB 75 TKL Kablolu/Kablosuz Mekanik Oyuncu Klavyesi,5399.0,5399.0,TRY,0002212225002,1878101,Philips Evnia,True,,Elektronik,Oyun & Konsol,Gaming Aksesuarlar,Elektronik > Oyun & Konsol > Gaming Aksesuarlar,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/philips-evnia-spk8618-mor-rgb-75-tkl-kablolu-kablosuz-mekanik-oyuncu-klavyesi/oyun-konsol/gaming-aksesuarlar/gaming-klavye/urunno=0002212225002,https://i.dr.com.tr/cache/180x245-0/originals/0002212225002-1.jpg
Philips Evnia SPK9418B Siyah Şarjlı Optik Kablosuz Oyuncu Mouse,1149.0,1149.0,TRY,0002212222001,1878095,Philips Evnia,True,,Elektronik,Oyun & Konsol,Gaming Aksesuarlar,Elektronik > Oyun & Konsol > Gaming Aksesuarlar,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/philips-evnia-spk9418b-siyah-sarjli-optik-kablosuz-oyuncu-mouse/oyun-konsol/gaming-aksesuarlar/gaming-mouse/urunno=0002212222001,https://i.dr.com.tr/cache/180x245-0/originals/0002212222001-1.jpg
Philips Evnia SPK9418W Beyaz Şarjlı Optik Kablosuz Oyuncu Mouse,1199.0,1199.0,TRY,0002212222002,1878099,Philips Evnia,True,,Elektronik,Oyun & Konsol,Gaming Aksesuarlar,Elektronik > Oyun & Konsol > Gaming Aksesuarlar,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/philips-evnia-spk9418w-beyaz-sarjli-optik-kablosuz-oyuncu-mouse/oyun-konsol/gaming-aksesuarlar/gaming-mouse/urunno=0002212222002,https://i.dr.com.tr/cache/180x245-0/originals/0002212222002-1.jpg
Philips Evnia SPK9618B Siyah Optik Kablosuz Oyuncu Mouse,2299.0,2299.0,TRY,0002212223001,1878094,Philips Evnia,True,,Elektronik,Oyun & Konsol,Gaming Aksesuarlar,Elektronik > Oyun & Konsol > Gaming Aksesuarlar,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/philips-evnia-spk9618b-siyah-optik-kablosuz-oyuncu-mouse/oyun-konsol/gaming-aksesuarlar/gaming-mouse/urunno=0002212223001,https://i.dr.com.tr/cache/180x245-0/originals/0002212223001-1.jpg
Philips Evnia SPK9618W Beyaz Optik Kablosuz Oyuncu Mouse,2299.0,2299.0,TRY,0002212223002,1878100,Philips Evnia,True,,Elektronik,Oyun & Konsol,Gaming Aksesuarlar,Elektronik > Oyun & Konsol > Gaming Aksesuarlar,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/philips-evnia-spk9618w-beyaz-optik-kablosuz-oyuncu-mouse/oyun-konsol/gaming-aksesuarlar/gaming-mouse/urunno=0002212223002,https://i.dr.com.tr/cache/180x245-0/originals/0002212223002-1.jpg
Philips Evnia SPK9718B Pro Max Siyah Şarjlı Ergonomik Optik Kablolu/Kablosuz Oyuncu Mouse,3999.0,3999.0,TRY,0002212224001,1878092,Philips Evnia,True,,Elektronik,Oyun & Konsol,Gaming Aksesuarlar,Elektronik > Oyun & Konsol > Gaming Aksesuarlar,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/philips-evnia-spk9718b-pro-max-siyah-sarjli-ergonomik-optik-kablolu-kablosuz-oyuncu-mouse/oyun-konsol/gaming-aksesuarlar/gaming-mouse/urunno=0002212224001,https://i.dr.com.tr/cache/180x245-0/originals/0002212224001-1.jpg
Prince Of Persia The Lost Crown PS5 Oyunu,1499.0,1819.0,TRY,0002130124001,1713399,Ubisoft,True,Sepette,Elektronik,Oyun & Konsol,Oyunlar,Elektronik > Oyun & Konsol > Oyunlar,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/ubisoft-ps5-prince-of-persia-the-lost-crown/oyun-konsol/oyunlar/playstation-5-oyunlari/urunno=0002130124001,https://i.dr.com.tr/cache/180x245-0/originals/0002130124001-1.jpg
Rampage ALLY K11 Siyah Rainbow Red Switch Q Gaming Oyuncu Klavye Bilek Destekli,2049.0,2049.0,TRY,0002191392002,1838493,Rampage,True,,Elektronik,Oyun & Konsol,Gaming Aksesuarlar,Elektronik > Oyun & Konsol > Gaming Aksesuarlar,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/rampage-ally-k11-siyah-rainbow-red-switch-q-gaming-oyuncu-klavye-bilek-destekli/oyun-konsol/gaming-aksesuarlar/gaming-klavye/urunno=0002191392002,https://i.dr.com.tr/cache/180x245-0/originals/0002191392002-1.jpg
Rampage BLITZ ULTIMATE 8K BT+Wired+2.4G Siyah Kablosuz PAW3950 NORDIC 52840 MCU Gaming Oyuncu Mouse,3999.0,4499.0,TRY,0002223731001,1900934,Rampage,True,Sepette,Elektronik,Oyun & Konsol,Gaming Aksesuarlar,Elektronik > Oyun & Konsol > Gaming Aksesuarlar,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/rampage-bltz-ultmate-8k-bt-wired-24g-siyah-kablosuz-paw3950-nordc-52840-mcu-gaming-oyuncu-mouse/oyun-konsol/gaming-aksesuarlar/gaming-mouse/urunno=0002223731001,https://i.dr.com.tr/cache/180x245-0/originals/0002223731001-1.jpg
Rampage Beru Beyaz RGB TKL Red Switch Kablosuz Mekanik Oyuncu Klavyesi,2199.0,2499.0,TRY,0002199645001,1854949,Rampage,True,Sepette,Elektronik,Oyun & Konsol,Gaming Aksesuarlar,Elektronik > Oyun & Konsol > Gaming Aksesuarlar,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/rampage-beru-beyaz-kablosuz-klavye/oyun-konsol/gaming-aksesuarlar/gaming-klavye/urunno=0002199645001,https://i.dr.com.tr/cache/180x245-0/originals/0002199645001-1.jpg
Rampage Beru Siyah RGB TKL Red Switch Kablosuz Mekanik Oyuncu Klavyesi,2199.0,2499.0,TRY,0002199645002,1854953,Rampage,True,Sepette,Elektronik,Oyun & Konsol,Gaming Aksesuarlar,Elektronik > Oyun & Konsol > Gaming Aksesuarlar,Oyun & Konsol,https://www.dr.com.tr/kategori/oyun-konsol,https://www.dr.com.tr/elektronik/rampage-beru-siyah-kablosuz-klavye/oyun-konsol/gaming-aksesuarlar/gaming-klavye/urunno=0002199645002,https://i.dr.com.tr/cache/180x245-0/originals/0002199645002-1.jpg
