Location,Rooms,Monthly Inflation(%)
Kepez/Varsak,Stüdyo (1+0),0.0
Kepez/Yeniemek,1+1,5.711519845111317
Kepez/Yeniemek,2+1,-2.272366958741947
Kepez/Yeniemek,3+1,7.760532150776056
Kepez/Yeniemek,5+1,16.666666666666664
Kepez/Yeniemek,Stüdyo (1+0),48.4375
Konyaaltı/Arapsuyu,1+1,1.39571159078477
Konyaaltı/Arapsuyu,2+0,-0.7194244604316599
Konyaaltı/Arapsuyu,2+1,3.9430679163237023
Konyaaltı/Arapsuyu,2+2,0.0
Konyaaltı/Arapsuyu,3+1,0.17878894396607822
Konyaaltı/Arapsuyu,3+2,-2.349570200573066
Konyaaltı/Arapsuyu,4+1,1.407610875468392
Konyaaltı/Arapsuyu,4+2,15.853658536585366
Konyaaltı/Arapsuyu,5+1,4.378624143384295
Konyaaltı/Arapsuyu,5+2,32.558139534883715
Konyaaltı/Arapsuyu,6+1,5.806451612903231
Konyaaltı/Arapsuyu,7+1,0.0
Konyaaltı/Arapsuyu,Stüdyo (1+0),-4.702194357366771
Konyaaltı/Doyran,2+1,10.0
Konyaaltı/Köyler,1+1,-4.460093896713615
Konyaaltı/Köyler,2+1,19.047619047619047
Konyaaltı/Köyler,3+1,48.61111111111111
Konyaaltı/Köyler,3+2,48.148148148148145
Konyaaltı/Köyler,4+1,28.571428571428566
Konyaaltı/Köyler,4+3,0.0
Konyaaltı/Köyler,5+1,11.11111111111111
Konyaaltı/Köyler,6+2,33.33333333333333
Konyaaltı/Merkez,1+1,2.0132536449122758
Konyaaltı/Merkez,2+0,-1.7241379310344764
Konyaaltı/Merkez,2+1,2.7388580016098705
Konyaaltı/Merkez,3+1,-0.14823509936266105
Konyaaltı/Merkez,4+1,-5.142857142857142
Konyaaltı/Merkez,5+1,1.0300044782803508
Konyaaltı/Merkez,Stüdyo (1+0),-8.545197740112998
Korkuteli,1+1,-16.279069767441868
Korkuteli,2+0,-1.4492753623188406
Korkuteli,2+1,10.676926665198136
Korkuteli,3+1,-0.6765899864682022
Korkuteli,3.5+1,0.0
Korkuteli/Bozova,2+1,30.434782608695656
Korkuteli/Bozova,3+1,0.0
Korkuteli/Köyler,2+1,26.923076923076923
Korkuteli/Köyler,3+1,-70.43478260869566
Kumluca,1+1,-3.945783132530127
Kumluca,2+0,-8.823529411764707
Kumluca,2+1,2.063895957025724
Kumluca,3+1,10.142256060909647
Kumluca,4+1,-42.5
Kumluca,Stüdyo (1+0),0.0
Kumluca/Beldeler,1+1,11.11111111111111
Kumluca/Beldeler,2+1,-88.88888888888889
Kumluca/Beldeler,3+0,0.0
Kumluca/Beldeler,3+1,0.0
Kumluca/Beykonak,4+1,19.047619047619047
Kumluca/Köyler,1+1,15.079365079365076
Kumluca/Köyler,1.5+1,0.0
Kumluca/Köyler,2+1,62.41822693435597
Kumluca/Köyler,3+1,-73.05986696230599
Kumluca/Mavikent,1+1,0.0
Kumluca/Mavikent,2+1,-5.0
Kumluca/Mavikent,4+2,37.5
Kumluca/Mavikent,5+1,83.33333333333334
Kumluca/Mavikent,6+1,9.956709956709963
Manavgat,1+1,5.467019492437183
Manavgat,1.5+1,1.3513513513513464
Manavgat,2+0,33.92857142857143
Manavgat,2+1,2.7048850227402568
Manavgat,2.5+1,34.61538461538461
Manavgat,3+1,-7.482567771618213
Manavgat,3+2,-51.66666666666667
Manavgat,4+1,18.085927450475957
Manavgat,4+2,33.33333333333333
Manavgat,4.5+1,0.0
Manavgat,5+1,-10.126582278481013
Manavgat,Stüdyo (1+0),6.9393569393569425
Manavgat/Ilıca,1+1,0.35360678925035155
Manavgat/Ilıca,2+0,26.666666666666668
Manavgat/Ilıca,2+1,8.733639951168284
Manavgat/Ilıca,2.5+1,0.0
Manavgat/Ilıca,3+1,-13.743433316387058
Manavgat/Ilıca,4+1,-3.755656108597287
Manavgat/Ilıca,4+2,0.0
Manavgat/Ilıca,4.5+1,0.0
Manavgat/Ilıca,5+1,-26.436781609195403
Manavgat/Ilıca,6+1,-21.21212121212121
Manavgat/Köyler,1+1,-0.10989010989011008
Manavgat/Köyler,2+0,60.71428571428571
Manavgat/Köyler,2+1,8.636593287621801
Manavgat/Köyler,3+1,-5.671527976360684
Manavgat/Köyler,4+1,-19.78021978021978
Manavgat/Köyler,4+2,0.0
Manavgat/Köyler,4+3,0.0
Manavgat/Köyler,6+1,0.0
Manavgat/Sarılar,1+1,-7.352941176470592
Manavgat/Sarılar,2+0,14.942528735632186
Manavgat/Sarılar,2+1,0.06330298950596186
Manavgat/Sarılar,2.5+1,0.0
Manavgat/Sarılar,3+1,-3.9403491755577074
Manavgat/Sarılar,4+1,-1.9607843137254832
Manavgat/Taşağıl,1+1,0.0
Manavgat/Taşağıl,2+1,-35.69230769230769
Manavgat/Taşağıl,3+1,6.122448979591836
Manavgat/Çolaklı,2+1,22.633467922835354
Manavgat/Çolaklı,2.5+1,0.0
Manavgat/Çolaklı,3+1,-7.878787878787883
Manavgat/Çolaklı,Stüdyo (1+0),21.62162162162162
Muratpaşa/Bahçelievler,1+1,2.696568053778948
Muratpaşa/Bahçelievler,2+0,0.0
Muratpaşa/Bahçelievler,2+1,8.901036738120004
Muratpaşa/Bahçelievler,3+1,-2.758995905377103
Muratpaşa/Bahçelievler,4+1,1.5295358649789048
Muratpaşa/Bahçelievler,Stüdyo (1+0),23.33333333333334
Muratpaşa/Eskisanayi,1+1,-0.9199777936394581
Muratpaşa/Eskisanayi,2+1,1.3250576702596433
Muratpaşa/Eskisanayi,3+1,1.6563467492260124
Muratpaşa/Eskisanayi,4+1,13.333333333333334
Muratpaşa/Eskisanayi,5+1,-13.88888888888889
Muratpaşa/Eskisanayi,Stüdyo (1+0),22.596153846153847
Muratpaşa/Fener,1+1,1.1049918387956632
Muratpaşa/Fener,1.5+1,0.0
Muratpaşa/Fener,2+1,13.154947822957903
Muratpaşa/Fener,3+1,2.3681498829039827
Muratpaşa/Fener,4+1,9.680219534050176
Muratpaşa/Fener,5+1,-11.083202511773939
Muratpaşa/Fener,6+1,0.0
Muratpaşa/Fener,Stüdyo (1+0),-12.857142857142856
Muratpaşa/Gençlik,1+1,10.786413708690331
Muratpaşa/Gençlik,2+1,6.10757494776736
Muratpaşa/Gençlik,3+0,0.0
Muratpaşa/Gençlik,3+1,3.7150622339588524
Muratpaşa/Gençlik,4+1,26.31578947368421
Muratpaşa/Gençlik,Stüdyo (1+0),-21.303258145363404
Muratpaşa/Güzeloluk,0,0.0
Muratpaşa/Güzeloluk,1+1,-1.4501891551071833
Muratpaşa/Güzeloluk,2+1,4.98169456066945
Muratpaşa/Güzeloluk,3+1,3.7107424706071956
Muratpaşa/Güzeloluk,4+1,-14.037854889589903
Muratpaşa/Güzeloluk,5+1,32.142857142857146
Muratpaşa/Güzeloluk,6+1,0.0
Muratpaşa/Kızıltoprak,1+1,0.25316455696201795
Muratpaşa/Kızıltoprak,2+1,4.264982457249424
Muratpaşa/Kızıltoprak,3+1,6.079323797139137
Muratpaşa/Kızıltoprak,4+1,-12.5
Muratpaşa/Kızıltoprak,5+1,0.0
Muratpaşa/Kızıltoprak,Stüdyo (1+0),0.0
Muratpaşa/Lara,1+1,12.412744611063205
Muratpaşa/Lara,2+0,5.263157894736842
Muratpaşa/Lara,2+1,1.3090429048734342
Muratpaşa/Lara,2+2,0.0
Muratpaşa/Lara,3+1,10.004324105508188
Muratpaşa/Lara,3+2,33.33333333333333
Muratpaşa/Lara,4+1,9.162509845103699
Muratpaşa/Lara,4+2,0.0
Muratpaşa/Lara,5+1,-19.092795730803434
Muratpaşa/Lara,5+2,-38.141025641025635
Muratpaşa/Lara,6+1,-8.390022675736967
Muratpaşa/Lara,6+3,0.0
Muratpaşa/Lara,Stüdyo (1+0),3.041657482918228
Muratpaşa/Meltem,1+1,-3.025517075960811
Muratpaşa/Meltem,2+0,30.303030303030308
Muratpaşa/Meltem,2+1,13.36755188573979
Muratpaşa/Meltem,3+1,0.6102916201219821
Muratpaşa/Meltem,Stüdyo (1+0),7.07070707070707
Muratpaşa/Merkez,2+1,-31.16883116883117
Muratpaşa/Merkez,3+1,-0.9467455621301755
Muratpaşa/Merkez,4+1,-3.3333333333333335
Muratpaşa/Yenigün,1+1,-10.90457496342422
Muratpaşa/Yenigün,2+1,2.2207568588977633
Muratpaşa/Yenigün,3+1,1.556013745704467
Muratpaşa/Yenigün,4+1,24.666666666666668
Muratpaşa/Yenigün,Stüdyo (1+0),0.0
Muratpaşa/Çarşı,1+1,-3.382663847780127
Muratpaşa/Çarşı,2+0,17.5
Muratpaşa/Çarşı,2+1,7.520426880106715
Muratpaşa/Çarşı,3+1,-12.399878333164347
Muratpaşa/Çarşı,4+1,12.475247524752476
Muratpaşa/Çarşı,Stüdyo (1+0),32.82247765006387
Serik,1+1,-1.1823757565997086
Serik,10+1,-16.666666666666664
Serik,2+0,-6.382978723404255
Serik,2+1,0.9162073772368862
Serik,2.5+1,0.0
Serik,3+1,-1.2152085021310832
Serik,3+2,-8.737864077669903
Serik,3.5+1,0.0
Serik,4+1,8.464873161726587
Serik,5+1,20.767494356659142
Serik,6+1,34.000000000000014
Serik,7+1,0.0
Serik,8+1,0.0
Serik/Belek,1+1,3.0599903364099275
Serik/Belek,1.5+1,0.0
Serik/Belek,10 Üzeri,-10.606060606060606
Serik/Belek,2+1,23.76126126126125
Serik/Belek,2.5+1,0.0
Serik/Belek,3+1,3.8566170587293973
Serik/Belek,3.5+1,0.0
Serik/Belek,4+1,5.715177686978758
Serik/Belek,4+2,-20.454545454545457
Serik/Belek,5+1,-19.540229885057467
Serik/Belek,6+1,21.314496314496314
Serik/Belek,Stüdyo (1+0),9.090909090909092
Serik/Köyler,2+1,-19.298245614035086
Serik/Köyler,3+1,-24.285714285714285
Serik/Köyler,4+1,3.765690376569038
Serik/Köyler,Stüdyo (1+0),0.0
Serik/Yukarıkocayatak,2+1,-13.511749347258487
Serik/Yukarıkocayatak,3+1,-4.761904761904762
