Location,Rooms,Monthly Inflation(%)
Konyaaltı/Köyler,5+1,48.148148148148145
Konyaaltı/Köyler,6+2,0.0
Konyaaltı/Merkez,1+1,1.7507914569999985
Konyaaltı/Merkez,2+0,41.379310344827594
Konyaaltı/Merkez,2+1,5.714451162135321
Konyaaltı/Merkez,3+1,0.4044005753430533
Konyaaltı/Merkez,4+1,-6.712140318697693
Konyaaltı/Merkez,5+1,-2.6347305389221516
Konyaaltı/Merkez,Stüdyo (1+0),3.578947368421052
Korkuteli,1+1,48.57142857142857
Korkuteli,2+0,-5.405405405405405
Korkuteli,2+1,-0.25228245363766155
Korkuteli,3+1,-10.557620817843869
Korkuteli,3.5+1,0.0
Korkuteli,5+1,0.0
Korkuteli/Bozova,2+1,0.0
Korkuteli/Köyler,1+1,0.0
Korkuteli/Köyler,2+1,-9.122807017543852
Korkuteli/Köyler,3+1,0.0
Kumluca,1+1,-1.9266741488963839
Kumluca,2+0,-8.823529411764707
Kumluca,2+1,-6.072058453010828
Kumluca,3+1,7.806570087737202
Kumluca,4+1,-25.0
Kumluca,Stüdyo (1+0),0.0
Kumluca/Beldeler,1+1,-1.3157894736842057
Kumluca/Beldeler,2+1,-28.57142857142857
Kumluca/Beykonak,3+1,153.33333333333334
Kumluca/Köyler,1+1,1.8442622950819734
Kumluca/Köyler,1.5+1,0.0
Kumluca/Köyler,2+1,1.9433465085638986
Kumluca/Köyler,3+1,-19.0
Kumluca/Mavikent,2+1,0.0
Kumluca/Mavikent,4+2,0.0
Kumluca/Mavikent,5+1,0.0
Kumluca/Mavikent,6+1,1.3513513513513513
Manavgat,1+1,3.0000895549120914
Manavgat,1.5+1,-12.962962962962962
Manavgat,2+0,39.84251968503936
Manavgat,2+1,0.9943672766921072
Manavgat,2.5+1,0.0
Manavgat,3+1,-1.1009967953129018
Manavgat,3+2,-27.500000000000004
Manavgat,4+1,11.322580645161299
Manavgat,4+2,233.33333333333334
Manavgat,5+1,16.28664495114007
Manavgat,5+2,-6.25
Manavgat,6+1,0.0
Manavgat,Stüdyo (1+0),-8.865873015873017
Manavgat/Ilıca,1+1,-6.220783890686798
Manavgat/Ilıca,2+0,3.4482758620689653
Manavgat/Ilıca,2+1,-0.939989303243572
Manavgat/Ilıca,2.5+1,0.0
Manavgat/Ilıca,3+1,4.355667778879972
Manavgat/Ilıca,4+1,-6.219524330779188
Manavgat/Ilıca,4.5+1,0.0
Manavgat/Ilıca,5+1,-24.76190476190477
Manavgat/Ilıca,6+1,10.0
Manavgat/Köyler,1+1,3.7593984962406055
Manavgat/Köyler,2+0,0.0
Manavgat/Köyler,2+1,15.172729397102358
Manavgat/Köyler,3+1,2.6334160393624755
Manavgat/Köyler,3+2,0.0
Manavgat/Köyler,4+1,-16.370808678500982
Manavgat/Köyler,4+3,0.0
Manavgat/Köyler,Stüdyo (1+0),0.0
Manavgat/Sarılar,1+1,2.5878003696857736
Manavgat/Sarılar,2+0,35.13513513513514
Manavgat/Sarılar,2+1,-2.5152546468775783
Manavgat/Sarılar,3+1,-5.62707365627074
Manavgat/Sarılar,4+1,6.18556701030929
Manavgat/Taşağıl,2+1,-9.375000000000009
Manavgat/Taşağıl,3+1,24.074074074074073
Manavgat/Taşağıl,4+1,0.0
Manavgat/Taşağıl,5+1,0.0
Manavgat/Çolaklı,2+1,42.8519176507472
Manavgat/Çolaklı,3+1,6.5891472868217065
Manavgat/Çolaklı,4+1,0.0
Manavgat/Çolaklı,5.5+1,-9.523809523809524
Manavgat/Çolaklı,Stüdyo (1+0),0.0
Muratpaşa/Bahçelievler,1+1,4.138059701492542
Muratpaşa/Bahçelievler,2+1,7.788216654961282
Muratpaşa/Bahçelievler,3+1,1.4446420536116118
Muratpaşa/Bahçelievler,4+1,-19.82478323699422
Muratpaşa/Bahçelievler,4+2,-7.142857142857142
Muratpaşa/Bahçelievler,Stüdyo (1+0),-1.6339869281045658
Muratpaşa/Eskisanayi,1+1,-2.0816416918875076
Muratpaşa/Eskisanayi,2+1,-1.4842589650859783
Muratpaşa/Eskisanayi,3+1,6.845554823561212
Muratpaşa/Eskisanayi,4+1,9.734513274336283
Muratpaşa/Eskisanayi,5+1,5.0
Muratpaşa/Eskisanayi,Stüdyo (1+0),12.345679012345673
Muratpaşa/Fener,1+1,-0.2337068957930722
Muratpaşa/Fener,2+1,23.93189550662861
Muratpaşa/Fener,3+1,1.1119068876091054
Muratpaşa/Fener,4+1,-9.279707719312576
Muratpaşa/Fener,4+2,9.090909090909092
Muratpaşa/Fener,5+1,-23.469387755102044
Muratpaşa/Fener,6+1,0.0
Muratpaşa/Fener,Stüdyo (1+0),7.217391304347825
Muratpaşa/Gençlik,1+1,-4.12775828228156
Muratpaşa/Gençlik,2+1,11.815280652408502
Muratpaşa/Gençlik,3+1,-0.9973159233790685
Muratpaşa/Gençlik,4+1,60.739030023094685
Muratpaşa/Gençlik,Stüdyo (1+0),4.918437963420666
Muratpaşa/Güzeloluk,1+1,4.866562009419143
Muratpaşa/Güzeloluk,2+1,2.0207612456747404
Muratpaşa/Güzeloluk,3+1,8.739617985944367
Muratpaşa/Güzeloluk,4+1,-14.859693877551022
Muratpaşa/Güzeloluk,5+1,0.0
Muratpaşa/Güzeloluk,6+1,0.0
Muratpaşa/Kızıltoprak,1+1,3.4002606932202624
Muratpaşa/Kızıltoprak,2+1,3.5253178322162326
Muratpaşa/Kızıltoprak,3+1,-1.2190717299578122
Muratpaşa/Kızıltoprak,4+2,0.0
Muratpaşa/Lara,1+1,10.855063639568385
Muratpaşa/Lara,1.5+1,-10.714285714285714
Muratpaşa/Lara,2+1,3.342039634992605
Muratpaşa/Lara,2+2,0.0
Muratpaşa/Lara,3+1,2.498637834129167
Muratpaşa/Lara,3+3,0.0
Muratpaşa/Lara,4+1,23.174559847140706
Muratpaşa/Lara,4+2,-3.3333333333333335
Muratpaşa/Lara,5+1,-17.45268138801261
Muratpaşa/Lara,5+2,-42.30769230769231
Muratpaşa/Lara,6+1,-7.029478458049892
Muratpaşa/Lara,6+3,0.0
Muratpaşa/Lara,Stüdyo (1+0),25.244618395303327
Muratpaşa/Meltem,1+1,6.161466121855635
Muratpaşa/Meltem,2+0,-25.16682554814108
Muratpaşa/Meltem,2+1,2.5195275290531547
Muratpaşa/Meltem,3+1,-1.1763148136676818
Muratpaşa/Meltem,Stüdyo (1+0),1.160337552742606
Muratpaşa/Merkez,2+1,-1.7661097852028569
Muratpaşa/Merkez,3+1,10.176390773405698
Muratpaşa/Merkez,4+1,0.0
Muratpaşa/Merkez,Stüdyo (1+0),0.0
Muratpaşa/Yenigün,1+1,-1.279769471989143
Muratpaşa/Yenigün,2+1,3.352538720468111
Muratpaşa/Yenigün,3+1,7.574475664603472
Muratpaşa/Yenigün,4+1,54.54545454545454
Muratpaşa/Yenigün,Stüdyo (1+0),0.0
Muratpaşa/Çarşı,1+1,-1.219379816912116
Muratpaşa/Çarşı,2+0,4.526748971193421
Muratpaşa/Çarşı,2+1,0.8848230353929183
Muratpaşa/Çarşı,3+1,15.24418073938841
Muratpaşa/Çarşı,4+1,22.727272727272727
Muratpaşa/Çarşı,5+1,0.0
Muratpaşa/Çarşı,Stüdyo (1+0),11.82735426008968
Serik,1+1,-1.5821058374249797
Serik,10+1,0.0
Serik,2+0,2.2222222222222223
Serik,2+1,0.8613066322989924
Serik,2.5+1,0.0
Serik,3+1,0.11911947395818474
Serik,3+2,0.0
Serik,4+0,0.0
Serik,4+1,17.256135934550038
Serik,5+1,7.370141038871686
Serik,6+1,4.081632653061218
Serik,7+1,0.0
Serik,8+1,0.0
Serik/Belek,1+1,-7.2014263330333685
Serik/Belek,1.5+1,0.0
Serik/Belek,10 Üzeri,-47.89473684210526
Serik/Belek,2+0,0.0
Serik/Belek,2+1,15.837023122679902
Serik/Belek,2.5+1,14.285714285714285
Serik/Belek,3+1,0.3704480324316817
Serik/Belek,4+1,76.01437514491074
Serik/Belek,5+1,25.0
Serik/Belek,5+2,0.0
Serik/Belek,6+1,7.317073170731707
Serik/Belek,Stüdyo (1+0),-78.82352941176471
Serik/Köyler,1+1,0.0
Serik/Köyler,2+1,3.816793893129771
Serik/Köyler,3+1,-25.71428571428571
Serik/Köyler,4+1,13.809523809523816
Serik/Yukarıkocayatak,2+1,1.5167095115681328
Serik/Yukarıkocayatak,3+1,14.285714285714285
