id,sku,name,brand,category,regular_price,shown_price,discount_rate,unit,status
16115,16115,BOSCH PRO SDS-Max-4 K-Delici Ucu 18*540 mm,Bosch Aksesuar ve El Aletleri,Matkap Uç ve Setleri,2730.0,2730.0,0.0,PIECE,IN_SALE
16114,16114,BOSCH PRO SDS-Max-4 K-Delici Ucu 16*340 mm,Bosch Aksesuar ve El Aletleri,Matkap Uç ve Setleri,2163.0,2163.0,0.0,PIECE,IN_SALE
16071,16071,MERCURE KILAVUZ MATKAP UCU 1/4'' 76MM,Mercure,Matkap Uç ve Setleri,87.15,87.15,0.0,PIECE,IN_SALE
16069,16069,MERCURE BİTS ADAPTÖR 10*60 MANYETİK SİYAH KİLİTLİ YAYLI,Mercure,Matkap Uç ve Setleri,288.75,288.75,0.0,PIECE,IN_SALE
16068,16068,MERCURE BİTS ADAPTÖR 10*65 ÇİFT MANYETİK UZATMALI,Mercure,Matkap Uç ve Setleri,404.25,404.25,0.0,PIECE,IN_SALE
16067,16067,MERCURE BİTS ADAPTÖR 10*60 MANYETİK KIRMIZI KİLİTLİ YAYLI,Mercure,Matkap Uç ve Setleri,372.75,372.75,0.0,PIECE,IN_SALE
16061,16061,PARTNER PT21071 MİNİ BİTS UÇLU MANDREN 1/4'',PARTNER,Matkap Uç ve Setleri,157.5,157.5,0.0,PIECE,IN_SALE
16060,16060,PRO SCR-03087 YILDIZ BİTS UÇ PH2X150MM,Pro-Scr,Matkap Uç ve Setleri,115.5,115.5,0.0,PIECE,IN_SALE
16057,16057,PRO SCR-03065 YILDIZ BİTS UÇ PH2X50 MM,Pro-Scr,Matkap Uç ve Setleri,26.25,26.25,0.0,PIECE,IN_SALE
16055,16055,PROSCR SCR03357 33 LÜ BİTS UÇ SETİ,Diğer,Matkap Uç ve Setleri,525.0,525.0,0.0,PIECE,IN_SALE
16054,16054,TODRİLL TD50607 SDS PLUS 4 ELM MATKAP UCU 16x460MM,Todrill,Matkap Uç ve Setleri,262.5,262.5,0.0,PIECE,IN_SALE
16053,16053,TODRİLL TD50613 SDS PLUS 4 ELM MATKAP UCU 18x460mm,Todrill,Matkap Uç ve Setleri,262.5,262.5,0.0,PIECE,IN_SALE
16052,16052,TODRİLL TD50627 SDS PLUS 4 ELM MATKAP UCU 24x260MM,Todrill,Matkap Uç ve Setleri,367.5,367.5,0.0,PIECE,IN_SALE
16041,16041,PRO SCR-03175 YILDIZ BİTS UÇ PZ2X75MM,Diğer,Matkap Uç ve Setleri,42.0,42.0,0.0,PIECE,IN_SALE
16038,16038,PRO SCR-03185 YILDIZ BİTS UÇ PZ2X100MM,Diğer,Matkap Uç ve Setleri,52.5,52.5,0.0,PIECE,IN_SALE
16035,16035,TODRİLL  TOD50501 SDS-AGAÇ M.UC10*450*500,Todrill,Matkap Uç ve Setleri,133.35,133.35,0.0,PIECE,IN_SALE
16034,16034,TODRILL TOD50509 SDS-AGAÇ M.UC18*450*500,Todrill,Matkap Uç ve Setleri,210.0,210.0,0.0,PIECE,IN_SALE
16033,16033,TODRILL  TOD50519 SDS-AGAÇ M.UC12*200*250,Todrill,Matkap Uç ve Setleri,78.75,78.75,0.0,PIECE,IN_SALE
16032,16032,TODRILL TOD50523 SDS-AGAÇ M.UC16*200*250,Todrill,Matkap Uç ve Setleri,115.5,115.5,0.0,PIECE,IN_SALE
16030,16030,TODRILL  TOD50525 SDS-AGAÇ M.UC18*200*250,Todrill,Matkap Uç ve Setleri,147.0,147.0,0.0,PIECE,IN_SALE
16029,16029,TODRİLL TD50302 SİVRİ KESKİ 18*600 MM,Todrill,Matkap Uç ve Setleri,277.2,277.2,0.0,PIECE,IN_SALE
16027,16027,TODRİLL TD50422 SDS MAX 4 ELMASLI MATKAP UÇ 22X340MM,Todrill,Matkap Uç ve Setleri,283.5,283.5,0.0,PIECE,IN_SALE
16026,16026,TODRİLL TD50435 SDS MAX ELMASLI MATKAP UÇ 20X520 MM,Todrill,Matkap Uç ve Setleri,708.75,708.75,0.0,PIECE,IN_SALE
16024,16024,TODRİLL TD50431 SDS MAX 4 ELMASLI MATKAP UÇ 16X540 MM,Todrill,Matkap Uç ve Setleri,283.5,283.5,0.0,PIECE,IN_SALE
16023,16023,TODRİLL TD50420 SDS MAX 4 ELMASLI MATKAP UÇ 20X340MM,Todrill,Matkap Uç ve Setleri,514.5,514.5,0.0,PIECE,IN_SALE
16022,16022,TODRİLL TD50410 SDS MAX 4 ELMASLI MATKAP UÇ 10X260 MM,Todrill,Matkap Uç ve Setleri,252.0,252.0,0.0,PIECE,IN_SALE
16021,16021,TODRİLL TD50412 SDS MAX 4 ELMASLI MATKAP UÇ 12X260 MM,Todrill,Matkap Uç ve Setleri,294.0,294.0,0.0,PIECE,IN_SALE
16020,16020,TODRİLL TD50414 SDS MAX 4 ELMASLI MATKAP UÇ 14X340MM,Todrill,Matkap Uç ve Setleri,189.0,189.0,0.0,PIECE,IN_SALE
16019,16019,TODRİLL TD50424 SDS MAX 4 ELMASLI MATKAP UÇ 24X340MM,Todrill,Matkap Uç ve Setleri,588.0,588.0,0.0,PIECE,IN_SALE
15973,15973,MERCURE TCT PASLANMAZ PANÇ 40mm.,Mercure,Pançlar,567.0,567.0,0.0,PIECE,IN_SALE
15972,15972,MERCURE TCT PASLANMAZ PANÇ 23mm.,Mercure,Pançlar,304.5,304.5,0.0,PIECE,IN_SALE
15971,15971,MERCURE TCT PASLANMAZ PANÇ 18mm,Mercure,Pançlar,252.0,252.0,0.0,PIECE,IN_SALE
15970,15970,MERCURE TCT PASLANMAZ PANÇ 22MM,Mercure,Pançlar,315.0,315.0,0.0,PIECE,IN_SALE
15969,15969,MERCURE TCT PASLANMAZ PANÇ 26mm.,Mercure,Pançlar,346.5,346.5,0.0,PIECE,IN_SALE
15966,15966,MERCURE TCT PASLANMAZ PANÇ 34mm.,Mercure,Pançlar,462.0,462.0,0.0,PIECE,IN_SALE
15965,15965,MERCURE BİMETAL PANÇ 120mm.,Mercure,Pançlar,1120.35,1120.35,0.0,PIECE,IN_SALE
15964,15964,MERCURE HSS KADEMELİ PANÇ 4-30mm. ( TIN ),Mercure,Pançlar,546.0,546.0,0.0,PIECE,IN_SALE
15957,15957,MERCURE TCT PASLANMAZ PANÇ 20mm.,Mercure,Pançlar,304.5,304.5,0.0,PIECE,IN_SALE
15955,15955,MERCURE TCT PASLANMAZ PANÇ 70mm.,Mercure,Pançlar,1126.65,1126.65,0.0,PIECE,IN_SALE
15954,15954,MERCURE HSS KADEMELİ PANÇ 4-30mm. SİYAH,Mercure,Pançlar,1212.75,1212.75,0.0,PIECE,IN_SALE
15952,15952,MERCURE TCT PASLANMAZ PANÇ 60mm.,Mercure,Pançlar,840.0,840.0,0.0,PIECE,IN_SALE
15951,15951,MERCURE TCT PASLANMAZ PANÇ 30mm.,Mercure,Pançlar,415.8,415.8,0.0,PIECE,IN_SALE
15949,15949,MERCURE TCT PASLANMAZ PANÇ 35mm.,Mercure,Pançlar,554.4,554.4,0.0,PIECE,IN_SALE
15948,15948,MERCURE SDS PLUS 230mm. BETON DELME ADAPTÖRÜ,Mercure,Pançlar,430.5,430.5,0.0,PIECE,IN_SALE
15946,15946,MERCURE PANÇ BETON ADAPTÖR 110 MM,Mercure,Pançlar,237.3,237.3,0.0,PIECE,IN_SALE
15945,15945,MERCURE BİMETAL PANÇ 160mm.,Mercure,Pançlar,1470.0,1470.0,0.0,PIECE,IN_SALE
15903,15903,BOSCH PRO MultiMaterial Delik Açma Test. 27mm,Bosch Aksesuar ve El Aletleri,Pançlar,451.5,451.5,0.0,PIECE,IN_SALE
15902,15902,BOSCH PRO MultiMaterial Delik Açma Test. 35mm,Bosch Aksesuar ve El Aletleri,Pançlar,525.0,525.0,0.0,PIECE,IN_SALE
15899,15899,BOSCH PRO MultiMaterial Delik Açma Test. 76mm,Bosch Aksesuar ve El Aletleri,Pançlar,866.25,866.25,0.0,PIECE,IN_SALE
15657,15657,Bosch PRO MultiMaterial Delik Açma Test. 32mm,Bosch Aksesuar ve El Aletleri,Pançlar,615.3,615.3,0.0,PIECE,IN_SALE
15001,15001,BOSCH PRO MultiMaterial Delik Açma Testeresi 16mm,Bosch Aksesuar ve El Aletleri,Pançlar,630.0,630.0,0.0,PIECE,IN_SALE
14480,14480,BAY-TEC SERAMİK MERMER PANÇ  20MM/M14,BAY-TEC,Pançlar,577.5,577.5,0.0,PIECE,IN_SALE
14479,14479,BAY-TEC MK0286-54 SERAMİK MERMER PANÇ M14 14MM,BAY-TEC,Pançlar,493.5,493.5,0.0,PIECE,IN_SALE
14453,14453,BAYTEC MK0365 Bİ METAL PANÇ ADAPTÖRÜ SDS 30-210 MM,BAY-TEC,Pançlar,184.8,184.8,0.0,PIECE,IN_SALE
13992,13992,BAY-TEC Seramik Mermer Panç  25MM/M14,BAY-TEC,Pançlar,672.0,672.0,0.0,PIECE,IN_SALE
13989,13989,BAYTEC MU0881 SDS Beton Buat Açma Seti 80 MM,BAYTEC,Pançlar,589.05,589.05,0.0,PIECE,IN_SALE
13982,13982,BAYTEC MK0289-2 Seramik Mermer Panç 22  MM,BAY-TEC,Pançlar,595.35,595.35,0.0,PIECE,IN_SALE
13973,13973,MERCURE Metal Panç Delik  Açma 220,Mercure,Pançlar,2059.05,2059.05,0.0,PIECE,IN_SALE
16111,16111,HASSAN 274 ÇELİK SİSTRE PASLANMAZ ÇELİK 15X6CM,HASSAN,El Aletleri,105.0,105.0,0.0,PIECE,IN_SALE
16083,16083,BMI 110R ÇELİK CETVEL,Bmi,El Aletleri,131.25,131.25,0.0,PIECE,IN_SALE
15958,15958,MERCURE KAYNAK GÖNYE TUTUCU AÇILI MANYETİK 22KG,Mercure,El Aletleri,257.25,257.25,0.0,PIECE,IN_SALE
15866,15866,ENG ENERGY M-5004A- MASKE TAKIM,Energy,El Aletleri,210.0,210.0,0.0,PIECE,IN_SALE
15798,15798,LIGHT TORCH LT03152 2Sİ 1 ARADA ÇALIŞMA LAMBASI,LIGHTORCH,El Aletleri,262.5,262.5,0.0,PIECE,IN_SALE
15797,15797,LIGHT TORCH LT03149  ÇALIŞMA LAMBASI + EL FENERİ,LIGHTORCH,El Aletleri,483.0,483.0,0.0,PIECE,IN_SALE
15795,15795,LIGHT TORCH LGH 26321 PİLLİ EL FENERİ 360 LÜMEN,LIGHTORCH,El Aletleri,840.0,840.0,0.0,PIECE,IN_SALE
15794,15794,LIGHT TORCH LT03101 ŞARJLI FENER 190 LÜMEN,LIGHTORCH,El Aletleri,1365.0,1365.0,0.0,PIECE,IN_SALE
15792,15792,LİGHT TORCH LT03100 8LED KAFA LAMBASI 2Lİ 30 LÜMEN,LIGHTORCH,El Aletleri,367.5,367.5,0.0,PIECE,IN_SALE
15735,15735,YILDIZ 1028 EMNİYET VALFİ,Yıldız,El Aletleri,727.65,727.65,0.0,PIECE,IN_SALE
15664,15664,GOLD POLİCE GP-003 KALEM LAZER,Gold,El Aletleri,630.0,630.0,0.0,PIECE,IN_SALE
15396,15396,İZELTAŞ 0741 65 0001 KIVRIK TEL FIRÇA 270 MM,İzeltaş,El Aletleri,168.0,168.0,0.0,PIECE,IN_SALE
15099,15099,BAYTEC MU2230 BİTS UÇ SETİ 12 PCS 300 MM,BAYTEC,El Aletleri,183.75,183.75,0.0,PIECE,IN_SALE
15039,15039,İZELTAŞ 06373 50 140 Kayışlı Yağ Filtresi Sökeceği,İzeltaş,El Aletleri,1617.0,1617.0,0.0,PIECE,IN_SALE
14842,14842,BAYTEC MK0367 Bİ METAL PANÇ ADAPTÖRÜ SDS 30-210 MM,BAYTEC,El Aletleri,196.35,196.35,0.0,PIECE,IN_SALE
14452,14452,BAY-TEC MK4509-2 CAM VANTUZU PLASTİK 2 Lİ,BAY-TEC,El Aletleri,330.75,330.75,0.0,PIECE,IN_SALE
14008,14008,PARTNER PT02044 El Tipi Tel Fırça 30 MM,PARTNER,El Aletleri,63.0,63.0,0.0,PIECE,IN_SALE
13972,13972,CETA R05-300 Yağdanlık 300 GR,CETA,El Aletleri,364.35,364.35,0.0,PIECE,IN_SALE
13894,13894,YILDIZ 1018 Emniyet Walf,Yıldız,El Aletleri,711.9,711.9,0.0,PIECE,IN_SALE
13863,13863,CETA N14-031 Yağ Filtre Sökeceği Zincirli 60-110MM,CETA,El Aletleri,4246.2,4246.2,0.0,PIECE,IN_SALE
11765,11765,YILDIZ 1028 EMNİYET VALFİ,Yıldız,El Aletleri,727.65,727.65,0.0,PIECE,IN_SALE
11729,11729,Dkr 703 Ispatula 6 cm,Dekor,El Aletleri,136.5,136.5,0.0,PIECE,IN_SALE
14567,14567,BOSCH Tornavİda Screwdriver PH2,Bosch Aksesuar ve El Aletleri,Tornavidalar,525.0,525.0,0.0,PIECE,IN_SALE
14334,14334,BAY TEC MK4485 TEKLİ TONAVİDA YILDIZ 6X125MM,BAY-TEC,Tornavidalar,64.05,64.05,0.0,PIECE,IN_SALE
14331,14331,BAY TEC MK4467 TEKLİ TORNAVİDA DÜZ 5X125,BAY-TEC,Tornavidalar,56.7,56.7,0.0,PIECE,IN_SALE
14075,14075,CETA G05-002-100 Terminal Tornavidası VDE100 MM 1000V,CETA,Tornavidalar,311.85,289.0,7.33,PIECE,IN_SALE
2629,2629,Dekor Alçı Malası Ahşap Sap Paslanmaz Çelik 40 Cm,HASSAN,Malalar,672.0,672.0,0.0,PIECE,IN_SALE
12386,12386,Dekor 093 Alçı Malası Açık Plastik Saplı Yay Çeliği 35 Cm,HASSAN,Malalar,329.7,329.7,0.0,PIECE,IN_SALE
5431,5431,HASSAN 091 ALÇI MALASI 30 CM,HASSAN,Malalar,216.3,216.3,0.0,PIECE,IN_SALE
10135,10135,DEKOR 213 ALÇI MALASI  DEKOR NO:40,Dekor,Malalar,556.5,556.5,0.0,PIECE,IN_SALE
14093,14093,HASSAN 0063 SIVA MALASI NO:24,HASSAN,Malalar,369.6,369.6,0.0,PIECE,IN_SALE
14086,14086,HASSAN 0061 SIVA MALASI NO:20,HASSAN,Malalar,378.0,378.0,0.0,PIECE,IN_SALE
14085,14085,HASSAN 0060 SIVA MALASI NO:18,HASSAN,Malalar,357.0,357.0,0.0,PIECE,IN_SALE
12022,12022,DEKOR HASSAN 077 TIRFIL MALA 15*22 KISA,HASSAN,Malalar,273.0,273.0,0.0,PIECE,IN_SALE
15040,15040,DİZAYN SÜNGERLİ MALA KOD 115,Dizayn,Süngerli Malalar,202.65,202.65,0.0,PIECE,IN_SALE
2616,2616,Hassan 0180 Süngerli Mala 16x30cm,Hassan Dekor,Süngerli Malalar,330.75,330.75,0.0,PIECE,IN_SALE
12025,12025,"Dizayn Tırfıl Mala Kısa 12x22,7 Kod:111",Dizayn,Kauçuklu Malalar,100.8,100.8,0.0,PIECE,IN_SALE
2649,2649,Dekor 085 Kauçuklu Mala 28cm,Dekor,Kauçuklu Malalar,409.5,409.5,0.0,PIECE,IN_SALE
2580,2580,"DEKOR 1207 OYNAR BAŞLIKLI ZIMPARA MALASI 9x22,5 CM",Dekor,Zımpara Malası,210.0,210.0,0.0,PIECE,IN_SALE
2577,2577,DEKOR 1187 KALETERASİT MALA PLASTİK SAPLI 128 MM,Dekor,Kaleterasit Malalar,225.75,225.75,0.0,PIECE,IN_SALE
13425,13425,Dekor 1213 Paslanmaz Dış Köşe Malası,Dekor,Köşe Malaları,381.15,381.15,0.0,PIECE,IN_SALE
3349,3349,HASSAN 0190 DERZ MALASI KISA 28 CM,HASSAN,Derz Malaları,341.25,341.25,0.0,PIECE,IN_SALE
14084,14084,Dekor 432 Seramik Mala 40cm,Dekor,Seramik Malaları,369.6,369.6,0.0,PIECE,IN_SALE
14148,14148,HASSAN DEKOR Beyaz Tuğla Malası  22 CM,HASSAN,Tuğla Malaları,367.5,367.5,0.0,PIECE,IN_SALE
2639,2639,HASSAN 075 DEKOR ŞAP MALASI NO:55,Hassan Dekor,Şap Malaları,598.5,598.5,0.0,PIECE,IN_SALE
11995,11995,HASSAN DEKOR SERAMİK MALA KPL PLS SAP 12X12 40CM,Dekor,Malalar,462.0,462.0,0.0,PIECE,IN_SALE
11696,11696,DEKOR 1205 KAZIMA RASPA 30 CM,Dekor,Malalar,318.15,318.15,0.0,PIECE,IN_SALE
11650,11650,Polisan 465 Rapid Astar 3 kg,Polisan,Endüstriyel Astarlar,787.5,787.5,0.0,PIECE,IN_SALE
5606,5606,HASSAN 0062 SIVA MALASI NO:22,HASSAN,Malalar,358.05,358.05,0.0,PIECE,IN_SALE
11726,11726,Kapı Tamponu Uzun Saten,Diğer,Diğer Ürünler,64.05,64.05,0.0,PIECE,IN_SALE
726,726,DEKOR 1212 PASLANMAZ İÇ KÖŞE MALASI,Dekor,Köşe Malaları,399.0,399.0,0.0,PIECE,IN_SALE
4942,4942,Dkr Derz Malası Uzun,DKR,Derz Malaları,197.4,197.4,0.0,PIECE,IN_SALE
114,114,Dizayn Derz Malası Kısa Kod:114,Dizayn,Derz Malaları,184.8,184.8,0.0,PIECE,IN_SALE
temizleyici,temizleyici,Dekor 133 Derz Temizleyici,Dekor,Derz Malaları,134.4,134.4,0.0,PIECE,IN_SALE
8695013001926,8695013001926,Hassan Dekor Derz Malası 38 cm,Hassan Dekor,Derz Malaları,234.15,234.15,0.0,PIECE,IN_SALE
15907,15907,"BOSCH İNOX KESME TAŞI 115X1X22,23 MM",Bosch Aksesuar ve El Aletleri,Kesme ve Taşlama Diskleri,22.05,22.05,0.0,PIECE,IN_SALE
15897,15897,"BOSCH PRO Metal Kesme Diski, 230 x 3 x 22,23 mm",Bosch Aksesuar ve El Aletleri,Kesme ve Taşlama Diskleri,97.65,97.65,0.0,PIECE,IN_SALE
15896,15896,"BOSCH PRO Metal Kesme Diski, 180 x 3 x 22,23 mm",Bosch Aksesuar ve El Aletleri,Kesme ve Taşlama Diskleri,56.7,56.7,0.0,PIECE,IN_SALE
15646,15646,KARBOSAN 920480 SCG KARBOSAN ELMAS TAŞ 150X25X20,Karbosan,Kesme ve Taşlama Diskleri,824.25,824.25,0.0,PIECE,IN_SALE
15617,15617,KARBOSAN 920500 KARBOSAN ELMAS TAŞ 175X25X20,Karbosan,Kesme ve Taşlama Diskleri,1013.25,1013.25,0.0,PIECE,IN_SALE
15614,15614,KARBOSAN 914940 NK24 ZIMPARA TAŞI 175X20X20,Karbosan,Kesme ve Taşlama Diskleri,871.5,871.5,0.0,PIECE,IN_SALE
14752,14752,Partner PT03028 Burma Telli Daire Fırça 75 mm,PARTNER,Kesme ve Taşlama Diskleri,92.4,92.4,0.0,PIECE,IN_SALE
14439,14439,Bay-Tec MK1130 Saçaklı Çanak Fırça 100 mm,BAY-TEC,Kesme ve Taşlama Diskleri,112.35,112.35,0.0,PIECE,IN_SALE
14175,14175,TROY AHŞAP ZIMPARA ÖĞÜTME UCU M14 40MM,Troy,Kesme ve Taşlama Diskleri,840.0,840.0,0.0,PIECE,IN_SALE
14174,14174,TROY AHŞAP ZIMPARA ÖĞÜTME UCU M14 30 MM,Troy,Kesme ve Taşlama Diskleri,787.5,787.5,0.0,PIECE,IN_SALE
14173,14173,TROY KÜRESEL AHŞAP ZIMPARA ÖĞÜTME UCU M14 20 MM,Troy,Kesme ve Taşlama Diskleri,703.5,703.5,0.0,PIECE,IN_SALE
14132,14132,KARBOSAN 983220 FLAP DİSK 180*22 60 KUM,Karbosan,Kesme ve Taşlama Diskleri,154.35,154.35,0.0,PIECE,IN_SALE
13955,13955,Mk0286-16 Bay-Tec Ahşap Eğe Disk 115Mm,BAYTEC,Kesme ve Taşlama Diskleri,214.2,214.2,0.0,PIECE,IN_SALE
13912,13912,KARBOSAN 920470 Elmas Bileme Taşı 150X20X20,Karbosan,Kesme ve Taşlama Diskleri,677.25,677.25,0.0,PIECE,IN_SALE
13911,13911,KARBOSAN 920510 SCG Elmas Bileme Taşı 200X20X20,Karbosan,Kesme ve Taşlama Diskleri,1102.5,1102.5,0.0,PIECE,IN_SALE
13094,13094,Bosch Taşlama Bağlantı Aparatı M14 115-230 mm,Bosch Aksesuarlar,Kesme ve Taşlama Diskleri,262.5,262.5,0.0,PIECE,IN_SALE
12812,12812,Bosch Taşlama Bağlantı Flanşı,Bosch Aksesuarlar,Kesme ve Taşlama Diskleri,262.5,262.5,0.0,PIECE,IN_SALE
12789,12789,Karbosan 982980 Flap Disk 60 Kum 115x22 NK,Karbosan,Kesme ve Taşlama Diskleri,64.05,64.05,0.0,PIECE,IN_SALE
12115,12115,Bosch Balyoz 1000 gr,Bosch Aksesuar ve El Aletleri,Çekiç ve Balyozlar,1039.5,1039.5,0.0,PIECE,IN_SALE
11064,11064,"Bosch EXStone Kesme Taşı 180x3,0 mm Düz",Bosch Aksesuar ve El Aletleri,Kesme ve Taşlama Diskleri,46.2,41.58,10.0,PIECE,IN_SALE
10309,10309,KARBOSAN 914210 Konik Mozaik Silme 125*50*M14,Karbosan,Kesme ve Taşlama Diskleri,514.5,514.5,0.0,PIECE,IN_SALE
3854,3854,KARBOSAN 914990 NK 36 ZIMPARA TAŞI 175X25X20,Karbosan,Kesme ve Taşlama Diskleri,1034.25,1034.25,0.0,PIECE,IN_SALE
3419,3419,"KARBOSAN 910380 INOX KESME DİSK 115x1x22,23 mm",Karbosan,Kesme ve Taşlama Diskleri,23.1,23.1,0.0,PIECE,IN_SALE
3418,3418,"KARBOSAN 912750 MERMER KESME DİSK 230x22,23 mm",Karbosan,Kesme ve Taşlama Diskleri,141.75,141.75,0.0,PIECE,IN_SALE
3415,3415,KARBOSAN 910860 METAL KESME SABİT TEZGAH DİSKİ,Karbosan,Kesme ve Taşlama Diskleri,278.25,278.25,0.0,PIECE,IN_SALE
3411,3411,"KARBOSAN 910420 INOX KESME DİSKİ 180x1,9x22,23 mm",Karbosan,Kesme ve Taşlama Diskleri,60.9,60.9,0.0,PIECE,IN_SALE
3408,3408,"KARBOSAN 910040 METAL KESME DİSK 180x3x22,23 mm",Karbosan,Kesme ve Taşlama Diskleri,57.75,57.75,0.0,PIECE,IN_SALE
15901,15901,BOSCH Dekupaj Bıçağı CleanforWood T101D,Bosch,Dekupaj Bıçakları,84.0,84.0,0.0,PIECE,IN_SALE
11141,11141,Bosch T 144 D Dekupaj Metal Bıçağı,Bosch Aksesuarlar,Dekupaj Bıçakları,52.5,47.25,10.0,PIECE,IN_SALE
10628,10628,Bosch T 344 DP Ahşap Dekupaj Bıçağı,Bosch Aksesuarlar,Dekupaj Bıçakları,140.7,126.63,10.0,PIECE,IN_SALE
2608638473,2608638473,Bosch T 123 X Metal Dekupaj Bıçağı,Bosch Aksesuarlar,Dekupaj Bıçakları,427.35,427.35,0.0,PIECE,IN_SALE
2608631319,2608631319,"Bosch T 318 A Metal, Alüminyum Dekupaj Bıçağı",Bosch Aksesuarlar,Dekupaj Bıçakları,54.6,54.6,0.0,PIECE,IN_SALE
2608631964,2608631964,Bosch T 118 A Dekupaj Metal Bıçağı,Bosch Aksesuarlar,Dekupaj Bıçakları,49.35,49.35,0.0,PIECE,IN_SALE
15531,15531,POLİSAN KONTROL KALEMİ,Polisan,Tornavidalar,105.0,105.0,0.0,PIECE,IN_SALE
14074,14074,CETA FROMG05-001-080 Terminal Torn. VDE80 MM 1000V,CETA,Tornavidalar,265.65,165.0,37.89,PIECE,IN_SALE
1751,1751,İzeltaş 4550 17 0190 Elektrik Kontrol Kalemi 190mm,İzeltaş,Tornavidalar,199.5,199.5,0.0,PIECE,IN_SALE
1750,1750,İZELTAŞ 4550 17 0135 ELEKTRİK KONTROL KALEMİ 135MM,İzeltaş,Tornavidalar,157.5,157.5,0.0,PIECE,IN_SALE
12729,12729,İzeltaş 4565 17 0135 Oto Kontrol Kalemi 135 mm,İzeltaş,Kontrol Kalemleri,404.25,404.25,0.0,PIECE,IN_SALE
11963,11963,Bosch GERİLİM KONTROL CİHAZI VT SL 3,Bosch Aksesuar ve El Aletleri,Kontrol Kalemleri,219.45,219.45,0.0,PIECE,IN_SALE
6935750512432,6935750512432,Uni-T UT12D-ROW Temassız Kontrol Kalemi AC Voltaj Dedektörü,UNI-T,Kontrol Kalemleri,630.0,630.0,0.0,PIECE,IN_SALE
11937,11937,Echo CS35-10ES Benzinli Testere 40 cm,Echo,Testereler,13340.25,13340.25,0.0,PIECE,IN_SALE
14109,14109,İZELTAŞ 4100 17 0380 TORNAVİDA KRAFT DÜZ UÇLU 3*80,İzeltaş,Düz Uçlu Tornavidalar,147.0,147.0,0.0,PIECE,IN_SALE
12393,12393,İzeltaş 4500 17 0480 Klemens Düz Uçlu Tornavida,İzeltaş,Düz Uçlu Tornavidalar,136.5,136.5,0.0,PIECE,IN_SALE
11717,11717,Akdeniz Nail F50 9040 Zımba Tabancası,AKDENİZ,Zımba ve Çivi Çakma,3060.75,3060.75,0.0,PIECE,IN_SALE
1711,1711,İZELTAŞ 4100 17 6150 DÜZ UÇLU TORNAVİDA 6*150,İzeltaş,Düz Uçlu Tornavidalar,262.5,262.5,0.0,PIECE,IN_SALE
15914,15914,İZELTAŞ 4130 18 0640 Yıldız Uçlu Topaç Torn. 6x40,İzeltaş,Yıldız Uçlu Tornavidalar,220.5,220.5,0.0,PIECE,IN_SALE
15905,15905,BOSCH Yıldız Tornavida PH1x100mm,Bosch Aksesuar ve El Aletleri,Yıldız Uçlu Tornavidalar,420.0,420.0,0.0,PIECE,IN_SALE
15321,15321,Bosch Yıldız Tornavida PH2x125mm,Bosch Aksesuar ve El Aletleri,Yıldız Uçlu Tornavidalar,462.0,462.0,0.0,PIECE,IN_SALE
15311,15311,İZELTAŞ 4120 00 8106 YILDIZ U. TORN. SET 6 PRÇ,İzeltaş,Yıldız Uçlu Tornavidalar,1369.2,1369.2,0.0,PIECE,IN_SALE
14440,14440,İzeltaş 4130 18 0625 Yıldız Uçlu Topaç Tornavida 6x25 mm,İzeltaş,Yıldız Uçlu Tornavidalar,157.5,157.5,0.0,PIECE,IN_SALE
13550,13550,İzeltaş 4560 18 0190 Yıldız Kontrol Kalemi 190 mm,İzeltaş,Yıldız Uçlu Tornavidalar,225.75,225.75,0.0,PIECE,IN_SALE
13423,13423,İZELTAŞ 4120 18 6150 KRAFT YILDIZ TORNAVİDA 6*150,İzeltaş,Yıldız Uçlu Tornavidalar,288.75,288.75,0.0,PIECE,IN_SALE
3579,3579,İZELTAŞ 4120 18 6100  KRAFT YILDIZ TORNAVİDA 6*100,İzeltaş,Yıldız Uçlu Tornavidalar,242.55,242.55,0.0,PIECE,IN_SALE
1667,1667,Ceta 4200/106M Ph4 Torex Yıldız Uçlu Tornavida 200MM,CETA,Yıldız Uçlu Tornavidalar,449.4,390.0,13.22,PIECE,IN_SALE
15103,15103,İZELTAŞ 4770 19 0120 LOKMA UÇLU TORNAVİDA 12 MM,İzeltaş,Torx Uçlu Tornavidalar,496.65,496.65,0.0,PIECE,IN_SALE
15102,15102,İZELTAŞ 4770 19 0110 LOKMA UÇLU TORNAVİDA 11 MM,İzeltaş,Torx Uçlu Tornavidalar,462.0,462.0,0.0,PIECE,IN_SALE
15101,15101,İZELTAŞ 4770 19 0130 LOKMA UÇLU TORNAVİDA 13 MM,İzeltaş,Torx Uçlu Tornavidalar,539.7,539.7,0.0,PIECE,IN_SALE
12978,12978,İZELTAŞ 4110 17 6540 Düz Uçlu Topaç Torn. 6.5x40,İzeltaş,Düz Uçlu Tornavidalar,220.5,220.5,0.0,PIECE,IN_SALE
12604,12604,Bosch Düz Tornavida SL5.5x100mm,Bosch Aksesuar ve El Aletleri,Düz Uçlu Tornavidalar,404.25,404.25,0.0,PIECE,IN_SALE
12332,12332,İzeltaş 4100 17 4100 Kraft Seri Düz Uçlu Tornavida 4x100 mm,İzeltaş,Düz Uçlu Tornavidalar,161.7,161.7,0.0,PIECE,IN_SALE
