Product Name,Product Cost,id,sku,brand,category,regular_price,discount_rate,unit,status
BMI 770150 DİJİTAL KUMPAS 150 MM,2668.05,4007368088769,4007368088769,Bmi,Kumpaslar,2668.05,0.0,PIECE,IN_SALE
Yakar Kod: 11 00 280 Betoncu Kerpeteni 280 mm,750.75,11861,11861,Diğer,Kerpetenler,750.75,0.0,PIECE,IN_SALE
KNIPEX BETONCU KERPETENİ  99 01 280 MM,1365.0,3713,3713,Knipex,Kerpetenler,1365.0,0.0,PIECE,IN_SALE
CETA E35-54-0160 Marangoz Kerpeteni 160 mm,603.75,7151,7151,Ceta Form,Kerpetenler,603.75,0.0,PIECE,IN_SALE
İzeltaş 3800 15 0250 Kerpeten Pvc Kaplı 250 mm,673.05,4702,4702,İzeltaş,Kerpetenler,673.05,0.0,PIECE,IN_SALE
DEKOR HASSAN 326 LASTİK TOKMAK 400 GR,367.5,16239,16239,HASSAN,Tokmaklar,367.5,0.0,PIECE,IN_SALE
HASSAN DEKOR 327 LASTİK TOKMAK 500 GR,420.0,5235,5235,Hassan Dekor,Tokmaklar,420.0,0.0,PIECE,IN_SALE
HASSAN DEKOR 329 LASTİK TOKMAK 700 GR,483.0,2632,2632,Hassan Dekor,Tokmaklar,483.0,0.0,PIECE,IN_SALE
POLİSAN ŞERİT METRE 5MX19MM,126.0,15465,15465,Polisan,Metreler,126.0,0.0,PIECE,IN_SALE
POLİSAN ŞERİT METRE 3MX19MM,105.0,15464,15464,Polisan,Metreler,105.0,0.0,PIECE,IN_SALE
POLİSAN ŞERİT METRE 3MX16MM,105.0,15462,15462,Polisan,Metreler,105.0,0.0,PIECE,IN_SALE
BMI 765025050 Mekanik Mikrometre 25-50mm,1790.25,14751,14751,Bmi,Metreler,1790.25,0.0,PIECE,IN_SALE
FISCO ŞERİT METRE 5 M,378.0,13483,13483,Fisco,Metreler,378.0,0.0,PIECE,IN_SALE
Fisco Şerit Metre 3m,237.3,13438,13438,Fisco,Metreler,237.3,0.0,PIECE,IN_SALE
Yaco YC-0500300 Arazi Şerit Metre Fiberglas 30 m,630.0,13226,13226,Diğer,Metreler,630.0,0.0,PIECE,IN_SALE
Yaco YC-050050 Arazi Şerit Metre Fiberglas 50 m,892.5,13225,13225,Diğer,Metreler,892.5,0.0,PIECE,IN_SALE
DEKOR 0298 ŞERİT METRE 10M X 25,630.0,5187,5187,Dekor,Metreler,630.0,0.0,PIECE,IN_SALE
Dekor 0296 Şerit Metre Sarı 25mm 5m,378.0,5067,5067,Dekor,Metreler,378.0,0.0,PIECE,IN_SALE
DEKOR 0297 ŞERİT METRE 8M X 25,525.0,5066,5066,Dekor,Metreler,525.0,0.0,PIECE,IN_SALE
BAYTEC MK4137 ŞERİT METRE 10 MT 25MM,242.55,12383,12383,BAY-TEC,Metreler,242.55,0.0,PIECE,IN_SALE
Bosch Şerit Metre 5m metrik + İşaretleme Kalem,877.8,12435,12435,Bosch Aksesuar ve El Aletleri,Metreler,877.8,0.0,PIECE,IN_SALE
BMI 765000025 Mekanik Mikrometre 0-25mm,1617.0,12367,12367,Bmi,Metreler,1617.0,0.0,PIECE,IN_SALE
Prexiso PLT15 İkisi Bir Arada 15 Mt Lazerli 5 Metre Şerit Metre,1674.75,12368,12368,Prexiso,Lazermetreler,1674.75,0.0,PIECE,IN_SALE
Yaco Yc-060050 Arazi Tipi Çelik Şerit Metre 50 mt,785.4,10666,10666,Diğer,Metreler,785.4,0.0,PIECE,IN_SALE
BTS 12391 Metre Yol Metresi,1270.5,7916,7916,Bts,Metreler,1270.5,0.0,PIECE,IN_SALE
BMI 9142 Ahşap Kırma Metre,228.9,11456,11456,Bmi,Metreler,228.9,0.0,PIECE,IN_SALE
Fisco Şerit Metre 20 m,2096.85,2214,2214,Fisco,Metreler,2096.85,0.0,PIECE,IN_SALE
Bosch Katlanır Metre 2m,378.0,5466,5466,Bosch Aksesuar ve El Aletleri,Metreler,420.0,10.0,PIECE,IN_SALE
Starline 5G48E Şerit Metre 5 Metre,156.45,8680907936613,8680907936613,Starline,Metreler,156.45,0.0,PIECE,IN_SALE
İzeltaş 05881 50 015 Krom Şerit Metre 5 metre,369.6,8691150881131,8691150881131,İzeltaş,Metreler,369.6,0.0,PIECE,IN_SALE
CETA P05-0516 Compact Şerit Metre 5M,241.5,8691486805849,8691486805849,CETA,Metreler,241.5,0.0,PIECE,IN_SALE
Dekor 294 Şerit Metre 3 m,171.15,8695013002947,8695013002947,Dekor,Metreler,171.15,0.0,PIECE,IN_SALE
HASSAN DEKOR KATLANIR AHŞAP METRE 2M,22.36,3838853403085,3838853403085,HASSAN,Metreler,22.36,0.0,PIECE,IN_SALE
Starline E-061 Deri Eldiven No:XL/10,231.0,7900,7900,Starline,Eldivenler,231.0,0.0,PIECE,IN_SALE
Starline Eldiven Driver-X Sürücü Eldiveni No:10 XL,164.85,8698547319949,8698547319949,Starline,Eldivenler,164.85,0.0,PIECE,IN_SALE
BOSCH Su Terazisi 25 cm,543.38,15906,15906,Bosch Aksesuar ve El Aletleri,Su Terazileri,603.75,10.0,PIECE,IN_SALE
BMI 06750 LINE-LEVEL SU TERAZİSİ,383.25,15638,15638,Bmi,Su Terazileri,383.25,0.0,PIECE,IN_SALE
Bosch Su Terazisi 120cm,2829.75,14488,14488,Bosch,Su Terazileri,2829.75,0.0,PIECE,IN_SALE
Bosch EasySpiritLevel Dijital Su Terazisi,2598.75,13807,13807,Bosch Hafif Hizmet,Su Terazileri,2598.75,0.0,PIECE,IN_SALE
Hassan Dekor 507 Su Terazisi 60 cm,1417.5,11513,11513,HASSAN,Su Terazileri,1417.5,0.0,PIECE,IN_SALE
BEYBİ PN7 NİTRİL KAPLAMA ÖRME ELDİVEN NO:10,47.25,12718,12718,Beybi,Nitril Eldivenler,47.25,0.0,PIECE,IN_SALE
BAYTEC MK0600 SU TERAZİSİ MIKNATISLI GRİ 40 CM,277.2,5426,5426,BAY-TEC,Su Terazileri,277.2,0.0,PIECE,IN_SALE
HASSAN DEKOR SU TERAZİSİ 100 CM,1162.35,11636,11636,HASSAN,Su Terazileri,1162.35,0.0,PIECE,IN_SALE
Hassan 547 Su Terazisi Mıknatıslı 60 cm,1372.35,6843,6843,HASSAN,Su Terazileri,1372.35,0.0,PIECE,IN_SALE
İzeltaş 05880 50 080 Su Terazisi 80 cm,1288.35,10813,10813,İzeltaş,Su Terazileri,1288.35,0.0,PIECE,IN_SALE
İzeltaş 05880 50 150 Su Terazisi 150 cm,2714.25,10814,10814,İzeltaş,Su Terazileri,2714.25,0.0,PIECE,IN_SALE
HASSAN 0468 Su Terazisi 150 CM,1316.7,5429,5429,HASSAN,Su Terazileri,1316.7,0.0,PIECE,IN_SALE
Bosch Su Terazisi 25cm,612.15,5459,5459,Bosch Aksesuarlar,Su Terazileri,612.15,0.0,PIECE,IN_SALE
Hassan 467 Su Terazisi 120 cm,1680.0,11475,11475,HASSAN,Su Terazileri,1680.0,0.0,PIECE,IN_SALE
Hassan 508 Su Terazisi 80 cm,1496.25,11476,11476,HASSAN,Su Terazileri,1496.25,0.0,PIECE,IN_SALE
BMI 689120 Ecoline Su Terazisi 120 cm,984.9,11457,11457,Bmi,Su Terazileri,984.9,0.0,PIECE,IN_SALE
BMI 691080W Alustar Açılı Su Terazisi 80 cm,2350.95,11461,11461,Bmi,Su Terazileri,2350.95,0.0,PIECE,IN_SALE
İzeltaş 05880 50 100 Su Terazisi 100 cm,1357.65,11465,11465,İzeltaş,Su Terazileri,1357.65,0.0,PIECE,IN_SALE
İzeltaş 05880 50 200 Su Terazisi 200 cm,2785.65,11466,11466,İzeltaş,Su Terazileri,2785.65,0.0,PIECE,IN_SALE
Bosch Su Terazisi 60 cm,1686.3,5452,5452,Bosch Hafif Hizmet,Su Terazileri,1686.3,0.0,PIECE,IN_SALE
Bosch Su Terazisi 60cm,1040.55,5557,5557,Bosch Aksesuarlar,Su Terazileri,1040.55,0.0,PIECE,IN_SALE
Dekor 546 Su Terazisi 40 cm,1365.0,4938,4938,Dekor,Su Terazileri,1365.0,0.0,PIECE,IN_SALE
Dekor 476  Su Terazisi 50 cm,1080.45,4935,4935,Dekor,Su Terazileri,1080.45,0.0,PIECE,IN_SALE
BAYTAŞ EL438-3 ÇOK AMAÇLI SÜPER ELDİVEN XL BEDEN,47.25,16232,16232,BAYTEC,İş Güvenliği,47.25,0.0,PIECE,IN_SALE
DEMİR NİTRİL ELDİVEN NO 10 XL,31.5,15058,15058,Diğer,İş Güvenliği,31.5,0.0,PIECE,IN_SALE
STARLINE E49-SS SİYAH PU ELDİVEN NO:9,47.25,15836,15836,Starline,Nitril Eldivenler,47.25,0.0,PIECE,IN_SALE
Beybi Pn5 Nitril Kaplama Örme Eldiven Sarı No:10,47.25,13635,13635,Beybi,Nitril Eldivenler,47.25,0.0,PIECE,IN_SALE
Beybi Kn350 Flex Eldiven Sarı No:10,47.25,12555,12555,Beybi,Nitril Eldivenler,47.25,0.0,PIECE,IN_SALE
Starline E-206 B Nitril Eldiven Mavi No:10,94.5,12499,12499,Starline,Nitril Eldivenler,94.5,0.0,PIECE,IN_SALE
BEYBİ PN5 NİTRİL KAPLAMA ÖRME ELDİVEN  NO:10,47.25,11209,11209,Beybi,Nitril Eldivenler,47.25,0.0,PIECE,IN_SALE
Max Safety Ltx-013 Camcı Eldiveni No:10,105.0,13155,13155,Max Safety,Lateks Eldivenler,105.0,0.0,PIECE,IN_SALE
Starline STL-1013 Köpük Nitril Eldiven L/9,131.25,14160,14160,Starline,Köpük Nitril Eldivenler,131.25,0.0,PIECE,IN_SALE
Starline STL-1013 Köpük Nitril Eldiven XL/10,131.25,11540,11540,Starline,Köpük Nitril Eldivenler,131.25,0.0,PIECE,IN_SALE
STARLINE H1-60 KAUÇUK ELDİVEN 58 cm (Asit Eldiven),184.8,8698547320211,8698547320211,Starline,Eldivenler,184.8,0.0,PIECE,IN_SALE
MaxSafety NIT-101 Polyester Astarlı Eldiven No:10,25.2,7766,7766,Max,Nitril Eldivenler,25.2,0.0,PIECE,IN_SALE
Würth Mekanikçi Eldiveni Nitril Siyah 10/L,82.95,5105,5105,Würth,Nitril Eldivenler,82.95,0.0,PIECE,IN_SALE
Würth Mekanikçi Eldiveni Nitril Siyah 9/L,52.5,5004,5004,Würth,Nitril Eldivenler,52.5,0.0,PIECE,IN_SALE
Dolphin Muayene Eldiveni Nitril Siyah Large,168.0,8681447709651,8681447709651,Dolphin,Nitril Eldivenler,168.0,0.0,PIECE,IN_SALE
ELDİVEN VE702PN PU SİYAH 8701-PU NO:9,5.09,153009654,153009654,,Nitril Eldivenler,5.09,0.0,PIECE,IN_SALE
STARLINE E-72 KAYNAK ELDİVENİ,30.56,153003497,153003497,Starline,Kaynak Eldivenleri,30.56,0.0,PIECE,IN_SALE
Bay-El Kauçuk Eldiven EL440 (XL),69.3,7321,7321,Bay-El,Lateks Eldivenler,69.3,0.0,PIECE,IN_SALE
"Bay-El 435 Çok Amaçlı Eldiven 10-10,5 (XL)",32.55,7320,7320,Bay-El,Lateks Eldivenler,32.55,0.0,PIECE,IN_SALE
"Bay-El 435 Çok Amaçlı Eldiven 8-8,5 (M)",32.55,7319,7319,Bay-El,Lateks Eldivenler,32.55,0.0,PIECE,IN_SALE
"Bay-El 436 Çok Amaçlı Eldiven 9-9,5 (L)",32.55,5316,5316,Diğer,Lateks Eldivenler,32.55,0.0,PIECE,IN_SALE
STARLINE TEK KULLANIM MUAYENE ELDİVENİ(PUDRASIZ) L,28.01,l,l,Starline,Lateks Eldivenler,28.01,0.0,PIECE,IN_SALE
STARLINE STL-1007 SFT NİTRİL ELDİVEN NO 10,266.7,11813,11813,Starline,Köpük Nitril Eldivenler,266.7,0.0,PIECE,IN_SALE
STARLINE STL-1007 SFT NİTRİL ELDİVEN NO 9,266.7,11812,11812,Starline,Köpük Nitril Eldivenler,266.7,0.0,PIECE,IN_SALE
Beybi B-FLEX120 Micro Köpük Nitril Eldiven No:10,46.2,7981,7981,Beybi,Köpük Nitril Eldivenler,46.2,0.0,PIECE,IN_SALE
Starline Stl-1203 Mikroköpük Eldiven 10/XL,120.75,7363,7363,Starline,Köpük Nitril Eldivenler,120.75,0.0,PIECE,IN_SALE
STARLINE G-025 KAYNAK KORUYUCU GÖZLÜK,294.0,15940,15940,Starline,Göz Koruyucular,294.0,0.0,PIECE,IN_SALE
STARLİNE G-058A-C KORUYUCU GÖZLÜK,121.8,14159,14159,Starline,Göz Koruyucular,121.8,0.0,PIECE,IN_SALE
STARLİNE G-058A-S FÜME GÖZLÜK,110.25,14117,14117,Starline,Göz Koruyucular,110.25,0.0,PIECE,IN_SALE
GÖZLÜK ŞEFFAF,42.0,3460,3460,Diğer,Göz Koruyucular,42.0,0.0,PIECE,IN_SALE
STARLINE SİPERLİK CAMI YS-54-C,152.25,4112,4112,Starline,Göz ve Yüz Koruyucular,152.25,0.0,PIECE,IN_SALE
Kaynak Maskesi El Tipi Plastik,92.4,3477,3477,Diğer,Kaynak Makinaları ve Aksesuarları,92.4,0.0,PIECE,IN_SALE
3M H700-N Kırmızı Baret Vidalı,1785.0,14298,14298,3m,Baretler,1785.0,0.0,PIECE,IN_SALE
3m Baret Vidalı Beyaz G3000,1785.0,13445,13445,3m,Baretler,1785.0,0.0,PIECE,IN_SALE
Baret Vidalı Mavi,99.75,10414,10414,Diğer,Baretler,99.75,0.0,PIECE,IN_SALE
Baret Vidalı Beyaz,99.75,10412,10412,Diğer,Baretler,99.75,0.0,PIECE,IN_SALE
BARET VİDALI SARI,89.25,10411,10411,Diğer,Baretler,89.25,0.0,PIECE,IN_SALE
Baret Vidalı Turuncu,111.3,10359,10359,Diğer,Baretler,111.3,0.0,PIECE,IN_SALE
STARLINE V7800 GAZ MASKE FİLTRESİ  ABEK1P2R 1ÇİFT,698.25,10511,10511,Starline,Kimyasal Dayanımlı Maskeler,698.25,0.0,PIECE,IN_SALE
STARLINE V800 YARIM YÜZ GAZ MASKESİ  LARGE,635.25,3442,3442,Starline,Kimyasal Dayanımlı Maskeler,635.25,0.0,PIECE,IN_SALE
YAĞMURLUK SULTAN PARDÜSÜ YEŞİL,409.5,14552,14552,Diğer,Yağmurluk,409.5,0.0,PIECE,IN_SALE
İkaz Yeleği Sarı,73.5,13482,13482,Diğer,İkaz Yelekleri,73.5,0.0,PIECE,IN_SALE
İkaz Yeleği Turuncu,73.5,5162,5162,Diğer,İkaz Yelekleri,73.5,0.0,PIECE,IN_SALE
İKAZ YELEĞİ MÜHENDİS TİPİ FİLELİ SARI,241.5,5095,5095,Diğer,İkaz Yelekleri,241.5,0.0,PIECE,IN_SALE
Würth Genel Temizleme Spreyi Basic 500 ml,231.0,5094,5094,Würth,Genel Bakım Spreyleri,231.0,0.0,PIECE,IN_SALE
STARLINE E-111555 KÖPÜK NİTRİL ELDİVEN 10 XL,10.19,8680907920148,8680907920148,Starline,Köpük Nitril Eldivenler,10.19,0.0,PIECE,IN_SALE
Tek Kullanımlık Çıt Çıtlı Yağmurluk,43.05,5284,5284,Diğer,Yağmurluk,43.05,0.0,PIECE,IN_SALE
Beybi Green Poliüretan Kaplı Polyester Örme Eldiven No:10,25.2,7980,7980,Beybi,Poliüretan Eldivenler,25.2,0.0,PIECE,IN_SALE
Starline E-49-SS Siyah PU Eldiven No:10,44.1,5091,5091,Starline,Poliüretan Eldivenler,44.1,0.0,PIECE,IN_SALE
Kaygan Zemin Levhası (UT4001),430.5,12105,12105,Starline,İkaz ve Uyarı Ekipmanları,430.5,0.0,PIECE,IN_SALE
STARLINE Esnek Şerit Ayırıcı Delinatör 75cm UT2501,315.0,3362,3362,Starline,Delinatörler,315.0,0.0,PIECE,IN_SALE
STARLINE Delinatör Bağlantı Aparatı UT3103,42.0,3361,3361,Starline,Delinatörler,42.0,0.0,PIECE,IN_SALE
STARLINE Esnek Şerit Ayırıcı Delinatör 45cm UT2502,267.75,3356,3356,Starline,Delinatörler,267.75,0.0,PIECE,IN_SALE
STARLINE Trafik Koni Kancası UT3102,27.3,3360,3360,Starline,Trafik Koniler,27.3,0.0,PIECE,IN_SALE
Starline Kaydırmazlık Bantı Siyah 25x15 metre,157.5,4093,4093,Starline,Emniyet Şeridi,157.5,0.0,PIECE,IN_SALE
Starline Kaydırmaz Bant Sarı-Siyah 25mmx15Metre,210.0,4043,4043,Starline,Emniyet Şeridi,210.0,0.0,PIECE,IN_SALE
STARLİNE KAYDIRMAZ BANT SARI SİYAH 50mm*15 metre,420.0,4042,4042,Starline,Emniyet Şeridi,420.0,0.0,PIECE,IN_SALE
DİKDÖRTGEN REKLAM  LEVHASI UT 4050,207.9,6207,6207,Diğer,İkaz ve Uyarı Ekipmanları,207.9,0.0,PIECE,IN_SALE
STARLINE Trafik Konisi Çift Reflektörlü 75 cm,602.7,15402824,15402824,Starline,Trafik Koniler,602.7,0.0,PIECE,IN_SALE
STARLINE Trafik Konisi Çift Reflektörlü 75 cm,50.85,1530097450066,1530097450066,Starline,Trafik Koniler,50.85,0.0,PIECE,IN_SALE
Starline Kırılmaz Trafik Konisi Reflektifli 50 cm,343.35,153007897,153007897,Starline,Trafik Koniler,343.35,0.0,PIECE,IN_SALE
Starline Kaydırmazlık Bantı Siyah 50x15 mt,288.75,8698547399019,8698547399019,Starline,Emniyet Şeridi,288.75,0.0,PIECE,IN_SALE
GEZER KASIK ÇİZME 43,1365.0,16207,16207,Gezer,Koruyucu Ayakkabılar ve Çizmeler,1365.0,0.0,PIECE,IN_SALE
GEZER KASIK ÇİZME 41,1365.0,16206,16206,Gezer,Koruyucu Ayakkabılar ve Çizmeler,1365.0,0.0,PIECE,IN_SALE
Gezer Çizme No:41,420.0,12169,12169,Gezer,Koruyucu Ayakkabılar ve Çizmeler,420.0,0.0,PIECE,IN_SALE
Gezer Çizme No:45,420.0,12167,12167,Gezer,Koruyucu Ayakkabılar ve Çizmeler,420.0,0.0,PIECE,IN_SALE
Weber Dry Rapid Stop Gri 5 kg,635.25,12166,12166,Todrill,Su Yalıtım Malzemeleri,635.25,0.0,PIECE,IN_SALE
Gezer Çizme No:43,420.0,12165,12165,Gezer,Koruyucu Ayakkabılar ve Çizmeler,420.0,0.0,PIECE,IN_SALE
KALE KAPI HİDROLİĞİ GÜÇ AYARLI  2-5 GÜMÜŞ,2413.95,12164,12164,KALE,Kapı Hidrolikleri,2413.95,0.0,PIECE,IN_SALE
Gezer Çizme No:40,420.0,12163,12163,Gezer,Koruyucu Ayakkabılar ve Çizmeler,420.0,0.0,PIECE,IN_SALE
MEKAP 158  GRİ SÜET ÇELİK BURUNSUZ AYAKKABI NO:44,1522.5,15828,15828,MEKAP,Koruyucu Ayakkabılar,1522.5,0.0,PIECE,IN_SALE
MEKAP 158  GRİ SÜET ÇELİK BURUNSUZ AYAKKABI NO:44,1501.5,15077,15077,MEKAP,Koruyucu Ayakkabılar,1501.5,0.0,PIECE,IN_SALE
MEKAP 158  GRİ SÜET ÇELİK BURUNSUZ AYAKKABI NO:42,1501.5,15075,15075,MEKAP,Koruyucu Ayakkabılar,1501.5,0.0,PIECE,IN_SALE
MEKAP 158  GRİ SÜET ÇELİK BURUNSUZ AYAKKABI NO:41,1522.5,15072,15072,MEKAP,Koruyucu Ayakkabılar,1522.5,0.0,PIECE,IN_SALE
• 414 S1P Ayakkabı Çelik Burun Çelik Ara Taban No:42,661.5,15020,15020,414,Koruyucu Ayakkabılar,661.5,0.0,PIECE,IN_SALE
414 S3 Kışlık Deri Ayakkabı No:40,661.5,15018,15018,414,Koruyucu Ayakkabılar,661.5,0.0,PIECE,IN_SALE
414 S3 Kışlık Deri Ayakkabı No:41,661.5,14834,14834,414,Koruyucu Ayakkabılar,661.5,0.0,PIECE,IN_SALE
414 S3 Kışlık Deri Ayakkabı No:44,661.5,14833,14833,414,Koruyucu Ayakkabılar,661.5,0.0,PIECE,IN_SALE
414 S3 Kışlık Deri Ayakkabı No:43,661.5,14832,14832,414,Koruyucu Ayakkabılar,661.5,0.0,PIECE,IN_SALE
414 S3 Kışlık Deri Ayakkabı No:45,661.5,14830,14830,414,Koruyucu Ayakkabılar,661.5,0.0,PIECE,IN_SALE
414 S1P Ayakkabı Çelik Burun Çelik Ara Taban No:39,661.5,14828,14828,414,Koruyucu Ayakkabılar,661.5,0.0,PIECE,IN_SALE
414 S1P Ayakkabı Çelik Burun Çelik Ara Taban No:38,661.5,14827,14827,414,Koruyucu Ayakkabılar,661.5,0.0,PIECE,IN_SALE
Mekap Policap 157 Gri Yalıtkan Ayakkabı No:40,1837.5,13980,13980,MEKAP,Koruyucu Ayakkabılar,1837.5,0.0,PIECE,IN_SALE
414 S1P Ayakkbı Çelik Burun Çelik Ara Taban No:45,661.5,13784,13784,414,Koruyucu Ayakkabılar,661.5,0.0,PIECE,IN_SALE
414 S1P Ayakkbı Çelik Burun Çelik Ara Taban No:44,661.5,13783,13783,414,Koruyucu Ayakkabılar,661.5,0.0,PIECE,IN_SALE
414 S1P Ayakkbı Çelik Burun Çelik Ara Taban No:43,661.5,13782,13782,414,Koruyucu Ayakkabılar,661.5,0.0,PIECE,IN_SALE
414 S1P Ayakkbı Çelik Burun Çelik Ara Taban No:41,661.5,13780,13780,414,Koruyucu Ayakkabılar,661.5,0.0,PIECE,IN_SALE
414 S1P Ayakkbı Çelik Burun Çelik Ara Taban No:40,661.5,13779,13779,414,Koruyucu Ayakkabılar,661.5,0.0,PIECE,IN_SALE
414 S2 Kışlık İş Ayakkabısı Çelik Burun No:39,661.5,13518,13518,414,Koruyucu Ayakkabılar,661.5,0.0,PIECE,IN_SALE
414 S2 Kışlık İş Ayakkabısı Çelik Burun No:41,661.5,13472,13472,414,Koruyucu Ayakkabılar,661.5,0.0,PIECE,IN_SALE
414 S2 Kışlık İş Ayakkabısı Çelik Burun No:39,425.25,13276,13276,414,Koruyucu Ayakkabılar,425.25,0.0,PIECE,IN_SALE
414 S2 Kışlık İş Ayakkabısı Çelik Burun No:40,661.5,13275,13275,414,Koruyucu Ayakkabılar,661.5,0.0,PIECE,IN_SALE
Hassan Dekor 318 PU Dizlik No:14,588.0,2618,2618,Hassan Dekor,Diz Koruyucu,588.0,0.0,PIECE,IN_SALE
MPL 2000 T Yarım Yüz Maskesi,635.25,7794,7794,Starline,Kimyasal Dayanımlı Maskeler,635.25,0.0,PIECE,IN_SALE
3M 6057 Abe1 Organik İnorganik Asit Gaz Filtresi,699.3,6904,6904,3m,Kimyasal Dayanımlı Maskeler,699.3,0.0,PIECE,IN_SALE
MPL Bayonet Gaz Filtresi B104 ABEK1,584.85,7795,7795,Starline,Kimyasal Dayanımlı Maskeler,584.85,0.0,PIECE,IN_SALE
3M 501 Filtre Tutucu,64.05,051138662394,051138662394,3m,Kimyasal Dayanımlı Maskeler,64.05,0.0,PIECE,IN_SALE
Mekap Policap 157 Gri Yalıtkan Ayakkabı No:41,1837.5,13019,13019,Diğer,Koruyucu Ayakkabılar,1837.5,0.0,PIECE,IN_SALE
Fiskars 1019347 Araç Küreği Plastik -Çelik Bıçaklı,935.55,5229,5229,Fiskars,Kürekler,935.55,0.0,PIECE,IN_SALE
YDS Ayakkabı Yazlık No:42,2152.5,3566,3566,Yds,Koruyucu Ayakkabılar,2152.5,0.0,PIECE,IN_SALE
YDS Ayakkabı Yazlık No:41,2152.5,3564,3564,Yds,Koruyucu Ayakkabılar,2152.5,0.0,PIECE,IN_SALE
YDS GPP 05 Ayakkabı Yazlık No:44,2152.5,3563,3563,Yds,Koruyucu Ayakkabılar,2152.5,0.0,PIECE,IN_SALE
YDS Ayakkabı Yazlık No:40,2152.5,3562,3562,Yds,Koruyucu Ayakkabılar,2152.5,0.0,PIECE,IN_SALE
YDS GPP 05 YAZLIK AYAKKABI NO:45,2152.5,3561,3561,Yds,Koruyucu Ayakkabılar,2152.5,0.0,PIECE,IN_SALE
Şapka Baret Beyaz,120.75,5106,5106,Diğer,Baretler,120.75,0.0,PIECE,IN_SALE
Essafe Yüz Siperi Başlığı,82.95,153007412,153007412,Starline,Göz ve Yüz Koruyucular,82.95,0.0,PIECE,IN_SALE
Kaynakçı Plastik Baş Maskesi,483.0,153003489,153003489,Diğer,Göz ve Yüz Koruyucular,483.0,0.0,PIECE,IN_SALE
HAKSAN MATKAP TALAŞ MUHAFAZA SİPERLİĞİ,3303.3,12239,12239,Diğer,Göz ve Yüz Koruyucular,3303.3,0.0,PIECE,IN_SALE
Max Safety SE1150 Gözlük,133.35,11910,11910,Max Safety,Göz Koruyucular,133.35,0.0,PIECE,IN_SALE
Baymax S900 Füme Gözlük,36.75,7768,7768,Baymax,Göz Koruyucular,36.75,0.0,PIECE,IN_SALE
Baymax S-1551 Koruyucu Gözlük,89.25,7796,7796,Baymax,Göz Koruyucular,89.25,0.0,PIECE,IN_SALE
STARLINE GÖZ DUŞ SOLÜSYONU STERİL 500 ML,427.35,15402201,15402201,Starline,Göz Koruyucular,427.35,0.0,PIECE,IN_SALE
3M 2845 KAYNAK GÖZLÜĞÜ POLİKARBONAT  (IR 5) AS/AF,198.61,4046719296125,4046719296125,,Göz Koruyucular,198.61,0.0,PIECE,IN_SALE
3M Baret Vidalı Kırmızı,1443.75,7145,7145,3m,Baretler,1443.75,0.0,PIECE,IN_SALE
3M H510P3 Peoltor Optime-I Barete Takılan Kulaklık,1397.55,12028,12028,3m,Kulak Tıkacı,1397.55,0.0,PIECE,IN_SALE
Essafe GE1425 Kulak Tıkacı,17.85,8033,8033,Diğer,Kulak Tıkacı,17.85,0.0,PIECE,IN_SALE
3M Peltor Optime II H520A Kulaklık,1447.95,5319,5319,3m,Kulak Tıkacı,1447.95,0.0,PIECE,IN_SALE
3M 1110 Kulak Tıkacı,25.2,tikaci,tikaci,3m,Kulak Tıkacı,25.2,0.0,PIECE,IN_SALE
3M 1271 KULAK TIKACI,7.12,5010027818675,5010027818675,3m,Kulak Tıkacı,7.12,0.0,PIECE,IN_SALE
USP-1600 Geri Salınımlı Düşüş Durdurucu 10 metre,12705.0,15536,15536,Starline,Emniyet Kemerleri,12705.0,0.0,PIECE,IN_SALE
Safeset Paraşüt Tipi Emniyet Kemeri EN 358 SFP-1,682.5,3425,3425,SAFESET,Emniyet Kemerleri,682.5,0.0,PIECE,IN_SALE
VENTO RH-11 TAM KORUMALI EMNİYET KEMERİ,2829.75,12613,12613,Diğer,Emniyet Kemerleri,2829.75,0.0,PIECE,IN_SALE
"POLİSAN A1 SİLİKONLU DÜZ SİYAH 7,5LT",2100.0,12262,12262,Polisan,Polisan,2100.0,0.0,PIECE,IN_SALE
STARLINE  İlk Yardım Kiti Araçlar için PL101,735.0,11915,11915,Starline,İlk Yardım Kitleri,735.0,0.0,PIECE,IN_SALE
YANGIN SÖNDÜRME CİHAZI K.K.T Y.S.C 2 KG,1102.5,14294,14294,Diğer,Yangın Söndürme Cihazları,1102.5,0.0,PIECE,IN_SALE
YANGIN SÖNDÜRME CİHAZI K.K.T Y.S.C 6 KG,2068.5,4778,4778,Diğer,Yangın Söndürme Cihazları,2068.5,0.0,PIECE,IN_SALE
MAG ALÜMİNYUM YALDIZ BOYA 10 KG,3465.0,15865,15865,MAG,Boyalar,3465.0,0.0,PIECE,IN_SALE
"POLİSAN X1 A.A PARLAK BEYAZ 7,5L",4200.0,15488,15488,Polisan,Boyalar,4200.0,0.0,PIECE,IN_SALE
POLİSAN X1 A.A PARLAK BEYAZ 15L,6510.0,15487,15487,Polisan,Boyalar,6510.0,0.0,PIECE,IN_SALE
"POLİSAN X1 ALL BEYAZ 0,75 LT",1050.0,14303,14303,Polisan,Boyalar,1050.0,0.0,PIECE,IN_SALE
"POLİSAN X1 ALL VERNİK PARLAK (TKM 0,6KG)",1207.5,14302,14302,Polisan,Boyalar,1207.5,0.0,PIECE,IN_SALE
