Location,Rooms,Weekly Inflation(%)
Kepez/Düdenbaşı,3+1,-0.030037246185272443
Kepez/Erenköy,1+1,-5.27859484665944
Kepez/Erenköy,2+0,-10.588235294117647
Kepez/Erenköy,2+1,-3.2513181140432
Kepez/Erenköy,2+2,26.984126984126984
Kepez/Erenköy,3+1,-3.5189194779545234
Kepez/Erenköy,4+1,0.19374068554395554
Kepez/Erenköy,5+1,-25.0
Kepez/Erenköy,Stüdyo (1+0),18.33333333333334
Kepez/Köyler,2+1,-8.491228070175435
Kepez/Köyler,3+1,18.518518518518526
Kepez/Köyler,3+2,0.0
Kepez/Köyler,4+1,-1.4285714285714286
Kepez/Köyler,5+1,-3.7735849056603774
Kepez/Merkez,1+1,4.174073916737471
Kepez/Merkez,2+1,2.1003038175333595
Kepez/Merkez,3+1,-13.947368421052628
Kepez/Merkez,4+1,25.442589782498732
Kepez/Merkez,5+1,0.0
Kepez/Merkez,Stüdyo (1+0),5.098039215686269
Kepez/Sütçüler,1+1,-4.813284018554818
Kepez/Sütçüler,2+1,-1.3009997949756986
Kepez/Sütçüler,3+1,0.9068923821039903
Kepez/Sütçüler,4+1,-2.564102564102564
Kepez/Sütçüler,4+2,0.0
Kepez/Sütçüler,6+1,0.0
Kepez/Sütçüler,Stüdyo (1+0),0.0
Kepez/Varsak,1+1,0.6908604168817398
Kepez/Varsak,2+1,0.3221679103905846
Kepez/Varsak,3+1,0.44346811653145424
Kepez/Varsak,4+1,0.0
Kepez/Varsak,5+2,0.0
Kepez/Varsak,Stüdyo (1+0),0.0
Kepez/Yeniemek,1+1,-3.871866295264617
Kepez/Yeniemek,2+1,-5.71450221370657
Kepez/Yeniemek,2+2,0.0
Kepez/Yeniemek,3+1,-6.315058986814716
Kepez/Yeniemek,5+1,0.0
Kepez/Yeniemek,Stüdyo (1+0),0.0
Konyaaltı/Arapsuyu,1+1,-0.5895577495683525
Konyaaltı/Arapsuyu,2+0,0.0
Konyaaltı/Arapsuyu,2+1,-4.151316746689944
Konyaaltı/Arapsuyu,3+1,-7.520153377920395
Konyaaltı/Arapsuyu,3+2,-3.6016949152542423
Konyaaltı/Arapsuyu,4+1,-11.94010070559424
Konyaaltı/Arapsuyu,4+2,-1.7543859649122806
Konyaaltı/Arapsuyu,5+1,2.0474036175089556
Konyaaltı/Arapsuyu,5+2,0.0
Konyaaltı/Arapsuyu,6+1,-0.3584229390681045
Konyaaltı/Arapsuyu,6+2,0.0
Konyaaltı/Arapsuyu,7+1,2.43902439024391
Konyaaltı/Arapsuyu,Stüdyo (1+0),51.5625
Konyaaltı/Doyran,2+1,0.0
Konyaaltı/Köyler,1+1,0.9368308351177699
Konyaaltı/Köyler,2+1,10.0
Konyaaltı/Köyler,3+1,0.0
Konyaaltı/Köyler,3+2,35.0
Konyaaltı/Köyler,4+1,0.0
Konyaaltı/Köyler,4+3,-13.333333333333334
Konyaaltı/Köyler,5+1,-33.33333333333333
Konyaaltı/Köyler,6+2,14.285714285714285
Konyaaltı/Merkez,1+1,-0.9100234278557909
Konyaaltı/Merkez,2+0,0.0
Konyaaltı/Merkez,2+1,-4.562680629052266
Konyaaltı/Merkez,3+1,-3.3200879595694524
Konyaaltı/Merkez,4+1,7.18562874251497
Konyaaltı/Merkez,5+1,-4.2944785276073665
Konyaaltı/Merkez,Stüdyo (1+0),11.6751269035533
Korkuteli,1+1,-4.605263157894736
Korkuteli,2+0,0.0
Korkuteli,2+1,-6.068441901408445
Korkuteli,3+1,0.13268465280849698
Korkuteli,3.5+1,0.0
Korkuteli,4+1,0.0
Korkuteli/Köyler,2+1,0.0
Korkuteli/Köyler,3+1,0.0
Kumluca,1+1,-3.4993627867459702
Kumluca,2+0,-3.125
Kumluca,2+1,3.179753406878647
Kumluca,3+1,-0.6138211382113798
Kumluca,4+1,-4.166666666666666
Kumluca,Stüdyo (1+0),0.0
Kumluca/Beldeler,1+1,-25.0
Kumluca/Beldeler,2+1,-39.66480446927375
Kumluca/Beldeler,3+1,0.0
Kumluca/Beykonak,3+1,0.0
Kumluca/Beykonak,4+1,0.0
Kumluca/Köyler,1+1,0.0
Kumluca/Köyler,1.5+1,0.0
Kumluca/Köyler,2+1,-0.6640106241699828
Kumluca/Köyler,3+1,0.0
Kumluca/Köyler,5+1,0.0
Kumluca/Mavikent,1+1,57.971014492753625
Kumluca/Mavikent,2+1,0.0
Kumluca/Mavikent,4+2,0.0
Kumluca/Mavikent,5+1,0.0
Kumluca/Mavikent,6+1,2.755905511811018
Manavgat,1+1,1.6535029482155306
Manavgat,1.5+1,0.0
Manavgat,2+0,-17.333333333333336
Manavgat,2+1,4.941646584639165
Manavgat,3+1,2.2605935352093187
Manavgat,3+2,-3.4482758620689653
Manavgat,4+1,-9.300019349845197
Manavgat,4+2,20.0
Manavgat,4.5+1,0.0
Manavgat,5+1,2.895148669796563
Manavgat,Stüdyo (1+0),-3.641186399807092
Manavgat/Ilıca,1+1,-4.631207731220425
Manavgat/Ilıca,2+1,-4.041965740061211
Manavgat/Ilıca,2.5+1,0.0
Manavgat/Ilıca,3+1,-7.629504504504503
Manavgat/Ilıca,4+1,3.6998579079680876
Manavgat/Ilıca,4+2,0.0
Manavgat/Ilıca,4.5+1,0.0
Manavgat/Ilıca,5+1,1.5625
Manavgat/Ilıca,6+1,0.0
Manavgat/Köyler,1+1,-1.237623762376243
Manavgat/Köyler,2+0,0.0
Manavgat/Köyler,2+1,17.006826690156355
Manavgat/Köyler,3+1,4.111301144586232
Manavgat/Köyler,4+1,5.555555555555555
Manavgat/Köyler,4+2,0.0
Manavgat/Köyler,4+3,0.0
Manavgat/Köyler,6+1,0.0
Manavgat/Sarılar,1+1,3.220338983050841
Manavgat/Sarılar,2+0,0.0
Manavgat/Sarılar,2+1,3.375773858194132
Manavgat/Sarılar,2.5+1,0.0
Manavgat/Sarılar,3+1,7.889344262295088
Manavgat/Sarılar,4+1,1.9999999999999925
Manavgat/Taşağıl,1+1,1.7543859649122744
Manavgat/Taşağıl,2+1,-15.178571428571427
Manavgat/Taşağıl,3+1,-7.467532467532472
Manavgat/Çolaklı,1+1,0.0
Manavgat/Çolaklı,2+1,-7.389787503964483
Manavgat/Çolaklı,2.5+1,-20.0
Manavgat/Çolaklı,3+1,31.57894736842107
Manavgat/Çolaklı,Stüdyo (1+0),-0.7407407407407461
Muratpaşa/Bahçelievler,1+1,-1.3773897335541214
Muratpaşa/Bahçelievler,2+0,0.0
Muratpaşa/Bahçelievler,2+1,-8.799213893047671
Muratpaşa/Bahçelievler,3+1,3.057685501946446
Muratpaşa/Bahçelievler,4+1,-12.837022132796774
Muratpaşa/Bahçelievler,Stüdyo (1+0),0.07722007722007863
Muratpaşa/Eskisanayi,1+1,3.441776612308445
Muratpaşa/Eskisanayi,2+1,2.5615569455209055
Muratpaşa/Eskisanayi,3+1,2.629302835906208
Muratpaşa/Eskisanayi,4+1,1.4925373134328357
Muratpaşa/Eskisanayi,5+1,-3.225806451612903
Muratpaşa/Eskisanayi,Stüdyo (1+0),-1.1764705882352942
Muratpaşa/Fener,1+1,2.171032181012061
Muratpaşa/Fener,1.5+1,0.0
Muratpaşa/Fener,2+0,0.0
Muratpaşa/Fener,2+1,-13.803567005201883
Muratpaşa/Fener,3+1,1.7204865427290175
Muratpaşa/Fener,4+1,-2.302631578947368
Muratpaşa/Fener,5+1,7.372881355932201
Muratpaşa/Gençlik,1+1,-3.798670465337126
Muratpaşa/Gençlik,2+1,3.177479907286477
Muratpaşa/Gençlik,3+0,0.0
Muratpaşa/Gençlik,3+1,-0.38800138107069093
Muratpaşa/Gençlik,4+1,-9.188034188034194
Muratpaşa/Gençlik,Stüdyo (1+0),13.047711781889005
Muratpaşa/Güzeloluk,0,0.0
Muratpaşa/Güzeloluk,1+1,0.8328903065745183
Muratpaşa/Güzeloluk,2+1,1.7451168747998698
Muratpaşa/Güzeloluk,3+1,2.270339029920909
Muratpaşa/Güzeloluk,4+1,-8.786610878661087
Muratpaşa/Güzeloluk,5+1,-6.666666666666672
Muratpaşa/Güzeloluk,6+1,0.0
Muratpaşa/Kızıltoprak,1+1,-1.4721485411140565
Muratpaşa/Kızıltoprak,2+1,-12.28672241096778
Muratpaşa/Kızıltoprak,3+1,1.3698644845971568
Muratpaşa/Kızıltoprak,4+1,0.0
Muratpaşa/Kızıltoprak,5+1,0.0
Muratpaşa/Kızıltoprak,Stüdyo (1+0),5.88235294117647
Muratpaşa/Lara,1+1,-1.228458110500655
Muratpaşa/Lara,2+0,15.833333333333337
Muratpaşa/Lara,2+1,-1.3998236958854193
Muratpaşa/Lara,2+2,0.0
Muratpaşa/Lara,3+1,-2.283324628084059
Muratpaşa/Lara,3+2,0.0
Muratpaşa/Lara,3+3,0.0
Muratpaşa/Lara,4+1,-5.427265267846675
Muratpaşa/Lara,4+2,-11.206896551724139
Muratpaşa/Lara,5+1,2.921162632448729
Muratpaşa/Lara,5+2,38.34196891191709
Muratpaşa/Lara,6+1,0.0
Muratpaşa/Lara,6+3,0.0
Muratpaşa/Lara,Stüdyo (1+0),-6.25
Muratpaşa/Meltem,1+1,2.9063783900234994
Muratpaşa/Meltem,2+0,24.637681159420293
Muratpaşa/Meltem,2+1,-0.604569015166061
Muratpaşa/Meltem,3+1,-2.3401725980578285
Muratpaşa/Meltem,4+1,0.0
Muratpaşa/Meltem,Stüdyo (1+0),7.581967213114761
Muratpaşa/Merkez,2+1,-8.403361344537815
Muratpaşa/Merkez,3+1,13.869441816461675
Muratpaşa/Merkez,4+1,3.4482758620689653
Muratpaşa/Yenigün,1+1,3.144505947473803
Muratpaşa/Yenigün,2+1,3.9081279645699842
Muratpaşa/Yenigün,3+1,-5.121293800539084
Muratpaşa/Yenigün,4+1,-8.717105263157894
Muratpaşa/Yenigün,Stüdyo (1+0),22.5
Muratpaşa/Çarşı,1+1,-3.027522935779823
Muratpaşa/Çarşı,2+0,0.0
Muratpaşa/Çarşı,2+1,1.727964489537092
Muratpaşa/Çarşı,3+1,-5.9913031109666175
Muratpaşa/Çarşı,4+1,-13.551401869158877
Muratpaşa/Çarşı,Stüdyo (1+0),12.262521588946464
Serik,1+1,0.9849232702144802
Serik,10+1,0.0
Serik,2+0,0.0
Serik,2+1,2.9053732653975923
Serik,2.5+1,0.0
Serik,3+1,-4.8009794928323775
Serik,3.5+1,0.0
Serik,4+1,2.7567802687420024
Serik,5+1,-23.11557788944724
Serik,6+1,-18.518518518518523
Serik,7+1,0.0
Serik,8+1,0.0
Serik/Belek,1+1,-6.141699265265636
Serik/Belek,10 Üzeri,0.0
Serik/Belek,2+1,1.2823081546784287
Serik/Belek,2.5+1,0.0
Serik/Belek,3+1,1.4621033307107312
Serik/Belek,3.5+1,0.0
Serik/Belek,4+1,-2.5050187658200276
Serik/Belek,4+2,0.0
Serik/Belek,5+1,11.428571428571423
Serik/Belek,5+2,0.0
Serik/Belek,6+1,0.0
Serik/Belek,Stüdyo (1+0),0.0
Serik/Köyler,2+1,0.0
Serik/Köyler,3+1,-32.075471698113205
Serik/Köyler,4+1,0.0
Serik/Köyler,Stüdyo (1+0),0.0
Serik/Yukarıkocayatak,2+1,-0.6557377049180446
Serik/Yukarıkocayatak,3+1,0.0
