Location,Rooms,Inflation(%)
Manavgat/Sarılar,4+1,10.160427807486634
Manavgat/Taşağıl,1+1,0.0
Manavgat/Taşağıl,2+1,-28.717948717948715
Manavgat/Taşağıl,3+1,3.571428571428571
Manavgat/Taşağıl,4+1,0.0
Manavgat/Taşağıl,5+1,0.0
Manavgat/Çolaklı,1.5+1,0.0
Manavgat/Çolaklı,2+1,1.0006181424818397
Manavgat/Çolaklı,3+1,-9.090909090909092
Manavgat/Çolaklı,4+1,0.0
Manavgat/Çolaklı,5.5+1,0.0
Manavgat/Çolaklı,Stüdyo (1+0),0.0
Muratpaşa/Bahçelievler,1+1,-3.1459317008894203
Muratpaşa/Bahçelievler,2+1,5.02032758859273
Muratpaşa/Bahçelievler,3+1,-0.7637242931360502
Muratpaşa/Bahçelievler,4+1,0.5341246290801187
Muratpaşa/Bahçelievler,4+2,-3.7037037037037033
Muratpaşa/Bahçelievler,Stüdyo (1+0),6.0714285714285765
Muratpaşa/Eskisanayi,1+1,2.012800101219916
Muratpaşa/Eskisanayi,2+1,3.856796874260901
Muratpaşa/Eskisanayi,3+1,2.5219298245614055
Muratpaşa/Eskisanayi,4+1,1.8181818181818181
Muratpaşa/Eskisanayi,5+1,-4.6296296296296235
Muratpaşa/Eskisanayi,Stüdyo (1+0),10.25641025641026
Muratpaşa/Fener,1+1,4.714295534403175
Muratpaşa/Fener,2+1,3.771793543932319
Muratpaşa/Fener,3+1,-0.7277264629565022
Muratpaşa/Fener,3.5+1,0.0
Muratpaşa/Fener,4+1,0.46035046035045646
Muratpaşa/Fener,4+2,-7.6923076923076925
Muratpaşa/Fener,5+1,-12.087912087912088
Muratpaşa/Fener,5+2,0.0
Muratpaşa/Fener,6+1,0.0
Muratpaşa/Fener,Stüdyo (1+0),-0.02702702702702703
Muratpaşa/Gençlik,1+1,1.1086240947992085
Muratpaşa/Gençlik,2+1,-1.5559622730146156
Muratpaşa/Gençlik,3+1,0.6271324126726334
Muratpaşa/Gençlik,4+1,4.444444444444445
Muratpaşa/Gençlik,Stüdyo (1+0),-1.6928657799274505
Muratpaşa/Güzeloluk,1+1,1.5131340031473173
Muratpaşa/Güzeloluk,2+1,-13.071895424836596
Muratpaşa/Güzeloluk,3+1,2.8667080355159102
Muratpaşa/Güzeloluk,4+1,-5.3627760252365935
Muratpaşa/Güzeloluk,5+1,37.68115942028986
Muratpaşa/Güzeloluk,6+1,0.0
Muratpaşa/Kızıltoprak,1+1,0.09631260319207485
Muratpaşa/Kızıltoprak,2+1,0.41663436942873
Muratpaşa/Kızıltoprak,3+1,-0.6945833333333333
Muratpaşa/Kızıltoprak,4+2,0.0
Muratpaşa/Kızıltoprak,Stüdyo (1+0),0.0
Muratpaşa/Lara,1+1,11.012765614507439
Muratpaşa/Lara,1.5+1,0.0
Muratpaşa/Lara,2+0,0.0
Muratpaşa/Lara,2+1,1.5820507667917076
Muratpaşa/Lara,3+1,0.30147058823530093
Muratpaşa/Lara,3+3,-4.651162790697675
Muratpaşa/Lara,4+1,15.211236417126672
Muratpaşa/Lara,4+2,0.0
Muratpaşa/Lara,5+1,-11.31930032611918
Muratpaşa/Lara,6+1,-2.7210884353741496
Muratpaşa/Lara,6+3,0.0
Muratpaşa/Lara,Stüdyo (1+0),7.4498567335243555
Muratpaşa/Meltem,1+1,0.6684563281125062
Muratpaşa/Meltem,2+0,0.0
Muratpaşa/Meltem,2+1,5.396485811356989
Muratpaşa/Meltem,3+1,-0.5813528673387823
Muratpaşa/Meltem,Stüdyo (1+0),-0.631578947368421
Muratpaşa/Merkez,2+1,-10.38961038961039
Muratpaşa/Merkez,3+1,2.3890784982935154
Muratpaşa/Merkez,4+1,0.0
Muratpaşa/Merkez,Stüdyo (1+0),0.0
Muratpaşa/Yenigün,1+1,-0.9523609351392256
Muratpaşa/Yenigün,2+1,1.2825193430601625
Muratpaşa/Yenigün,3+1,0.6716925351071704
Muratpaşa/Yenigün,4+1,0.0
Muratpaşa/Yenigün,Stüdyo (1+0),0.0
Muratpaşa/Çarşı,1+1,2.124746450304256
Muratpaşa/Çarşı,2+0,0.0
Muratpaşa/Çarşı,2+1,3.46754946493187
Muratpaşa/Çarşı,3+1,6.271433470507542
Muratpaşa/Çarşı,4+1,6.9306930693069315
Muratpaşa/Çarşı,5+1,0.0
Muratpaşa/Çarşı,Stüdyo (1+0),7.954545454545454
Serik,1+1,-0.7787360020594634
Serik,10+1,-16.666666666666664
Serik,2+0,-2.127659574468085
Serik,2+1,-0.8488698979198699
Serik,2.5+1,0.0
Serik,3+1,-2.7953623188405707
Serik,3+2,0.0
Serik,4+0,0.0
Serik,4+1,3.1684683186429385
Serik,5+1,21.269841269841265
Serik,6+1,0.0
Serik,6+2,0.0
Serik,7+1,0.0
Serik,8+1,0.0
Serik/Belek,1+1,-11.977030082209739
Serik/Belek,10 Üzeri,0.0
Serik/Belek,2+0,0.0
Serik/Belek,2+1,1.9731357109773016
Serik/Belek,2.5+1,-25.0
Serik/Belek,3+1,-7.196994807203621
Serik/Belek,4+1,6.672584701878978
Serik/Belek,5+1,0.0
Serik/Belek,5+2,0.0
Serik/Belek,6+1,9.316770186335404
Serik/Belek,7+1,0.0
Serik/Belek,Stüdyo (1+0),0.0
Serik/Köyler,1+1,0.0
Serik/Köyler,2+1,12.5
Serik/Köyler,3+1,0.0
Serik/Köyler,4+1,0.0
Serik/Yukarıkocayatak,2+1,-7.798165137614685
Serik/Yukarıkocayatak,3+1,-4.761904761904762
