Location,Rooms,Inflation(%)
Kepez/Erenköy,Stüdyo (1+0),0.0
Kepez/Köyler,1+1,-31.03448275862069
Kepez/Köyler,2+1,-5.653450807635824
Kepez/Köyler,3+1,-33.84615384615385
Kepez/Köyler,3+2,0.0
Kepez/Köyler,4+1,2.1739130434782608
Kepez/Köyler,4.5+1,0.0
Kepez/Köyler,5+1,0.0
Kepez/Merkez,1+1,1.379097638350378
Kepez/Merkez,2+1,-2.4252080014161916
Kepez/Merkez,3+1,26.923076923076923
Kepez/Merkez,4+1,1.1695906432748495
Kepez/Merkez,5+1,0.0
Kepez/Merkez,Stüdyo (1+0),6.0
Kepez/Sütçüler,1+1,-5.836797074917749
Kepez/Sütçüler,2+1,-0.000445049883094435
Kepez/Sütçüler,3+1,6.35410468054337
Kepez/Sütçüler,4+1,-8.536585365853659
Kepez/Sütçüler,4+2,-4.761904761904762
Kepez/Varsak,1+1,0.2596704992517035
Kepez/Varsak,2+0,0.0
Kepez/Varsak,2+1,-0.2112868477828214
Kepez/Varsak,3+1,-0.7537615266719763
Kepez/Varsak,4+1,5.182926829268292
Kepez/Varsak,5+1,0.0
Kepez/Varsak,5+2,-7.142857142857142
Kepez/Varsak,Stüdyo (1+0),0.0
Kepez/Yeniemek,1+1,-6.710158434296358
Kepez/Yeniemek,2+1,-2.4931280512987506
Kepez/Yeniemek,3+1,8.544546850998461
Kepez/Yeniemek,5+1,8.333333333333332
Kepez/Yeniemek,Stüdyo (1+0),12.5
Konyaaltı/Arapsuyu,1+1,-0.10801631839734786
Konyaaltı/Arapsuyu,2+0,-5.035971223021588
Konyaaltı/Arapsuyu,2+1,1.7541294507325067
Konyaaltı/Arapsuyu,2+2,0.0
Konyaaltı/Arapsuyu,3+1,3.244358931424513
Konyaaltı/Arapsuyu,3+2,6.131805157593123
Konyaaltı/Arapsuyu,4+1,0.26670093755354757
Konyaaltı/Arapsuyu,4+2,12.69430051813471
Konyaaltı/Arapsuyu,5+1,-1.5653370819422394
Konyaaltı/Arapsuyu,5+2,3.703703703703699
Konyaaltı/Arapsuyu,6+1,1.6129032258064553
Konyaaltı/Arapsuyu,7+1,0.0
Konyaaltı/Arapsuyu,Stüdyo (1+0),9.285051067780866
Konyaaltı/Doyran,1+1,0.0
Konyaaltı/Doyran,2+1,0.0
Konyaaltı/Köyler,1+1,-10.344827586206897
Konyaaltı/Köyler,10 Üzeri,0.0
Konyaaltı/Köyler,2+0,0.0
Konyaaltı/Köyler,2+1,5.691056910569111
Konyaaltı/Köyler,3+1,52.314814814814824
Konyaaltı/Köyler,3+2,3.7037037037037033
Konyaaltı/Köyler,4+1,-11.11111111111111
Konyaaltı/Köyler,5+1,0.0
Konyaaltı/Köyler,6+2,0.0
Konyaaltı/Merkez,1+1,0.27974389419442697
Konyaaltı/Merkez,2+0,-6.896551724137925
Konyaaltı/Merkez,2+1,3.245841148208537
Konyaaltı/Merkez,3+1,-3.2126246740328477
Konyaaltı/Merkez,4+1,-6.077922077922084
Konyaaltı/Merkez,5+1,3.8244514106583116
Konyaaltı/Merkez,Stüdyo (1+0),1.0101010101010102
Korkuteli,1+1,12.142857142857142
Korkuteli,2+0,-1.4492753623188406
Korkuteli,2+1,-2.4876273971538714
Korkuteli,3+1,-3.553826199740593
Korkuteli,3.5+1,0.0
Korkuteli,5+1,0.0
Korkuteli/Bozova,2+1,0.0
Korkuteli/Köyler,2+1,-8.333333333333332
Korkuteli/Köyler,3+1,0.0
Kumluca,1+1,-1.3480392156862817
Kumluca,2+0,-8.823529411764707
Kumluca,2+1,-2.4713422901516173
Kumluca,3+1,7.1665011585567635
Kumluca,4+1,0.0
Kumluca,Stüdyo (1+0),0.0
Kumluca/Beldeler,1+1,11.11111111111111
Kumluca/Beldeler,2+1,0.0
Kumluca/Beykonak,3+1,0.0
Kumluca/Beykonak,4+1,19.047619047619047
Kumluca/Köyler,1+1,-1.3888888888888888
Kumluca/Köyler,1.5+1,0.0
Kumluca/Köyler,2+1,18.71345029239766
Kumluca/Köyler,3+1,-47.4025974025974
Kumluca/Mavikent,2+1,0.0
Kumluca/Mavikent,4+2,0.0
Kumluca/Mavikent,5+1,0.0
Kumluca/Mavikent,6+1,-4.761904761904762
Manavgat,1+1,0.6327291641143581
Manavgat,1.5+1,0.0
Manavgat,10+1,0.0
Manavgat,2+0,0.0
Manavgat,2+1,1.9858479235647448
Manavgat,2.5+1,0.0
Manavgat,3+1,-1.14214578346624
Manavgat,3+2,0.0
Manavgat,3.5+1,0.0
Manavgat,4+1,8.377753667625829
Manavgat,4+2,0.0
Manavgat,5+1,6.25
Manavgat,5+2,0.0
Manavgat,Stüdyo (1+0),10.936420722135013
Manavgat/Ilıca,1+1,1.0423570524793524
Manavgat/Ilıca,2+0,0.0
Manavgat/Ilıca,2+1,-3.9051061876635416
Manavgat/Ilıca,2.5+1,0.0
Manavgat/Ilıca,3+1,-1.7793594306049825
Manavgat/Ilıca,4+1,4.565217391304348
Manavgat/Ilıca,4.5+1,0.0
Manavgat/Ilıca,5+1,-18.00766283524904
Manavgat/Ilıca,6+1,-23.636363636363637
Manavgat/Köyler,1+1,5.913978494623664
Manavgat/Köyler,2+0,0.0
Manavgat/Köyler,2+1,-0.7584214649432086
Manavgat/Köyler,3+1,0.46363372935381053
Manavgat/Köyler,3+2,0.0
Manavgat/Köyler,4+1,-12.0
Manavgat/Köyler,4+3,0.0
Manavgat/Köyler,Stüdyo (1+0),0.0
Manavgat/Sarılar,1+1,1.0752688172043012
Manavgat/Sarılar,2+0,14.942528735632186
Manavgat/Sarılar,2+1,-0.21324763002040695
Manavgat/Sarılar,3+1,-1.7949173627154753
Manavgat/Sarılar,4+1,0.5882352941176471
Manavgat/Taşağıl,1+1,0.0
Manavgat/Taşağıl,2+1,-21.846153846153847
Manavgat/Taşağıl,3+1,3.571428571428571
Manavgat/Taşağıl,4+1,0.0
Manavgat/Taşağıl,5+1,0.0
Manavgat/Çolaklı,2+1,12.160407974038007
Manavgat/Çolaklı,3+1,-9.090909090909092
Manavgat/Çolaklı,4+1,0.0
Manavgat/Çolaklı,5.5+1,-9.523809523809524
Manavgat/Çolaklı,Stüdyo (1+0),24.7191011235955
Muratpaşa/Bahçelievler,1+1,-1.550566998380007
Muratpaşa/Bahçelievler,2+1,2.203595533236154
Muratpaşa/Bahçelievler,3+1,0.16198371742086562
Muratpaşa/Bahçelievler,4+1,-18.287476280834913
Muratpaşa/Bahçelievler,4+2,-3.7037037037037033
Muratpaşa/Bahçelievler,Stüdyo (1+0),6.0714285714285765
Muratpaşa/Eskisanayi,1+1,1.5619269322518359
Muratpaşa/Eskisanayi,2+1,-2.110912343470488
Muratpaşa/Eskisanayi,3+1,2.922832605841231
Muratpaşa/Eskisanayi,4+1,5.454545454545454
Muratpaşa/Eskisanayi,5+1,-11.11111111111111
Muratpaşa/Eskisanayi,Stüdyo (1+0),10.25641025641026
Muratpaşa/Fener,1+1,1.5442335966251215
Muratpaşa/Fener,2+1,6.354684803573236
Muratpaşa/Fener,3+1,-2.0482371115197755
Muratpaşa/Fener,3.5+1,0.0
Muratpaşa/Fener,4+1,4.508568548387096
Muratpaşa/Fener,4+2,-7.6923076923076925
Muratpaşa/Fener,5+1,-12.087912087912088
Muratpaşa/Fener,5+2,0.0
Muratpaşa/Fener,6+1,0.0
Muratpaşa/Fener,Stüdyo (1+0),5.685714285714286
Muratpaşa/Gençlik,1+1,-1.8278018278018182
Muratpaşa/Gençlik,2+1,0.6229950140339577
Muratpaşa/Gençlik,3+1,3.5707184046814278
Muratpaşa/Gençlik,4+1,27.45762711864407
Muratpaşa/Gençlik,Stüdyo (1+0),-7.3697585768742
Muratpaşa/Güzeloluk,1+1,14.053988621232296
Muratpaşa/Güzeloluk,2+1,-10.56338028169014
Muratpaşa/Güzeloluk,3+1,4.441590989959631
Muratpaşa/Güzeloluk,4+1,-5.3627760252365935
Muratpaşa/Güzeloluk,5+1,35.714285714285715
Muratpaşa/Güzeloluk,6+1,0.0
Muratpaşa/Kızıltoprak,1+1,5.388272583201266
Muratpaşa/Kızıltoprak,2+1,0.13281595874893487
Muratpaşa/Kızıltoprak,3+1,-0.3572714285714262
Muratpaşa/Kızıltoprak,4+2,0.0
Muratpaşa/Kızıltoprak,Stüdyo (1+0),0.0
Muratpaşa/Lara,1+1,0.7361595027011477
Muratpaşa/Lara,1.5+1,0.0
Muratpaşa/Lara,2+0,0.0
Muratpaşa/Lara,2+1,1.4310986865381528
Muratpaşa/Lara,3+1,0.13496631181062038
Muratpaşa/Lara,3+3,-4.651162790697675
Muratpaşa/Lara,4+1,-0.19059891009637012
Muratpaşa/Lara,4+2,0.0
Muratpaşa/Lara,5+1,-11.31930032611918
Muratpaşa/Lara,6+1,-2.7210884353741496
Muratpaşa/Lara,6+3,0.0
Muratpaşa/Lara,Stüdyo (1+0),4.694732201895525
Muratpaşa/Meltem,1+1,3.2068814739984663
Muratpaşa/Meltem,2+0,0.0
Muratpaşa/Meltem,2+1,2.3216269804730434
Muratpaşa/Meltem,3+1,-1.2807005978259007
Muratpaşa/Meltem,Stüdyo (1+0),-0.631578947368421
Muratpaşa/Merkez,2+1,-4.827586206896552
Muratpaşa/Merkez,3+1,1.251422070534705
Muratpaşa/Merkez,4+1,0.0
Muratpaşa/Merkez,Stüdyo (1+0),0.0
Muratpaşa/Yenigün,1+1,-11.081754094086923
Muratpaşa/Yenigün,2+1,2.0325316747600657
Muratpaşa/Yenigün,3+1,3.988379834170553
Muratpaşa/Yenigün,4+1,38.0
Muratpaşa/Yenigün,Stüdyo (1+0),0.0
Muratpaşa/Çarşı,1+1,1.318458417849897
Muratpaşa/Çarşı,2+0,0.0
Muratpaşa/Çarşı,2+1,3.1347962382445234
Muratpaşa/Çarşı,3+1,0.3128258602711097
Muratpaşa/Çarşı,4+1,6.9306930693069315
Muratpaşa/Çarşı,5+1,0.0
Muratpaşa/Çarşı,Stüdyo (1+0),9.195402298850574
Serik,1+1,-2.9814450001345145
Serik,10+1,-16.666666666666664
Serik,2+0,-2.127659574468085
Serik,2+1,0.5189787271410143
Serik,2.5+1,0.0
Serik,3+1,-5.6118072017157665
Serik,3+2,0.0
Serik,4+0,0.0
Serik,4+1,5.323798436720431
Serik,5+1,26.009530975670934
Serik,6+1,0.0
Serik,6+2,0.0
Serik,7+1,0.0
Serik,8+1,0.0
Serik/Belek,1+1,0.9797969340939428
Serik/Belek,10 Üzeri,0.0
Serik/Belek,2+0,0.0
Serik/Belek,2+1,2.5270758122743606
Serik/Belek,2.5+1,-25.0
Serik/Belek,3+1,4.307986000636323
Serik/Belek,4+1,7.597340930674259
Serik/Belek,4+2,0.0
Serik/Belek,5+1,0.0
Serik/Belek,5+2,3.7037037037037033
Serik/Belek,6+1,8.108108108108109
Serik/Belek,7+1,0.0
Serik/Belek,Stüdyo (1+0),0.0
Serik/Köyler,1+1,0.0
Serik/Köyler,2+1,33.33333333333333
Serik/Köyler,3+1,0.0
Serik/Köyler,4+1,0.0
Serik/Yukarıkocayatak,2+1,-3.997481901164616
Serik/Yukarıkocayatak,3+1,-4.761904761904762
