product_name,price,product_id,brand,category,color,regular_price,discount_pct,currency
Baggy fit denim bermuda,1790.0,232227681,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Denizci mavisi,1790.0,0.0,TRY
Kapri boy halter tulum,1790.0,231948426,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Siyah,1790.0,0.0,TRY
Baggy fit bermuda kot şort,1790.0,229730105,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Siyah,1790.0,0.0,TRY
Çapraz belli denim bermuda şort,1790.0,229723086,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Açık mavi,1790.0,0.0,TRY
Şardonlu bermuda,1290.0,230327770,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Gri,1290.0,0.0,TRY
Uzun şardonlu bermuda,1290.0,229730068,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,0-052,1290.0,0.0,TRY
Paçası yırtmaçlı kapri pantolon,1290.0,227994908,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Beyaz,1290.0,0.0,TRY
Yan şeritli kapri eşofman altı,1190.0,230270442,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Siyah,1190.0,0.0,TRY
Yan şeritli kapri eşofman altı,1190.0,238450874,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Siyah,1190.0,0.0,TRY
Kapri pantolon,1090.0,229499426,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Siyah,1090.0,0.0,TRY
Kapri pantolon,1090.0,229499425,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Kahverengi,1090.0,0.0,TRY
Kapri pantolon,1090.0,238451149,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Kahverengi,1090.0,0.0,TRY
Paçası yırtmaçlı kapri pantolon,1290.0,226931516,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Kahverengi,1290.0,0.0,TRY
Paçası yırtmaçlı kapri pantolon,1290.0,234324929,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Kahverengi,1290.0,0.0,TRY
Yan şeritli kapri eşofman altı,1190.0,230270441,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Denizci mavisi,1190.0,0.0,TRY
Yan şeritli kapri eşofman altı,1190.0,236554457,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Denizci mavisi,1190.0,0.0,TRY
Kapri pantolon,1990.0,229730489,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Koyu gri,1990.0,0.0,TRY
Kapri pantolon,1990.0,238451374,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Koyu gri,1990.0,0.0,TRY
Slouchy denim bermuda şort,1990.0,238451373,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Beyaz,1990.0,0.0,TRY
Düğmeli kapri jean,1990.0,238450989,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Kahverengi,1990.0,0.0,TRY
Kapri jean,1790.0,237553127,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Denizci mavisi,1790.0,0.0,TRY
Straight fit kapri pantolon,1590.0,237552678,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Gri,1590.0,0.0,TRY
Elastik belli kargo bermuda şort,1890.0,236213436,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Haki,1890.0,0.0,TRY
Paçası yırtmaçlı kapri pantolon,1290.0,235801205,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Gri,1290.0,0.0,TRY
Kapri pantolon,1990.0,234325041,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Siyah,1990.0,0.0,TRY
Kapri pantolon,1290.0,233573318,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Siyah,1290.0,0.0,TRY
Baggy fit denim bermuda,1790.0,231815917,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Siyah,1790.0,0.0,TRY
Baggy fit denim bermuda,1790.0,230327872,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Açık mavi,1790.0,0.0,TRY
Baggy fit denim bermuda,1790.0,229736929,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Gri,1790.0,0.0,TRY
Çapraz belli denim bermuda,1790.0,229723085,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Mavi,1790.0,0.0,TRY
Kruvaze düğmeli culotte bermuda,1990.0,227229913,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Kahverengi,1990.0,0.0,TRY
Zincirli kargo bermuda,2690.0,226926901,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Haki,2690.0,0.0,TRY
Düğmeli mini etek,1790.0,226931744,Bershka,KADıN > Etek,Haki,1790.0,0.0,TRY
Dantel pullu mini etek,1040.0,229730478,Bershka,KADıN > Etek,Açık mavi,1490.0,30.2,TRY
Kıvrık belli midi etek,1590.0,229723052,Bershka,KADıN > Etek,Beyaz,1590.0,0.0,TRY
Dantel pullu mini etek,1490.0,229730479,Bershka,KADıN > Etek,Beyaz,1490.0,0.0,TRY
Metalik iplikli fırfırlı mini etek,1290.0,229723127,Bershka,KADıN > Etek,Beyaz,1290.0,0.0,TRY
Puantiye desenli file midi etek,1990.0,233590596,Bershka,KADıN > Etek,Siyah,1990.0,0.0,TRY
Ekose midi etek,1890.0,231417645,Bershka,KADıN > Etek,Açık mavi,1890.0,0.0,TRY
Işıltılı denim etek,1790.0,226926998,Bershka,KADıN > Etek,Açık mavi,1790.0,0.0,TRY
Dantel pullu mini etek,1490.0,237553225,Bershka,KADıN > Etek,Beyaz,1490.0,0.0,TRY
Asimetrik dantel midi etek,2690.0,229465975,Bershka,KADıN > Etek,Kirli beyaz,2690.0,0.0,TRY
Beli bağlamalı mini şort etek,850.0,229730145,Bershka,KADıN > Etek,Siyah,850.0,0.0,TRY
Denim mini etek,1250.0,227263455,Bershka,KADıN > Etek,Açık mavi,1790.0,30.17,TRY
Denim mini etek,1250.0,236553972,Bershka,KADıN > Etek,Açık mavi,1790.0,30.17,TRY
Denim şort etek,1790.0,231042121,Bershka,KADıN > Etek,Siyah,1790.0,0.0,TRY
Fırfırlı mini etek,1790.0,230182164,Bershka,KADıN > Etek,Siyah,1790.0,0.0,TRY
Denim şort etek,1790.0,229730009,Bershka,KADıN > Etek,Mavi,1790.0,0.0,TRY
Kuşak detaylı midi etek,1790.0,226927394,Bershka,KADıN > Etek,Beyaz,1790.0,0.0,TRY
Kıvrık bel midi etek,1590.0,229723051,Bershka,KADıN > Etek,Haki,1590.0,0.0,TRY
Kıvrık belli midi etek,1590.0,229723050,Bershka,KADıN > Etek,Siyah,1590.0,0.0,TRY
Boncuk işlemeli pareo etek,1340.0,226926885,Bershka,KADıN > Etek,Kahverengi,2690.0,50.19,TRY
Süslü düğmeli mini etek,1290.0,229499427,Bershka,KADıN > Etek,Siyah,1290.0,0.0,TRY
Poplin balon şort etek,1290.0,227741829,Bershka,KADıN > Etek,Kum rengi,1290.0,0.0,TRY
Düğmeli mini etek,1290.0,227741827,Bershka,KADıN > Etek,Beyaz/Siyah,1290.0,0.0,TRY
Dantel pullu mini etek,1040.0,231042122,Bershka,KADıN > Etek,Açık mavi,1490.0,30.2,TRY
Dantel pullu mini etek,1040.0,229730477,Bershka,KADıN > Etek,Denizci mavisi,1490.0,30.2,TRY
Kemerli mini şort etek,850.0,229730144,Bershka,KADıN > Etek,Kahverengi,850.0,0.0,TRY
Jakarlı kumaş saçaklı mini etek,1590.0,226931727,Bershka,KADıN > Etek,Beyaz,1590.0,0.0,TRY
Jakarlı kumaş saçaklı mini etek,1590.0,235801182,Bershka,KADıN > Etek,Beyaz,1590.0,0.0,TRY
Lastikli belli midi etek,1990.0,238451620,Bershka,KADıN > Etek,Haki,1990.0,0.0,TRY
Lastikli belli midi etek,1990.0,226931412,Bershka,KADıN > Etek,Haki,1990.0,0.0,TRY
denim şort etek,1790.0,229723010,Bershka,KADıN > Etek,Açık mavi,1790.0,0.0,TRY
denim şort etek,1790.0,230329164,Bershka,KADıN > Etek,Açık mavi,1790.0,0.0,TRY
Kargo mini etek,1290.0,235801181,Bershka,KADıN > Etek,Haki,1290.0,0.0,TRY
Kargo mini etek,1290.0,226927226,Bershka,KADıN > Etek,Haki,1290.0,0.0,TRY
Kareli mini balon şort,1590.0,231799611,Bershka,KADıN > Etek,Kahverengi,1590.0,0.0,TRY
Poplin şort etek,1290.0,235339616,Bershka,KADıN > Etek,Denizci mavisi,1290.0,0.0,TRY
Puantiye desenli file midi etek,1990.0,233590595,Bershka,KADıN > Etek,Krem,1990.0,0.0,TRY
Kıvrık belli midi etek,1590.0,233573375,Bershka,KADıN > Etek,Siyah,1590.0,0.0,TRY
Boncuk işlemeli pareo etek,1340.0,233573370,Bershka,KADıN > Etek,Kahverengi,2690.0,50.19,TRY
Asimetrik fırfırlı etek,3290.0,232227688,Bershka,KADıN > Etek,Beyaz,3290.0,0.0,TRY
Kareli dökümlü midi etek,2490.0,231799615,Bershka,KADıN > Etek,Deve tüyü rengi,2490.0,0.0,TRY
Pullu maksi mini etek,1990.0,231042234,Bershka,KADıN > Etek,Kirli beyaz,1990.0,0.0,TRY
Metalik iplikli fırfırlı mini etek,1290.0,231041844,Bershka,KADıN > Etek,Kahverengi,1290.0,0.0,TRY
Metalik iplikli fırfırlı mini etek,1290.0,231041439,Bershka,KADıN > Etek,Denizci mavisi,1290.0,0.0,TRY
Denim şort etek,1790.0,230329925,Bershka,KADıN > Etek,Mavi,1790.0,0.0,TRY
Dantel pullu mini etek,1040.0,230329892,Bershka,KADıN > Etek,Denizci mavisi,1490.0,30.2,TRY
denim şort etek,1790.0,230329858,Bershka,KADıN > Etek,Açık mavi,1790.0,0.0,TRY
Dantel pullu mini etek,1490.0,230329778,Bershka,KADıN > Etek,Beyaz,1490.0,0.0,TRY
Kıvrık bel midi etek,1590.0,230329332,Bershka,KADıN > Etek,Haki,1590.0,0.0,TRY
Denim şort etek,1790.0,230329000,Bershka,KADıN > Etek,Mavi,1790.0,0.0,TRY
Beli bağlamalı mini şort etek,850.0,230328424,Bershka,KADıN > Etek,Beyaz,850.0,0.0,TRY
Kuşak detaylı midi etek,1790.0,230064783,Bershka,KADıN > Etek,Beyaz,1790.0,0.0,TRY
Beli bağlamalı mini şort etek,850.0,229730146,Bershka,KADıN > Etek,Beyaz,850.0,0.0,TRY
Metalik iplikli fırfırlı mini etek,1290.0,229723126,Bershka,KADıN > Etek,Kahverengi,1290.0,0.0,TRY
Metalik iplikli fırfırlı mini etek,1290.0,229723125,Bershka,KADıN > Etek,Denizci mavisi,1290.0,0.0,TRY
Denim şort etek,1790.0,229723009,Bershka,KADıN > Etek,Siyah,1790.0,0.0,TRY
Kloş midi etek,1990.0,229350173,Bershka,KADıN > Etek,Kırmızı,1990.0,0.0,TRY
Asimetrik midi denim etek,1990.0,227962165,Bershka,KADıN > Etek,Açık mavi,1990.0,0.0,TRY
Poplin şort etek,1290.0,227741828,Bershka,KADıN > Etek,Denizci mavisi,1290.0,0.0,TRY
Düğmeli mini etek,1290.0,227741826,Bershka,KADıN > Etek,Siyah,1290.0,0.0,TRY
İşlemeli etek üstü,1590.0,227229876,Bershka,KADıN > Etek,Beyaz,1590.0,0.0,TRY
Lastikli belli midi etek,1990.0,226931411,Bershka,KADıN > Etek,Siyah,1990.0,0.0,TRY
Fırfırlı işlemeli mini etek,1990.0,226931353,Bershka,KADıN > Etek,Bordo,1990.0,0.0,TRY
İşlemeli fırfırlı mini etek,1990.0,226931351,Bershka,KADıN > Etek,Denizci mavisi,1990.0,0.0,TRY
Pullu maksi mini etek,1990.0,226931345,Bershka,KADıN > Etek,Kirli beyaz,1990.0,0.0,TRY
Asimetrik fırfırlı etek,3290.0,226927101,Bershka,KADıN > Etek,Beyaz,3290.0,0.0,TRY
Kareli teknik kumaş şort etek,1790.0,231799596,Bershka,KADıN > Etek,Krem,1790.0,0.0,TRY
Bengalin kumaş flare fit pantolon,1590.0,229722967,Bershka,Xenia > Xeniaup,Siyah,1590.0,0.0,TRY
Bengalin kumaş flare fit pantolon,1590.0,226926595,Bershka,Xenia > Xeniaup,Koyu gri,1590.0,0.0,TRY
Modal flare fit pantolon,1590.0,226926907,Bershka,Xenia > Xeniaup,Siyah,1590.0,0.0,TRY
Bengal kumaş flare fit pantolon,1590.0,226926597,Bershka,Xenia > Xeniaup,Krem,1590.0,0.0,TRY
Modal flare fit pantolon,1590.0,226926909,Bershka,Xenia > Xeniaup,Gri,1590.0,0.0,TRY
Nefes alabilir & Hızlı kuruyan teknik kumaş flare fit pantolon,1790.0,237552701,Bershka,Xenia > Xeniaup,Füme,1790.0,0.0,TRY
Nefes Alabilir & Hızlı Kuruyan teknik kumaşlı flare fit pantolon,1790.0,236554619,Bershka,Xenia > Xeniaup,Siyah,1790.0,0.0,TRY
Modal flare fit pantolon,1590.0,236554407,Bershka,Xenia > Xeniaup,Krem,1590.0,0.0,TRY
Nefes alabilen & Hızlı Kuruyan teknik kumaş flare fit pantolon,1790.0,236554119,Bershka,Xenia > Xeniaup,Kırmızı,1790.0,0.0,TRY
KATSEYE baskılı uzun kollu tişört,1590.0,231948401,Bershka,KADıN > CollaboratIons®,Kirli beyaz,1590.0,0.0,TRY
KATSEYE Çanta,2690.0,237266735,Bershka,KADıN > CollaboratIons®,Siyah,2690.0,0.0,TRY
KATSEYE baskılı oversize tişört,1190.0,229465991,Bershka,KADıN > CollaboratIons®,Kirli beyaz,1190.0,0.0,TRY
SPIDER-MAN kısa kollu tişört,1190.0,230329807,Bershka,KADıN > CollaboratIons®,Gri,1190.0,0.0,TRY
SPIDER-MAN boxy fit tişört,1190.0,230329805,Bershka,KADıN > CollaboratIons®,Kırmızı,1190.0,0.0,TRY
SPIDER-MAN dar kesim tişört,1090.0,226931592,Bershka,KADıN > CollaboratIons®,Siyah,1090.0,0.0,TRY
Oversize kısa kollu Eminem tişört,1190.0,229723209,Bershka,KADıN > CollaboratIons®,Gri,1190.0,0.0,TRY
TOY STORY baskılı t-shirt,850.0,226926735,Bershka,KADıN > CollaboratIons®,Mavi,850.0,0.0,TRY
ED HARDY x BERSHKA uzun bermuda şort,2990.0,226931507,Bershka,KADıN > CollaboratIons®,Kum rengi,2990.0,0.0,TRY
SPIDER-MAN baskılı kontrast t-shirt,1290.0,231041825,Bershka,KADıN > CollaboratIons®,Siyah,1290.0,0.0,TRY
SPIDER-MAN baskılı kapüşonlu sweatshirt,2490.0,228633803,Bershka,KADıN > CollaboratIons®,Kirli beyaz,2490.0,0.0,TRY
SPIDER-MAN baskılı tişört,1290.0,231041827,Bershka,KADıN > CollaboratIons®,Kırmızı,1290.0,0.0,TRY
ED HARDY X BERSHKA halter yaka bluz,1190.0,226931546,Bershka,KADıN > CollaboratIons®,Kırmızı,1190.0,0.0,TRY
ED HARDY X BERSHKA baskılı kısa kollu t-shirt,1190.0,226927279,Bershka,KADıN > CollaboratIons®,Kırmızı,1190.0,0.0,TRY
Oversize pitbull baskılı t-shirt,1190.0,226927117,Bershka,KADıN > CollaboratIons®,Siyah,1190.0,0.0,TRY
GRACIE ABRAMS oversize kısa kollu tişört,1190.0,233590599,Bershka,KADıN > CollaboratIons®,Kirli beyaz,1190.0,0.0,TRY
THE OFFICE baskılı kısa kollu tişört,1090.0,231948402,Bershka,KADıN > CollaboratIons®,Açık mavi,1090.0,0.0,TRY
THE OFFICE kapüşonlu sweatshirt,2490.0,231378808,Bershka,KADıN > CollaboratIons®,Kirli beyaz,2490.0,0.0,TRY
BRITNEY SPEARS kol çantası,1990.0,230834567,Bershka,KADıN > CollaboratIons®,Mavi,1990.0,0.0,TRY
Kısa kollu oversize BARBIE baskılı tişört,1090.0,230006390,Bershka,KADıN > CollaboratIons®,Krem,1090.0,0.0,TRY
regular fit ARIES x BERSHKA t-shirt,1290.0,229737017,Bershka,KADıN > CollaboratIons®,Kirli beyaz,1290.0,0.0,TRY
ARIES x BERSHKA regular fit t-shirt,1290.0,229736880,Bershka,KADıN > CollaboratIons®,Haki,1290.0,0.0,TRY
ARIES x BERSHKA regular fit t-shirt,1290.0,229736879,Bershka,KADıN > CollaboratIons®,Kırmızı,1290.0,0.0,TRY
EMINEM kapüşonlu sweatshirt,2690.0,229730156,Bershka,KADıN > CollaboratIons®,Siyah,2690.0,0.0,TRY
SPIDER-MAN dar kesim tişört,1090.0,228480491,Bershka,KADıN > CollaboratIons®,Kırmızı,1090.0,0.0,TRY
OLIVIA RODRIGO baskılı oversize t-shirt,1190.0,227229879,Bershka,KADıN > CollaboratIons®,Kirli beyaz,1190.0,0.0,TRY
ED HARDY X BERSHKA işlemeli şapka,1190.0,226931447,Bershka,KADıN > CollaboratIons®,Siyah,1190.0,0.0,TRY
BINI baskılı oversize tişört,1190.0,226931393,Bershka,KADıN > CollaboratIons®,Kirli beyaz,1190.0,0.0,TRY
Oversize Sabrina Carpenter baskılı t-shirt,1190.0,226931309,Bershka,KADıN > CollaboratIons®,Siyah,1190.0,0.0,TRY
ED HARDY X BERSHKA işlemeli ceket,3690.0,226931278,Bershka,KADıN > CollaboratIons®,Kum rengi,3690.0,0.0,TRY
BT21 baskılı oversize t-shirt,1190.0,226927302,Bershka,KADıN > CollaboratIons®,Kirli beyaz,1190.0,0.0,TRY
EMINEM oversize tişört,1190.0,226927272,Bershka,KADıN > CollaboratIons®,Kirli beyaz,1190.0,0.0,TRY
JADE oversize tişört,1190.0,226927039,Bershka,KADıN > CollaboratIons®,Kirli beyaz,1190.0,0.0,TRY
ED HARDY X BERSHKA baskılı kapüşonlu sweatshirt,2490.0,226926995,Bershka,KADıN > CollaboratIons®,Kirli beyaz,2490.0,0.0,TRY
ED HARDY X BERSHKA baskılı askılı tişört,1190.0,226926852,Bershka,KADıN > CollaboratIons®,Kirli beyaz,1190.0,0.0,TRY
ED HARDY X BERSHKA baskılı kısa kollu t-shirt,1190.0,226926775,Bershka,KADıN > CollaboratIons®,Haki,1190.0,0.0,TRY
ED HARDY X BERSHKA işlemeli şort,1990.0,226926656,Bershka,KADıN > CollaboratIons®,Haki,1990.0,0.0,TRY
Yan biye detaylı teknik şort,1290.0,229466048,Bershka,KADıN > Şort,Denizci mavisi,1290.0,0.0,TRY
Mini denim şort,1590.0,229730081,Bershka,KADıN > Şort,Açık mavi,1590.0,0.0,TRY
Mini denim şort,1590.0,229730082,Bershka,KADıN > Şort,Siyah,1590.0,0.0,TRY
Mini denim şort,1590.0,229730079,Bershka,KADıN > Şort,Açık mavi,1590.0,0.0,TRY
Katlanabilir paçalı denim şort,1090.0,229736948,Bershka,KADıN > Şort,Siyah,1090.0,0.0,TRY
Pullu mini şort,900.0,229722981,Bershka,KADıN > Şort,Siyah,1290.0,30.23,TRY
İşlemeli şort,760.0,229730626,Bershka,KADıN > Şort,Mavi,1090.0,30.28,TRY
Baskılı uzun şardonlu bermuda,1990.0,236553977,Bershka,KADıN > Şort,Koyu gri,1990.0,0.0,TRY
Lastikli belli kısa şort,450.0,226926669,Bershka,KADıN > Şort,Siyah,650.0,30.77,TRY
İşlemeli mini denim şort,1250.0,229736925,Bershka,KADıN > Şort,Açık mavi,1790.0,30.17,TRY
İşlemeli mini denim şort,1250.0,230328214,Bershka,KADıN > Şort,Açık mavi,1790.0,30.17,TRY
Lastikli belli kısa şort,590.0,229730469,Bershka,KADıN > Şort,Pembe,850.0,30.59,TRY
"Bengalin şort, düğmeli",1290.0,227381988,Bershka,KADıN > Şort,Gri,1290.0,0.0,TRY
Zımbalı fitilli şort,1250.0,229730120,Bershka,KADıN > Şort,Kirli beyaz,1790.0,30.17,TRY
İşlemeli şort,760.0,229730628,Bershka,KADıN > Şort,Pembe,1090.0,30.28,TRY
Lastikli belli kısa şort,450.0,226926670,Bershka,KADıN > Şort,Gri,650.0,30.77,TRY
Denim paçası katlamalı şort,1090.0,229736951,Bershka,KADıN > Şort,Beyaz,1090.0,0.0,TRY
Pullu mini şort,900.0,229722980,Bershka,KADıN > Şort,Krem,1290.0,30.23,TRY
Pullu mini şort,900.0,229722979,Bershka,KADıN > Şort,Kahverengi,1290.0,30.23,TRY
Baggy fit denim bermuda,1790.0,230328449,Bershka,KADıN > Şort,Açık mavi,1790.0,0.0,TRY
Baggy fit denim bermuda,1790.0,230328345,Bershka,KADıN > Şort,Mavi,1790.0,0.0,TRY
Mini düğmeli şort,890.0,231041932,Bershka,KADıN > Şort,Gri,1790.0,50.28,TRY
Mini denim şort,1590.0,230328746,Bershka,KADıN > Şort,Siyah,1590.0,0.0,TRY
Dantel detaylı bambula şort,1590.0,226927104,Bershka,KADıN > Şort,Krem,1590.0,0.0,TRY
Lastik belli rustik şort,760.0,229730154,Bershka,KADıN > Şort,Kırmızı,1090.0,30.28,TRY
Paçası yırtmaçlı kapri pantolon,1290.0,230329029,Bershka,KADıN > Şort,Siyah,1290.0,0.0,TRY
Kıvrık belli şort,1290.0,226926743,Bershka,KADıN > Şort,Açık mavi,1290.0,0.0,TRY
Kıvrık paçalı şort,1290.0,226926742,Bershka,KADıN > Şort,Pembe,1290.0,0.0,TRY
Zımbalı fitilli şort,1250.0,230329901,Bershka,KADıN > Şort,Kirli beyaz,1790.0,30.17,TRY
Katlanabilir belli mini şort,1250.0,230329206,Bershka,KADıN > Şort,Açık mavi,1590.0,21.38,TRY
Püsküllü mini denim şort,1250.0,230328958,Bershka,KADıN > Şort,Siyah,1790.0,30.17,TRY
Püsküllü mini denim şort,1250.0,229723176,Bershka,KADıN > Şort,Siyah,1790.0,30.17,TRY
İşlemeli baggy fit denim bermuda,1250.0,226931375,Bershka,KADıN > Şort,Krem,1790.0,30.17,TRY
Katlanmış belli mini denim şort,1250.0,229730523,Bershka,KADıN > Şort,Mavi,1590.0,21.38,TRY
Katlanmış belli mini denim şort,1250.0,230328898,Bershka,KADıN > Şort,Mavi,1590.0,21.38,TRY
Denim paçası katlamalı şort,1090.0,229736950,Bershka,KADıN > Şort,Açık mavi,1090.0,0.0,TRY
Denim paçası katlamalı şort,1090.0,229736949,Bershka,KADıN > Şort,Gri,1090.0,0.0,TRY
Kontrast triko şort,1090.0,226931756,Bershka,KADıN > Şort,Açık mavi,1090.0,0.0,TRY
İşlemeli mini denim şort,900.0,230329895,Bershka,KADıN > Şort,Gri,1290.0,30.23,TRY
Baggy fit denim bermuda,1790.0,229736927,Bershka,KADıN > Şort,Denizci mavisi,1790.0,0.0,TRY
Mini düğmeli şort,890.0,226927335,Bershka,KADıN > Şort,Gri,1790.0,50.28,TRY
İşlemeli şort,760.0,230330314,Bershka,KADıN > Şort,Gri,1090.0,30.28,TRY
Şardonlu bermuda,1290.0,229730067,Bershka,KADıN > Şort,Gri,1290.0,0.0,TRY
Mini düğmeli şort,890.0,226927334,Bershka,KADıN > Şort,Kirli beyaz,1790.0,50.28,TRY
Mini düğmeli şort,890.0,231815919,Bershka,KADıN > Şort,Kirli beyaz,1790.0,50.28,TRY
Baggy fit denim bermuda,1790.0,229736930,Bershka,KADıN > Şort,Açık mavi,1790.0,0.0,TRY
Döndürülmüş belli triko şort,1290.0,226931519,Bershka,KADıN > Şort,Mavi,1290.0,0.0,TRY
Döndürülmüş belli triko şort,1290.0,238451143,Bershka,KADıN > Şort,Mavi,1290.0,0.0,TRY
Mini denim şort,1590.0,230329440,Bershka,KADıN > Şort,Gri,1590.0,0.0,TRY
Mini denim şort,1590.0,229730083,Bershka,KADıN > Şort,Gri,1590.0,0.0,TRY
Baggy fit denim bermuda,1790.0,229736928,Bershka,KADıN > Şort,Siyah,1790.0,0.0,TRY
İşlemeli şort,760.0,229730627,Bershka,KADıN > Şort,Gri,1090.0,30.28,TRY
İşlemeli şort,760.0,230328838,Bershka,KADıN > Şort,Gri,1090.0,30.28,TRY
Püsküllü mini denim şort,1250.0,229723177,Bershka,KADıN > Şort,Açık mavi,1790.0,30.17,TRY
Püsküllü mini denim şort,1250.0,230327846,Bershka,KADıN > Şort,Açık mavi,1790.0,30.17,TRY
Elastik belli kargo bermuda şort,1890.0,226931262,Bershka,KADıN > Şort,Haki,1890.0,0.0,TRY
Elastik belli kargo bermuda şort,1890.0,231041520,Bershka,KADıN > Şort,Haki,1890.0,0.0,TRY
Slouchy denim bermuda şort,1990.0,227229875,Bershka,KADıN > Şort,Beyaz,1990.0,0.0,TRY
90'lar denim şort,1110.0,229730058,Bershka,KADıN > Şort,Siyah,1590.0,30.19,TRY
90'lar denim şort,1110.0,230065290,Bershka,KADıN > Şort,Siyah,1590.0,30.19,TRY
Paçası yırtmaçlı kapri pantolon,1290.0,238451477,Bershka,KADıN > Şort,Beyaz,1290.0,0.0,TRY
Mini denim şort,1590.0,232227678,Bershka,KADıN > Şort,Açık mavi,1590.0,0.0,TRY
