product_name,price,product_id,brand,category,color,regular_price,discount_pct,currency
Slouchy denim bermuda şort,1990.0,230327642,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Açık mavi,1990.0,0.0,TRY
Baggy fit denim bermuda,1790.0,229736929,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Gri,1790.0,0.0,TRY
Çapraz belli denim bermuda,1790.0,229723085,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Mavi,1790.0,0.0,TRY
Zincirli kargo bermuda,2690.0,226926901,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Haki,2690.0,0.0,TRY
Halter yaka midi elbise,1990.0,232962096,Bershka,KADıN > Elbise ve tulum,Açık mavi,1990.0,0.0,TRY
Halter yaka midi elbise,1990.0,232962095,Bershka,KADıN > Elbise ve tulum,Siyah,1990.0,0.0,TRY
Desenli tül mini elbise,1790.0,235500699,Bershka,KADıN > Elbise ve tulum,Krem,1790.0,0.0,TRY
"Korse efektli, bağcıklı, fitilli kumaş halter mini elbise",1790.0,232637544,Bershka,KADıN > Elbise ve tulum,Koyu mavi,1790.0,0.0,TRY
Dantelli midi elbise,2490.0,229730062,Bershka,KADıN > Elbise ve tulum,Krem,2490.0,0.0,TRY
Halter yaka flok baskılı tül mini elbise,1790.0,226927064,Bershka,KADıN > Elbise ve tulum,Yeşil,1790.0,0.0,TRY
Bandeau midi elbise,2690.0,227531232,Bershka,KADıN > Elbise ve tulum,Kahverengi,2690.0,0.0,TRY
Rustik korse mini elbise,2490.0,226926654,Bershka,KADıN > Elbise ve tulum,Kirli beyaz,2490.0,0.0,TRY
Açık omuzlu dantel elbise,1790.0,228809178,Bershka,KADıN > Elbise ve tulum,Beyaz,1790.0,0.0,TRY
Dantelli askılı mini elbise,2690.0,226931479,Bershka,KADıN > Elbise ve tulum,Siyah,2690.0,0.0,TRY
Halter yaka mini elbise,1290.0,229736758,Bershka,KADıN > Elbise ve tulum,Sarı,1290.0,0.0,TRY
Mini bandeau elbise,1790.0,227382004,Bershka,KADıN > Elbise ve tulum,Kum rengi,1790.0,0.0,TRY
Ketenli halter midi elbise,1890.0,229723099,Bershka,KADıN > Elbise ve tulum,Sarı,1890.0,0.0,TRY
Bandeau denim uzun tulum,2690.0,228309062,Bershka,KADıN > Elbise ve tulum,Mavi,2690.0,0.0,TRY
Jakarlı saten mini elbise,1790.0,226926598,Bershka,KADıN > Elbise ve tulum,Siyah,1790.0,0.0,TRY
Dantelli midi elbise,2490.0,238451375,Bershka,KADıN > Elbise ve tulum,Kahverengi,2490.0,0.0,TRY
Dantelli midi elbise,2490.0,229730060,Bershka,KADıN > Elbise ve tulum,Kahverengi,2490.0,0.0,TRY
Askılı floklu tül midi elbise,2490.0,233632270,Bershka,KADıN > Elbise ve tulum,Kahverengi,2490.0,0.0,TRY
Dantelli midi elbise,2490.0,229730061,Bershka,KADıN > Elbise ve tulum,Açık mavi,2490.0,0.0,TRY
Askılı pullu kloş mini elbise,2490.0,226926723,Bershka,KADıN > Elbise ve tulum,Turkuaz,2490.0,0.0,TRY
Dantel detaylı desenli midi elbise,1590.0,229736905,Bershka,KADıN > Elbise ve tulum,Krem,1590.0,0.0,TRY
"Halter yaka, açık omuzlu elbise",1590.0,229723058,Bershka,KADıN > Elbise ve tulum,Siyah,1590.0,0.0,TRY
Büzgülü askılı midi elbise,830.0,229730043,Bershka,KADıN > Elbise ve tulum,Mercan,1190.0,30.25,TRY
Keten halter midi elbise,1890.0,229723100,Bershka,KADıN > Elbise ve tulum,Turkuaz,1890.0,0.0,TRY
Halter yaka mini elbise,1790.0,229089085,Bershka,KADıN > Elbise ve tulum,Beyaz,1790.0,0.0,TRY
Halter yaka mini elbise,1790.0,238450878,Bershka,KADıN > Elbise ve tulum,Beyaz,1790.0,0.0,TRY
Büzgülü askılı midi elbise,1190.0,229730044,Bershka,KADıN > Elbise ve tulum,Siyah,1190.0,0.0,TRY
Dantel detaylı desenli midi elbise,1590.0,229736907,Bershka,KADıN > Elbise ve tulum,Kirli beyaz,1590.0,0.0,TRY
Parıltılı rustik mini elbise,1590.0,226926752,Bershka,KADıN > Elbise ve tulum,Krem,1590.0,0.0,TRY
Asimetrik halter yaka uzun elbise,2990.0,226931715,Bershka,KADıN > Elbise ve tulum,Kahverengi,2990.0,0.0,TRY
Asimetrik halter yaka uzun elbise,2990.0,233573396,Bershka,KADıN > Elbise ve tulum,Kahverengi,2990.0,0.0,TRY
Kalp yaka askılı midi elbise,2490.0,232637581,Bershka,KADıN > Elbise ve tulum,Siyah,2490.0,0.0,TRY
Kalp yaka askılı midi elbise,2490.0,232637580,Bershka,KADıN > Elbise ve tulum,Kahverengi,2490.0,0.0,TRY
Denim midi elbise,2490.0,229730494,Bershka,KADıN > Elbise ve tulum,Denizci mavisi,2490.0,0.0,TRY
Floklu tül askılı midi elbise,2490.0,226931769,Bershka,KADıN > Elbise ve tulum,Turuncu,2490.0,0.0,TRY
Işıltılı file mini elbise,2490.0,226927205,Bershka,KADıN > Elbise ve tulum,Bordo,2490.0,0.0,TRY
Dantel askılı romantik mini elbise,2490.0,226927054,Bershka,KADıN > Elbise ve tulum,0-135,2490.0,0.0,TRY
Jakarlı kumaş saten midi elbise,1990.0,230006398,Bershka,KADıN > Elbise ve tulum,Siyah,1990.0,0.0,TRY
Halter yaka midi elbise,1990.0,229737009,Bershka,KADıN > Elbise ve tulum,Krem,1990.0,0.0,TRY
Süslü düğmeli mini denim elbise,1990.0,228741267,Bershka,KADıN > Elbise ve tulum,Denizci mavisi,1990.0,0.0,TRY
Kloş etekli triko mini elbise,1990.0,226931732,Bershka,KADıN > Elbise ve tulum,Denizci mavisi,1990.0,0.0,TRY
Halter yaka midi elbise,1990.0,226931630,Bershka,KADıN > Elbise ve tulum,Kahverengi,1990.0,0.0,TRY
Tül askılı mini elbise,1990.0,226926930,Bershka,KADıN > Elbise ve tulum,Siyah,1990.0,0.0,TRY
Keten içerikli halter midi elbise,1890.0,229723102,Bershka,KADıN > Elbise ve tulum,Beyaz,1890.0,0.0,TRY
Keten halter midi elbise,1890.0,229723101,Bershka,KADıN > Elbise ve tulum,Siyah,1890.0,0.0,TRY
Kapri boy halter tulum,1790.0,231948426,Bershka,KADıN > Elbise ve tulum,Siyah,1790.0,0.0,TRY
Askılı rustik midi elbise,1790.0,229730710,Bershka,KADıN > Elbise ve tulum,Krem,1790.0,0.0,TRY
Dantelli askılı midi elbise,1790.0,229723106,Bershka,KADıN > Elbise ve tulum,Kirli beyaz,1790.0,0.0,TRY
Desenli tül mini elbise,1790.0,229465990,Bershka,KADıN > Elbise ve tulum,Kahverengi,1790.0,0.0,TRY
Halter yaka mini elbise,1790.0,229089084,Bershka,KADıN > Elbise ve tulum,Kızıl kahverengi,1790.0,0.0,TRY
Flok baskılı tül halter yaka mini elbise,1790.0,226927063,Bershka,KADıN > Elbise ve tulum,Turuncu,1790.0,0.0,TRY
Açık omuzlu halter elbise,1590.0,229723056,Bershka,KADıN > Elbise ve tulum,Kırmızı,1590.0,0.0,TRY
Dantel askılı midi elbise,2990.0,230141770,Bershka,KADıN > Elbise ve tulum,Kum rengi,2990.0,0.0,TRY
Dantel askılı midi elbise,2990.0,238451628,Bershka,KADıN > Elbise ve tulum,Kum rengi,2990.0,0.0,TRY
Fiyonk detaylı askılı mini elbise,1390.0,226931619,Bershka,KADıN > Elbise ve tulum,Siyah,1990.0,30.15,TRY
Fiyonk detaylı askılı mini elbise,1390.0,226931617,Bershka,KADıN > Elbise ve tulum,Pembe,1990.0,30.15,TRY
Pelerin kollu mini elbise,2490.0,226931478,Bershka,KADıN > Elbise ve tulum,Krem,2490.0,0.0,TRY
Pelerin kollu mini elbise,2490.0,238451151,Bershka,KADıN > Elbise ve tulum,Krem,2490.0,0.0,TRY
Büzgülü askılı midi elbise,1190.0,229730045,Bershka,KADıN > Elbise ve tulum,Bordo,1190.0,0.0,TRY
Desenli askılı midi elbise,1990.0,226926694,Bershka,KADıN > Elbise ve tulum,Kahverengi,1990.0,0.0,TRY
Desenli askılı midi elbise,1990.0,236553970,Bershka,KADıN > Elbise ve tulum,Kahverengi,1990.0,0.0,TRY
Tül askılı mini elbise,1990.0,226926929,Bershka,KADıN > Elbise ve tulum,Krem,1990.0,0.0,TRY
Tül askılı mini elbise,1990.0,231042237,Bershka,KADıN > Elbise ve tulum,Krem,1990.0,0.0,TRY
Büzgülü askılı midi elbise,830.0,229730042,Bershka,KADıN > Elbise ve tulum,Fuşya,1190.0,30.25,TRY
Halter yaka mini elbise,1290.0,229736760,Bershka,KADıN > Elbise ve tulum,Siyah,1290.0,0.0,TRY
Halter yaka mini elbise,1290.0,236553961,Bershka,KADıN > Elbise ve tulum,Siyah,1290.0,0.0,TRY
Desenli askılı midi elbise,1740.0,228633832,Bershka,KADıN > Elbise ve tulum,Kirli beyaz,2490.0,30.12,TRY
Desenli askılı midi elbise,1740.0,238451627,Bershka,KADıN > Elbise ve tulum,Kirli beyaz,2490.0,30.12,TRY
Jakarlı saten mini elbise,1790.0,226926599,Bershka,KADıN > Elbise ve tulum,Beyaz,1790.0,0.0,TRY
Jakarlı saten mini elbise,1790.0,236213507,Bershka,KADıN > Elbise ve tulum,Beyaz,1790.0,0.0,TRY
Dantel halter midi elbise,3290.0,233799898,Bershka,KADıN > Elbise ve tulum,Krem,3290.0,0.0,TRY
Yaka dekolteli mini elbise,1990.0,233009528,Bershka,KADıN > Elbise ve tulum,Kirli beyaz,1990.0,0.0,TRY
Rustik kroşe midi elbise,2990.0,236553969,Bershka,KADıN > Elbise ve tulum,Sarı,2990.0,0.0,TRY
Jakarlı kumaş halter yaka püsküllü mini elbise,1990.0,236553962,Bershka,KADıN > Elbise ve tulum,Beyaz,1990.0,0.0,TRY
Fırfırlı askılı midi elbise,2990.0,233799907,Bershka,KADıN > Elbise ve tulum,Bordo,2990.0,0.0,TRY
