product_name,price,product_id,brand,category,color,regular_price,discount_pct,currency
Kapri pantolon,1290.0,233573318,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Siyah,1290.0,0.0,TRY
Kapri pantolon,1990.0,233573314,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Kirli beyaz,1990.0,0.0,TRY
Baskılı kargo bermuda,2490.0,233420903,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Haki,2490.0,0.0,TRY
ED HARDY x BERSHKA uzun bermuda şort,2990.0,231815725,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Kum rengi,2990.0,0.0,TRY
Baggy fit denim bermuda,1790.0,229736929,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Gri,1790.0,0.0,TRY
Şardonlu eşofman şort,1290.0,229730066,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Siyah,1290.0,0.0,TRY
Uzun cepli denim bermuda şort,1990.0,229710774,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Koyu mavi,1990.0,0.0,TRY
Zincirli kargo bermuda,2690.0,226926901,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Haki,2690.0,0.0,TRY
Yan şeritli kapri eşofman altı,1190.0,230270442,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Siyah,1190.0,0.0,TRY
Yan şeritli kapri eşofman altı,1190.0,238450874,Bershka,KADıN > KAPRİ PANTOLONLAR VE JORTLAR,Siyah,1190.0,0.0,TRY
Bengalin kumaş flare fit pantolon,1590.0,229722967,Bershka,Xenia > Xeniaup,Siyah,1590.0,0.0,TRY
Bengalin kumaş flare fit pantolon,1590.0,226926595,Bershka,Xenia > Xeniaup,Koyu gri,1590.0,0.0,TRY
Modal flare fit pantolon,1590.0,226926907,Bershka,Xenia > Xeniaup,Siyah,1590.0,0.0,TRY
Bengal kumaş flare fit pantolon,1590.0,226926597,Bershka,Xenia > Xeniaup,Krem,1590.0,0.0,TRY
Nefes Alabilir & Hızlı Kuruyan teknik kumaşlı flare fit pantolon,1790.0,240128092,Bershka,Xenia > Xeniaup,Siyah,1790.0,0.0,TRY
Nefes alabilir & Hızlı kuruyan teknik kumaş flare fit pantolon,1790.0,240128091,Bershka,Xenia > Xeniaup,Füme,1790.0,0.0,TRY
Nefes alabilen & Hızlı Kuruyan teknik kumaş flare fit pantolon,1790.0,240127594,Bershka,Xenia > Xeniaup,Kırmızı,1790.0,0.0,TRY
Modal flare fit pantolon,1590.0,236554917,Bershka,Xenia > Xeniaup,Gri,1590.0,0.0,TRY
Modal flare fit pantolon,1590.0,236554407,Bershka,Xenia > Xeniaup,Krem,1590.0,0.0,TRY
KATSEYE baskılı uzun kollu tişört,1590.0,231948401,Bershka,KADıN > CollaboratIons®,Kirli beyaz,1590.0,0.0,TRY
KATSEYE Çanta,2690.0,237266735,Bershka,KADıN > CollaboratIons®,Siyah,2690.0,0.0,TRY
KATSEYE baskılı oversize tişört,1190.0,229465991,Bershka,KADıN > CollaboratIons®,Kirli beyaz,1190.0,0.0,TRY
Çift kollu PAUL FRANK baskılı tişört,1990.0,230141778,Bershka,KADıN > CollaboratIons®,Siyah,1990.0,0.0,TRY
PAUL FRANK baskılı kapüşonlu sweatshirt,2690.0,231065705,Bershka,KADıN > CollaboratIons®,Kırmızı,2690.0,0.0,TRY
SPIDER-MAN dar kesim tişört,1090.0,226931592,Bershka,KADıN > CollaboratIons®,Siyah,1090.0,0.0,TRY
SPIDER-MAN kısa kollu tişört,1190.0,230329807,Bershka,KADıN > CollaboratIons®,Gri,1190.0,0.0,TRY
Oversize pitbull baskılı t-shirt,1190.0,226927117,Bershka,KADıN > CollaboratIons®,Siyah,1190.0,0.0,TRY
THE OFFICE baskılı kısa kollu tişört,1090.0,231948402,Bershka,KADıN > CollaboratIons®,Açık mavi,1090.0,0.0,TRY
SPIDER-MAN baskılı kontrast t-shirt,1290.0,231041825,Bershka,KADıN > CollaboratIons®,Siyah,1290.0,0.0,TRY
SPIDER-MAN baskılı kapüşonlu sweatshirt,2490.0,228633803,Bershka,KADıN > CollaboratIons®,Kirli beyaz,2490.0,0.0,TRY
OLIVIA RODRIGO baskılı oversize t-shirt,1190.0,227229879,Bershka,KADıN > CollaboratIons®,Kirli beyaz,1190.0,0.0,TRY
SPIDER-MAN dar kesim tişört,1090.0,228480491,Bershka,KADıN > CollaboratIons®,Kırmızı,1090.0,0.0,TRY
Oversize kısa kollu Eminem tişört,1190.0,229723209,Bershka,KADıN > CollaboratIons®,Gri,1190.0,0.0,TRY
ED HARDY X BERSHKA baskılı kısa kollu t-shirt,1190.0,226927279,Bershka,KADıN > CollaboratIons®,Kırmızı,1190.0,0.0,TRY
Kısa kollu oversize BARBIE baskılı tişört,1090.0,230006390,Bershka,KADıN > CollaboratIons®,Krem,1090.0,0.0,TRY
GRACIE ABRAMS oversize kısa kollu tişört,1190.0,233590599,Bershka,KADıN > CollaboratIons®,Kirli beyaz,1190.0,0.0,TRY
SHREK baskılı kısa kollu reglan tişört,1090.0,231799618,Bershka,KADıN > CollaboratIons®,Kirli beyaz,1090.0,0.0,TRY
THE OFFICE kapüşonlu sweatshirt,2490.0,231378808,Bershka,KADıN > CollaboratIons®,Kirli beyaz,2490.0,0.0,TRY
SPIDER-MAN baskılı tişört,1290.0,231041827,Bershka,KADıN > CollaboratIons®,Kırmızı,1290.0,0.0,TRY
BRITNEY SPEARS kol çantası,1990.0,230834567,Bershka,KADıN > CollaboratIons®,Mavi,1990.0,0.0,TRY
SPIDER-MAN boxy fit tişört,1190.0,230329805,Bershka,KADıN > CollaboratIons®,Kırmızı,1190.0,0.0,TRY
regular fit ARIES x BERSHKA t-shirt,1290.0,229737017,Bershka,KADıN > CollaboratIons®,Kirli beyaz,1290.0,0.0,TRY
ARIES x BERSHKA regular fit t-shirt,1290.0,229736880,Bershka,KADıN > CollaboratIons®,Haki,1290.0,0.0,TRY
ARIES x BERSHKA regular fit t-shirt,1290.0,229736879,Bershka,KADıN > CollaboratIons®,Kırmızı,1290.0,0.0,TRY
EMINEM kapüşonlu sweatshirt,2690.0,229730156,Bershka,KADıN > CollaboratIons®,Siyah,2690.0,0.0,TRY
SHREK baskılı kapüşonlu ceket,2490.0,229089097,Bershka,KADıN > CollaboratIons®,Haki,2490.0,0.0,TRY
ED HARDY X BERSHKA halter yaka bluz,1190.0,226931546,Bershka,KADıN > CollaboratIons®,Kırmızı,1190.0,0.0,TRY
ED HARDY x BERSHKA uzun bermuda şort,2990.0,226931507,Bershka,KADıN > CollaboratIons®,Kum rengi,2990.0,0.0,TRY
ED HARDY X BERSHKA işlemeli şapka,1190.0,226931447,Bershka,KADıN > CollaboratIons®,Siyah,1190.0,0.0,TRY
BINI baskılı oversize tişört,1190.0,226931393,Bershka,KADıN > CollaboratIons®,Kirli beyaz,1190.0,0.0,TRY
Oversize Sabrina Carpenter baskılı t-shirt,1190.0,226931309,Bershka,KADıN > CollaboratIons®,Siyah,1190.0,0.0,TRY
ED HARDY X BERSHKA işlemeli ceket,3690.0,226931278,Bershka,KADıN > CollaboratIons®,Kum rengi,3690.0,0.0,TRY
BT21 baskılı oversize t-shirt,1190.0,226927302,Bershka,KADıN > CollaboratIons®,Kirli beyaz,1190.0,0.0,TRY
EMINEM oversize tişört,1190.0,226927272,Bershka,KADıN > CollaboratIons®,Kirli beyaz,1190.0,0.0,TRY
JADE oversize tişört,1190.0,226927039,Bershka,KADıN > CollaboratIons®,Kirli beyaz,1190.0,0.0,TRY
ED HARDY X BERSHKA baskılı askılı tişört,1190.0,226926852,Bershka,KADıN > CollaboratIons®,Kirli beyaz,1190.0,0.0,TRY
ED HARDY X BERSHKA baskılı kısa kollu t-shirt,1190.0,226926775,Bershka,KADıN > CollaboratIons®,Haki,1190.0,0.0,TRY
TOY STORY baskılı t-shirt,850.0,226926735,Bershka,KADıN > CollaboratIons®,Mavi,850.0,0.0,TRY
ED HARDY X BERSHKA işlemeli şort,1990.0,226926656,Bershka,KADıN > CollaboratIons®,Haki,1990.0,0.0,TRY
Dantel halter midi elbise,3290.0,233799898,Bershka,KADıN > Elbise ve tulum,Krem,3290.0,0.0,TRY
Dantelli halter midi elbise,3290.0,233799899,Bershka,KADıN > Elbise ve tulum,Siyah,3290.0,0.0,TRY
Yaka dekolteli mini elbise,1990.0,233009528,Bershka,KADıN > Elbise ve tulum,Kirli beyaz,1990.0,0.0,TRY
Fırfırlı uzun kollu tişört,1590.0,233903168,Bershka,KADıN > Elbise ve tulum,Kirli beyaz,1590.0,0.0,TRY
Halter yaka midi elbise,1990.0,232962095,Bershka,KADıN > Elbise ve tulum,Siyah,1990.0,0.0,TRY
Fırfırlı askılı midi elbise,2990.0,233799907,Bershka,KADıN > Elbise ve tulum,Bordo,2990.0,0.0,TRY
Dantelli midi elbise,2490.0,229730061,Bershka,KADıN > Elbise ve tulum,Açık mavi,2490.0,0.0,TRY
Halter yaka midi elbise,1990.0,232962096,Bershka,KADıN > Elbise ve tulum,Açık mavi,1990.0,0.0,TRY
Dantelli mini elbise,1790.0,233799893,Bershka,KADıN > Elbise ve tulum,Siyah,1790.0,0.0,TRY
Fırfırlı uzun kollu tişört,1590.0,235500703,Bershka,KADıN > Elbise ve tulum,Siyah,1590.0,0.0,TRY
Çiçekli askılı midi elbise,2990.0,232637588,Bershka,KADıN > Elbise ve tulum,Sarı,2990.0,0.0,TRY
Fitilli kumaş mini elbise,1990.0,226927363,Bershka,KADıN > Elbise ve tulum,Gri,1990.0,0.0,TRY
Jakarlı kumaş saten midi elbise,1990.0,230006398,Bershka,KADıN > Elbise ve tulum,Siyah,1990.0,0.0,TRY
Bandeau midi elbise,2690.0,227531232,Bershka,KADıN > Elbise ve tulum,Kahverengi,2690.0,0.0,TRY
Ketenli halter midi elbise,1890.0,229723099,Bershka,KADıN > Elbise ve tulum,Sarı,1890.0,0.0,TRY
Bandeau mini elbise,1250.0,227382005,Bershka,KADıN > Elbise ve tulum,Kahverengi,1790.0,30.17,TRY
Halter yaka flok baskılı tül mini elbise,1790.0,226927064,Bershka,KADıN > Elbise ve tulum,Yeşil,1790.0,0.0,TRY
Büzgülü askılı midi elbise,1190.0,229730045,Bershka,KADıN > Elbise ve tulum,Bordo,1190.0,0.0,TRY
Dantelli askılı midi elbise,1790.0,229723103,Bershka,KADıN > Elbise ve tulum,Sarı,1790.0,0.0,TRY
Açık omuzlu dantel elbise,1790.0,228809178,Bershka,KADıN > Elbise ve tulum,Beyaz,1790.0,0.0,TRY
Halter yaka mini elbise,1290.0,229736758,Bershka,KADıN > Elbise ve tulum,Sarı,1290.0,0.0,TRY
Dantelli midi elbise,2490.0,229730062,Bershka,KADıN > Elbise ve tulum,Krem,2490.0,0.0,TRY
Pullu askılı midi elbise,2490.0,226931485,Bershka,KADıN > Elbise ve tulum,Altın,2490.0,0.0,TRY
Dantel detaylı desenli midi elbise,1590.0,229736905,Bershka,KADıN > Elbise ve tulum,Krem,1590.0,0.0,TRY
Fiyonk detaylı askılı mini elbise,1390.0,226931617,Bershka,KADıN > Elbise ve tulum,Pembe,1990.0,30.15,TRY
Halter yaka midi elbise,1990.0,229737009,Bershka,KADıN > Elbise ve tulum,Krem,1990.0,0.0,TRY
Halter yaka mini elbise,1790.0,229089085,Bershka,KADıN > Elbise ve tulum,Beyaz,1790.0,0.0,TRY
Flok baskılı tül halter yaka mini elbise,1790.0,226927063,Bershka,KADıN > Elbise ve tulum,Turuncu,1790.0,0.0,TRY
Büzgülü askılı midi elbise,1190.0,229730044,Bershka,KADıN > Elbise ve tulum,Siyah,1190.0,0.0,TRY
"Halter yaka, açık omuzlu elbise",1590.0,229723058,Bershka,KADıN > Elbise ve tulum,Siyah,1590.0,0.0,TRY
Açık omuzlu halter mini elbise,1590.0,229723057,Bershka,KADıN > Elbise ve tulum,Krem,1590.0,0.0,TRY
Parıltılı rustik mini elbise,1590.0,226926752,Bershka,KADıN > Elbise ve tulum,Krem,1590.0,0.0,TRY
Dantelli askılı midi elbise,1250.0,229723104,Bershka,KADıN > Elbise ve tulum,Siyah,1790.0,30.17,TRY
Dantel askılı midi elbise,2990.0,230141770,Bershka,KADıN > Elbise ve tulum,Kum rengi,2990.0,0.0,TRY
Dantel askılı midi elbise,2990.0,238451628,Bershka,KADıN > Elbise ve tulum,Kum rengi,2990.0,0.0,TRY
Asimetrik halter yaka uzun elbise,2990.0,226931715,Bershka,KADıN > Elbise ve tulum,Kahverengi,2990.0,0.0,TRY
Asimetrik halter yaka uzun elbise,2990.0,233573396,Bershka,KADıN > Elbise ve tulum,Kahverengi,2990.0,0.0,TRY
Büzgülü askılı midi elbise,1190.0,229730043,Bershka,KADıN > Elbise ve tulum,Mercan,1190.0,0.0,TRY
Bandeau denim uzun tulum,2690.0,228309062,Bershka,KADıN > Elbise ve tulum,Mavi,2690.0,0.0,TRY
Dantelli midi elbise,2490.0,238451375,Bershka,KADıN > Elbise ve tulum,Kahverengi,2490.0,0.0,TRY
Askılı floklu tül midi elbise,2490.0,233632270,Bershka,KADıN > Elbise ve tulum,Kahverengi,2490.0,0.0,TRY
Kalp yaka askılı midi elbise,2490.0,232637580,Bershka,KADıN > Elbise ve tulum,Kahverengi,2490.0,0.0,TRY
Desenli askılı mini elbise,2490.0,227229882,Bershka,KADıN > Elbise ve tulum,Kahverengi,2490.0,0.0,TRY
Midi askılı floklu tül elbise,2490.0,226931768,Bershka,KADıN > Elbise ve tulum,Hardal,2490.0,0.0,TRY
Sırt dekolteli midi elbise,2490.0,226931563,Bershka,KADıN > Elbise ve tulum,Kırmızı,2490.0,0.0,TRY
Işıltılı file mini elbise,2490.0,226927205,Bershka,KADıN > Elbise ve tulum,Bordo,2490.0,0.0,TRY
Rustik korse mini elbise,2490.0,226926654,Bershka,KADıN > Elbise ve tulum,Kirli beyaz,2490.0,0.0,TRY
Jakarlı saten midi elbise,1990.0,230006399,Bershka,KADıN > Elbise ve tulum,Beyaz,1990.0,0.0,TRY
Süslü düğmeli mini denim elbise,1990.0,228741267,Bershka,KADıN > Elbise ve tulum,Denizci mavisi,1990.0,0.0,TRY
Korse askılı mini elbise,1990.0,226927188,Bershka,KADıN > Elbise ve tulum,Krem,1990.0,0.0,TRY
Keten içerikli halter midi elbise,1890.0,229723102,Bershka,KADıN > Elbise ve tulum,Beyaz,1890.0,0.0,TRY
Keten halter midi elbise,1890.0,229723100,Bershka,KADıN > Elbise ve tulum,Turkuaz,1890.0,0.0,TRY
Desenli tül mini elbise,1790.0,235500699,Bershka,KADıN > Elbise ve tulum,Krem,1790.0,0.0,TRY
Dantelli askılı midi elbise,1790.0,229723106,Bershka,KADıN > Elbise ve tulum,Kirli beyaz,1790.0,0.0,TRY
Desenli tül mini elbise,1790.0,229465990,Bershka,KADıN > Elbise ve tulum,Kahverengi,1790.0,0.0,TRY
Halter yaka midi elbise,1790.0,226931439,Bershka,KADıN > Elbise ve tulum,Mor,1790.0,0.0,TRY
Jakarlı saten mini elbise,1790.0,226926598,Bershka,KADıN > Elbise ve tulum,Siyah,1790.0,0.0,TRY
Dantelli askılı midi elbise,1790.0,229723105,Bershka,KADıN > Elbise ve tulum,Bordo,1790.0,0.0,TRY
Dantelli askılı midi elbise,1790.0,233573528,Bershka,KADıN > Elbise ve tulum,Bordo,1790.0,0.0,TRY
Çizgili halter yaka mini elbise,1590.0,229730665,Bershka,KADıN > Elbise ve tulum,Sarı,1590.0,0.0,TRY
Açık omuzlu halter elbise,1590.0,229723056,Bershka,KADıN > Elbise ve tulum,Kırmızı,1590.0,0.0,TRY
Jakarlı saten mini elbise,1790.0,226926599,Bershka,KADıN > Elbise ve tulum,Beyaz,1790.0,0.0,TRY
Jakarlı saten mini elbise,1790.0,236213507,Bershka,KADıN > Elbise ve tulum,Beyaz,1790.0,0.0,TRY
Desenli askılı midi elbise,1740.0,228633832,Bershka,KADıN > Elbise ve tulum,Kirli beyaz,2490.0,30.12,TRY
Desenli askılı midi elbise,1740.0,238451627,Bershka,KADıN > Elbise ve tulum,Kirli beyaz,2490.0,30.12,TRY
Büzgülü askılı midi elbise,830.0,229730042,Bershka,KADıN > Elbise ve tulum,Fuşya,1190.0,30.25,TRY
Halter yaka mini elbise,1290.0,229736760,Bershka,KADıN > Elbise ve tulum,Siyah,1290.0,0.0,TRY
Halter yaka mini elbise,1290.0,236553961,Bershka,KADıN > Elbise ve tulum,Siyah,1290.0,0.0,TRY
Desenli askılı midi elbise,1990.0,226926694,Bershka,KADıN > Elbise ve tulum,Kahverengi,1990.0,0.0,TRY
Desenli askılı midi elbise,1990.0,236553970,Bershka,KADıN > Elbise ve tulum,Kahverengi,1990.0,0.0,TRY
Pelerin kollu mini elbise,2490.0,226931478,Bershka,KADıN > Elbise ve tulum,Krem,2490.0,0.0,TRY
Pelerin kollu mini elbise,2490.0,238451151,Bershka,KADıN > Elbise ve tulum,Krem,2490.0,0.0,TRY
Rustik kroşe midi elbise,2990.0,236553969,Bershka,KADıN > Elbise ve tulum,Sarı,2990.0,0.0,TRY
Jakarlı kumaş halter yaka püsküllü mini elbise,1990.0,236553962,Bershka,KADıN > Elbise ve tulum,Beyaz,1990.0,0.0,TRY
Kalp yaka askılı midi elbise,2490.0,232637581,Bershka,KADıN > Elbise ve tulum,Siyah,2490.0,0.0,TRY
"Korse efektli, bağcıklı, fitilli kumaş halter mini elbise",1790.0,232637544,Bershka,KADıN > Elbise ve tulum,Koyu mavi,1790.0,0.0,TRY
Askılı midi elbise,2490.0,232116898,Bershka,KADıN > Elbise ve tulum,Açık mavi,2490.0,0.0,TRY
Halter yaka mini elbise,1790.0,230328553,Bershka,KADıN > Elbise ve tulum,Bej,1790.0,0.0,TRY
Dantelli midi elbise,2490.0,230328224,Bershka,KADıN > Elbise ve tulum,Krem,2490.0,0.0,TRY
Fırfırlı mini elbise,2490.0,230006366,Bershka,KADıN > Elbise ve tulum,Beyaz,2490.0,0.0,TRY
Halter yaka mini elbise,1790.0,229737022,Bershka,KADıN > Elbise ve tulum,Bej,1790.0,0.0,TRY
Dantel detaylı desenli midi elbise,1110.0,229736907,Bershka,KADıN > Elbise ve tulum,Kirli beyaz,1590.0,30.19,TRY
Dantel detaylı desenli midi elbise,1110.0,229736906,Bershka,KADıN > Elbise ve tulum,Pembe,1590.0,30.19,TRY
Askılı rustik midi elbise,1790.0,229730710,Bershka,KADıN > Elbise ve tulum,Krem,1790.0,0.0,TRY
Denim midi elbise,1740.0,229730494,Bershka,KADıN > Elbise ve tulum,Denizci mavisi,2490.0,30.12,TRY
Zımbalı mini elbise,990.0,229730486,Bershka,KADıN > Elbise ve tulum,Kahverengi,1990.0,50.25,TRY
Dantelli midi elbise,2490.0,229730060,Bershka,KADıN > Elbise ve tulum,Kahverengi,2490.0,0.0,TRY
Büzgülü askılı midi elbise,1290.0,229730046,Bershka,KADıN > Elbise ve tulum,Kahverengi,1290.0,0.0,TRY
Keten halter midi elbise,1890.0,229723101,Bershka,KADıN > Elbise ve tulum,Siyah,1890.0,0.0,TRY
Halter yaka mini elbise,1790.0,229089084,Bershka,KADıN > Elbise ve tulum,Kızıl kahverengi,1790.0,0.0,TRY
Fırfırlı midi elbise,2490.0,227753564,Bershka,KADıN > Elbise ve tulum,Kızıl kahverengi,2490.0,0.0,TRY
Mini bandeau elbise,1250.0,227382004,Bershka,KADıN > Elbise ve tulum,Kum rengi,1790.0,30.17,TRY
