Product Name,Product Cost,product_id,brand,category,color,regular_price,discount_pct,currency
Taşlı zincir kemer,790.0,212873036,Bershka,KADıN > Yeni,Altın,790.0,0.0,TRY
Halter yaka delikli top,990.0,217394911,Bershka,KADıN > Yeni,Koyu gri,990.0,0.0,TRY
Zımbalı kol çantası,1490.0,211722911,Bershka,KADıN > Yeni,Haki,1490.0,0.0,TRY
Zımbalı halter top,990.0,215366288,Bershka,KADıN > Yeni,Kahverengi,990.0,0.0,TRY
Zımbalı mini halter elbise,1790.0,215366287,Bershka,KADıN > Yeni,Kahverengi,1790.0,0.0,TRY
Düşük bel wide balloon fit jean,1790.0,211526406,Bershka,KADıN > Yeni,Kahverengi,1790.0,0.0,TRY
Askılı mini elbise,1590.0,217481605,Bershka,KADıN > Yeni,Yeşil,1590.0,0.0,TRY
Volanlı askılı top,990.0,210584192,Bershka,KADıN > Yeni,Kırmızı,990.0,0.0,TRY
Lastik belli rustik şort,990.0,213365437,Bershka,KADıN > Yeni,Kırmızı,990.0,0.0,TRY
Volanlı askılı top,990.0,209313931,Bershka,KADıN > Yeni,Mavi,990.0,0.0,TRY
Lastikli belli rustik şort,990.0,213365436,Bershka,KADıN > Yeni,Mavi,990.0,0.0,TRY
Balon kollu rustik bluz,1090.0,209167396,Bershka,KADıN > Yeni,Pembe,1090.0,0.0,TRY
Volanlı askılı top,990.0,209313932,Bershka,KADıN > Yeni,Kirli beyaz,990.0,0.0,TRY
Lastikli belli rustik şort,990.0,213365438,Bershka,KADıN > Yeni,Kirli beyaz,990.0,0.0,TRY
Yıldız zımbalı baggy fit jean,2290.0,214722972,Bershka,KADıN > Yeni,Açık mavi,2290.0,0.0,TRY
Bantlı ve tokalı arkası açık ayakkabı,1990.0,220330098,Bershka,KADıN > Yeni,KOYU KAHVE GRİ,1990.0,0.0,TRY
Tokalı sabo,1790.0,220329599,Bershka,KADıN > Yeni,KOYU KAHVE GRİ,1790.0,0.0,TRY
Dikdörtgen kadranlı kol saati,1090.0,204066946,Bershka,KADıN > Yeni,Altın,1090.0,0.0,TRY
Kalp saatli yüzük,990.0,209128241,Bershka,KADıN > Yeni,Gümüş,990.0,0.0,TRY
Yuvarlak saat yüzük,990.0,209128267,Bershka,KADıN > Yeni,Altın,990.0,0.0,TRY
Düz parmak arası sandalet,2690.0,220330096,Bershka,KADıN > Yeni,KUM RENGİ,2690.0,0.0,TRY
Topuklu pantolon sandalet tokalı,3290.0,220329597,Bershka,KADıN > Yeni,BEJ,3290.0,0.0,TRY
Arkası açık topuklu ayakkabı,1990.0,220330095,Bershka,KADıN > Yeni,KUM RENGİ,1990.0,0.0,TRY
Düz parmak arası sandalet,2690.0,220330174,Bershka,KADıN > Yeni,KUM RENGİ,2690.0,0.0,TRY
Topuklu pantolon sandalet tokalı,3290.0,220330172,Bershka,KADıN > Yeni,BEJ,3290.0,0.0,TRY
Arkası açık topuklu ayakkabı,1990.0,220329689,Bershka,KADıN > Yeni,KUM RENGİ,1990.0,0.0,TRY
Bengal askılı top,1090.0,211722916,Bershka,KADıN > Yeni,Kızıl kahverengi,1090.0,0.0,TRY
Bengal askılı mini elbise,1490.0,211746253,Bershka,KADıN > Yeni,Kızıl kahverengi,1490.0,0.0,TRY
Çan kollu vücuda oturan gömlek,1190.0,209100359,Bershka,KADıN > Yeni,Kızıl kahverengi,1190.0,0.0,TRY
Kemerli denim ceket,2490.0,211505093,Bershka,KADıN > Yeni,Denizci mavisi,2490.0,0.0,TRY
Yüksek bel straight fit geniş paça puantiye jean,2290.0,212834210,Bershka,KADıN > Yeni,Denizci mavisi,2290.0,0.0,TRY
Asimetrik puantiye desenli denim top,1590.0,212837909,Bershka,KADıN > Yeni,Denizci mavisi,1590.0,0.0,TRY
Denim midi elbise,2290.0,209975788,Bershka,KADıN > Yeni,Denizci mavisi,2290.0,0.0,TRY
Mini denim elbise,1590.0,206098477,Bershka,KADıN > Yeni,Denizci mavisi,1590.0,0.0,TRY
Barrel fit crop jean,2290.0,215036877,Bershka,KADıN > Yeni,Açık mavi,2290.0,0.0,TRY
Dikişsiz geniş paça jean,1790.0,204066972,Bershka,KADıN > Yeni,Krem,1790.0,0.0,TRY
Taşlı düğme detaylı denim yelek,1690.0,204067153,Bershka,KADıN > Yeni,Krem,1690.0,0.0,TRY
Asimetrik denim top,1490.0,209975790,Bershka,KADıN > Yeni,Denizci mavisi,1490.0,0.0,TRY
Baggy fit orta bel jean,1790.0,209012215,Bershka,KADıN > Yeni,Denizci mavisi,1790.0,0.0,TRY
Balon kesim crop denim ceket,1590.0,207583778,Bershka,KADıN > Yeni,Denizci mavisi,1590.0,0.0,TRY
Crop barrel fit jean,2290.0,215036876,Bershka,KADıN > Yeni,Mavi,2290.0,0.0,TRY
Slouchy denim bermuda şort,1790.0,214542199,Bershka,KADıN > Yeni,Açık mavi,1790.0,0.0,TRY
Kısa sivri topuklu sandalet,1790.0,218802080,Bershka,KADıN > Yeni,BEYAZ,1790.0,0.0,TRY
Tokalı babet,1790.0,217315154,Bershka,KADıN > Yeni,SİYAH,1790.0,0.0,TRY
Yüksek belli denim şort etek,1590.0,206160616,Bershka,KADıN > Yeni,Denizci mavisi,1590.0,0.0,TRY
Dikişli dar kesim gömlek,1590.0,215084407,Bershka,KADıN > Yeni,Beyaz,1590.0,0.0,TRY
Uzun kollu kruvaze düğmeli gömlek,1490.0,211596974,Bershka,KADıN > Yeni,Beyaz,1490.0,0.0,TRY
Çizgili balloon fit pantolon,2290.0,213178816,Bershka,KADıN > Yeni,Kirli beyaz,2290.0,0.0,TRY
Çizgili balloon fit pantolon,2290.0,213178815,Bershka,KADıN > Yeni,Mavi,2290.0,0.0,TRY
Kısa kollu poplin bağlamalı gömlek,1090.0,207352017,Bershka,KADıN > Yeni,Beyaz,1090.0,0.0,TRY
Kısa kollu fermuarlı baskılı gömlek,1190.0,211746250,Bershka,KADıN > Yeni,Beyaz,1190.0,0.0,TRY
Fiyonklu rustik bluz,1090.0,212938551,Bershka,KADıN > Yeni,Beyaz,1090.0,0.0,TRY
Kıvrık paça geniş paça jean,2290.0,208776217,Bershka,KADıN > Yeni,Açık mavi,2290.0,0.0,TRY
Çizgili peplum denim ceket,2490.0,207583786,Bershka,KADıN > Yeni,Açık mavi,2490.0,0.0,TRY
Kısa kollu poplin bağlamalı gömlek,1090.0,207352016,Bershka,KADıN > Yeni,Haki,1090.0,0.0,TRY
Beli lastikli pantolon,1190.0,209113910,Bershka,KADıN > Yeni,Sarı,1190.0,0.0,TRY
Beli lastikli pantolon,1190.0,209113914,Bershka,KADıN > Yeni,Gri,1190.0,0.0,TRY
Beli lastikli pantolon,1190.0,209113912,Bershka,KADıN > Yeni,Denizci mavisi,1190.0,0.0,TRY
Beli lastikli pantolon,1190.0,209113911,Bershka,KADıN > Yeni,Mavi,1190.0,0.0,TRY
Beli lastikli pantolon,1190.0,209113913,Bershka,KADıN > Yeni,Siyah,1190.0,0.0,TRY
Beli lastikli pantolon,1190.0,209113915,Bershka,KADıN > Yeni,Kirli beyaz,1190.0,0.0,TRY
Kıvrık belli pantolon,1490.0,207774792,Bershka,KADıN > Yeni,Beyaz,1490.0,0.0,TRY
Katlama bel pantolon,1490.0,207774791,Bershka,KADıN > Yeni,Denizci mavisi,1490.0,0.0,TRY
Fiyonklu rustik bluz,1090.0,212938549,Bershka,KADıN > Yeni,Koyu gri,1090.0,0.0,TRY
Fiyonklu rustik bluz,1090.0,212938550,Bershka,KADıN > Yeni,Sarı,1090.0,0.0,TRY
Hızlı kuruyan ve nefes alabilen fermuarlı sweatshirt,1590.0,218801572,Bershka,KADıN > Yeni,Muz,1590.0,0.0,TRY
Beli kıvrık teknik flare fit pantolon,1590.0,218802011,Bershka,KADıN > Yeni,Yosun,1590.0,0.0,TRY
Asimetrik kısa kollu tişört,790.0,208474429,Bershka,KADıN > Yeni,Kırçıllı gri,790.0,0.0,TRY
Penye kapri pantolon,1590.0,211722918,Bershka,KADıN > Yeni,Gri,1590.0,0.0,TRY
Balon kesim fermuarlı kapüşonlu sweatshirt,1790.0,212707665,Bershka,KADıN > Yeni,Gri,1790.0,0.0,TRY
Düğüm detaylı balerin hırka,1190.0,208134168,Bershka,KADıN > Yeni,Yulaf,1190.0,0.0,TRY
Hızlı kuruyan ve nefes alabilen kısa kollu tişört,990.0,209128212,Bershka,KADıN > Yeni,Muz,990.0,0.0,TRY
Katlanabilir belli teknik bermuda,1090.0,218802051,Bershka,KADıN > Yeni,Muz,1090.0,0.0,TRY
Teknik askılı sütyenli top,990.0,218802028,Bershka,KADıN > Yeni,Muz,990.0,0.0,TRY
Hızlı kuruyan ve nefes alabilen fermuarlı sweatshirt,1590.0,218802036,Bershka,KADıN > Yeni,Muz,1590.0,0.0,TRY
2'li kürk kurdele paketi,590.0,207265968,Bershka,KADıN > Yeni,Muz,590.0,0.0,TRY
İnce tabanlı spor ayakkabı,1990.0,218801603,Bershka,KADıN > Yeni,KUM RENGİ,1990.0,0.0,TRY
Büzgülü teknik ceket,2490.0,204067024,Bershka,KADıN > Yeni,Krem,2490.0,0.0,TRY
Hızlı kuruyan ve nefes alabilen fermuarlı sweatshirt,1590.0,209725434,Bershka,KADıN > Yeni,Muz,1590.0,0.0,TRY
Kısa kollu baskılı tişört,790.0,209452220,Bershka,KADıN > Yeni,Krem,790.0,0.0,TRY
Katlanabilir belli teknik bermuda,1090.0,207684735,Bershka,KADıN > Yeni,Muz,1090.0,0.0,TRY
Kapüşonlu fermuarlı sweatshirt,1790.0,209221143,Bershka,KADıN > Yeni,Muz,1790.0,0.0,TRY
Katlama detaylı beli lastikli bermuda,1190.0,209725918,Bershka,KADıN > Yeni,Muz,1190.0,0.0,TRY
Beli kıvrık teknik flare fit pantolon,1590.0,207684748,Bershka,KADıN > Yeni,Yulaf,1590.0,0.0,TRY
Balon paça eşofman altı,1790.0,209975827,Bershka,KADıN > Yeni,Haki,1790.0,0.0,TRY
Balloon fit şardonlu eşofman altı,1790.0,209975786,Bershka,KADıN > Yeni,Koyu gri,1790.0,0.0,TRY
Teknik askılı sütyenli top,990.0,208134174,Bershka,KADıN > Yeni,Muz,990.0,0.0,TRY
Fermuarlı teknik yelek,1190.0,218801557,Bershka,KADıN > Yeni,Yulaf,1190.0,0.0,TRY
Mini kloş şort etek,1190.0,218802050,Bershka,KADıN > Yeni,Yulaf,1190.0,0.0,TRY
Teknik askılı sütyenli top,990.0,218801559,Bershka,KADıN > Yeni,Yulaf,990.0,0.0,TRY
Beli kıvrık teknik flare fit pantolon,1590.0,218801588,Bershka,KADıN > Yeni,Yulaf,1590.0,0.0,TRY
Hızlı kuruyan ve nefes alabilen kısa kollu tişört,990.0,209128216,Bershka,KADıN > Yeni,Beyaz,990.0,0.0,TRY
Futbol spor ayakkabısı,2490.0,204067163,Bershka,KADıN > Yeni,Gri,2490.0,0.0,TRY
Fermuarlı teknik yelek,1190.0,208134170,Bershka,KADıN > Yeni,Yulaf,1190.0,0.0,TRY
Crop şişme yelek,1490.0,209132580,Bershka,KADıN > Yeni,Beyaz,1490.0,0.0,TRY
Crop şişme yelek,1490.0,209132577,Bershka,KADıN > Yeni,Bej,1490.0,0.0,TRY
Askılı mini elbise,1490.0,208134164,Bershka,KADıN > Yeni,Yulaf,1490.0,0.0,TRY
Hızlı kuruyan ve nefes alabilen fermuarlı sweatshirt,1590.0,209126944,Bershka,KADıN > Yeni,Yosun,1590.0,0.0,TRY
Beli kıvrık teknik flare fit pantolon,1590.0,207684750,Bershka,KADıN > Yeni,Yosun,1590.0,0.0,TRY
Teknik kumaş kapri pantolon,1190.0,207684747,Bershka,KADıN > Yeni,Yosun,1190.0,0.0,TRY
Askılı büzgülü tişört,990.0,208134182,Bershka,KADıN > Yeni,Yosun,990.0,0.0,TRY
Katlanabilir belli teknik bermuda,1090.0,207684737,Bershka,KADıN > Yeni,Yosun,1090.0,0.0,TRY
Hızlı kuruyan ve nefes alabilen fermuarlı sweatshirt,1590.0,218801569,Bershka,KADıN > Yeni,Yosun,1590.0,0.0,TRY
Beli kıvrık teknik flare fit pantolon,1590.0,218801617,Bershka,KADıN > Yeni,Yosun,1590.0,0.0,TRY
Hızlı kuruyan ve nefes alabilen kısa kollu tişört,990.0,209128215,Bershka,KADıN > Yeni,Yosun,990.0,0.0,TRY
Katlanabilir belli teknik bermuda,1090.0,218801578,Bershka,KADıN > Yeni,Yosun,1090.0,0.0,TRY
Teknik kumaş kapri pantolon,1190.0,218801590,Bershka,KADıN > Yeni,Yosun,1190.0,0.0,TRY
İnce tabanlı spor ayakkabı,1990.0,218801602,Bershka,KADıN > Yeni,KOYU KAHVE GRİ,1990.0,0.0,TRY
Çizgili fermuarlı hırka,1790.0,206544486,Bershka,KADıN > Yeni,Muz,1790.0,0.0,TRY
Teknik askılı sütyenli top,990.0,208134175,Bershka,KADıN > Yeni,Yulaf,990.0,0.0,TRY
Hızlı kuruyan ve nefes alabilen fermuarlı sweatshirt,1590.0,209126943,Bershka,KADıN > Yeni,Siyah,1590.0,0.0,TRY
Teknik kumaş kapri pantolon,1190.0,207684746,Bershka,KADıN > Yeni,Siyah,1190.0,0.0,TRY
Kısa kapüşonlu hırka,1190.0,206544495,Bershka,KADıN > Yeni,Kırçıllı gri,1190.0,0.0,TRY
Teknik kısa tulum,1490.0,208134169,Bershka,KADıN > Yeni,Siyah,1490.0,0.0,TRY
Kısa kollu asimetrik tişört,790.0,208474430,Bershka,KADıN > Yeni,Siyah,790.0,0.0,TRY
Crop şişme yelek,1490.0,209132579,Bershka,KADıN > Yeni,Siyah,1490.0,0.0,TRY
Askılı büzgülü tişört,990.0,208134181,Bershka,KADıN > Yeni,Yulaf,990.0,0.0,TRY
Hızlı kuruyan ve nefes alabilen fermuarlı sweatshirt,1590.0,209442135,Bershka,KADıN > Yeni,Siyah,1590.0,0.0,TRY
Beli kıvrık teknik flare fit pantolon,1590.0,207684749,Bershka,KADıN > Yeni,Siyah,1590.0,0.0,TRY
Hızlı kuruyan ve nefes alabilen kısa kollu tişört,990.0,209128214,Bershka,KADıN > Yeni,Siyah,990.0,0.0,TRY
Katlanabilir belli teknik bermuda,1090.0,207684736,Bershka,KADıN > Yeni,Siyah,1090.0,0.0,TRY
Mini şort etek,1190.0,212049566,Bershka,KADıN > Yeni,Siyah,1190.0,0.0,TRY
Spor babet,1990.0,218802069,Bershka,KADıN > Yeni,KUM RENGİ,1990.0,0.0,TRY
Mini kloş şort etek,1190.0,206914319,Bershka,KADıN > Yeni,Yulaf,1190.0,0.0,TRY
Dantelli askılı body,990.0,213215308,Bershka,KADıN > Yeni,Kirli beyaz,990.0,0.0,TRY
Dantelli askılı midi elbise,1590.0,208451570,Bershka,KADıN > Yeni,Siyah,1590.0,0.0,TRY
Dantelli askılı midi elbise,1590.0,208451571,Bershka,KADıN > Yeni,Kirli beyaz,1590.0,0.0,TRY
Dantelli askılı midi elbise,1590.0,208451569,Bershka,KADıN > Yeni,Sarı,1590.0,0.0,TRY
Dantelli askılı body,990.0,213215307,Bershka,KADıN > Yeni,Siyah,990.0,0.0,TRY
Dantelli askılı body,990.0,213215306,Bershka,KADıN > Yeni,Sarı,990.0,0.0,TRY
Pullu slip top,1490.0,209452229,Bershka,KADıN > Yeni,Kirli beyaz,1490.0,0.0,TRY
Kapri puantiye tayt,1090.0,210342317,Bershka,KADıN > Yeni,Siyah,1090.0,0.0,TRY
Fırfırlı dantel uzun kollu tişört,1090.0,216179402,Bershka,KADıN > Yeni,Krem,1090.0,0.0,TRY
Fırfırlı dantel uzun kollu tişört,1090.0,216179401,Bershka,KADıN > Yeni,Siyah,1090.0,0.0,TRY
Dantelli kapri tayt,1090.0,210667638,Bershka,KADıN > Yeni,Beyaz,1090.0,0.0,TRY
Dantel pullu mini etek,1490.0,209452236,Bershka,KADıN > Yeni,Kirli beyaz,1490.0,0.0,TRY
Jakarlı puantiye mini elbise,1590.0,211134509,Bershka,KADıN > Yeni,Siyah,1590.0,0.0,TRY
Baggy fit barrel fit pullu jean,2990.0,208279700,Bershka,KADıN > Yeni,Açık mavi,2990.0,0.0,TRY
Volanlı etek elbise,1790.0,209725462,Bershka,KADıN > Yeni,Beyaz,1790.0,0.0,TRY
Volanlı etek elbise,1790.0,209725461,Bershka,KADıN > Yeni,Siyah,1790.0,0.0,TRY
Jakarlı puantiye desenli top,1090.0,211134508,Bershka,KADıN > Yeni,Siyah,1090.0,0.0,TRY
Titanic baskılı kapüşonlu sweatshirt,2290.0,211526403,Bershka,KADıN > Yeni,Siyah,2290.0,0.0,TRY
Bengalin kumaş balon mini elbise,1590.0,211746257,Bershka,KADıN > Yeni,Kirli beyaz,1590.0,0.0,TRY
Kısa blazer,2490.0,205582920,Bershka,KADıN > Yeni,Gri,2490.0,0.0,TRY
Arkası açık püsküllü mokasen,2690.0,208227388,Bershka,KADıN > Yeni,SİYAH,2690.0,0.0,TRY
Pens arka blazer,2490.0,205543184,Bershka,KADıN > Yeni,Gri,2490.0,0.0,TRY
Bisiklet yaka düğmeli hırka,1490.0,207865119,Bershka,KADıN > Yeni,Kırmızı,1490.0,0.0,TRY
Teknik kapri pantolon stoperli,1590.0,208798324,Bershka,KADıN > Yeni,Beyaz,1590.0,0.0,TRY
