Product Name,Product Cost,product_id,brand,category,color,regular_price,discount_pct,currency
Ekose hacimli midi etek,2290.0,222003944,Bershka,KADıN > Etek,Haki,2290.0,0.0,TRY
Dantel pullu mini etek,1490.0,209452236,Bershka,KADıN > Etek,Kirli beyaz,1490.0,0.0,TRY
Saten midi etek,760.0,208793037,Bershka,KADıN > Etek,Siyah,1090.0,30.28,TRY
Denim mini etek,1190.0,207391458,Bershka,KADıN > Etek,Açık mavi,1190.0,0.0,TRY
Kıvrık belli midi etek,1490.0,210535427,Bershka,KADıN > Etek,Beyaz,1490.0,0.0,TRY
İşlemeli denim mini etek,1590.0,206803623,Bershka,KADıN > Etek,Denizci mavisi,1590.0,0.0,TRY
Dantel pullu mini etek,1490.0,217315269,Bershka,KADıN > Etek,Denizci mavisi,1490.0,0.0,TRY
Denim şort etek,1590.0,216376821,Bershka,KADıN > Etek,Mavi,1590.0,0.0,TRY
Denim şort etek,1590.0,216376315,Bershka,KADıN > Etek,Siyah,1590.0,0.0,TRY
Dantel pullu mini etek,1490.0,215064477,Bershka,KADıN > Etek,Beyaz,1490.0,0.0,TRY
Dantel pullu mini etek,1490.0,215064002,Bershka,KADıN > Etek,Açık mavi,1490.0,0.0,TRY
Denim şort etek,1590.0,211379367,Bershka,KADıN > Etek,Siyah,1590.0,0.0,TRY
Denim şort etek,1590.0,211379366,Bershka,KADıN > Etek,Mavi,1590.0,0.0,TRY
denim şort etek,1590.0,211378871,Bershka,KADıN > Etek,Açık mavi,1590.0,0.0,TRY
Zımbalı mayo,1490.0,220330182,Bershka,KADıN > Swimwear,Kahverengi,1490.0,0.0,TRY
Zımbalı bikini altı,1190.0,204066833,Bershka,KADıN > Swimwear,Krem,1190.0,0.0,TRY
Zımbalı üçgen bikini üstü,1190.0,204066831,Bershka,KADıN > Swimwear,Krem,1190.0,0.0,TRY
Kontrast üçgen bikini üstü,990.0,220329696,Bershka,KADıN > Swimwear,Kahverengi,990.0,0.0,TRY
Kontrast tanga bikini altı,790.0,204066844,Bershka,KADıN > Swimwear,Kahverengi,790.0,0.0,TRY
Kontrast üçgen bikini üstü,990.0,207713548,Bershka,KADıN > Swimwear,Pembe,990.0,0.0,TRY
Kontrast detaylı Brezilya modeli bikini altı,790.0,207713549,Bershka,KADıN > Swimwear,Pembe,790.0,0.0,TRY
Kontrast üçgen bikini üstü,990.0,204066840,Bershka,KADıN > Swimwear,Kahverengi,990.0,0.0,TRY
Zımbalı mini elbise,1790.0,211134510,Bershka,KADıN > Swimwear,Kahverengi,1790.0,0.0,TRY
Zımbalı mayo,1490.0,204066961,Bershka,KADıN > Swimwear,Kahverengi,1490.0,0.0,TRY
Puantiye desenli tanga bikini altı,790.0,204066784,Bershka,KADıN > Swimwear,Kahverengi,790.0,0.0,TRY
Puantiye desenli üçgen bikini üstü,990.0,204066782,Bershka,KADıN > Swimwear,Kahverengi,990.0,0.0,TRY
Kontrast üçgen bikini üstü,990.0,207713552,Bershka,KADıN > Swimwear,Mavi,990.0,0.0,TRY
Kontrast Brezilya modeli bikini külot,790.0,207713553,Bershka,KADıN > Swimwear,Mavi,790.0,0.0,TRY
Culotte bikini altı,1190.0,207735897,Bershka,KADıN > Swimwear,Mavi,1190.0,0.0,TRY
Zımba detaylı Brezilya modeli bikini altı,990.0,204066880,Bershka,KADıN > Swimwear,Kahverengi,990.0,0.0,TRY
Zımbalı bikini üstü,1090.0,204066858,Bershka,KADıN > Swimwear,Kahverengi,1090.0,0.0,TRY
Zımbalı culotte bikini altı,1090.0,204066798,Bershka,KADıN > Swimwear,Kahverengi,1090.0,0.0,TRY
Kontrast üçgen bikini üstü,990.0,205676862,Bershka,KADıN > Swimwear,Denizci mavisi,990.0,0.0,TRY
Kontrast tanga bikini altı,790.0,205676863,Bershka,KADıN > Swimwear,Denizci mavisi,790.0,0.0,TRY
Zımbalı üçgen bikini üstü,1090.0,204448280,Bershka,KADıN > Swimwear,Sarı,1090.0,0.0,TRY
Zımbalı Brezilya modeli bikini altı,990.0,204483943,Bershka,KADıN > Swimwear,Sarı,990.0,0.0,TRY
Tanga bikini altı,790.0,205750022,Bershka,KADıN > Swimwear,Kahverengi,790.0,0.0,TRY
Brezilya modeli bikini altı,790.0,204067080,Bershka,KADıN > Swimwear,Mavi,790.0,0.0,TRY
Puantiye desenli halter bikini üstü,990.0,204066786,Bershka,KADıN > Swimwear,Krem,990.0,0.0,TRY
Puantiye desenli bikini altı,790.0,204066790,Bershka,KADıN > Swimwear,Krem,790.0,0.0,TRY
Üçgen bikini üstü,990.0,204067065,Bershka,KADıN > Swimwear,Mavi,990.0,0.0,TRY
Brezilya modeli bağcıklı bikini altı,790.0,204066901,Bershka,KADıN > Swimwear,Siyah,790.0,0.0,TRY
Üçgen bikini üstü,990.0,204067035,Bershka,KADıN > Swimwear,Siyah,990.0,0.0,TRY
Fiyonklu bikini altı,790.0,204066767,Bershka,KADıN > Swimwear,Kahverengi,790.0,0.0,TRY
Tanga bikini altı,790.0,205750023,Bershka,KADıN > Swimwear,Siyah,790.0,0.0,TRY
Delikli üçgen bikini üstü,1090.0,204066907,Bershka,KADıN > Swimwear,Mavi,1090.0,0.0,TRY
Brezilya modeli halkalı bikini altı,990.0,204066912,Bershka,KADıN > Swimwear,Mavi,990.0,0.0,TRY
Tanga bikini altı,790.0,218801542,Bershka,KADıN > Swimwear,Siyah,790.0,0.0,TRY
Puantiye desenli üçgen bikini üstü,990.0,204067157,Bershka,KADıN > Swimwear,Siyah,990.0,0.0,TRY
Puantiye desenli bikini altı,790.0,204067158,Bershka,KADıN > Swimwear,Siyah,790.0,0.0,TRY
Brezilya modeli bağcıklı bikini altı,790.0,204066900,Bershka,KADıN > Swimwear,Kahverengi,790.0,0.0,TRY
Üçgen bikini üstü,990.0,204067034,Bershka,KADıN > Swimwear,Kahverengi,990.0,0.0,TRY
Fiyonklu bikini altı,790.0,204066768,Bershka,KADıN > Swimwear,Siyah,790.0,0.0,TRY
Halter bikini üstü,990.0,204067082,Bershka,KADıN > Swimwear,Siyah,990.0,0.0,TRY
Çift taraflı desenli bikini üstü,990.0,209121213,Bershka,KADıN > Swimwear,Siyah,990.0,0.0,TRY
Çift taraflı desenli bikini altı,790.0,209138778,Bershka,KADıN > Swimwear,Siyah,790.0,0.0,TRY
Desenli bikini üstü,990.0,204066778,Bershka,KADıN > Swimwear,Kahverengi,990.0,0.0,TRY
Desenli bikini altı,790.0,204066779,Bershka,KADıN > Swimwear,Kahverengi,790.0,0.0,TRY
Strasslı Brezilya modeli bikini altı,990.0,204283068,Bershka,KADıN > Swimwear,Siyah,990.0,0.0,TRY
Strasslı üçgen bikini üstü,1090.0,204283066,Bershka,KADıN > Swimwear,Siyah,1090.0,0.0,TRY
Halter desenli mayo,1490.0,209121216,Bershka,KADıN > Swimwear,Kahverengi,1490.0,0.0,TRY
Strass detaylı üçgen bikini üstü,1090.0,204283065,Bershka,KADıN > Swimwear,Mor,1090.0,0.0,TRY
Strasslı Brezilya modeli bikini altı,990.0,204283067,Bershka,KADıN > Swimwear,Mor,990.0,0.0,TRY
Boncuklu basic bikini üstü,990.0,210545277,Bershka,KADıN > Swimwear,Mor,990.0,0.0,TRY
Boncuklu basic bikini altı,990.0,210545278,Bershka,KADıN > Swimwear,Mor,990.0,0.0,TRY
Askılı şalvar tulum,1790.0,216179392,Bershka,KADıN > Elbise ve tulum,Kum rengi,1790.0,0.0,TRY
Kareli tül mini elbise,1490.0,219038405,Bershka,KADıN > Elbise ve tulum,Kahverengi,1490.0,0.0,TRY
Uzun denim tulum,2490.0,207955068,Bershka,KADıN > Elbise ve tulum,Denizci mavisi,2490.0,0.0,TRY
Bengal mini elbise,1590.0,211746256,Bershka,KADıN > Elbise ve tulum,Siyah,1590.0,0.0,TRY
Volanlı etek elbise,1790.0,209725461,Bershka,KADıN > Elbise ve tulum,Siyah,1790.0,0.0,TRY
Volanlı etek elbise,1790.0,209725462,Bershka,KADıN > Elbise ve tulum,Beyaz,1790.0,0.0,TRY
Teknik kısa tulum,1490.0,220329913,Bershka,KADıN > Elbise ve tulum,Siyah,1490.0,0.0,TRY
Teknik kısa tulum,1490.0,208134169,Bershka,KADıN > Elbise ve tulum,Siyah,1490.0,0.0,TRY
Kemerli mini elbise,1790.0,207774794,Bershka,KADıN > Elbise ve tulum,Siyah,1790.0,0.0,TRY
Denim midi elbise,2290.0,205304041,Bershka,KADıN > Elbise ve tulum,Denizci mavisi,2290.0,0.0,TRY
Tül ve dantel baskılı askılı mini elbise,1790.0,210208288,Bershka,KADıN > Elbise ve tulum,Krem,1790.0,0.0,TRY
Büzgülü askılı midi elbise,1190.0,207583770,Bershka,KADıN > Elbise ve tulum,Siyah,1190.0,0.0,TRY
Büzgülü askılı midi elbise,1190.0,207583771,Bershka,KADıN > Elbise ve tulum,Bordo,1190.0,0.0,TRY
Askılı şalvar tulum,1790.0,216179393,Bershka,KADıN > Elbise ve tulum,Kahverengi,1790.0,0.0,TRY
Asimetrik mini elbise,1590.0,216133936,Bershka,KADıN > Elbise ve tulum,Mavi,1590.0,0.0,TRY
Halter midi elbise,1790.0,212169002,Bershka,KADıN > Elbise ve tulum,Kahverengi,1790.0,0.0,TRY
Mini balon elbise,1590.0,215106346,Bershka,KADıN > Elbise ve tulum,Mavi,1590.0,0.0,TRY
Dantel detaylı rustik midi elbise,2290.0,207684769,Bershka,KADıN > Elbise ve tulum,Kirli beyaz,2290.0,0.0,TRY
İşlemeli mini elbise,1490.0,216108746,Bershka,KADıN > Elbise ve tulum,Kirli beyaz,1490.0,0.0,TRY
Büzgülü mini elbise,1490.0,213178786,Bershka,KADıN > Elbise ve tulum,Siyah,1490.0,0.0,TRY
Mini dantel baskılı elbise,1790.0,211505119,Bershka,KADıN > Elbise ve tulum,Pembe,1790.0,0.0,TRY
Mini fular elbise,1790.0,211722906,Bershka,KADıN > Elbise ve tulum,Turkuaz,1790.0,0.0,TRY
Uzun kollu tül detaylı mini elbise,1790.0,206771498,Bershka,KADıN > Elbise ve tulum,Kahverengi,1790.0,0.0,TRY
Bengal mini elbise,740.0,204483949,Bershka,KADıN > Elbise ve tulum,Siyah,1040.0,28.85,TRY
Denim midi elbise,2290.0,209975788,Bershka,KADıN > Elbise ve tulum,Denizci mavisi,2290.0,0.0,TRY
Denim midi elbise,2290.0,220329879,Bershka,KADıN > Elbise ve tulum,Denizci mavisi,2290.0,0.0,TRY
Dantelli askılı midi elbise,1590.0,208451571,Bershka,KADıN > Elbise ve tulum,Kirli beyaz,1590.0,0.0,TRY
Dantelli askılı midi elbise,1590.0,208451570,Bershka,KADıN > Elbise ve tulum,Siyah,1590.0,0.0,TRY
Dantelli askılı midi elbise,1590.0,208451569,Bershka,KADıN > Elbise ve tulum,Sarı,1590.0,0.0,TRY
Bengal mini elbise,1590.0,220329910,Bershka,KADıN > Elbise ve tulum,Kırmızı,1590.0,0.0,TRY
Askılı mini elbise,1490.0,220330408,Bershka,KADıN > Elbise ve tulum,Yulaf,1490.0,0.0,TRY
Askılı mini elbise,1490.0,208134164,Bershka,KADıN > Elbise ve tulum,Yulaf,1490.0,0.0,TRY
Uzun kollu dar etekli mini elbise,1490.0,211529173,Bershka,KADıN > Elbise ve tulum,Siyah,1490.0,0.0,TRY
Kadife efektli mini tül elbise,1590.0,207684744,Bershka,KADıN > Elbise ve tulum,Bordo,1590.0,0.0,TRY
Asimetrik saten mini elbise,1110.0,218801521,Bershka,KADıN > Elbise ve tulum,Pembe,1590.0,30.19,TRY
Asimetrik saten mini elbise,1110.0,208851212,Bershka,KADıN > Elbise ve tulum,Pembe,1590.0,30.19,TRY
Mini balon kot elbise,1790.0,209012211,Bershka,KADıN > Elbise ve tulum,Denizci mavisi,1790.0,0.0,TRY
Balon kesim mini gömlek elbise,1790.0,206589728,Bershka,KADıN > Elbise ve tulum,Açık mavi,1790.0,0.0,TRY
Büzgülü askılı midi elbise,760.0,208543478,Bershka,KADıN > Elbise ve tulum,Kum rengi,1090.0,30.28,TRY
Büzgülü askılı midi elbise,760.0,208543479,Bershka,KADıN > Elbise ve tulum,Siyah,1090.0,30.28,TRY
Bandeau mini elbise,1590.0,212509322,Bershka,KADıN > Elbise ve tulum,Siyah,1590.0,0.0,TRY
Bandeau mini elbise,1590.0,212509321,Bershka,KADıN > Elbise ve tulum,Sarı,1590.0,0.0,TRY
Fırfırlı askılı rustik midi elbise,2290.0,207684761,Bershka,KADıN > Elbise ve tulum,Kum rengi,2290.0,0.0,TRY
Saten yüzeyli mini elbise,2290.0,209167394,Bershka,KADıN > Elbise ve tulum,Yeşil,2290.0,0.0,TRY
Kloş etekli kuşaklı mini elbise,2290.0,210009311,Bershka,KADıN > Elbise ve tulum,Bej,2290.0,0.0,TRY
Fitilli asimetrik mini elbise,1790.0,206098479,Bershka,KADıN > Elbise ve tulum,Siyah,1790.0,0.0,TRY
Fitilli asimetrik mini elbise,1790.0,206098480,Bershka,KADıN > Elbise ve tulum,Siyah,1790.0,0.0,TRY
Düşük omuzlu denim mini elbise,1790.0,209012210,Bershka,KADıN > Elbise ve tulum,Denizci mavisi,1790.0,0.0,TRY
Mini fular elbise,1790.0,211722905,Bershka,KADıN > Elbise ve tulum,Kızıl kahverengi,1790.0,0.0,TRY
Mini şifon elbise,1690.0,212744458,Bershka,KADıN > Elbise ve tulum,Kırmızı,1690.0,0.0,TRY
Asimetrik zımba detaylı mini elbise,1590.0,211529176,Bershka,KADıN > Elbise ve tulum,Gri,1590.0,0.0,TRY
Kemerli uzun kollu mini elbise,1590.0,208851204,Bershka,KADıN > Elbise ve tulum,Kahverengi,1590.0,0.0,TRY
Bengal mini elbise,1590.0,211746255,Bershka,KADıN > Elbise ve tulum,Kırmızı,1590.0,0.0,TRY
Tül askılı mini elbise,1590.0,216135821,Bershka,KADıN > Elbise ve tulum,Kahverengi,1590.0,0.0,TRY
Tül askılı mini elbise,1590.0,216135822,Bershka,KADıN > Elbise ve tulum,Pembe,1590.0,0.0,TRY
Dantelli bürümcük midi elbise,1490.0,211514419,Bershka,KADıN > Elbise ve tulum,Kirli beyaz,1490.0,0.0,TRY
Dantelli bürümcük midi elbise,1490.0,211514418,Bershka,KADıN > Elbise ve tulum,Krem,1490.0,0.0,TRY
Rustik bandeau mini elbise,1190.0,215096089,Bershka,KADıN > Elbise ve tulum,Kahverengi,1190.0,0.0,TRY
Rustik bandeau mini elbise,1190.0,215096090,Bershka,KADıN > Elbise ve tulum,Kirli beyaz,1190.0,0.0,TRY
Dantelli tül mini elbise,1790.0,210009316,Bershka,KADıN > Elbise ve tulum,Kahverengi,1790.0,0.0,TRY
Asimetrik saten mini elbise,1110.0,208851211,Bershka,KADıN > Elbise ve tulum,Haki,1590.0,30.19,TRY
Halter yaka mini elbise,1490.0,207951122,Bershka,KADıN > Elbise ve tulum,Siyah,1490.0,0.0,TRY
Halter yaka mini elbise,1490.0,207951123,Bershka,KADıN > Elbise ve tulum,Haki,1490.0,0.0,TRY
Halter yaka mini elbise,1490.0,207951124,Bershka,KADıN > Elbise ve tulum,Kahverengi,1490.0,0.0,TRY
Askılı mini elbise,1590.0,217481605,Bershka,KADıN > Elbise ve tulum,Yeşil,1590.0,0.0,TRY
Zımbalı mini halter elbise,1790.0,215366287,Bershka,KADıN > Elbise ve tulum,Kahverengi,1790.0,0.0,TRY
Puantiye mini elbise,1590.0,222003937,Bershka,KADıN > Elbise ve tulum,Krem,1590.0,0.0,TRY
Puantiye mini elbise,1590.0,208739093,Bershka,KADıN > Elbise ve tulum,Krem,1590.0,0.0,TRY
Puantiye mini elbise,1590.0,222003940,Bershka,KADıN > Elbise ve tulum,Kahverengi,1590.0,0.0,TRY
Puantiye mini elbise,1590.0,208739092,Bershka,KADıN > Elbise ve tulum,Kahverengi,1590.0,0.0,TRY
Büzgülü askılı midi elbise,760.0,208543482,Bershka,KADıN > Elbise ve tulum,Pembe,1090.0,30.28,TRY
Büzgülü askılı midi elbise,760.0,208543480,Bershka,KADıN > Elbise ve tulum,Açık mavi,1090.0,30.28,TRY
Bengal mini elbise,740.0,204536041,Bershka,KADıN > Elbise ve tulum,Gri,1040.0,28.85,TRY
Asimetrik çizgili mini elbise,1190.0,210667651,Bershka,KADıN > Elbise ve tulum,Siyah,1190.0,0.0,TRY
Asimetrik çizgili mini elbise,1190.0,210667652,Bershka,KADıN > Elbise ve tulum,Gri,1190.0,0.0,TRY
Bengal askılı mini elbise,1490.0,211746253,Bershka,KADıN > Elbise ve tulum,Kızıl kahverengi,1490.0,0.0,TRY
Bengal askılı mini elbise,1490.0,204736104,Bershka,KADıN > Elbise ve tulum,Kahverengi,1490.0,0.0,TRY
Bengal askılı mini elbise,1490.0,204736105,Bershka,KADıN > Elbise ve tulum,Siyah,1490.0,0.0,TRY
Büzgülü mini elbise,1490.0,211596976,Bershka,KADıN > Elbise ve tulum,Bordo,1490.0,0.0,TRY
Büzgülü mini elbise,1490.0,210667648,Bershka,KADıN > Elbise ve tulum,Kahverengi,1490.0,0.0,TRY
Büzgülü mini elbise,1490.0,210667647,Bershka,KADıN > Elbise ve tulum,Siyah,1490.0,0.0,TRY
Uzun kollu dar etekli mini elbise,1490.0,211529172,Bershka,KADıN > Elbise ve tulum,Kırmızı,1490.0,0.0,TRY
Uzun kollu dar etekli mini elbise,1490.0,211529171,Bershka,KADıN > Elbise ve tulum,Gri,1490.0,0.0,TRY
Denim midi elbise,2290.0,206544493,Bershka,KADıN > Elbise ve tulum,Açık mavi,2290.0,0.0,TRY
Kemerli uzun kollu mini elbise,1590.0,212049562,Bershka,KADıN > Elbise ve tulum,Koyu gri,1590.0,0.0,TRY
Kemerli uzun kollu mini elbise,1590.0,211514433,Bershka,KADıN > Elbise ve tulum,Siyah,1590.0,0.0,TRY
Fırfırlı mini elbise,1590.0,211423201,Bershka,KADıN > Elbise ve tulum,Fuşya,1590.0,0.0,TRY
Mini fırfırlı elbise,1590.0,210270005,Bershka,KADıN > Elbise ve tulum,Beyaz,1590.0,0.0,TRY
Büzgülü tül midi elbise,1790.0,213222615,Bershka,KADıN > Elbise ve tulum,Kirli beyaz,1790.0,0.0,TRY
Puantiye desenli mini elbise,1590.0,211134509,Bershka,KADıN > Elbise ve tulum,Siyah,1590.0,0.0,TRY
Tül ve dantel baskılı askılı mini elbise,1790.0,218801523,Bershka,KADıN > Elbise ve tulum,Krem,1790.0,0.0,TRY
Kısa düğümlü elbise,1590.0,208978694,Bershka,KADıN > Elbise ve tulum,Gri,1590.0,0.0,TRY
Mini saten elbise,2290.0,209167395,Bershka,KADıN > Elbise ve tulum,Siyah,2290.0,0.0,TRY
Denim mini elbise,1790.0,209975789,Bershka,KADıN > Elbise ve tulum,Açık mavi,1790.0,0.0,TRY
Kadife efektli mini tül elbise,1590.0,207684743,Bershka,KADıN > Elbise ve tulum,Yeşil,1590.0,0.0,TRY
Asimetrik saten mini elbise,1110.0,220329717,Bershka,KADıN > Elbise ve tulum,Haki,1590.0,30.19,TRY
Kruvaze halter mini elbise,1590.0,207713574,Bershka,KADıN > Elbise ve tulum,Kum rengi,1590.0,0.0,TRY
Fırfırlı asimetrik mini elbise,1590.0,212509271,Bershka,KADıN > Elbise ve tulum,Siyah,1590.0,0.0,TRY
Asimetrik yaka mini elbise,1790.0,207265974,Bershka,KADıN > Elbise ve tulum,Siyah,1790.0,0.0,TRY
Bengalin kumaş balon mini elbise,1590.0,211746257,Bershka,KADıN > Elbise ve tulum,Kirli beyaz,1590.0,0.0,TRY
Dantelli tül mini elbise,1790.0,210009315,Bershka,KADıN > Elbise ve tulum,Haki,1790.0,0.0,TRY
Kontrast saten mini elbise,1590.0,207803653,Bershka,KADıN > Elbise ve tulum,Kahverengi,1590.0,0.0,TRY
Kontrast saten mini elbise,1590.0,207803652,Bershka,KADıN > Elbise ve tulum,Sarı,1590.0,0.0,TRY
Ketenli halter midi elbise,1690.0,209319479,Bershka,KADıN > Elbise ve tulum,Sarı,1690.0,0.0,TRY
Ketenli halter midi elbise,1690.0,209319480,Bershka,KADıN > Elbise ve tulum,Turkuaz,1690.0,0.0,TRY
Asimetrik kloş uzun kollu mini elbise,1490.0,204536034,Bershka,KADıN > Elbise ve tulum,Bordo,1490.0,0.0,TRY
Asimetrik kloş uzun kollu mini elbise,1490.0,204437605,Bershka,KADıN > Elbise ve tulum,Kahverengi,1490.0,0.0,TRY
Büzgülü askılı midi elbise,1190.0,207768272,Bershka,KADıN > Elbise ve tulum,Mercan,1190.0,0.0,TRY
Büzgülü askılı midi elbise,1190.0,207583769,Bershka,KADıN > Elbise ve tulum,Fuşya,1190.0,0.0,TRY
Askılı mini çiçekli elbise,1490.0,209132497,Bershka,KADıN > Elbise ve tulum,Sarı,1490.0,0.0,TRY
Askılı mini çiçekli elbise,1490.0,209132496,Bershka,KADıN > Elbise ve tulum,Çok renkli,1490.0,0.0,TRY
Baskılı kemerli bandeau mini elbise,1590.0,211722904,Bershka,KADıN > Elbise ve tulum,Haki,1590.0,0.0,TRY
Asimetrik mini elbise,1590.0,209319478,Bershka,KADıN > Elbise ve tulum,Kahverengi,1590.0,0.0,TRY
Asimetrik mini elbise,1590.0,209319477,Bershka,KADıN > Elbise ve tulum,Açık mavi,1590.0,0.0,TRY
Balon poplin mini elbise,2290.0,212968342,Bershka,KADıN > Elbise ve tulum,Siyah,2290.0,0.0,TRY
Kontrast dantelli mini elbise,1490.0,216179394,Bershka,KADıN > Elbise ve tulum,Kirli beyaz,1490.0,0.0,TRY
Mini şifon elbise,1690.0,214978182,Bershka,KADıN > Elbise ve tulum,Siyah,1690.0,0.0,TRY
Asimetrik dantel tül bandeau midi elbise,2290.0,207223949,Bershka,KADıN > Elbise ve tulum,Bordo,2290.0,0.0,TRY
Asimetrik dantel tül bandeau midi elbise,2290.0,211379405,Bershka,KADıN > Elbise ve tulum,Bordo,2290.0,0.0,TRY
Bandeau triko midi elbise,1190.0,209091428,Bershka,KADıN > Elbise ve tulum,Krem,1190.0,0.0,TRY
Bandeau triko midi elbise,1190.0,209091429,Bershka,KADıN > Elbise ve tulum,Siyah,1190.0,0.0,TRY
Bandeau triko midi elbise,1190.0,209091427,Bershka,KADıN > Elbise ve tulum,Kahverengi,1190.0,0.0,TRY
Büzgülü mini elbise,1490.0,208543484,Bershka,KADıN > Elbise ve tulum,Krem,1490.0,0.0,TRY
Büzgülü mini elbise,1490.0,208543485,Bershka,KADıN > Elbise ve tulum,Kahverengi,1490.0,0.0,TRY
Bardot fular mini elbise,1490.0,212207475,Bershka,KADıN > Elbise ve tulum,Kırmızı,1490.0,0.0,TRY
Bardot fular mini elbise,1490.0,212207476,Bershka,KADıN > Elbise ve tulum,Beyaz,1490.0,0.0,TRY
Sırtı açık drapeli etekli elbise,1590.0,212968336,Bershka,KADıN > Elbise ve tulum,Krem,1590.0,0.0,TRY
