Product Title,Category,Daily Inflation(%)
%100 PAMUK POLO YAKA KISA KOLLU BASİC PİKE KUMAŞ TİŞÖRT,Men,-12.319135167725035
%100 PAMUK POLO YAKA KISA KOLLU BEYAZ GÖMLEK,Men,0.0
%100 PAMUK POLO YAKA KISA KOLLU GÖMLEK,Men,-28.571938784621153
%100 PAMUK POLO YAKA KISA KOLLU ÇİZGİLİ NAKIŞLI PİKE TİŞÖRT,Men,-20.000285718367405
%100 PAMUK POLO YAKA KISA KOLLU ÇİZGİLİ TİŞÖRT,Men,-22.2225308684843
%100 PAMUK POLO YAKA TİŞÖRT,Men,-23.529807223650817
%100 PAMUK POLO YAKA UZUN KOLLU KETEN GÖRÜNÜMLÜ GÖMLEK,Men,-20.00020000200002
%100 PAMUK POLO YAKA WAFFLE KISA KOLLU GÖMLEK,Men,-14.28594104668328
%100 PAMUK POLO YAKA ÇİZGİLİ TİŞÖRT,Men,-28.571938784621153
%100 PAMUK POPLİN BAĞLAMALI GÖMLEK TUNİK,Women,16.667013896122835
%100 PAMUK POPLİN BOYUNDAN BAĞLAMALI BLUZ,Women,0.0
%100 PAMUK POPLİN GÖMLEK,Women,0.0
%100 PAMUK POPLİN GÖMLEK TUNİK,Women,-20.00020000200002
%100 PAMUK POPLİN ÇİZGİLİ MİDİ ELBİSE,Women,0.0
%100 PAMUK POWERPUFF GİRLS REGULAR FIT RİBANA TİŞÖRT,Women,0.0
%100 PAMUK PUANTİYELİ POPLİN TUNİK,Women,0.0
%100 PAMUK PİKE TİŞÖRT,Men,-14.286122460641732
%100 PAMUK REGULAR FIT APAŞ YAKA BASIC GÖMLEK,Women,-16.667013896122835
%100 PAMUK REGULAR FIT APAŞ YAKA FLAMLI GÖMLEK,Women,-9.139932364500497
%100 PAMUK REGULAR FIT APAŞ YAKA FLAMLI KISA KOLLU BLUZ,Women,25.000446436543513
%100 PAMUK REGULAR FIT APAŞ YAKA FLAMLI YARIM KOLLU BEYAZ GÖMLEK,Women,-30.00042857755111
%100 PAMUK REGULAR FIT APLİKE BASKILI PENYE TİŞÖRT,Women,0.0
%100 PAMUK REGULAR FIT ATATÜRK BASKILI TİŞÖRT,Women,0.0
%100 PAMUK REGULAR FIT BASKILI GECELİK,Women,0.0
%100 PAMUK REGULAR FIT BASKILI KISA KOLLU PİJAMA ÜSTÜ,Women,0.0
%100 PAMUK REGULAR FIT BASKILI PENYE TİŞÖRT,Women,0.0
%100 PAMUK REGULAR FIT BASKILI TİŞÖRT,Women,0.0
%100 PAMUK REGULAR FIT BASKILI UZUN KOLLU PİJAMA ÜSTÜ,Women,0.0
%100 PAMUK REGULAR FIT BAĞLAMA DETAYLI POPLİN GÖMLEK,Women,-7.142984696155288
%100 PAMUK REGULAR FIT BAĞLAMALI UZUN KOLLU TUNİK,Women,-16.667013896122835
%100 PAMUK REGULAR FIT BRODE BOYUNDAN BAĞLAMALI BLUZ,Women,0.0
%100 PAMUK REGULAR FIT BRODE GÖMLEK,Women,0.0
