District,Rooms,Price,PriceInt
Buca,Stüdyo (1+0),18.000 TL,18000
Torbalı,1+1,18.000 TL,18000
Torbalı,3+1,18.000 TL,18000
Karabağlar,2+1,18.000 TL,18000
Çeşme,Stüdyo (1+0),17.500 TL,17500
Torbalı,1+1,17.500 TL,17500
Buca,1+1,17.500 TL,17500
Torbalı,2+1,18.000 TL,18000
Menemen,2+1,18.500 TL,18500
Menemen,3+1,18.500 TL,18500
Buca,2+1,18.000 TL,18000
Buca,1+1,18.500 TL,18500
Karabağlar,1+1,17.500 TL,17500
Torbalı,1+1,18.500 TL,18500
Bornova,2+1,18.250 TL,18250
Buca,1+1,18.500 TL,18500
Karabağlar,3+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Buca,2+0,18.000 TL,18000
Çiğli,3+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Kiraz,3+1,18.000 TL,18000
Buca,3+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Buca,2+1,18.500 TL,18500
Buca,1+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Torbalı,3+1,18.000 TL,18000
Karabağlar,2+1,18.000 TL,18000
Buca,3+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Torbalı,1+1,17.500 TL,17500
Torbalı,1+1,18.500 TL,18500
Buca,1+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Çiğli,2+1,18.000 TL,18000
Bornova,3+1,17.500 TL,17500
Buca,1+1,18.500 TL,18500
Karabağlar,2+1,18.500 TL,18500
Buca,1+1,18.000 TL,18000
Menemen,1+1,17.500 TL,17500
Buca,1+1,18.000 TL,18000
Menemen,2+1,18.500 TL,18500
Konak,2+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Tire,3+1,18.000 TL,18000
Buca,2+1,18.500 TL,18500
Menemen,1+1,18.000 TL,18000
Bergama,3+1,18.000 TL,18000
Çiğli,1+1,17.500 TL,17500
Karabağlar,2+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Bornova,3+1,18.000 TL,18000
Bornova,3+1,18.000 TL,18000
Buca,3+1,18.000 TL,18000
Seferihisar,1+1,18.500 TL,18500
Menemen,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Karabağlar,3+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Çiğli,1+1,18.500 TL,18500
Gaziemir,1+1,17.500 TL,17500
Çiğli,2+1,18.250 TL,18250
Bornova,3+1,17.500 TL,17500
Buca,2+0,18.000 TL,18000
Torbalı,3+1,17.500 TL,17500
Torbalı,1+1,18.000 TL,18000
Bergama,2+1,18.000 TL,18000
Torbalı,1+1,17.500 TL,17500
Buca,1+1,17.500 TL,17500
Karabağlar,2+1,17.500 TL,17500
Torbalı,1+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Menemen,2+1,18.000 TL,18000
Aliağa,3+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Menemen,2+1,17.500 TL,17500
Seferihisar,1+1,17.500 TL,17500
Karabağlar,2+1,18.000 TL,18000
Bergama,3+1,17.500 TL,17500
Buca,1+1,18.000 TL,18000
Bornova,2+1,18.500 TL,18500
Buca,1+1,18.000 TL,18000
Buca,1+1,18.500 TL,18500
Bornova,2+1,18.000 TL,18000
Ödemiş,2+1,17.500 TL,17500
Buca,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Ödemiş,2+1,18.000 TL,18000
Buca,1+1,18.500 TL,18500
Bornova,3+1,18.000 TL,18000
Torbalı,1+1,18.000 TL,18000
Çiğli,3+1,18.000 TL,18000
Karabağlar,2+1,17.500 TL,17500
Menemen,1+1,18.500 TL,18500
Foça,2+1,18.000 TL,18000
Karabağlar,3+1,17.500 TL,17500
Menemen,1+1,18.000 TL,18000
Buca,1+1,17.750 TL,17750
Menemen,1+1,17.500 TL,17500
Menemen,2+1,18.000 TL,18000
Çiğli,1+1,18.000 TL,18000
Çiğli,2+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Menderes,1+1,18.200 TL,18200
Konak,3+1,18.000 TL,18000
Tire,3+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Ödemiş,3+1,18.000 TL,18000
Torbalı,3+1,18.500 TL,18500
Buca,1+1,18.000 TL,18000
Çiğli,1+1,18.000 TL,18000
Buca,2+1,17.500 TL,17500
Buca,1+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Bayraklı,2+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,2+1,17.500 TL,17500
Buca,2+1,18.000 TL,18000
Torbalı,1+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Torbalı,3+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Karabağlar,2+1,18.000 TL,18000
Kemalpaşa,1+1,18.000 TL,18000
Çiğli,3+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Karabağlar,2+1,18.000 TL,18000
Bayraklı,1+1,18.000 TL,18000
Bayraklı,2+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Konak,1+1,17.500 TL,17500
Buca,1+1,18.500 TL,18500
Karabağlar,2+1,17.500 TL,17500
Kiraz,3+1,17.500 TL,17500
Menemen,1+1,17.500 TL,17500
Seferihisar,1+1,18.500 TL,18500
Menemen,1+1,18.000 TL,18000
Torbalı,2+1,18.000 TL,18000
Bergama,2+1,18.000 TL,18000
Bayraklı,1+1,18.000 TL,18000
Menemen,2+1,18.000 TL,18000
Bergama,2+1,18.000 TL,18000
Karabağlar,2+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,1+1,18.500 TL,18500
Torbalı,1+1,17.500 TL,17500
Torbalı,1+1,17.500 TL,17500
Buca,1+1,18.000 TL,18000
Konak,2+1,18.000 TL,18000
Bergama,2+1,18.500 TL,18500
Buca,3+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Gaziemir,2+1,18.500 TL,18500
Menemen,2+1,18.000 TL,18000
Menemen,2+0,18.000 TL,18000
Menemen,2+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Bayraklı,1+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Selçuk,2+1,18.000 TL,18000
Buca,1+1,18.500 TL,18500
Buca,1+1,17.500 TL,17500
Buca,2+1,18.000 TL,18000
Buca,1+1,17.500 TL,17500
Buca,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Gaziemir,3+1,17.500 TL,17500
Bayraklı,3+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,2+0,18.000 TL,18000
Bornova,1+1,18.000 TL,18000
Bornova,3+1,18.500 TL,18500
Aliağa,2+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Tire,3+1,18.500 TL,18500
Karabağlar,2+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Çiğli,2+1,18.700 TL,18700
Bornova,2+1,18.000 TL,18000
Buca,Stüdyo (1+0),18.000 TL,18000
Buca,1+1,18.000 TL,18000
Bornova,2+1,18.000 TL,18000
Karabağlar,1+1,17.500 TL,17500
Çeşme,10 Üzeri,17.500 TL,17500
Çiğli,3+1,18.500 TL,18500
Seferihisar,1+1,18.000 TL,18000
Menemen,2+1,18.000 TL,18000
Menemen,1+1,18.500 TL,18500
Buca,1+1,18.000 TL,18000
Dikili,1+1,18.000 TL,18000
Buca,1+1,18.500 TL,18500
Aliağa,1+1,18.500 TL,18500
Buca,2+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Bornova,1+1,18.000 TL,18000
Çiğli,Stüdyo (1+0),18.000 TL,18000
Buca,2+0,18.000 TL,18000
Bayraklı,2+1,18.000 TL,18000
Tire,1+1,17.500 TL,17500
Torbalı,1+1,17.500 TL,17500
Buca,1+1,18.500 TL,18500
Menemen,1+1,18.000 TL,18000
Bergama,3+1,18.000 TL,18000
Karabağlar,2+1,18.500 TL,18500
Bornova,1+1,18.000 TL,18000
Bergama,1+1,17.500 TL,17500
Buca,1+1,18.000 TL,18000
Buca,1+1,18.500 TL,18500
Torbalı,2+1,18.000 TL,18000
Gaziemir,2+1,18.000 TL,18000
Seferihisar,1+1,18.500 TL,18500
Menemen,2+1,18.000 TL,18000
Torbalı,2+1,18.500 TL,18500
Gaziemir,2+1,17.500 TL,17500
Buca,1+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Buca,2+1,17.500 TL,17500
Menemen,2+1,18.500 TL,18500
Menemen,1+1,17.500 TL,17500
Menderes,2+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Torbalı,2+1,18.000 TL,18000
Ödemiş,2+1,18.000 TL,18000
Aliağa,2+1,18.500 TL,18500
Buca,2+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Karabağlar,3+1,18.000 TL,18000
Menemen,1+1,18.500 TL,18500
Buca,2+1,18.000 TL,18000
Bornova,2+1,17.500 TL,17500
Buca,1+1,17.500 TL,17500
Buca,2+1,18.000 TL,18000
Menemen,1+1,17.500 TL,17500
Bornova,Stüdyo (1+0),18.000 TL,18000
Menemen,3+1,18.000 TL,18000
Balçova,1+1,18.500 TL,18500
Menemen,2+1,18.500 TL,18500
Çiğli,1+1,18.000 TL,18000
Çiğli,1+1,18.000 TL,18000
Karabağlar,2+1,18.000 TL,18000
Bornova,2+1,18.000 TL,18000
Buca,2+0,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Torbalı,2+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Bayraklı,2+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,1+1,17.500 TL,17500
Buca,1+1,17.500 TL,17500
Torbalı,3+1,17.500 TL,17500
Buca,1+1,18.500 TL,18500
Torbalı,1+1,18.500 TL,18500
Karabağlar,2+1,18.500 TL,18500
Menemen,1+1,17.500 TL,17500
Buca,2+1,18.000 TL,18000
Menemen,2+1,18.000 TL,18000
Tire,1+1,18.000 TL,18000
Kemalpaşa,3+1,17.500 TL,17500
Buca,1+1,18.000 TL,18000
Karabağlar,2+1,18.500 TL,18500
Konak,Stüdyo (1+0),18.000 TL,18000
Torbalı,1+1,18.500 TL,18500
Buca,1+1,18.000 TL,18000
Urla,1+1,18.000 TL,18000
Buca,Stüdyo (1+0),17.500 TL,17500
Menemen,2+1,18.000 TL,18000
Karşıyaka,2+1,18.000 TL,18000
Çiğli,3+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Çiğli,Stüdyo (1+0),18.000 TL,18000
Torbalı,2+1,18.500 TL,18500
Menemen,1+1,18.000 TL,18000
Menderes,2+1,18.000 TL,18000
Karabağlar,3+1,18.000 TL,18000
Bayraklı,1+1,18.500 TL,18500
Bergama,3+1,18.000 TL,18000
Torbalı,1+1,18.000 TL,18000
Buca,3+1,18.000 TL,18000
Buca,1+1,18.500 TL,18500
Menemen,1+1,18.000 TL,18000
Menemen,2+1,18.000 TL,18000
Menemen,1+1,18.500 TL,18500
Menemen,1+1,18.000 TL,18000
Bergama,2+1,18.500 TL,18500
Konak,2+1,17.500 TL,17500
Karabağlar,2+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,2+1,17.500 TL,17500
Bornova,2+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Çeşme,1+1,18.000 TL,18000
Çeşme,1+1,18.000 TL,18000
Menemen,2+1,18.000 TL,18000
Menemen,1.5+1,18.500 TL,18500
Bornova,2+1,18.000 TL,18000
Buca,1.5+1,18.000 TL,18000
Menemen,3+1,18.500 TL,18500
Torbalı,2+1,18.000 TL,18000
Torbalı,1+1,17.500 TL,17500
Çiğli,1+1,18.000 TL,18000
Bergama,1+1,17.500 TL,17500
Buca,1+1,18.500 TL,18500
Buca,2+1,18.000 TL,18000
Kemalpaşa,2+1,18.500 TL,18500
Karşıyaka,1.5+1,18.000 TL,18000
Torbalı,2+1,18.000 TL,18000
Urla,1+1,17.500 TL,17500
Karabağlar,2+1,18.000 TL,18000
Karabağlar,2+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Konak,2+1,18.000 TL,18000
Çiğli,1+1,18.000 TL,18000
Bayraklı,2+1,18.000 TL,18000
Torbalı,3+1,18.000 TL,18000
Buca,1+1,17.500 TL,17500
Torbalı,2+1,18.000 TL,18000
Bergama,2+1,18.000 TL,18000
Karşıyaka,3+1,18.250 TL,18250
Buca,2+1,18.000 TL,18000
Bornova,2+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Karabağlar,2+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,1+1,18.500 TL,18500
Aliağa,2+1,18.500 TL,18500
Buca,1+1,17.500 TL,17500
Menemen,1+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Konak,3+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,1+1,17.500 TL,17500
Seferihisar,2+1,18.000 TL,18000
Karabağlar,2+1,18.000 TL,18000
Seferihisar,1+1,18.500 TL,18500
Bornova,2+1,17.500 TL,17500
Kemalpaşa,3+1,18.000 TL,18000
Buca,1+1,18.500 TL,18500
Çiğli,1+1,18.000 TL,18000
Torbalı,1+1,17.500 TL,17500
Buca,2+1,18.000 TL,18000
Menemen,2+1,17.500 TL,17500
Buca,1+1,18.000 TL,18000
Çiğli,Stüdyo (1+0),17.500 TL,17500
Torbalı,3+1,18.000 TL,18000
Bergama,2+1,18.500 TL,18500
Buca,1+1,17.500 TL,17500
Bergama,3+1,18.000 TL,18000
Torbalı,2+1,18.500 TL,18500
Torbalı,3+1,18.500 TL,18500
Gaziemir,1+1,17.500 TL,17500
Bergama,4+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Bergama,3+1,18.500 TL,18500
Bornova,2+1,18.000 TL,18000
Buca,1+1,18.500 TL,18500
Menemen,1+1,18.000 TL,18000
Bergama,1+1,18.000 TL,18000
Bergama,3+1,18.000 TL,18000
Bayraklı,3+1,18.500 TL,18500
Ödemiş,3+1,18.000 TL,18000
Karabağlar,2+1,18.500 TL,18500
Menemen,1+1,18.000 TL,18000
Buca,3+1,18.500 TL,18500
Karabağlar,2+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Kemalpaşa,2+1,18.500 TL,18500
Buca,1+1,18.000 TL,18000
Karabağlar,3+1,18.500 TL,18500
Bornova,2+1,18.000 TL,18000
Foça,2+1,18.000 TL,18000
Çiğli,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Torbalı,1+1,18.000 TL,18000
Menderes,2+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Torbalı,1+1,18.500 TL,18500
Seferihisar,1+1,17.999 TL,17999
Torbalı,3+1,18.000 TL,18000
Torbalı,2+1,17.500 TL,17500
Gaziemir,3+1,18.000 TL,18000
Karabağlar,2+1,17.500 TL,17500
Urla,1+1,18.000 TL,18000
Buca,1+1,18.250 TL,18250
Buca,1+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Menemen,3+1,17.500 TL,17500
Buca,3+1,18.000 TL,18000
Menemen,1+1,18.500 TL,18500
Bergama,3+1,18.000 TL,18000
Dikili,1+1,18.000 TL,18000
Torbalı,2+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Menemen,1+1,17.500 TL,17500
Torbalı,1+1,18.500 TL,18500
Buca,2+1,18.000 TL,18000
Karabağlar,3+1,18.000 TL,18000
Çiğli,1+1,17.500 TL,17500
Menemen,1+1,17.500 TL,17500
Menemen,1+1,18.000 TL,18000
Karabağlar,3+1,17.500 TL,17500
Aliağa,2+1,18.000 TL,18000
Çiğli,2+1,18.000 TL,18000
Çiğli,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Seferihisar,1+1,18.500 TL,18500
Karabağlar,2+1,18.000 TL,18000
Foça,1+1,17.500 TL,17500
Karşıyaka,3+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Karabağlar,3+1,18.000 TL,18000
Bayraklı,3+1,18.000 TL,18000
Konak,1+1,18.500 TL,18500
Bayraklı,2+1,18.000 TL,18000
Ödemiş,2+1,17.500 TL,17500
Buca,1+1,18.500 TL,18500
Bergama,3+1,18.000 TL,18000
Ödemiş,3+1,18.000 TL,18000
Buca,1+1,18.250 TL,18250
Bornova,1+1,18.000 TL,18000
Bayraklı,3+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Menemen,3+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Karabağlar,2+1,18.000 TL,18000
Buca,1+1,17.500 TL,17500
Buca,2+1,18.000 TL,18000
Bornova,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Menemen,1+1,18.500 TL,18500
Menemen,1+1,17.500 TL,17500
Menemen,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Bergama,2+1,18.000 TL,18000
Bayraklı,3+1,17.500 TL,17500
Buca,1+1,18.000 TL,18000
Bornova,2+1,17.500 TL,17500
Torbalı,3+1,17.750 TL,17750
Menemen,2+1,18.500 TL,18500
Buca,1+1,18.500 TL,18500
Buca,2+1,17.999 TL,17999
Menemen,1+1,18.000 TL,18000
Bayraklı,1+1,18.250 TL,18250
Buca,1+1,17.500 TL,17500
Bornova,1.5+1,18.000 TL,18000
Gaziemir,2+1,18.000 TL,18000
Torbalı,1+1,18.000 TL,18000
Menderes,1+1,18.000 TL,18000
Menemen,2+1,18.000 TL,18000
Karabağlar,2+1,18.000 TL,18000
Menemen,1+1,18.500 TL,18500
Menemen,2+1,18.000 TL,18000
Menderes,2+1,18.000 TL,18000
Konak,3+1,18.000 TL,18000
Çiğli,3+1,18.000 TL,18000
Buca,1+1,18.500 TL,18500
Torbalı,1+1,17.500 TL,17500
Seferihisar,1+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Torbalı,1+1,18.500 TL,18500
Buca,3+1,18.000 TL,18000
Konak,3+1,18.000 TL,18000
Buca,1+1,17.500 TL,17500
Menemen,3+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Torbalı,3+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Çiğli,Stüdyo (1+0),18.000 TL,18000
Menemen,1+1,18.500 TL,18500
Bornova,2+1,18.000 TL,18000
Torbalı,1+1,18.000 TL,18000
Menemen,1+1,17.500 TL,17500
Buca,1+1,18.000 TL,18000
Torbalı,1+1,17.500 TL,17500
Menemen,1+1,17.500 TL,17500
Torbalı,3+1,18.500 TL,18500
Torbalı,3+1,18.000 TL,18000
Selçuk,1+1,18.000 TL,18000
Karabağlar,2+1,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Seferihisar,1+1,18.000 TL,18000
Menemen,2+1,17.750 TL,17750
Menderes,2+1,17.500 TL,17500
Buca,1+1,18.000 TL,18000
Torbalı,3+1,18.000 TL,18000
Buca,1+1,17.500 TL,17500
Torbalı,2+1,17.500 TL,17500
Çiğli,1+1,18.000 TL,18000
Karabağlar,2+1,17.500 TL,17500
Menemen,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Bergama,2+1,18.000 TL,18000
Karabağlar,1+1,17.500 TL,17500
Menemen,1+1,17.500 TL,17500
Buca,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,1+1,18.000 TL,18000
Buca,2+1,18.000 TL,18000
Menemen,2+1,18.000 TL,18000
Buca,1+1,17.500 TL,17500
Buca,1+1,18.000 TL,18000
Buca,2+1,18.500 TL,18500
Menemen,1+1,17.500 TL,17500
Buca,1+1,18.500 TL,18500
Buca,2+0,18.000 TL,18000
Menemen,1+1,18.000 TL,18000
Bornova,2+1,17.500 TL,17500
Foça,1+1,18.000 TL,18000
Torbalı,2+1,18.000 TL,18000
Buca,1+1,19.000 TL,19000
Konak,Stüdyo (1+0),19.000 TL,19000
Bergama,2+1,19.000 TL,19000
Buca,1+1,19.000 TL,19000
Torbalı,2+1,19.000 TL,19000
Bornova,1+1,19.000 TL,19000
Torbalı,2+1,19.000 TL,19000
Seferihisar,1+1,19.000 TL,19000
Buca,2+1,19.000 TL,19000
Urla,1+1,19.999 TL,19999
Buca,2+1,19.000 TL,19000
Buca,2+1,19.000 TL,19000
Menemen,3+1,19.500 TL,19500
Torbalı,2+1,19.500 TL,19500
Tire,2+1,19.000 TL,19000
Urla,1+1,19.000 TL,19000
Buca,2+1,19.500 TL,19500
Torbalı,2+1,19.000 TL,19000
Torbalı,2+1,19.000 TL,19000
Konak,2+1,19.000 TL,19000
Karabağlar,3+1,19.000 TL,19000
Bergama,1+1,19.500 TL,19500
Buca,1+1,19.000 TL,19000
Menemen,1+1,19.000 TL,19000
Buca,1+1,19.000 TL,19000
Menemen,1+1,19.000 TL,19000
Karabağlar,2+1,19.500 TL,19500
Torbalı,2+1,19.000 TL,19000
Bergama,2+1,19.500 TL,19500
Torbalı,2+1,19.500 TL,19500
Buca,1+1,19.000 TL,19000
Çiğli,Stüdyo (1+0),19.500 TL,19500
Buca,2+1,19.000 TL,19000
Buca,2+1,19.000 TL,19000
Buca,1+1,19.000 TL,19000
Aliağa,1+1,19.000 TL,19000
Bornova,1+1,19.000 TL,19000
Menemen,1+1,19.500 TL,19500
Buca,1+1,19.000 TL,19000
Çiğli,3+1,19.000 TL,19000
Konak,1+1,19.000 TL,19000
Menemen,1+1,19.000 TL,19000
Bayraklı,2+1,19.000 TL,19000
Bayraklı,2+1,19.000 TL,19000
Torbalı,3+1,19.000 TL,19000
Bornova,2+1,19.000 TL,19000
Çiğli,2+1,19.500 TL,19500
Bornova,1+1,19.900 TL,19900
Menemen,2+1,19.500 TL,19500
Torbalı,1+1,19.000 TL,19000
Bornova,3+1,19.000 TL,19000
Seferihisar,1+1,19.000 TL,19000
Karabağlar,2+1,19.000 TL,19000
Buca,2+0,19.500 TL,19500
Ödemiş,4+1,19.000 TL,19000
Bornova,1+1,19.000 TL,19000
Aliağa,1+1,19.000 TL,19000
Buca,2+0,19.000 TL,19000
Menemen,2+1,19.000 TL,19000
Buca,1+1,19.000 TL,19000
Çiğli,1+1,19.800 TL,19800
Buca,1+1,19.750 TL,19750
Menemen,1+1,19.000 TL,19000
Torbalı,1+1,19.000 TL,19000
Bornova,Stüdyo (1+0),19.000 TL,19000
Bayraklı,3+1,19.750 TL,19750
Bornova,2+1,19.000 TL,19000
Buca,1+1,19.000 TL,19000
Buca,1+1,19.000 TL,19000
Menemen,2.5+1,19.500 TL,19500
Kemalpaşa,2+1,19.500 TL,19500
Torbalı,1+1,19.500 TL,19500
Buca,1+1,19.000 TL,19000
Menemen,1+1,18.800 TL,18800
Çiğli,1+1,19.750 TL,19750
Aliağa,1+1,19.000 TL,19000
Seferihisar,1+1,19.500 TL,19500
Çiğli,2+1,19.000 TL,19000
Menemen,3+1,19.000 TL,19000
Torbalı,3+1,19.000 TL,19000
Menemen,1+1,19.000 TL,19000
Bornova,3+1,19.000 TL,19000
Buca,2+1,19.000 TL,19000
Çiğli,2+1,19.000 TL,19000
Menemen,1+1,19.000 TL,19000
Balçova,Stüdyo (1+0),19.000 TL,19000
Buca,1+1,19.000 TL,19000
Buca,Stüdyo (1+0),19.000 TL,19000
Bergama,3+1,19.000 TL,19000
Menemen,1+1,19.000 TL,19000
Torbalı,2+1,19.000 TL,19000
Menemen,3+1,19.000 TL,19000
Bayraklı,2+1,19.000 TL,19000
Bornova,2+1,19.500 TL,19500
Bornova,2+1,19.000 TL,19000
Torbalı,2+1,19.500 TL,19500
Torbalı,3+1,19.000 TL,19000
Aliağa,1+1,19.000 TL,19000
Karabağlar,2+1,19.000 TL,19000
Menemen,2+1,19.000 TL,19000
Menemen,1+1,19.000 TL,19000
Buca,2+0,19.500 TL,19500
Torbalı,2+1,19.000 TL,19000
Menemen,2+1,19.750 TL,19750
Menemen,1+1,19.000 TL,19000
Bergama,2+1,19.500 TL,19500
Buca,1+1,19.500 TL,19500
Aliağa,1+1,19.000 TL,19000
Buca,1+1,19.000 TL,19000
Buca,1+1,19.000 TL,19000
Torbalı,3+1,19.000 TL,19000
Buca,2+1,19.000 TL,19000
Konak,Stüdyo (1+0),19.000 TL,19000
Bornova,2+1,19.000 TL,19000
Menemen,3+1,19.000 TL,19000
Buca,2+1,19.000 TL,19000
Tire,3+1,19.000 TL,19000
Menemen,2+1,19.500 TL,19500
Buca,1+1,19.000 TL,19000
Karabağlar,1+1,19.000 TL,19000
Konak,1+1,19.500 TL,19500
Konak,2+1,19.000 TL,19000
Buca,1+1,19.500 TL,19500
Karabağlar,2+1,19.500 TL,19500
Seferihisar,1+1,19.000 TL,19000
Menemen,1+1,19.000 TL,19000
Torbalı,1+1,19.500 TL,19500
Aliağa,2+1,19.000 TL,19000
Karabağlar,3+1,19.000 TL,19000
Bayraklı,2+1,19.000 TL,19000
Bornova,1+1,19.000 TL,19000
Torbalı,2+1,19.000 TL,19000
Buca,2+1,19.000 TL,19000
Menemen,1+1,19.500 TL,19500
Menemen,1+1,19.000 TL,19000
Karabağlar,3+1,19.750 TL,19750
Çiğli,1+1,19.500 TL,19500
Menemen,2+1,18.750 TL,18750
Çiğli,1+1,19.000 TL,19000
Menemen,2+1,19.000 TL,19000
Foça,2+1,19.000 TL,19000
Foça,2+1,19.000 TL,19000
Torbalı,2+1,19.000 TL,19000
Bayraklı,3+1,19.000 TL,19000
Bayraklı,2+1,19.500 TL,19500
Seferihisar,1+1,19.000 TL,19000
Aliağa,2+1,19.500 TL,19500
Menemen,1+1,19.500 TL,19500
Buca,1+1,19.000 TL,19000
Buca,1+1,19.000 TL,19000
Buca,1+1,19.000 TL,19000
Buca,1+1,19.000 TL,19000
Kemalpaşa,3+1,19.000 TL,19000
Menemen,1+1,19.500 TL,19500
Çiğli,1+1,19.000 TL,19000
Çiğli,1+1,19.500 TL,19500
Bayraklı,2+1,19.000 TL,19000
Çiğli,Stüdyo (1+0),19.500 TL,19500
Çiğli,1+1,19.500 TL,19500
Bergama,2+1,19.500 TL,19500
Buca,1+1,19.500 TL,19500
Buca,1+1,19.000 TL,19000
Bornova,4+1,19.000 TL,19000
Buca,3+1,19.500 TL,19500
Buca,1+1,19.000 TL,19000
Buca,1+1,19.000 TL,19000
Buca,1+1,19.500 TL,19500
Bornova,1+1,19.000 TL,19000
Torbalı,2+1,19.000 TL,19000
Karabağlar,2+1,19.000 TL,19000
Çiğli,Stüdyo (1+0),19.000 TL,19000
Çiğli,1+1,19.500 TL,19500
Menemen,1+1,19.500 TL,19500
Menemen,1+1,19.000 TL,19000
Tire,3+1,19.500 TL,19500
Buca,1+1,18.750 TL,18750
Gaziemir,3+1,19.000 TL,19000
Tire,3+1,19.000 TL,19000
Bornova,3+1,19.000 TL,19000
Torbalı,1+1,19.000 TL,19000
Çiğli,1+1,19.000 TL,19000
Çiğli,1+1,19.500 TL,19500
Karabağlar,1+1,19.750 TL,19750
Karabağlar,1+1,19.000 TL,19000
Karabağlar,1+1,19.000 TL,19000
Buca,1+1,19.000 TL,19000
Torbalı,2+1,19.000 TL,19000
Torbalı,2+1,19.500 TL,19500
