Name,Brand,SalePrice,RegularPrice,StockCode,URL,CategoryURL
Ymk Hibrit Cerman Barel 68mm Saten YMKB68HS,N/A,391.2,391.2,"YMK-B68HS            391,20 TL            333,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/kilit-ve-surguler/barel-cesitleri/prd-ymk-hibrit-cerman-barel-68mm-saten-ymkb68hs,https://nalburtek.com/hirdavat-ve-nalbur
Ymk Hibrit Bilyalı Barel 68mm Saten YMKB68HBSK,N/A,424.8,424.8,"YMK-B68HBSK            424,80 TL            361,20 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/kilit-ve-surguler/barel-cesitleri/prd-ymk-hibrit-bilyali-barel-68mm-saten-ymkb68hbsk,https://nalburtek.com/hirdavat-ve-nalbur
Ymk Hibrit Cerman Barel 90mm Saten YMKB90HS,N/A,450.0,450.0,"YMK-B90HS            450,00 TL            382,50 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/kilit-ve-surguler/barel-cesitleri/prd-ymk-hibrit-cerman-barel-90mm-saten-ymkb90hs,https://nalburtek.com/hirdavat-ve-nalbur
Yuma Gömme Oda Kilidi Nikel 40mm YM613,N/A,266.4,266.4,"YM-613            266,40 TL            271,32 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/kilit-ve-surguler/gomme-kilitler/prd-yuma-silindirli-gomme-oda-kilidi-nikel-40mm-ym613,https://nalburtek.com/hirdavat-ve-nalbur
Yuma Gömme Oda Kilidi Nikel 35mm YM604,N/A,266.4,266.4,"YM-604            266,40 TL            271,32 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/kilit-ve-surguler/gomme-kilitler/prd-yuma-silindirli-gomme-oda-kilidi-nikel-35mm-ym604,https://nalburtek.com/hirdavat-ve-nalbur
Yuma Silindirli Gömme WC Kilidi Nikel 40mm YM607,N/A,266.4,266.4,"YM-607            266,40 TL            271,32 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/kilit-ve-surguler/gomme-kilitler/prd-yuma-silindirli-gomme-wc-kilidi-nikel-40mm-ym607,https://nalburtek.com/hirdavat-ve-nalbur
İzoleli Pvc Kaplı Çelik Tel Halat 6mm - 200mt,N/A,4500.0,4500.0,"İÇH006            4.500,00 TL            3.600,00 TL           -  +   TOP        Sepete Ekle",/hirdavat-ve-nalbur/yuk-kaldirma-urunleri/ip-halat-cesitleri/prd-izoleli-pvc-kapli-celik-tel-halat-6mm-200mt,https://nalburtek.com/hirdavat-ve-nalbur
Yuma Pvc Doğrama Silindirli Kapı Kilidi 20mm YM620,N/A,600.0,600.0,"YM-620            600,00 TL            658,92 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/kilit-ve-surguler/pvc-dograma-kapi-kilitleri/prd-yuma-pvc-dograma-silindirli-kapi-kilidi-20mm-ym620,https://nalburtek.com/hirdavat-ve-nalbur
Sertsan Silikonlu Şeffaf Bahçe Hortumu 1/2 INC 10Kg 100mt,N/A,3600.0,3600.0,"EBH01            3.600,00 TL            3.000,00 TL           -  +   TOP        Sepete Ekle",/hirdavat-ve-nalbur/sulama-sistemleri/hortum-cesitleri/prd-sertsan-silikonlu-bahce-hortumu-12-inc-10kg-100mt,https://nalburtek.com/hirdavat-ve-nalbur
Seviye Tespit Ayar Pensesi Metal,N/A,420.0,420.0,"STP0002            420,00 TL            336,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/dubel-cesitleri/prd-seviye-tespit-ayar-pensesi-metal,https://nalburtek.com/hirdavat-ve-nalbur
Elka Duş Takımı Seti Lüks 6 Fonksiyonlu,N/A,305.76,305.76,"DST001            305,76 TL            259,35 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/tesisat-malzemeleri/dus-takimi-ve-yedek-parcalar/prd-dus-takimiseti-mercedes-luks-6-fonksiyonlu,https://nalburtek.com/hirdavat-ve-nalbur
Plastik Strafor Dübeli Mantolama Dübeli 10cm 500 Adet,N/A,1800.0,1800.0,"SD0010            1.800,00 TL            1.500,00 TL           -  +   PAKET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/dubel-cesitleri/prd-strafor-dubeli-10-cm-500-adet,https://nalburtek.com/hirdavat-ve-nalbur
Dörtköşe Kaynak Somunu M6,N/A,1.24,1.24,"DKKS06           1,24 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/somun-cesitleri/prd-dortkose-kaynak-somunu-m6,https://nalburtek.com/hirdavat-ve-nalbur
Düz Lama Bağlantı Sac Gönye 20x130mm,N/A,9.58,9.58,"NTG20130           9,58 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/gonye-ve-kosebentler/prd-duz-baglanti-sac-gonye-20x130mm,https://nalburtek.com/hirdavat-ve-nalbur
Düz Lama Bağlantı Sac Gönye 20x150mm,N/A,10.84,10.84,"NTG20150           10,84 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/gonye-ve-kosebentler/prd-duz-baglanti-sac-gonye-20x150mm,https://nalburtek.com/hirdavat-ve-nalbur
Düz Lama Bağlantı Sac Gönye 30x130mm,N/A,16.72,16.72,"DG30130           16,72 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/gonye-ve-kosebentler/prd-duz-baglanti-sac-gonye-30x130mm,https://nalburtek.com/hirdavat-ve-nalbur
Düz Lama Bağlantı Sac Gönye 30x110mm,N/A,14.03,14.03,"NTG30110           14,03 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/gonye-ve-kosebentler/prd-duz-baglanti-sac-gonye-30x110mm,https://nalburtek.com/hirdavat-ve-nalbur
Açık Piton Çengelli Vida 21x80,N/A,3.3,3.3,"P02180           3,30 TL            5 10 25 50 100    ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/piton-cesitleri-9892/prd-acik-piton-cengelli-vida-21-x-80,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M8x130,N/A,11.16,11.16,"BC08130           11,16 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/beyaz-civatalar/prd-beyaz-celik-civata-din-933-8-8-m8x130,https://nalburtek.com/hirdavat-ve-nalbur
Düz Lama Bağlantı Sac Gönye 40x160mm,N/A,21.67,21.67,"DG4016           21,67 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/gonye-ve-kosebentler/prd-duz-baglanti-sac-gonye-40x160mm,https://nalburtek.com/hirdavat-ve-nalbur
SGS Asma Kilit Uzun Gri Döküm 60mm,N/A,189.74,189.74,"SGS1333            189,74 TL            144,14 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/kilit-ve-surguler/asma-kilitler/prd-sgs-asma-kilit-gri-boyali-uzun-63mm,https://nalburtek.com/hirdavat-ve-nalbur
Beyaz Çelik Civata DIN 933 8.8 - M8x120,N/A,10.38,10.38,"BC08120           10,38 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civata-cesitleri/prd-beyaz-celik-civata-din-933-8-8-m8x120,https://nalburtek.com/hirdavat-ve-nalbur
Dost Çelik Çatal Çapa Saplı,N/A,144.0,144.0,"DÇ200            144,00 TL            120,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/bahce-aletleri/capa-cesitleri/prd-dost-celik-catal-capa-sapli,https://nalburtek.com/hirdavat-ve-nalbur
Otomatsan Elektrikli Tirajlı Kapı Otomatiği Barel 52mm,N/A,2400.0,2400.0,"OTM350            2.400,00 TL            1.920,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/kilit-ve-surguler/trajli-kilitler/prd-otomatsan-elektrikli-kapi-otomatigi,https://nalburtek.com/hirdavat-ve-nalbur
YHB Matkap Uçlu Vida 3.9x13 (1000 Ad),N/A,396.3,396.3,"YHB3913            396,30 TL            330,25 TL           -  +   PAKET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/akilli-vidalar/prd-yhb-matkap-uclu-vida-ph-3-9-x-13-1000-ad,https://nalburtek.com/hirdavat-ve-nalbur
YHB Matkap Uçlu Vida 3.9x16 (1000 Ad),N/A,444.32,444.32,"YHB3916            444,32 TL            370,27 TL           -  +   PAKET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/akilli-vidalar/prd-yhb-matkap-uclu-vida-ph-3-9-x-16-1000-ad,https://nalburtek.com/hirdavat-ve-nalbur
"Orient Katlanabilir Su Sebili Kırmızı 5,5 Lt",N/A,300.0,300.0,"BOW55K            300,00 TL            210,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/ev-ve-yasam-urunleri/ev-gerecleri/prd-orient-katlanabilir-su-sebili-kirmizi-5-5-lt,https://nalburtek.com/hirdavat-ve-nalbur
"Orient Katlanabilir Su Sebili Mavi 5,5 Lt",N/A,300.0,300.0,"BOW55            300,00 TL            210,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/ev-ve-yasam-urunleri/ev-gerecleri/prd-orient-katlanabilir-su-sebili-mavi-5-5-lt,https://nalburtek.com/hirdavat-ve-nalbur
Buldeks Vida Buldex 7.5x120 mm,N/A,5.1,5.1,"BV75120           5,10 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/buldeks-vidalar/prd-buldeks-vida-7-5x120-mm,https://nalburtek.com/hirdavat-ve-nalbur
YSB Matkap Uçlu Vida 4.8x19 (1000 Ad),N/A,909.14,909.14,"YSB4819            909,14 TL            815,89 TL           -  +   PAKET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/akilli-vidalar/prd-ysb-matkap-uclu-vida-4-8-x-19-1000-ad,https://nalburtek.com/hirdavat-ve-nalbur
YHB Matkap Uçlu Vida 3.9x38 (750 Ad),N/A,645.35,645.35,"YHB3938            645,35 TL            537,79 TL           -  +   PAKET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/akilli-vidalar/prd-yhb-matkap-uclu-vida-ph-3-9-x-38-500-ad,https://nalburtek.com/hirdavat-ve-nalbur
İnterflex 180mm 36 Kum Silisyum Karbür SC Fiber Disk Zımpara SF5218,N/A,N/A,N/A,3019363804               Sepete Ekle,/hirdavat-ve-nalbur/zimpara-ege-ve-asindirici-taslar/disk-zimparalar/prd-interflex-silisyum-karbur-sc-fiber-disk-zimpara-180mm-36-kum-sf5218,https://nalburtek.com/hirdavat-ve-nalbur
İnterflex 180mm 24 KumSilisyum Karbür SC Fiber Disk Zımpara SF5218,N/A,N/A,N/A,3019243804               Sepete Ekle,/hirdavat-ve-nalbur/zimpara-ege-ve-asindirici-taslar/disk-zimparalar/prd-interflex-silisyum-karbur-sc-fiber-disk-zimpara-180mm-24-kum-sf5218,https://nalburtek.com/hirdavat-ve-nalbur
İnterflex 180mm 16 Kum Silisyum Karbür SC Fiber Disk Zımpara SF5218,N/A,N/A,N/A,3019163804               Sepete Ekle,/hirdavat-ve-nalbur/zimpara-ege-ve-asindirici-taslar/disk-zimparalar/prd-interflex-silisyum-karbur-sc-fiber-disk-zimpara-180mm-16-kum-sf5218,https://nalburtek.com/hirdavat-ve-nalbur
Balyoz Sapı,N/A,240.0,240.0,"SP6253            240,00 TL            180,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/bahce-aletleri/balyoz-cesitleri/prd-balyoz-sapi,https://nalburtek.com/hirdavat-ve-nalbur
YHB Matkap Uçlu Vida 4.2x32 (500 Ad),N/A,426.35,426.35,"YHB4232            426,35 TL            355,29 TL           -  +   PAKET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/akilli-vidalar/prd-yhb-matkap-uclu-vida-ph-4-2-x-32-500-ad,https://nalburtek.com/hirdavat-ve-nalbur
Hazır Ebatlı Gölgelik %95 File 8x10 mt 80m2,N/A,5500.0,5500.0,"EG0810            5.500,00 TL            4.840,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/ambalaj-urunleri/golgelik-cesitleri/prd-hazir-ebatli-golgelik-95-file-8x10-mt,https://nalburtek.com/hirdavat-ve-nalbur
Düz Lama Bağlantı Sac Gönye 40x60mm,N/A,8.78,8.78,"NTG4060           8,78 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/gonye-ve-kosebentler/prd-kl-master-duz-sac-gonye-40x60mm,https://nalburtek.com/hirdavat-ve-nalbur
Asma Kilit Uzun Gri Döküm 60mm,N/A,171.31,171.31,"AK2043            171,31 TL            116,71 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/kilit-ve-surguler/asma-kilitler/prd-asma-kilit-uzun-gri-63-mm,https://nalburtek.com/hirdavat-ve-nalbur
"Trapez Çatı Vidası 4,8x19",N/A,1.8,1.8,"ÇV4819           1,80 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/cati-vidalari-5678/prd-trapez-cati-vidasi-4-8x19,https://nalburtek.com/hirdavat-ve-nalbur
Kelebek Saplı Hortum Kelepçesi (5/16 - 1/2) 8x12mm,N/A,15.6,15.6,"KHK000812            15,60 TL            12,60 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/tesisat-malzemeleri/hortum-kelepceleri/prd-kelebek-sapli-hortum-kelepcesi-516-12-18-12mm,https://nalburtek.com/hirdavat-ve-nalbur
Kelebek Saplı Hortum Kelepçesi (3/8 - 5/8) 10x16mm,N/A,15.6,15.6,"KHK001016            15,60 TL            12,60 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/tesisat-malzemeleri/hortum-kelepceleri/prd-kelebek-sapli-hortum-kelepcesi-38-58-10-16mm,https://nalburtek.com/hirdavat-ve-nalbur
Rodex Cırtlı Disk Altı Zımpara Tabanı 150mm + Aparatı,N/A,136.5,136.5,"RZP150            136,50 TL            109,20 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/zimpara-ege-ve-asindirici-taslar/disk-zimpara-tabani/prd-rodex-cirtli-disk-alti-zimpara-tabani-150mm-aparati,https://nalburtek.com/hirdavat-ve-nalbur
Kelebek Saplı Hortum Kelepçesi (1/2 - 3/4) 13x19mm,N/A,16.2,16.2,"KHK001319            16,20 TL            13,20 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/tesisat-malzemeleri/hortum-kelepceleri/prd-kelebek-sapli-hortum-kelepcesi-12-34-13-19mm,https://nalburtek.com/hirdavat-ve-nalbur
Çırpı İpi 70 Gr,N/A,44.0,44.0,"Çİ070            44,00 TL            33,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/ambalaj-urunleri/prd-dvc-cirpi-ipi-70-gr,https://nalburtek.com/hirdavat-ve-nalbur
"Cırt Kelepçe Kablo Bağı Siyah 4,8x380mm 100 Ad",N/A,273.0,273.0,"CK48380S            273,00 TL            174,12 TL           -  +   PAKET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/kelepce-cesitleri/prd-cirt-kelepce-kablo-bagi-siyah-4-8x380mm-100-ad,https://nalburtek.com/hirdavat-ve-nalbur
"Kelebek Saplı Hortum Kelepçesi (5/8 - 1"") 16x25mm",N/A,17.4,17.4,"KHK001625            17,40 TL            14,10 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/tesisat-malzemeleri/hortum-kelepceleri/prd-kelebek-sapli-hortum-kelepcesi-58-1-16-25mm,https://nalburtek.com/hirdavat-ve-nalbur
Streç Film 17 Mikron 50cm 1850gr,N/A,600.6,600.6,"ST1850            600,60 TL            491,40 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/ambalaj-urunleri/strec-cesitleri/prd-strec-film-17-mikron-50cm-1850gr,https://nalburtek.com/hirdavat-ve-nalbur
Seviye Tespit Derz Klipsi 3mm (100 Ad),N/A,96.0,96.0,"ZEN0003            96,00 TL            84,00 TL           -  +   PAKET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/dubel-cesitleri/prd-zenith-seviye-tespit-derz-klipsi-3mm-100-ad,https://nalburtek.com/hirdavat-ve-nalbur
Şıngıl Çivisi 1.5 cm,N/A,210.0,210.0,"ŞG015            210,00 TL            150,00 TL           -  +   KG        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/civi-cesitleri/prd-singil-civisi-1-5-cm,https://nalburtek.com/hirdavat-ve-nalbur
Seviye Tespit Derz Klipsi 2mm (100 Ad),N/A,96.0,96.0,"ZEN0002            96,00 TL            84,00 TL           -  +   PAKET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/dubel-cesitleri/prd-zenith-seviye-tespit-derz-klipsi-2mm-100-ad,https://nalburtek.com/hirdavat-ve-nalbur
El Arabası Tekeri Dubleks Teker Burçlu 350-7mm,N/A,360.0,360.0,"DTB100            360,00 TL            300,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/teker-cesitleri/el-arabasi-tekerleri/prd-el-arabasi-tekeri-dubleks-teker-burclu-350-7mm,https://nalburtek.com/hirdavat-ve-nalbur
Seviye Tespit Derz Klipsi 1mm (100 Ad),N/A,96.0,96.0,"ZEN0001            96,00 TL            84,00 TL           -  +   PAKET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/dubel-cesitleri/prd-zenith-seviye-tespit-derz-klipsi-1mm-100-ad,https://nalburtek.com/hirdavat-ve-nalbur
Seviye Tespit Derz Klipsi 1.5mm (100 Ad),N/A,96.0,96.0,"ZEN0015            96,00 TL            84,00 TL           -  +   PAKET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/dubel-cesitleri/prd-zenith-seviye-tespit-derz-klipsi-1-5mm-100-ad,https://nalburtek.com/hirdavat-ve-nalbur
Doğuş Endüstiriyel Büyük Metal Saplı Faraş Kürek Çöp Küreği,N/A,360.0,360.0,"20220            360,00 TL            298,80 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/bahce-aletleri/kurek-cesitleri/prd-dogus-endustiriyel-faras-kuregi-metal-sapli-cop-kurek,https://nalburtek.com/hirdavat-ve-nalbur
Visam Teos Rezervuar Basmalı İç Takımı Zeplin Flatörlü,N/A,540.0,540.0,"112-614-001            540,00 TL            420,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/tesisat-malzemeleri/rezeruvar-ve-yedek-parcalari/prd-visam-teos-rezervuar-basmali-ic-takimi-zeplin-flatorlu,https://nalburtek.com/hirdavat-ve-nalbur
İtalyan Kilidi Bahçe Kapısı Mandalı,N/A,84.0,84.0,"NFK101            84,00 TL            54,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/kilit-ve-surguler/diger-kilit-cesitleri/prd-italyan-kilidi-bahce-kapisi-mandali,https://nalburtek.com/hirdavat-ve-nalbur
Yuma Kapı Hidroliği Yayı 5No,N/A,1872.0,1872.0,"YM-715            1.872,00 TL            1.958,40 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/kilit-ve-surguler/diger-kilit-cesitleri/prd-yuma-kapi-hidroligi-yayi-5no,https://nalburtek.com/hirdavat-ve-nalbur
Yuma Kapı Hidroliği Yayı 4No,N/A,1440.0,1440.0,"YM-714            1.440,00 TL            1.249,50 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/kilit-ve-surguler/diger-kilit-cesitleri/prd-yuma-kapi-hidroligi-yayi-4no,https://nalburtek.com/hirdavat-ve-nalbur
Premium Oto / Araba Yıkama Süngeri,N/A,72.0,72.0,"OTO100            72,00 TL            48,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/ev-ve-yasam-urunleri/oto-aksesuar/prd-oto-araba-yikama-sungeri,https://nalburtek.com/hirdavat-ve-nalbur
Kale 152R 40mm Silindirli Kilit Oval Nikel,N/A,1323.0,1323.0,"KK152R4000116            1.323,00 TL            1.058,40 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/kilit-ve-surguler/daire-kilitleri/prd-kale-silindirli-kilit-oval-nikel-40mm,https://nalburtek.com/hirdavat-ve-nalbur
Trifon Vida 6x70mm,N/A,3.19,3.19,"TV0670           3,19 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/trifon-vidalar/prd-trifon-vida-6x70mm,https://nalburtek.com/hirdavat-ve-nalbur
Atlas Takoz Kübik Sünger Zımpara 80 Kum,N/A,63.6,63.6,"SZ080            63,60 TL            47,70 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/zimpara-ege-ve-asindirici-taslar/sunger-zimparalar/prd-atlas-takoz-kubik-sunger-zimpara-80-kum,https://nalburtek.com/hirdavat-ve-nalbur
Trifon Vida 6x90mm,N/A,3.99,3.99,"TV0690           3,99 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/trifon-vidalar/prd-trifon-vida-6x90mm,https://nalburtek.com/hirdavat-ve-nalbur
Hazır Ebatlı Gölgelik %95 File 4x4 mt 16m2,N/A,1100.0,1100.0,"EG0404            1.100,00 TL            968,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/ambalaj-urunleri/golgelik-cesitleri/prd-ebatli-golgelik-95-bahce-cit-filesi-4x4-mt,https://nalburtek.com/hirdavat-ve-nalbur
Makaralı Çarpma Metal Saten,N/A,195.0,195.0,"MKÇ001            195,00 TL            135,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/kilit-ve-surguler/diger-kilit-cesitleri/prd-makarali-carma-metal-saten,https://nalburtek.com/hirdavat-ve-nalbur
Hazır Ebatlı Gölgelik %95 File 4x5 mt 20m2,N/A,1650.0,1650.0,"EG0405            1.650,00 TL            1.210,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/ambalaj-urunleri/golgelik-cesitleri/prd-ebatli-golgelik-95-bahce-cit-filesi-4x5-mt,https://nalburtek.com/hirdavat-ve-nalbur
Trifon Vida 10x60mm,N/A,7.44,7.44,"TV1060           7,44 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/trifon-vidalar/prd-trifon-vida-10x60mm,https://nalburtek.com/hirdavat-ve-nalbur
Trifon Vida 10x90mm,N/A,9.89,9.89,"TV1090           9,89 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/trifon-vidalar/prd-trifon-vida-10x90mm,https://nalburtek.com/hirdavat-ve-nalbur
Trifon Vida 10x100mm,N/A,10.8,10.8,"TV10100           10,80 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/trifon-vidalar/prd-trifon-vida-10x100mm,https://nalburtek.com/hirdavat-ve-nalbur
Hazır Ebatlı Gölgelik %95 File 5x5 mt 25m2,N/A,2035.0,2035.0,"EG0505            2.035,00 TL            1.512,50 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/ambalaj-urunleri/golgelik-cesitleri/prd-ebatli-golgelik-95-bahce-cit-filesi-5x5-mt,https://nalburtek.com/hirdavat-ve-nalbur
Trifon Vida 10x120mm,N/A,12.58,12.58,"TV10120           12,58 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/trifon-vidalar/prd-trifon-vida-10x120mm,https://nalburtek.com/hirdavat-ve-nalbur
Beşel Klas Metal Sürgü Saten 40mm,N/A,51.84,51.84,"BA244ST            51,84 TL            43,20 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/kilit-ve-surguler/surgu-cesitleri/prd-besel-klas-surgu-saten-40-mm,https://nalburtek.com/hirdavat-ve-nalbur
Beşel Klas Metal Sürgü Beyaz 40mm,N/A,51.84,51.84,"BA244            51,84 TL            43,20 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/kilit-ve-surguler/surgu-cesitleri/prd-besel-klas-surgu-beyaz-40-mm,https://nalburtek.com/hirdavat-ve-nalbur
Çift Çıkışlı Profil Merdiven 4x4 Basamak,N/A,N/A,N/A,PM044               Sepete Ekle,/hirdavat-ve-nalbur/bahce-aletleri/merdiven-cesitleri/prd-cift-cikisli-profil-merdiven-4x4-basamak,https://nalburtek.com/hirdavat-ve-nalbur
Çift Çıkışlı Profil Merdiven 3x3 Basamak,N/A,2100.0,2100.0,"PM033            2.100,00 TL            1.500,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/bahce-aletleri/merdiven-cesitleri/prd-cift-cikisli-profil-merdiven-3x3-basamak,https://nalburtek.com/hirdavat-ve-nalbur
Çift Çıkışlı Profil Merdiven 5x5 Basamak,N/A,N/A,N/A,PM055               Sepete Ekle,/hirdavat-ve-nalbur/bahce-aletleri/merdiven-cesitleri/prd-cift-cikisli-profil-merdiven-5x5-basamak,https://nalburtek.com/hirdavat-ve-nalbur
İzoleli Pvc Kaplı Çelik Tel Halat 5mm - 200mt,N/A,3600.0,3600.0,"İÇH005            3.600,00 TL            3.000,00 TL           -  +   TOP        Sepete Ekle",/hirdavat-ve-nalbur/yuk-kaldirma-urunleri/ip-halat-cesitleri/prd-izoleli-celik-halat-5mm-200mt,https://nalburtek.com/hirdavat-ve-nalbur
Mano Organizer ORG-24 INC,N/A,690.0,690.0,"M-ORG24            690,00 TL            546,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/takim-cantasi-alet-askilari/takim-cantalari/prd-mano-organizer-org-24-inc,https://nalburtek.com/hirdavat-ve-nalbur
Cer-pa Dolu Takım Arabası 210 Parça,N/A,48505.28,48505.28,"1300 99 9016            48.505,28 TL            38.934,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/takim-cantasi-alet-askilari/takim-cantalari/prd-cer-pa-dolu-takim-arabasi-210-parca,https://nalburtek.com/hirdavat-ve-nalbur
Demir Zımpara No: 2,N/A,30.0,30.0,"DZ0002            30,00 TL            21,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/zimpara-ege-ve-asindirici-taslar/su-zimparasi/prd-demir-zimpara-no-2,https://nalburtek.com/hirdavat-ve-nalbur
Demir Zımpara No: 3,N/A,30.0,30.0,"DZ0003            30,00 TL            21,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/zimpara-ege-ve-asindirici-taslar/su-zimparasi/prd-demir-zimpara-no-3,https://nalburtek.com/hirdavat-ve-nalbur
Arkalık Vidası 3.5x25 (1000 Adet),N/A,N/A,N/A,AV3525               Sepete Ekle,/hirdavat-ve-nalbur/baglanti-elemanlari/vida-cesitleri/sunta-vidalari/prd-arkalik-vidasi-3-5-x-25-1000-adet,https://nalburtek.com/hirdavat-ve-nalbur
Zafer Üzüm Makası Yerli,N/A,150.0,150.0,"ZU001           150,00 TL           -  +   ADET        Sepete Ekle",/hirdavat-ve-nalbur/bahce-aletleri/bag-makaslari/prd-zafer-uzum-makasi-yerli,https://nalburtek.com/hirdavat-ve-nalbur
